ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
747.2,0.6732,NA,NA,27910,0.9665,4532,1.048,12320,0.7352,20770000,0.1765,21.27,0.5546
701.1,0.6595,NA,NA,6272,1.625,3880,1.226,3721,1.277,49490,0.3173,17.67,0.7118
766,0.6437,NA,NA,21000,1.046,5442,1.019,7028,0.8966,276000,0.2554,18.75,0.6344
722.5,0.6858,NA,NA,127100,0.6952,5442,1.019,13310,0.6547,61050,0.3096,19.12,0.4868
645.9,0.6524,NA,NA,63180,0.6866,5975,1.073,19950,0.603,223000,0.2719,22.21,0.5038
692.4,0.6608,NA,NA,38300,0.8081,6108,0.8373,149100,0.3875,3410000,0.1871,15.74,0.5492
669.7,0.704,NA,NA,11460,1.209,5633,0.896,103100,0.4273,13550,0.4059,19.72,0.5743
704.3,0.6747,NA,NA,9702,1.248,5633,0.896,38090,0.5293,76990,0.2975,22.12,0.6796
772.4,0.615,NA,NA,312600,0.6034,5633,0.896,26200,0.5443,394600,0.292,21.34,0.5196
708.2,0.6911,NA,NA,236000,0.6325,5633,0.896,16270,0.6667,364700,0.2454,19.16,0.6392
731.4,0.6743,NA,NA,236000,0.6325,1655,2.058,4587,1.045,48920000,0.1455,16.17,0.6113
714.7,0.683,NA,NA,557000,0.5238,1009,7.305,5652,0.8995,690900,0.1937,19.79,0.6296
772.4,0.6426,NA,NA,557000,0.5238,1023,7.098,18280,0.6495,105500,0.2846,20.92,0.5996
755.7,0.6454,NA,NA,176700,0.6506,1093,6.127,5017,1.02,342500000,0.1488,21.73,0.5506
680.7,0.662,NA,NA,376700,0.5188,1321,3.601,5365,1.028,346000,0.2009,18.92,0.6061
707.5,0.6762,NA,NA,68690,0.6813,1351,3.34,7804,0.7375,77710,0.3198,21.33,0.6289
668.3,0.7081,NA,NA,14180,1.25,1986,2.236,7336,0.855,31420,0.4184,22.74,0.7117
677.3,0.6947,NA,NA,51620,0.7911,1741,2.453,14220,0.6906,27910000,0.1566,21.15,0.7327
659.3,0.6935,NA,NA,51620,0.7911,1746,2.513,15270,0.6112,81540,0.2957,22.43,0.5729
685.6,0.659,NA,NA,272500,0.5967,3655,1.134,11830,0.724,4051000,0.1983,19.03,0.5934
733.3,0.6889,NA,NA,217800,0.5607,1293,4.165,9093,0.8238,504600,0.2488,15.8,0.5138
678,0.6663,NA,NA,217800,0.5607,2913,1.525,38360,0.5053,69860,0.3354,22.25,0.522
701.4,0.6905,NA,NA,43430,0.9672,1871,2.36,30860,0.515,43050,0.4054,21.16,0.6878
773.9,0.615,NA,NA,75090,0.7399,1252,3.996,15550,0.6863,91800000,0.1374,21,0.6734
689,0.69,NA,NA,1289000,0.5563,1648,2.123,12130,0.6882,185100,0.2853,14.9,0.6411
726.9,0.6588,NA,NA,42820000,0.3303,1315,3.475,16180,0.6977,95830,0.2733,18.53,0.6824
680.6,0.6306,NA,NA,11370000,0.4038,1135,5.391,119800,0.4131,23320000,0.1582,18.16,0.6206
679.3,0.6756,NA,NA,20300,1.099,1081,4.699,197100,0.3492,556300,0.214,25.85,0.5932
570.4,0.7294,NA,NA,8273,1.547,1387,3.769,283700,0.3887,74840,0.3205,18.75,0.6216
652.3,0.6489,NA,NA,11160,1.456,1192,4.488,365900,0.3253,23520,0.3957,16.62,0.5963
682.9,0.6755,NA,NA,125200,0.7682,1658,2.798,293900,0.3758,43660,0.4137,24.03,0.651
720.3,0.6689,NA,NA,1870,4.421,2271,1.498,425700,0.328,23700,0.4167,23.99,0.6364
729.6,0.6886,NA,NA,1779,4.639,1113,5.89,275900,0.3672,21530,0.3622,20.77,0.6985
708.8,0.63,NA,NA,1779,4.639,1611,2.445,67870,0.4793,42210,0.3151,19.62,0.7546
710.5,0.6688,NA,NA,1779,4.639,1179,4.616,50270,0.5136,6464,0.479,20.8,0.5433
745.5,0.6834,NA,NA,1707,4.494,1593,2.285,9634,0.8353,1640000,0.1792,15.4,0.6333
643,0.6847,NA,NA,1721,4.95,1082,6.577,19760,0.6802,427900,0.2397,17.13,0.6724
