ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
9806000,0.5723,1132,1.507,7978,0.5263
154400000,1.298,2968,0.9855,139.6,0.5253
1.357e+09,1.671,2240,1.172,28860,1.436
4011000,1.961,1924,1.189,97080,0.5954
487300000,1.789,3691,0.8587,32360,0.6196
9702,1.791,3193,0.8536,29120,0.5482
23540000,1.298,1250,1.363,11860,0.543
173400000,0.6017,1325,1.738,1362,0.5157
8.991e+09,1.952,1009,1.807,851.8,0.5154
1.236e+09,1.552,964.7,1.82,851.8,0.5154
92050,0.8321,1318,1.583,4994,0.6815
36730,1.733,1123,1.941,959.6,0.6287
35130,1.697,8360,0.7465,16160,1.414
4053000,1.572,5211,0.9449,363700,1.981
3439000,1.784,38550,0.5307,2970,1.842
611800000,1.929,48940,0.5844,800.7,1.85
95960000,1.102,34940,0.6547,955.3,0.8689
1.485e+09,0.8543,35290,0.5039,644.8,0.6568
4.621e+09,0.9442,26960,0.5743,606.3,0.5392
16910,1.649,9636,0.7901,1040,0.5184
1209000,1.094,12580,0.6576,1040,0.5184
201500000,1.513,9602,0.7516,428.6,0.5417
3.973e+09,1.575,7008,0.8579,748.2,0.5492
95240000,0.6285,28090,0.5938,240.9,0.5456
404800000,0.668,40670,0.5068,1033,0.5135
22360000,1.919,27250,0.5969,301.9,0.5123
521200,1.689,1100,1.753,498.3,0.6256
18710000,0.8412,1005,1.87,398.5,0.5272
1.052e+09,1.148,1324,1.754,881.1,0.5462
7.079e+09,0.5257,860.4,1.771,1272,0.6075
34930000,0.8435,1308,1.508,3323,0.7287
1.449e+09,0.9129,2004,1.246,1126,1.139
9.495e+09,1.942,1083,1.693,1.687e+09,1.862
10820000,1.757,9006,0.7229,1.704e+09,1.939
8.765e+09,0.8847,1549,1.478,3.614e+09,1.416
8644,1.944,1764,1.428,5032000,0.953
1028000,1.018,1918,1.15,695.9,0.9743
3467000,1.78,1973,1.279,19450,0.562
33770000,1.821,3057,0.9599,812.9,0.5954
13330,1.931,3935,0.8744,438.1,0.5299
178300,1.92,2226,1.204,534.2,0.6187
159100000,1.255,1511,1.427,308.3,0.55
23110000,1.793,1358,1.474,561.1,0.5708
4.248e+09,0.924,1786,1.111,531.5,0.5382
422700000,1.701,1760,1.287,2085,0.7648
8.21e+08,1.985,3528,0.9986,900.8,0.5168
18320000,1.704,2306,1.042,709.6,0.6457
877200,0.9714,1385,1.494,414.3,0.5694
2.081e+09,0.864,10490,0.7148,1550,0.6325
1.944e+09,1.862,6240,0.8666,819.2,0.6068
5165000,1.791,1642,1.314,261.4,0.5995
975100000,0.6799,1506,1.463,1841,0.5806
76530,1.874,2611,1.041,676.5,0.5145
138000,0.9843,1371,1.439,676.5,0.5145
27770,1.47,1499,1.441,647.5,0.5137
1.058e+09,0.7103,4057,0.9889,643.2,0.52
2.669e+09,1.631,2231,1.327,492.2,0.5265
314700000,0.5668,3581,1.05,1322,0.5337
5.272e+09,1.637,5844,0.792,1322,0.5337
159500000,1.949,2200,1.259,1.045e+09,1.752
14710000,1.993,1257,1.923,2053000,1.51
1418000,1.59,2692,1.132,740100,0.7685
1149000,1.388,2769,1.023,1278,0.5155
26200000,1.745,2163,1.081,1802,0.6718
7193,1.87,3714,0.9482,2304,0.5721
942600,1.319,4074,0.9541,48410000,0.8432
51370000,1.917,1492,1.427,1230,1.171
437900,1.485,1210,1.664,2357000,1.981
2.041e+09,1.723,1304,1.548,574600,0.5018
47450,1.952,1152,1.536,1.498e+09,0.7147
6.123e+09,0.6638,1079,1.778,1.103e+09,1.824
1.255e+09,0.766,8687,0.735,451200000,1.49
9.265e+09,1.013,8918,0.725,2.768e+09,1.869
14380,1.36,1758,1.343,5.487e+09,1.737
20440,1.702,1100,1.913,302500000,1.902
1.002e+09,1.41,1116,1.832,771300000,1.702
343000,1.396,2726,1.136,562100,0.9263
350800,1.833,4201,0.9288,1.853e+09,1.962
31380,1.783,1631,1.357,2914000,1.321
10180000,1.899,981.9,1.859,479200,1.103
90870,1.746,1202,1.543,51270,0.9559
9665,1.871,1929,1.306,1.623e+09,1.166
156900000,0.7634,1585,1.33,6575,0.7227
2681000,1.524,1562,1.417,1979000,1.903
425800000,0.7369,4244,0.9454,2698,1.73
5.116e+09,0.8007,1596,1.306,8187,1.709
9111000,0.9102,878.2,1.883,2005,1.598
14610000,1.959,1069,1.758,470.3,0.7792
5241,1.979,905.8,1.951,2283,0.9957
70110,1.435,1857,1.356,2277,0.5026
1384000,1.213,973,1.757,6657000,1.278
199100,1.749,1074,1.782,100900,0.6795
1.797e+09,1.846,936.8,1.97,20570000,1.036
695600000,1.24,1058,1.611,1.001e+09,0.6873
6.292e+09,0.7617,1419,1.475,1163000,0.8593
10720000,0.9673,1251,1.514,5.322e+09,1.873
131800000,1.833,1666,1.347,12410000,1.647
28610000,0.6241,2087,1.284,25430,0.9934
210100000,1.83,3828,1.051,100200000,0.8727
47840000,0.8433,2630,1.249,353000,1.758
5.135e+09,1.524,1665,1.354,2976,0.7947
20760000,1.927,1591,1.33,424.6,0.528
4040000,1.068,4740,0.9693,940.6,0.5429
4.383e+09,1.343,977.3,1.846,2.291e+09,1.019
2.304e+09,1.457,6006,0.8407,414700000,0.6303
1538000,1.284,11000,0.6932,4.533e+09,0.5359
837300,1.685,986.5,1.8,819200000,0.5485
169800,1.225,1532,1.277,9.65e+08,1.542
32300000,0.7939,1554,1.227,1200,1.053
948700000,0.9463,1897,1.161,3088000,1.019
9.703e+09,1.009,1585,1.374,72140,1.381
184400,1.993,1387,1.44,5862000,1.985
7616000,1.067,1929,1.243,50570000,1.885
2.417e+09,0.5802,2717,1.154,160300000,1.258
3.277e+09,0.7396,5053,0.8452,1647000,1.275
1.51e+09,0.7412,4191,0.8766,2.965e+09,0.7524
3723000,1.846,1542,1.431,513900000,1.458
1112000,0.8114,2784,1.106,546400000,1.42
7761000,0.8175,863,1.888,4.721e+09,0.7426
3430,1.906,1010,1.932,115700000,0.7315
22050,1.577,995.6,1.715,3.96e+08,1.737
7798000,1.565,1033,1.661,8.486e+09,1.982
5.536e+09,1.425,1470,1.363,1.177e+09,1.78
94260000,0.6031,1216,1.822,22010000,1.108
4632000,0.8547,1143,1.845,4.05e+08,1.251
1.151e+09,0.5962,1178,1.575,63990000,0.7606
62750000,1.064,871.3,1.929,421800000,0.7348
613800,1.864,1078,1.848,92910,0.5016
1.998e+09,1.904,2337,1.196,1.64e+08,1.692
388400,1.565,1987,1.242,3107,0.5259
3.945e+09,0.5535,1182,1.525,531.3,0.5013
588700000,1.674,1199,1.664,929.2,0.6399
93800000,1.743,1111,1.689,19120,1.302
518900000,0.6233,965.9,1.767,1107,0.7243
55500,1.192,1057,1.807,772.1,0.5213
5503,1.507,979.9,1.897,772.1,0.5213
181100,1.739,875.4,1.999,448.1,0.5107
5351000,1.188,870.5,1.956,535.6,0.764
19780,1.693,2100,1.276,1462,1.098
8224,1.793,2097,1.165,3287000,1.681
85970,1.437,1163,1.85,204.9,0.6077
151600,0.9101,1829,1.351,382.8,0.6964
3347000,0.6037,968,1.872,443.8,0.6009
55550000,1.091,1058,1.857,205.5,0.6241
12130,1.718,981.7,1.934,908.4,0.5383
11760000,1.813,970.8,1.924,228.2,0.5315
2518000,0.8042,1180,1.567,400.3,0.6555
14080,1.553,1099,1.519,424,0.5006
3.139e+09,0.8939,1919,1.202,737.6,0.5148
