ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
866000,0.9831,94680,1.147,8921,0.7865
934900,0.9718,105000,1.305,7892,0.8918
1122000,0.8049,103000,1.218,10660,0.8718
248700,1.886,104400,1.141,8435,0.8226
348600,1.418,102200,1.112,7051,0.9398
299800,1.662,114500,1.043,7989,0.8577
285500,1.875,98770,1.124,7932,0.8404
251100,1.929,106700,1.039,9920,0.9552
306500,1.675,100700,1.249,11120,0.9809
384200,1.32,99460,1.208,10200,0.8949
442500,1.238,96800,1.222,9053,0.9533
352300,1.519,104100,1.147,8591,0.8479
253900,1.909,109400,1.155,8089,0.8423
248700,1.98,97870,1.229,8645,0.833
384400,1.38,104300,1.097,9009,0.9766
364800,1.502,111100,1.033,10560,0.9496
303100,1.589,97330,1.176,8675,0.8881
525700,1.143,96250,1.318,8919,0.9538
391200,1.423,105400,1.136,8946,1.058
268200,1.903,93950,1.252,8726,0.9961
371500,1.453,105700,1.055,10080,0.9751
341800,1.413,94470,1.16,5955,0.6803
331800,1.652,97930,1.225,11570,0.9156
340400,1.358,99050,1.267,10040,0.7872
350200,1.356,100300,1.059,7774,0.8228
372800,1.565,88640,1.248,7644,0.6853
609000,1.01,93720,1.281,9154,0.8337
346300,1.417,109600,1.186,8766,0.9171
418300,1.369,110600,1.076,9839,0.7963
452800,1.318,109700,1.183,8709,0.963
307800,1.638,90110,1.226,7115,0.8279
314200,1.414,100100,1.146,6895,0.8667
261000,1.856,93190,1.209,10310,1.04
263000,1.849,105700,1.133,8457,0.7705
378700,1.351,116300,1.099,9468,1.055
315300,1.563,108900,0.9793,9285,1.06
463500,1.235,94650,1.137,7839,0.8712
306200,1.73,83790,1.223,10140,1.024
434200,1.181,86940,1.147,6859,0.7141
627100,1.123,97100,1.184,7479,0.865
434200,1.299,98860,1.139,7291,0.8417
377100,1.503,93300,1.247,9382,1.063
313500,1.423,96990,1.163,6357,0.6942
517500,1.144,95140,1.157,7867,0.8782
262400,1.938,101600,1.1,8905,0.8751
218400,1.951,99470,1.098,8661,0.7745
292900,1.674,84190,1.13,8167,0.7789
272000,1.932,102900,1.113,7041,0.7897
374300,1.476,91630,1.26,11510,0.8868
286400,1.662,89490,1.356,8785,0.8918
295800,1.711,93320,1.106,9886,0.7881
269800,1.842,97880,1.242,8385,0.8269
751300,0.9406,90280,1.387,9126,0.8577
411800,1.394,104800,1.15,8405,0.9385
360700,1.374,97780,1.195,8202,0.9565
326100,1.52,108900,1.023,10870,1.093
284400,1.812,113800,1.036,8985,0.9835
398500,1.287,96840,1.255,7883,0.8976
265100,1.869,108900,1.19,7389,0.7393
259900,1.67,94940,1.357,9665,0.7961
631300,1.062,100800,1.248,11110,0.9114
490400,1.187,108200,1.139,8199,0.898
366500,1.42,99360,1.219,9524,1.137
291300,1.642,96730,1.128,6340,0.7355
417800,1.434,101700,1.049,6631,0.9774
432600,1.329,124400,1.028,12390,0.9262
252500,1.813,99670,1.104,8882,0.8667
317600,1.74,102500,1.304,7510,0.9134
309500,1.739,106700,1.055,8553,0.8723
281100,1.83,96440,1.283,9385,0.8469
290200,1.728,102900,1.195,10330,0.9435
274300,1.749,109100,1.106,8969,0.7184
291900,1.702,106900,1.141,9557,0.9912
276300,1.73,95930,1.155,9205,0.9278
269900,1.77,94460,1.298,8416,0.8685
349500,1.344,105900,1.119,8411,0.8909
340200,1.38,99680,1.324,8362,0.934
337000,1.502,97810,1.239,9368,0.8894
270600,1.944,105100,1.192,6862,0.8076
320700,1.859,93860,1.219,7456,0.7593
262200,1.86,96630,1.29,6445,0.7311
337800,1.468,89830,1.186,8522,0.9002
381800,1.356,91280,1.095,7752,0.8143
523000,1.221,100600,1.154,9088,0.9275
315700,1.635,100400,1.16,6932,0.863
540800,1.199,94820,1.183,6896,0.7368
413900,1.346,103400,1.131,8985,0.8318
297700,1.728,110900,1.048,8215,0.7841
305700,1.69,96960,1.178,10360,1.068
384500,1.334,109500,1.108,9722,0.8958
354500,1.467,102200,1.25,7057,0.813
271700,1.872,104400,1.167,8188,0.8868
324600,1.661,102200,1.205,9580,0.8899
307500,1.542,104700,1.223,9197,0.9342
430600,1.26,98140,1.193,10150,1.007
392200,1.358,105200,1.204,9704,0.8842
594400,1.255,95480,1.11,7837,0.8689
315000,1.527,103600,1.352,9190,0.9063
261800,1.941,115200,1.029,10890,1.075
250300,1.915,108700,1.157,8741,0.7353
258000,1.931,107400,1.123,8330,0.8414
420100,1.294,98500,1.137,8899,0.9022
362200,1.508,99430,1.218,9214,1.011
372500,1.419,101800,1.116,8774,0.9496
381000,1.451,99530,1.133,9210,1.058
346300,1.537,109800,1.146,9149,1.005
476500,1.286,120000,1.049,7193,0.863
356600,1.385,95190,1.282,9623,0.9592
337300,1.507,102400,1.144,10130,1.053
276700,1.63,97210,1.191,7384,0.8394
348900,1.32,103000,1.104,9288,0.7852
341200,1.549,105900,1.124,8307,0.854
288400,1.517,105000,1.173,10580,1.027
286300,1.741,94810,1.262,11630,0.876
