ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
284,7.95,191.4,9.356,2.457e+09,0.2225,NA,NA,NA,NA,49160,0.3119,12.62,0.5878
546.8,7.726,191.4,9.356,2.457e+09,0.2225,NA,NA,NA,NA,3106000,0.1804,13.02,0.5369
358.2,5.805,4155000,3.671,579500,5.432,NA,NA,NA,NA,972400,0.2326,10.49,0.7039
6720,1.421,28820,0.9741,5104000,1.618,NA,NA,NA,NA,33100,0.3165,9.445,0.6525
5204000,0.4729,1133,1.939,91990000,5.901,NA,NA,NA,NA,985400,0.1934,10.82,0.5616
5204000,0.4729,2770000,8.701,15600,0.7746,NA,NA,NA,NA,8098000,0.1693,9.807,0.6719
1.236e+09,8.093,3.958e+09,7.331,15600,0.7746,NA,NA,NA,NA,18760000,0.1661,9.2,0.7467
3363,6.412,1531000,0.3658,48740,0.6863,NA,NA,NA,NA,174700,0.2444,11.58,0.5731
7212,4.673,1531000,0.3658,48740,0.6863,NA,NA,NA,NA,289700,0.2235,9.946,0.5795
11820000,5.757,1531000,0.3658,39800000,4.647,NA,NA,NA,NA,19160000,0.1426,12.02,0.6454
6377000,0.5743,1531000,0.3658,21180,4.976,NA,NA,NA,NA,853900000,0.1349,10.18,0.6549
578200,8.744,1531000,0.3658,73800,0.6917,NA,NA,NA,NA,5.086e+09,0.1145,17.77,0.5374
3.605e+09,7.77,775500,6.907,6454,1.013,NA,NA,NA,NA,2.26e+09,0.1304,10.13,0.617
471500,0.6982,33790000,2.113,6454,1.013,NA,NA,NA,NA,9.402e+09,0.1063,10.72,0.5406
325600000,5.808,18270000,0.3041,6454,1.013,NA,NA,NA,NA,963700000,0.1165,13.39,0.598
3.462e+09,5.025,550700,1.544,5480,1.205,NA,NA,NA,NA,14070,0.3318,8.144,0.8554
978.8,2.28,164100,5.483,19040,0.6953,NA,NA,NA,NA,3991000,0.2079,11.33,0.6971
5427,1.158,1755000,7.612,19040,0.6953,NA,NA,NA,NA,20930,0.3099,12.26,0.6017
9089,8.898,2497000,0.8175,8895,1.141,NA,NA,NA,NA,503100,0.2093,11.96,0.7075
2669000,7.712,219300000,8.857,13160,1.453,NA,NA,NA,NA,62000,0.2681,8.64,0.8077
577.8,8.328,682.9,2.079,282800,0.5136,NA,NA,NA,NA,36330,0.2915,9.789,0.7996
278,8.388,2322000,7.474,282800,0.5136,NA,NA,NA,NA,312800,0.2781,11.73,0.6561
846.7,7.096,360600000,4.606,1374000,0.5287,NA,NA,NA,NA,5928,0.4731,14.51,0.5713
326100000,3.782,183900000,7.223,63250,1.871,NA,NA,NA,NA,9226,0.4215,13.69,0.5929
