Kmax,Ku,n,halfmax,Vhalf,slope
22.26,5.92e-05,0.7432,45.87,-7.249,0.4853
275000,5.366e-05,0.6924,565800,-5.571,0.486
24.36,5.892e-05,0.9129,69.15,-5.156,0.3523
8.907,6.54e-05,1.136,28.55,-46.94,0.312
14.25,5.801e-05,0.9524,39.08,-7.14,0.3646
21.55,5.519e-05,0.7547,39.26,-14.81,0.5489
66.36,6.234e-05,0.6201,109.5,-6.89,0.606
380900,5.576e-05,0.6635,681600,-8.356,0.5588
15.58,5.916e-05,0.8902,37.68,-6.177,0.4135
13.13,6.203e-05,0.9267,31.82,-8.508,0.4126
10.91,6.564e-05,0.8713,24.89,-9.087,0.4383
12.56,5.839e-05,1.136,39.21,-20.01,0.3203
11.12,6.936e-05,0.9909,28.41,-9.687,0.3914
23.73,6.018e-05,0.7677,50.11,-6.266,0.4736
37.13,5.241e-05,0.8588,94.3,-10.7,0.3937
7542000,4.79e-05,0.5432,9083000,-13.67,0.8303
15.08,5.982e-05,0.9621,43.77,-4.713,0.3445
9.604,6.185e-05,0.9792,24.95,-9.85,0.3849
13.34,5.663e-05,0.9587,34.24,-12.25,0.3896
9.762,6.705e-05,1.026,26.81,-13.46,0.3641
15.2,6.051e-05,0.7676,26.68,-18.29,0.5697
12.55,5.243e-05,1.167,45.98,-14.9,0.2729
16.07,6.452e-05,0.8598,38.2,-8.929,0.4207
11,6.205e-05,0.9547,27.24,-11.05,0.4038
12.88,6.401e-05,0.9896,38.16,-7.61,0.3375
16.9,5.614e-05,0.7618,30.31,-12.31,0.5576
11.9,5.71e-05,1.134,44.91,-6.78,0.265
14.41,5.78e-05,0.822,30.32,-8.78,0.4753
16.94,6.118e-05,1.044,53.94,-8.701,0.3141
12.93,6.379e-05,0.8862,29.21,-9.232,0.4427
13.93,6.35e-05,0.9275,34.15,-10.74,0.4079
10.66,6.204e-05,0.9212,27.83,-9.907,0.383
11.4,6.172e-05,0.8062,21.21,-9.267,0.5375
17.44,5.927e-05,1.013,58.88,-6.526,0.2962
13.77,7.29e-05,0.8038,27.63,-9.816,0.4984
9.824,6.334e-05,1.031,28.18,-13.64,0.3486
11.27,5.748e-05,1.145,40.15,-12.57,0.2807
13.99,6.031e-05,1.024,47.29,-8.107,0.2958
21.51,5.682e-05,0.6815,34.57,-18.7,0.6222
15.43,5.943e-05,1.041,55.44,-7.265,0.2783
15.05,5.584e-05,1.094,59.27,-4.152,0.2539
16.85,5.026e-05,0.9758,41.59,-24.98,0.4051
13.22,5.632e-05,1.131,39.5,-55.09,0.3347
8.616,6.252e-05,1.128,28.87,-10.16,0.2984
11.86,6.995e-05,0.8959,26.04,-14.02,0.4555
9.292,6.695e-05,1.029,27.63,-8.237,0.3363
17.29,6.146e-05,0.7959,36.87,-6.183,0.4689
28.69,6.142e-05,0.7023,54.23,-7.972,0.529
