ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
218.8,1.143,2338000,8.344,NA,NA,NA,NA,1.778e+09,5.387,10310,0.88,287.9,1.055
222,1.059,17600,1.009,NA,NA,NA,NA,1.695e+09,0.1932,9527,1.059,275.1,1.125
202.2,1.16,173200,9.661,NA,NA,NA,NA,9007,1.526,13270,0.8539,253,0.9189
222.2,1.019,62080,4.738,NA,NA,NA,NA,46240,0.7317,7783,0.9503,317.6,0.8753
205.9,1.014,60550000,7.148,NA,NA,NA,NA,12180,0.8992,22720,0.7064,245.7,1.38
235.7,0.815,2.742e+09,4.624,NA,NA,NA,NA,2623,2.043,34380,0.6304,199.8,0.9906
262.3,0.7959,47250000,7.108,NA,NA,NA,NA,817200000,8.599,13040,0.7975,382,0.8002
199.7,1.097,1053000,9.222,NA,NA,NA,NA,3001,1.713,6921,1.2,343.3,0.9211
227.7,1.073,1083000,9.497,NA,NA,NA,NA,1872,2.749,142700,0.4859,322,0.9326
192.5,1.171,4.087e+09,6.802,NA,NA,NA,NA,1872,2.749,27340,0.6355,272,0.8575
234.4,1.295,3619,2.733,NA,NA,NA,NA,1872,2.749,44460,0.6016,255,0.8797
170.8,1.156,165000,7.606,NA,NA,NA,NA,1.037e+09,6.594,24820,0.6768,298.7,0.8986
204.6,0.9717,44240,6.273,NA,NA,NA,NA,13880000,8.403,16610,0.7808,333.2,0.9024
191.4,1.16,713900000,7.404,NA,NA,NA,NA,5879,3.543,6372,1.059,238.1,1.003
164.4,1.187,93740000,2.27,NA,NA,NA,NA,143800,9.794,12640,0.848,286.8,1.252
208.8,1.015,136200,6.855,NA,NA,NA,NA,30050,0.6712,9656,0.981,385.1,0.9448
213.4,1.087,186400,6.35,NA,NA,NA,NA,37450,1.704,22130,0.8236,310.9,1.031
220.2,1.069,4.268e+09,7.439,NA,NA,NA,NA,3139000,2.605,44390,0.6136,253.4,1.024
210.9,0.8904,7679000,4.251,NA,NA,NA,NA,1.326e+09,1.302,74310,0.6061,277.3,0.7915
196.7,0.9974,25200,3.975,NA,NA,NA,NA,2750,6.581,93670,0.4772,286.4,0.8893
204.6,1.07,236400000,6.389,NA,NA,NA,NA,2968000,7.442,8169,0.9985,250.6,0.9086
228.7,1.355,316500,1.318,NA,NA,NA,NA,56960,0.4703,8596,0.9903,321.9,0.7873
230.7,1.433,34950,2.617,NA,NA,NA,NA,6344,2.044,5366,1.245,246,0.8136
208.4,1.057,268500000,5.341,NA,NA,NA,NA,10100000,0.3774,3320,1.635,266.6,0.8905
210.5,1.218,9619,6.321,NA,NA,NA,NA,31950,1.153,3701,1.717,371.5,0.8972
187.5,1.113,14380,3.559,NA,NA,NA,NA,38130000,0.2502,7815,0.9728,290.5,1.078
208.9,1.239,1115000,8.731,NA,NA,NA,NA,50210000,0.2185,83050,0.512,330.8,1.059
203.7,1.183,3.175e+09,4.215,NA,NA,NA,NA,14010,0.9963,14340,0.7541,290,0.9968
245.5,0.9058,3538,3.95,NA,NA,NA,NA,2823,1.885,4383,1.182,265.6,0.9646
235.6,1.031,49300000,0.4152,NA,NA,NA,NA,2823,1.885,10260,0.8684,275.2,0.9099
209.5,1.046,3544000,0.945,NA,NA,NA,NA,3426,1.62,16480,0.7989,284.4,0.9917
240.3,1.004,79420000,1.496,NA,NA,NA,NA,3426,1.62,33210,0.6527,258.2,1.003
216.5,1.311,16110,7.527,NA,NA,NA,NA,7014,1.132,63400,0.5447,289,0.8777
197.5,1.115,7.8e+08,0.5807,NA,NA,NA,NA,149700,0.7056,6992,0.9227,316.5,1.019
218.5,1.07,2082,5.371,NA,NA,NA,NA,40990000,2.004,18140,0.7971,274.1,0.9439
166.2,1.127,8.446e+09,6.988,NA,NA,NA,NA,1.527e+09,9.861,19460,0.664,274.3,0.91
208.9,1.058,79430000,0.332,NA,NA,NA,NA,2751000,0.8765,16070,0.8215,303.1,1.037
170.5,0.9954,79430000,0.332,NA,NA,NA,NA,1.151e+09,2.477,43300,0.6338,269.6,1.075
183.9,1.361,79430000,0.332,NA,NA,NA,NA,1678,5.495,329800,0.4273,270.2,0.8047
222.5,1.089,1420000,3.603,NA,NA,NA,NA,1315,5.567,37780,0.7646,395.7,1.03
217.9,1.127,11180,1.31,NA,NA,NA,NA,2889000,0.3331,35110,0.6584,258.5,1.061
157.9,1.003,158400,1.183,NA,NA,NA,NA,826800,0.3166,13740,0.81,270.4,0.8507
202,0.9069,3266000,7.395,NA,NA,NA,NA,50110000,1.913,5138,1.24,293.5,0.9033
