ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
147200000,1.119,1153000,1.264,43800000,1.251,5555000,1.224,361.4,1.785,7.306e+09,1.19,257.2,1.668
20750000,1.265,9092000,0.8897,71350,1.557,47480,1.435,421.4,1.308,26160,1.207,281.8,1.734
997200,1.146,8388000,1.442,19080000,1.729,248100000,1.477,327.5,1.545,1.734e+09,1.048,239.2,1.845
15720,0.8068,3465000,1.308,29600,1.859,38820,1.389,297.6,1.905,11660,1.31,317.6,1.243
1232,1.007,27720,1.764,45840,1.682,14720,0.6871,324.9,1.818,27390,1.311,253.6,1.808
147100000,0.9105,1356,1.112,7.952e+09,1.835,5.74e+09,1.584,315.6,1.954,1.279e+09,0.9991,244.4,1.259
404900000,1.061,1383,1.205,18460000,1.084,456600,1.238,309.2,1.843,9994000,0.8562,270.6,1.144
141100000,1.525,1846,0.9588,196100000,1.648,886400000,1.786,366.2,1.647,177600,0.9822,248.2,1.043
9059000,1.842,1461,1.072,2.269e+09,1.22,7.552e+09,0.8123,388.8,1.688,10790,1.796,276.4,1.421
81440,1.043,443200,1.498,561800,1.52,33160000,0.7541,355.2,1.676,8.993e+09,1.824,341.1,1.007
57370,1.009,1280,1.361,2526000,0.8679,32330000,0.7034,361.1,1.724,7928,1.932,259.5,1.488
397200,1.004,718.7,1.409,1037000,1.035,115100000,1.743,407.2,1.259,4180,1.565,271.4,1.199
1.807e+09,0.9062,198600,0.8125,2033,1.233,6125000,0.5219,376.2,1.397,1484,1.844,285.6,1.132
5.293e+09,1.775,482.5,1.467,15620,0.5,8.219e+09,0.5672,319,1.854,7e+06,1.343,290.3,0.9752
1057,1.451,321000,1.378,172500,1.266,210500000,1.093,394.4,1.481,101700000,1.64,251.1,1.491
4294,0.7569,18100,0.5644,67740,0.7164,83490,1.334,407,1.59,192900000,1.887,248.9,1.67
2.81e+09,0.5931,565.1,1.016,110000,0.8844,28510,1.126,326,1.98,171300000,1.822,246.9,1.852
46010000,0.8061,5809,1.633,9.106e+09,1.432,13110,1.33,331.5,1.837,23100000,1.224,241.2,1.696
6938,0.8019,11100000,1.056,51030,0.9377,2.46e+08,1.553,330.6,1.878,147600,1.031,248.2,1.594
811.5,1.672,83250,1.033,59300000,1.744,182400000,1.51,336.8,1.904,4.029e+09,1.098,218.4,1.726
73900000,1.865,1833,0.7696,1083000,1.767,1.375e+09,1.268,353.5,1.986,5.493e+09,1.455,213.7,1.798
9731000,1.686,8956,1.695,4.864e+09,1.149,1.291e+09,1.772,320.1,1.654,23310,1.405,207.1,1.492
1173000,1.055,966.2,1.016,14760000,0.5614,6967,1.305,334.7,1.519,165200000,0.9276,232.5,1.182
64780000,1.243,109600,1.402,309900,0.8835,25830,1.035,354.6,1.465,232600000,1.534,294.3,1.075
25510,0.9428,8035,1.378,18270,1.737,2675,1.353,381.6,1.234,1081000,0.879,251.4,1.451
1367,1.218,40400,0.5476,6876,1.076,593600,1.749,263.6,1.679,51980000,1.829,241.5,1.854
336300000,1.274,7037,1.001,26040000,1.132,36070,1.536,333.3,1.75,1.57e+08,1.85,247.8,1.561
11760,1.261,1112000,1.773,6442000,1.275,234900,1.931,359.3,1.696,7789000,1.723,263.4,1.404
9268000,1.207,2413,1.516,298400,1.654,2194,1.713,405.8,1.557,3.109e+09,1.931,295.7,1.237
6787,1.573,2.365e+09,1.902,770600,1.878,84730,0.6475,322.6,1.802,455900,1.939,236.9,1.749
8273,0.8417,342900000,0.551,36880,1.285,3886,1.893,350.4,1.787,9347000,0.6133,235,1.665
2196,0.8564,3181000,0.6964,271800,1.167,17580000,1.097,329.9,1.832,8.424e+09,0.9302,241.7,1.38
1432000,1.042,610.7,1.954,4.557e+09,1.511,3937,1.668,346.5,1.824,88140,0.8157,288.3,1.833
2414,0.7815,3.258e+09,1.404,10570000,1.213,211800000,1.763,347.3,1.909,38150,0.9949,211.2,1.361
3442,0.6001,6875,0.7037,3674000,0.6397,13180000,0.8697,375.6,1.592,2.068e+09,1.366,237.3,1.293
17510,0.7695,1122,0.9737,317500000,0.7478,24110000,1.211,351.8,1.887,108700000,1.406,246,1.285
3460000,0.9851,30480000,1.696,49030,1.395,568500,0.848,405.8,1.491,981900000,1.324,250.7,1.562
5078,0.583,2132,1.615,631400000,1.317,5948,1.273,342.2,1.997,15920000,0.5432,281.5,1.798
117600,0.8166,1337000,0.8925,10070000,1.077,150700,0.8839,376.6,1.663,107800000,1.612,259.8,1.412
754700000,1.299,1.606e+09,1.451,16110000,0.6937,6461,1.332,352.4,1.655,284500000,1.085,246.1,1.383
21260,1.669,1387,0.7633,14800000,0.5659,23380,1.724,352.3,1.753,9724000,0.8111,281.2,1.676
7856,1.492,830.7,1.609,429300,1.023,15360000,1.8,377.4,1.65,618900000,1.075,452,0.5691
2101,1.677,753.4,1.683,67280,1.283,1.068e+09,0.5445,389.5,1.243,4.233e+09,1.983,319,1.468
836100,1.541,753.4,1.683,16620000,1.97,57780000,1.26,326.3,1.642,109300000,1.787,278,1.367
20190000,1.681,1337,1.734,132400000,1.166,9497000,1.357,340,1.748,201800,1.529,259.3,1.516
