Kmax,Ku,n,halfmax,Vhalf,slope
303100,0.0074,0.5884,6400000,-4.305,0.04736
15170,0.007009,0.6141,347700,-5.053,0.04363
1313000,0.009216,0.5131,12480000,-11.21,0.1052
58260,0.006176,0.6408,1400000,-13.95,0.04161
15960,0.02019,0.5,162900,-43.75,0.09797
215200,0.01388,0.5005,2462000,-10.31,0.08741
14.41,0.009687,0.6924,340.7,-20.89,0.0423
176100,0.0104,0.5061,1926000,-9.044,0.09143
41480,0.0099,0.6304,1035000,-19.78,0.04008
11.73,0.006616,0.8,542,-7.101,0.02164
396800,0.01099,0.5052,4353000,-12.91,0.09116
155200,0.006629,0.6083,3001000,-7.368,0.05172
141100,0.006507,0.6541,3734000,-9.051,0.03779
1974000,0.004492,0.6218,50420000,-3.977,0.03915
11070,0.007656,0.6875,426200,-14.18,0.02597
21990,0.007435,0.6516,649300,-9.855,0.03387
9.396,0.01104,0.7713,344.5,-22.63,0.02727
40.69,0.007369,0.6971,1371,-12.55,0.02968
23290,0.008084,0.591,410200,-7.518,0.05678
77300,0.007727,0.5339,871100,-7.388,0.08874
262400,0.01547,0.5235,2976000,-21.16,0.08817
371100,0.00609,0.5854,7161000,-5.071,0.05182
136300,0.008546,0.5286,1836000,-10.77,0.07424
6.008,0.02528,0.9054,407.5,-40.29,0.01474
111700,0.009309,0.5163,1171000,-10.84,0.09539
7.732,0.007869,0.9192,629.7,-8.376,0.01228
46600,0.008211,0.6173,1038000,-11.18,0.04489
163800,0.008989,0.5468,2315000,-10.91,0.07076
332500,0.007912,0.5369,4317000,-5.603,0.07702
9.887,0.008168,0.7674,291.8,-10.99,0.03388
157800,0.008646,0.5751,2688000,-7.883,0.05871
193300,0.005405,0.5597,2356000,-8.467,0.08205
25.43,0.005674,0.7466,1003,-7.054,0.02535
57330,0.01119,0.5294,736800,-19.41,0.07781
19.31,0.005691,0.6821,440.2,-6.76,0.04387
68010,0.01079,0.5593,1232000,-9.972,0.0552
44470,0.02056,0.5165,470600,-47.06,0.0945
117600,0.01008,0.5393,1488000,-9.607,0.07903
12.82,0.01029,0.7042,291,-16.02,0.04405
14.32,0.00776,0.6948,360.4,-9.858,0.03973
6.807,0.01061,0.938,440.2,-19.99,0.01546
107300,0.01048,0.6202,2642000,-16.66,0.04061
60910,0.009855,0.533,701900,-38.73,0.08678
64470,0.009899,0.5822,1298000,-6.828,0.04967
50600,0.005483,0.5934,866600,-5.991,0.05839
13.32,0.01019,0.6408,211.1,-7.989,0.0631
125500,0.007513,0.5638,2083000,-5.09,0.06025
38.39,0.01461,0.5976,585.8,-30.04,0.06553
1452000,0.003677,0.5885,23740000,-4.254,0.06116
88610,0.005432,0.6897,3286000,-5.156,0.02697
598.1,0.003823,0.6198,11790,-4.808,0.05073
366200,0.004384,0.5692,4882000,-4.32,0.07501
73760,0.0082,0.6259,1979000,-10.67,0.03727
12.49,0.008079,0.677,260.9,-10.64,0.04787
629500,0.007903,0.5393,7585000,-13.5,0.08299
10360,0.01219,0.5044,106000,-13.02,0.09774
12.38,0.00618,0.9097,1079,-16.1,0.01147
115300,0.005808,0.61,2619000,-8.075,0.04402
78200,0.006365,0.5833,1276000,-11.19,0.06129
8.468,0.007488,0.868,451.3,-8.614,0.01876
78460,0.008052,0.5682,1193000,-10.87,0.06577
382900,0.003411,0.6768,15020000,-1.276,0.02549
197900,0.01059,0.5583,3183000,-5.998,0.06217
116900,0.00867,0.5271,1150000,-21.29,0.1017
11.91,0.006934,0.7697,348.4,-17.43,0.03418
175900,0.009597,0.5599,2463000,-6.898,0.07142
66800,0.008015,0.5453,906300,-12.54,0.07371
10.77,0.007706,0.7946,444.1,-12.69,0.02425
192000,0.00977,0.5533,2872000,-6.675,0.06685
34010,0.005629,0.6509,864200,-10.4,0.03935
60860,0.01341,0.5619,1062000,-10.48,0.05731
12.26,0.009723,0.7628,445.9,-20.99,0.02749
7.326,0.01147,0.7692,201,-18.95,0.03645
15.39,0.01017,0.6684,333,-18.44,0.04622
255600,0.008287,0.5308,3221000,-4.961,0.07935
17.73,0.008176,0.7313,628.5,-13.09,0.02821
50060,0.007735,0.59,986300,-12.76,0.05076
11.13,0.00806,0.7388,313.7,-12.86,0.03548
8.292,0.01114,0.8224,396,-13.01,0.02094
76.09,0.006391,0.6301,1550,-12.39,0.04909
10,0.006479,0.7991,416.3,-9.25,0.02402
76630,0.008247,0.6064,1503000,-23.13,0.05098
10.02,0.01026,0.8205,497.6,-9.239,0.02014
196300,0.008708,0.5732,3169000,-7.216,0.06194
1544000,0.006372,0.6576,47070000,-8.988,0.0328
9.138,0.007668,0.9387,943.4,-8.891,0.009686
455700,0.01063,0.5437,5676000,-33.43,0.08029
573200,0.006783,0.5562,8612000,-6.39,0.06656
18.24,0.01153,0.6794,496.1,-40.89,0.03677
33860,0.005744,0.6668,1081000,-6.307,0.03132
12.78,0.01054,0.6626,262.9,-15.9,0.04861
3113000,0.00371,0.6049,58560000,-5.373,0.05316
