hERG_IC50,hERG_h,hERG_Bmax
631.6,1.174,87.63
524.6,1.279,80.41
830.7,1.482,82.85
844.2,1.677,87.32
639.4,1.77,84.59
734.7,1.879,85.72
650.9,1.888,79.42
672.2,1.145,88.4
689.7,1.368,82.94
755.9,1.022,92.61
586.9,1.664,84.42
698.3,1.757,81.78
716.1,1.726,83.09
638.9,1.061,90.82
548.6,1.82,76.77
1094,1.235,95.45
742.1,1.12,93.12
630.1,1.363,84.09
869.1,1.73,87.47
646.1,1.456,86.43
600,1.211,87.93
730.8,1.348,85.42
593.1,1.236,87.91
820.4,0.9712,95.95
649.2,1.443,85.27
632.3,1.834,84.76
734.4,1.459,82.24
646.1,1.6,83.32
703.3,1.511,79.73
495.9,1.599,79.24
528.2,1.764,81.15
535.9,1.469,82.81
1025,1.055,96.69
1001,1.657,90.1
886.1,1.272,91.23
696.3,1.479,81.76
752.2,1.728,87.78
667.8,1.285,88.98
780.1,1.868,81.18
944.3,1.98,85.36
684.5,1.527,84.02
587.4,1.192,85.76
704.3,1.402,83.43
664,1.375,88.12
594.8,1.98,77.57
499.6,1.425,80.43
585.5,1.791,80.75
699.6,1.219,87.32
573.1,1.286,88.2
639.6,1.583,83.44
788.9,1.98,77.23
591.3,1.438,84.23
572.6,1.536,83.85
981,1.98,85.41
596.6,1.45,85.7
728.5,1.278,90.96
596.1,1.301,90.24
784.6,1.21,88.91
962.5,1.226,92.95
745.5,0.9519,94.02
813.1,1.605,82.99
718.4,1.312,88.15
642.5,1.497,89.58
855.9,1.509,87.89
600.1,1.079,86.34
770.1,1.239,90.54
566,1.565,81.72
991.8,1.352,93.82
594.9,1.589,75.57
688.5,1.379,87
563.6,1.773,81.48
488.7,1.523,78.8
802.1,1.871,85.16
884.6,1.267,92.43
626.3,1.221,84.04
611.8,1.194,89.67
582.3,1.451,82.32
650.7,1.534,82.51
585.9,1.617,83.64
601.2,1.561,81.54
612.1,1.664,81.37
751.6,1.336,89.48
967,1.282,90.89
612.2,1.103,85.86
622.5,1.839,84.95
654.5,1.98,75.58
962.1,0.8832,99
642.8,1.413,85.3
697.8,1.755,87.87
737.3,1.385,85.2
965.7,1.402,92.82
737.6,1.432,89.23
692.2,1.393,86.06
821.2,1.452,87.29
594.5,1.276,83.14
486.6,1.532,78.26
451.4,1.773,75
674.3,1.159,88.23
705.6,1.284,84.78
1087,1.199,96.08
696.1,1.98,82.24
809.6,0.9758,94.22
692.4,1.244,85.17
846.1,1.48,84.58
730.4,1.413,90.25
956.9,1.231,94.19
768,1.325,87.49
744.1,1.245,87.11
748.3,1.162,93.22
656.1,1.568,85.53
704.8,1.675,83.34
794.5,1.05,90.87
640.6,1.136,91.75
650.9,1.461,85.15
594.9,1.219,87.98
777.4,1.201,88.91
553.1,1.265,86.09
810.8,0.9636,94.38
650.6,1.354,88.35
909,1.059,96.13
833.1,1.344,87.6
665.9,1.15,88.48
646.3,1.385,81.09
689.5,1.388,84.87
874.6,1.756,87.46
669.3,1.716,85.7
584.9,1.899,78.95
480.2,1.436,81.68
762.9,1.259,89.94
550.7,1.491,84.9
663.2,1.491,84.91
604.2,1.653,83.39
506.7,1.361,82.12
488.7,1.929,74.87
621.6,1.462,87.04
832.3,1.35,87.47
662.3,1.884,78.7
806.2,1.253,86.15
762,1.496,84.2
829.1,1.232,90.1
725.8,1.284,82.71
633.2,1.17,88.75
833.9,1.774,85.91
590.6,1.415,77.99
529.7,1.742,78.94
614.3,1.2,90.38
717.3,1.58,86.05
809.8,1.98,79.74
667.1,1.199,88.84
710.4,1.049,90.84
947.9,0.9351,96.81
587.4,1.274,83.55
820.2,1.472,89.98
520.1,1.271,80.55
822.6,1.567,86.02
633.8,1.712,77.41
641.4,1.45,82.34
529.5,1.368,79.97
579.3,1.748,80.61
704.6,1.422,85.97
968.3,1.774,86.32
644.8,0.985,88.68
514.4,1.389,82.48
947.9,0.9419,99
668.8,1.122,90.06
680.1,1.637,85.47
794.6,1.294,90.04
873.4,1.423,89.76
832,1.383,87.73
826.1,1.465,89.03
758.9,1.81,84.89
753.8,1.026,88.86
603.6,1.422,83.48
743,1.657,84.75
746.1,0.9963,96.56
644.2,1.135,91.75
636.3,1.527,83.15
643.6,1.515,82.73
847.1,1.613,90.06
838.1,1.141,90.85
689.9,1.858,80.01
640.7,1.3,86.95
738.1,1.585,83.73
649.9,1.159,91.51
737.5,1.345,89.53
515.2,1.929,76.51
613.9,1.695,83.3
650.2,1.151,91.53
538.8,1.328,87.27
700,1.514,85.86
667.4,1.488,83.9
819.1,1.245,91.53
930.1,1.349,88.54
815.9,1.468,87.35
747.9,1.345,84.4
507,1.488,77.32
895.6,1.204,94.09
697.7,1.13,91.24
622.7,1.028,92.43
550.6,1.769,83.99
540.6,1.502,82.85
737.6,1.639,84.92
684.6,1.59,81.28
777.3,1.351,92.81
550.8,1.475,81.76
758.5,1.089,94.41
704.5,1.149,91.05
719.7,1.184,91.21
772.1,1.419,84
833.9,1.074,93.78
641.7,1.143,91.67
748.8,1.086,94.84
660.8,1.185,91.2
923.2,1.268,87.02
619.3,1.301,84.96
798.6,1.557,85.27
588.1,1.345,83.9
767,1.554,86.67
770.7,0.9702,91.28
639.1,1.843,82.19
752.9,1.412,77.56
733.1,1.413,87.9
709.7,1.452,87.94
698.5,1.414,84.51
580.7,1.93,80.94
668.7,1.453,87.42
786.2,1.059,93.21
799.4,1.377,91.19
584.8,1.603,80.35
749.3,1.418,83.88
710.9,1.181,82.65
926.3,1.597,86.73
932.7,1.56,90.99
667.5,1.557,81.12
595.8,1.62,83.46
655,1.435,83.98
748.5,1.321,89.54
618.9,1.299,87.56
777.9,1.435,89.54
539.7,1.422,84.33
638.3,1.663,80.63
555,1.536,80.48
565.8,1.313,86.52
841.4,1.789,80.93
744.1,1.589,81.48
647.3,1.98,79.56
612.5,1.244,87.65
611.3,1.264,88.72
632.3,1.618,81.18
597.6,1.876,79.66
561.7,1.329,81.39
952.9,1.364,93.22
573.9,1.643,81.14
661.3,1.417,90.86
788.1,1.285,91.31
562,1.327,86.68
715.3,1.29,88.37
742,1.208,90.47
899.1,1.068,96.18
596.8,1.618,79.93
748,1.369,84.5
706.2,1.625,79.77
712.6,1.305,83.42
944.8,1.58,90.53
856.8,1.269,90.13
784.5,1.281,91.34
618.2,1.147,86.82
715.8,1.937,79.63
560.8,1.373,83.15
787.3,1.489,88.32
