Kmax,Ku,n,halfmax,Vhalf,slope
4.517,0.02121,0.5,159.8,-69.62,0.02827
1.731,0.04003,2,1296000,-80.57,1.336e-06
1.983,0.04605,1.389,35620,-74.05,5.567e-05
1.746,0.03447,2,1033000,-79.88,1.69e-06
1.563,0.04288,2,1408000,-71.82,1.11e-06
1.76,0.0442,2,1209000,-72.24,1.456e-06
1.692,0.03509,2,1818000,-70.39,9.307e-07
1.894,0.02692,1.847,811000,-60.34,2.335e-06
1.663,0.03402,2,1782000,-67.22,9.332e-07
456.2,0.07087,0.5004,20200,-76.49,0.02258
1.808,0.0353,2,2018000,-73.5,8.959e-07
2.027,0.08408,2,2130000,-84.36,9.516e-07
3.407,0.03174,0.826,1414,-62.9,0.002409
8.18,0.03412,0.5001,312.7,-61.75,0.02616
1.689,0.03361,2,1401000,-70.6,1.206e-06
2.662,0.6794,0.9105,1735,-74.78,0.001534
10.36,0.04351,0.5004,486.7,-65.61,0.02129
1.47,0.02504,2,945100,-50.95,1.555e-06
1.856,0.0817,2,1973000,-77.43,9.407e-07
69.45,0.04488,0.5036,3098,-74.33,0.02242
4.519,0.03976,0.7126,811.8,-71.92,0.005567
1.64,0.03204,1.795,348100,-66.52,4.711e-06
113.6,0.08882,0.5002,4968,-76.41,0.02287
1.518,0.04513,2,660800,-70.56,2.297e-06
1.564,0.02272,2,1593000,-76.47,9.818e-07
1.6,0.04571,2,910300,-57.34,1.758e-06
1.849,0.03321,2,1245000,-78.6,1.485e-06
2.258,0.05697,1.909,1386000,-85.48,1.629e-06
1.995,0.08051,2,1664000,-81.29,1.199e-06
1.729,0.1654,1.998,1701000,-83.45,1.016e-06
14.81,0.03967,0.6104,1497,-77.14,0.009893
1.627,0.04176,2,679600,-79.72,2.394e-06
1.488,0.3663,1.573,49600,-66.96,3e-05
1.871,0.04231,1.447,22690,-76.9,8.246e-05
1.702,0.03395,2,1235000,-64.58,1.378e-06
2.984,0.04783,0.5618,174.9,-48.71,0.01706
1.632,0.04518,2,1618000,-70.28,1.009e-06
2.104,0.0279,1.995,1753000,-81.88,1.2e-06
1.796,0.1158,2,1543000,-73.31,1.164e-06
7.948,0.04308,0.5004,334.4,-71.88,0.02377
1.802,0.03664,2,1667000,-78.76,1.081e-06
2.041,0.07093,2,2190000,-82.26,9.32e-07
3.459,0.03979,0.6943,433.5,-83.1,0.007979
3.215,0.4897,0.7622,539.2,-76.59,0.005963
1.932,0.03665,2,2005000,-82.26,9.636e-07
1.928,0.02315,2,2230000,-71.55,8.646e-07
1.577,0.03747,2,1e+06,-72.39,1.577e-06
1.622,0.03826,2,1327000,-71.95,1.222e-06
16.35,0.1649,0.5001,627.2,-80.16,0.02607
1.669,0.03445,2,1204000,-62.01,1.386e-06
2.027,0.03928,1.774,504800,-73.24,4.015e-06
1.773,0.2076,1.996,1461000,-78.34,1.214e-06
1.708,0.08459,2,1764000,-73.71,9.683e-07
1.52,0.02415,2,1239000,-63.91,1.227e-06
1.88,0.1606,2,1607000,-82.41,1.17e-06
1.583,0.05427,2,1582000,-73.66,1.001e-06
2.584,0.4248,0.8768,1041,-80.76,0.002482
1.989,0.02595,2,2250000,-77.75,8.84e-07
1.401,0.036,2,1326000,-55.02,1.057e-06
1.871,0.04231,1.447,22690,-76.9,8.246e-05
5.063,0.0536,0.5,173.4,-74.76,0.0292
1.746,0.04389,1.488,62600,-59.76,2.789e-05
1.897,0.03374,2,2018000,-83.17,9.4e-07
1.778,0.5175,2,1410000,-81.96,1.261e-06
1.82,0.1096,2,1623000,-72.32,1.121e-06
1.495,0.02394,2,802900,-72.04,1.862e-06
81.49,0.02349,0.5002,4015,-26.98,0.0203
2.095,0.04435,2,1933000,-81.81,1.084e-06
1.777,0.03465,2,1568000,-73.45,1.133e-06
1.65,0.03838,2,1544000,-74.98,1.069e-06
2.901,0.03959,0.7767,607.6,-80.68,0.004775
1.795,0.06835,2,1384000,-87.5,1.297e-06
1.894,0.01825,1.77,506800,-28.99,3.737e-06
1.559,0.01752,1.999,1779000,-48.21,8.763e-07
1.94,0.1031,2,1362000,-77.72,1.424e-06
1.747,0.04051,2,1674000,-80.34,1.044e-06
1.783,0.0405,1.995,1483000,-77.13,1.202e-06
2.022,0.08727,1.754,328400,-89.98,6.157e-06
1.937,0.03691,2,1221000,-89.45,1.586e-06
