Kmax,Ku,n,halfmax,Vhalf,slope
102.9,0.01023,0.8592,21620,-68.45,0.004759
427.1,0.005616,0.8329,68570,-63.39,0.006229
33.7,0.009019,0.8816,7344,-71.62,0.004589
24.5,0.01767,0.8961,7557,-4.358,0.003242
47.98,0.005591,0.8638,10980,-56.26,0.00437
900600,0.008081,0.9102,236900000,-71.95,0.003802
50100,0.008945,0.7814,6448000,-61.3,0.00777
22.71,0.01789,0.8706,5526,-4.099,0.00411
115.1,0.007648,0.8475,21360,-67.33,0.005389
23.1,0.01478,0.9583,9130,-4.287,0.00253
69.37,0.01075,0.8541,14060,-69.85,0.004934
28.67,0.009308,0.8992,7985,-62.06,0.00359
25.46,0.01141,0.8991,6889,-64.4,0.003696
35.49,0.008619,0.9029,9390,-66.95,0.00378
23.33,0.01984,0.8736,6015,-7.02,0.003879
16.33,0.008914,1.011,8166,-65.09,0.002
334100,0.007308,0.9184,98570000,-67.92,0.003389
18.12,0.01087,0.9787,7944,-59.31,0.002281
989500,0.006032,0.8596,196400000,-68.83,0.005038
25.69,0.007048,0.9429,8373,-61.02,0.003068
2749,0.01244,0.8282,513600,-59.4,0.005352
54.81,0.006193,0.8727,10570,-65.5,0.005185
18.01,0.01225,0.8838,3875,-66.07,0.004648
2314000,0.007737,0.805,311800000,-66.35,0.007421
141100,0.006688,0.8415,26420000,-63.19,0.005341
25840,0.006159,0.8339,4267000,-64.28,0.006056
28.76,0.006151,0.8656,5884,-54.07,0.004888
22.92,0.007622,0.9645,8118,-65.96,0.002823
3540000,0.004354,0.8726,808300000,-56.85,0.00438
10720,0.006081,0.8449,2140000,-61.1,0.005009
39.39,0.007759,0.8803,8717,-49.92,0.004519
37.04,0.008162,0.8759,7906,-65.46,0.004685
108.3,0.006683,0.9138,33220,-63.62,0.00326
53.17,0.004825,0.9757,20300,-66.75,0.002619
1179000,0.009911,0.8571,227400000,-71.41,0.005185
20.42,0.01624,0.9479,7604,-6.889,0.002685
979400,0.007507,0.8098,147600000,-65.46,0.006636
50.77,0.008539,0.9077,14920,-59.43,0.003403
