Kmax,Ku,n,halfmax,Vhalf,slope
1.396,0.9941,1.999,952700000,-1.001,1.465e-09
1.492,0.9299,2,755500000,-63.5,1.975e-09
1.46,0.7856,1.938,472800000,-18.45,3.088e-09
1.731,0.999,1.63,33200000,-4.413,5.214e-08
2.141,0.9861,1.352,3229000,-4.478,6.631e-07
1.567,0.9731,2,811600000,-88.74,1.931e-09
1.895,0.9493,1.496,8679000,-70.99,2.183e-07
1.485,0.8074,1.999,840600000,-163.2,1.767e-09
1.122,0.8772,2,560700000,-1.423,2.001e-09
1.615,0.9999,1.738,71110000,-4.603,2.271e-08
1.474,0.7868,1.782,86350000,-19.09,1.707e-08
2.392,0.992,1.228,834800,-69.24,2.865e-06
2.138,0.979,1.128,191900,-84.06,1.114e-05
1.992,1,1.394,3932000,-4.443,5.066e-07
1.549,0.9916,1.82,106600000,-87.66,1.453e-08
1.732,0.92,1.701,54060000,-63.54,3.204e-08
1.916,0.9346,1.5,11290000,-64.43,1.697e-07
2.342,1,1.417,6001000,-11.99,3.903e-07
1.103,0.8191,1.987,706200000,-6.616,1.562e-09
19410,0.9692,0.9116,522300000,-4.772,3.716e-05
1.693,0.9989,1.998,908200000,-74.29,1.864e-09
2.12,0.9952,1.432,6373000,-67.6,3.327e-07
2.253,0.9679,1.324,1622000,-76.34,1.389e-06
0.9857,0.7946,2,566400000,-6.976,1.74e-09
1.865,0.9544,1.308,1292000,-5.406,1.443e-06
1.881,0.9501,1.606,21150000,-72.63,8.894e-08
6.535,0.7761,0.8356,64410,-2.88,0.0001015
1.703,0.9747,1.667,44430000,-6.498,3.833e-08
1.585,0.8197,1.401,2960000,-13.56,5.355e-07
1.608,0.9689,2,899300000,-69.81,1.788e-09
3.387,0.979,1.094,421800,-7.212,8.03e-06
1.711,0.9224,1.605,18820000,-64.87,9.091e-08
2.737,0.818,1.085,265900,-159.6,1.029e-05
2.015,0.9949,1.361,2304000,-71.96,8.746e-07
1.671,0.9092,1.568,12390000,-58.59,1.349e-07
1.954,0.9921,1.472,6564000,-90.31,2.977e-07
1.923,0.9987,1.404,2907000,-140.2,6.615e-07
1.504,0.9955,2,766300000,-162.2,1.963e-09
4.334,0.9927,1.021,236200,-10.39,1.835e-05
1.631,0.9796,1.911,539600000,-6.759,3.023e-09
1.646,0.9357,1.626,21880000,-65.09,7.523e-08
1.719,0.9043,1.627,32040000,-4.124,5.365e-08
1.566,0.9716,1.712,58440000,-2.545,2.68e-08
1.68,0.9391,1.775,123900000,-91.51,1.356e-08
1.629,0.9435,1.867,278500000,-63.77,5.849e-09
1.213,0.8959,1.907,402400000,-2.842,3.014e-09
1.483,0.9999,1.965,999800000,-1.642,1.483e-09
1.672,1,1.926,559300000,-6.4,2.989e-09
1.155,0.8853,1.666,21620000,-1,5.342e-08
1.649,0.9928,2,805300000,-91.47,2.048e-09
3.437,0.9765,1.193,1019000,-77.11,3.373e-06
2.228,0.9817,1.288,1647000,-5.681,1.353e-06
1.061,0.5131,2,681800000,-1.983,1.556e-09
1.898,0.9665,1.714,76610000,-72.91,2.477e-08
1.543,0.9213,1.966,995400000,-4.64,1.55e-09
1.7,0.9675,1.974,999500000,-69.97,1.701e-09
3.537,1,1.113,425700,-24.77,8.309e-06
1.487,0.7858,1.809,130800000,-18.45,1.137e-08
2.235,0.9352,1.171,424100,-63.09,5.27e-06
1.611,0.9882,2,941400000,-70.17,1.711e-09
2.256,0.9537,1.236,1056000,-3.979,2.136e-06
1.708,0.999,1.782,82480000,-134.9,2.071e-08
2.291,0.9912,1.301,1624000,-92,1.411e-06
3.017,0.9999,1.102,354200,-5.997,8.518e-06
1.955,0.9533,1.285,796000,-87.38,2.456e-06
1.715,0.9164,1.736,64970000,-67.43,2.64e-08
1.828,0.9984,1.654,41390000,-69.71,4.417e-08
1.68,0.9918,1.969,742900000,-90.64,2.261e-09
1.678,0.9044,1.732,93420000,-4.099,1.796e-08
2.979,0.9915,1.232,1436000,-69.81,2.075e-06
1.553,0.9303,1.905,423400000,-3.535,3.668e-09
1.848,0.9482,1.617,29700000,-68.75,6.222e-08
1.64,0.9986,1.995,800700000,-88.66,2.048e-09
2.214,0.9707,1.368,2816000,-72.82,7.862e-07
2.002,0.9999,1.485,8461000,-10.7,2.366e-07
1.756,0.9973,1.544,13130000,-4.72,1.337e-07
1.571,0.8092,1.592,13550000,-140,1.159e-07
1.695,0.9997,1.961,813400000,-153.7,2.084e-09
1.778,0.9843,1.866,290900000,-72.33,6.112e-09
2.919,0.9464,1.061,206400,-64.35,1.414e-05
1.731,1,1.846,199100000,-70.85,8.694e-09
69.49,0.998,0.7777,347400,-90,2e-04
4.423,0.9997,1.02,243200,-175.8,1.819e-05
1.628,0.9229,1.868,238100000,-61.63,6.837e-09
1.512,0.9907,1.519,8430000,-1.038,1.794e-07
5.289,1,1.058,463400,-12.06,1.141e-05
1.313,0.8403,1.802,111800000,-8.995,1.174e-08
2.425,0.9584,1.342,2734000,-73.37,8.87e-07
1.396,0.8453,1.676,42100000,-1,3.316e-08
1.684,0.9092,1.596,14910000,-69.41,1.129e-07
1.504,0.9959,1.704,57940000,-2.227,2.596e-08
1.725,0.9896,1.663,44380000,-5.292,3.887e-08
1.884,1,1.547,17280000,-5.709,1.09e-07
1.587,0.8955,1.807,158600000,-2.681,1.001e-08
2.439,0.957,1.178,498900,-64.42,4.889e-06
1.654,0.9974,1.992,992500000,-69.13,1.666e-09
1.384,0.9998,1.993,6.73e+08,-11.76,2.056e-09
2.815,0.1024,1.224,1404000,-1,2.005e-06
2.246,0.9926,1.463,10030000,-10.38,2.239e-07
1.717,1,1.712,51270000,-148.5,3.349e-08
1.671,0.9929,2,996800000,-87.73,1.676e-09
1.774,0.9942,1.591,16890000,-69.68,1.05e-07
1.616,0.9267,1.73,66750000,-54.54,2.421e-08
21000,0.9979,0.9202,544900000,-13.57,3.854e-05
1.979,0.9852,1.492,7883000,-71.34,2.51e-07
2.739,0.9742,1.089,209700,-71.86,1.306e-05
1.513,0.9302,1.997,999500000,-3.884,1.514e-09
1.637,0.9264,1.736,62630000,-63.93,2.614e-08
1.695,0.9998,2,9.31e+08,-70.86,1.821e-09
2.136,0.9983,1.251,728700,-91.4,2.931e-06
1.525,0.9339,1.943,694700000,-4.645,2.195e-09
2.37,0.9703,1.202,678400,-61.12,3.494e-06
2.802,0.9931,1.145,457600,-70.41,6.123e-06
1.313,0.9649,1.396,2818000,-4.339,4.659e-07
1.851,0.9986,1.695,66810000,-89.33,2.771e-08
1.707,0.9363,1.732,97240000,-63.91,1.755e-08
10510,0.9773,0.853,118400000,-78.09,8.877e-05
1.558,0.9259,1.875,322700000,-3.342,4.828e-09
1.607,0.9866,2,943900000,-68.14,1.703e-09
1.549,0.9713,1.966,999800000,-2.721,1.549e-09
1.425,0.9999,1.99,789700000,-2.375,1.804e-09
1.79,0.9995,1.952,976500000,-11.81,1.833e-09
1.526,0.9764,1.986,999500000,-4.162,1.527e-09
1.925,0.9218,1.554,18280000,-66.75,1.053e-07
1.707,0.978,1.992,985800000,-73.09,1.732e-09
8709,0.9715,0.897,200800000,-4.435,4.337e-05
2.455,0.992,1.094,175200,-98.8,1.401e-05
1.587,0.9378,1.561,9279000,-59.15,1.71e-07
1.785,0.9942,1.675,43120000,-10.05,4.14e-08
1708,0.771,0.8947,40030000,-39.85,4.267e-05
4.341,0.9931,1.055,362800,-71.76,1.197e-05
2.043,0.9716,1.499,9723000,-71.59,2.101e-07
1.611,0.9208,1.922,441100000,-69.25,3.652e-09
2.329,0.9908,1.301,1878000,-6.001,1.24e-06
1.659,0.9424,1.615,17360000,-94.56,9.556e-08
2.288,0.977,1.367,4655000,-4.267,4.915e-07
1.287,0.8421,1.937,451600000,-8.354,2.85e-09
1.479,0.917,2,912800000,-24.04,1.62e-09
1.69,0.9474,1.971,987100000,-68.77,1.712e-09
3.053,0.966,1.059,207300,-68.92,1.473e-05
1.705,0.9808,1.815,236300000,-7.034,7.215e-09
2.246,0.9997,1.465,9093000,-75.61,2.47e-07
2.005,0.9478,1.373,2688000,-70.75,7.459e-07
1.774,0.9942,1.591,16890000,-69.68,1.05e-07
1.885,0.9982,1.551,16960000,-6.588,1.111e-07
1.632,0.9756,1.905,332700000,-64.17,4.905e-09
2.097,0.9978,1.491,10400000,-12.31,2.016e-07
2.144,0.99,1.385,3218000,-157.4,6.663e-07
1.564,0.9999,1.927,483700000,-3.257,3.233e-09
1.933,0.9836,1.557,21820000,-7.095,8.859e-08
1.56,0.8173,1.434,2110000,-144.4,7.393e-07
1.611,0.9989,1.982,570900000,-148.3,2.822e-09
2.013,0.976,1.602,23730000,-77.43,8.483e-08
1.812,1,1.48,7335000,-68.06,2.47e-07
2.689,0.997,1.283,2034000,-9.755,1.322e-06
2.224,0.9703,1.369,3916000,-66.76,5.679e-07
1.651,0.9998,1.987,998200000,-7.666,1.654e-09
