ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
781.6,1.777,12140,1.193,232.2,1.12
743.9,1.967,332600,1.07,220.9,1.121
777.6,1.863,9646,1.058,280.9,1.713
784.9,1.939,8979,1.064,292.4,1.562
765.2,1.987,55180,0.6508,293.7,1.362
867.9,1.962,55180,0.6508,287.9,1.389
770.7,1.993,145000,1.518,407.8,0.7355
722.6,1.998,14940000,1.863,404.1,0.8595
749.6,1.841,9587000,1.672,288.2,1.199
796.3,1.82,12240000,1.443,322.3,1.137
788.9,1.734,1.296e+09,1.791,299.3,0.8219
860,1.845,5260000,1.157,318.1,1.11
822.5,1.984,44600,1.992,284.3,1.202
787.7,1.829,1.23e+09,0.6611,292.7,1.128
735.5,1.784,1.616e+09,1.87,338.3,1.065
800,1.926,28870000,0.5753,308.3,1.078
777.1,1.97,7.441e+09,1.387,308.2,0.9076
775.1,1.872,4.085e+09,1.665,296.4,0.8883
785.4,1.885,5620000,1.254,282.9,1.042
777.2,1.808,178200000,1.599,291.6,0.995
825.3,2,128400000,0.6595,275.2,0.9628
860,1.928,6.194e+09,1.651,328.5,0.752
852.5,1.76,30170000,1.694,308.5,0.9788
780.7,1.659,14780,0.7372,285.7,0.9143
788.4,1.858,298100000,1.245,253.8,0.9846
820,1.931,492500,1.472,257.6,1.048
801.8,1.917,2486000,1.271,277.5,1.541
771.5,1.944,47140000,1.435,248.4,1.264
779,1.971,73530000,1.093,356.7,0.9017
791.1,1.913,211000,1.159,301.7,1.085
828.7,1.956,11060,1.332,282.9,0.9969
794.1,1.713,949900,1.982,252.8,1.103
896.8,1.967,242300000,1.564,299.4,0.9972
852.6,1.922,237800000,1.445,303.4,0.9325
786.2,1.956,53200,0.6385,288.1,0.9561
800.1,1.988,50580000,0.6523,317.8,1.018
850.7,1.925,21810,1.061,285.9,0.9791
908.4,1.85,11640,0.8439,310.9,0.9233
835.4,1.983,1.738e+09,1.613,359.4,1.107
804.3,1.774,403300000,1.757,417.6,0.8291
844.1,1.902,23960,1.532,358.6,0.8563
847.8,1.732,6.402e+09,1.641,342.3,1.046
855.7,1.782,7945000,1.856,320.2,1.065
797.5,1.983,9425000,1.339,318.5,1.13
814.6,1.967,182500,0.5435,292.1,1.155
794.5,1.932,1632000,0.5159,337.5,1.107
715.2,1.874,11620000,1.151,290.2,1.199
759.2,1.683,628700000,1.22,257.8,1.141
732.7,1.922,332700000,0.5735,256.4,1.003
734.1,1.758,225400000,1.609,379.6,0.8868
721,1.933,920600,0.8071,278.5,0.9958
827.2,1.761,2.522e+09,1.117,273.2,1.08
783.3,1.931,859400000,1.979,263.3,1.382
760.4,1.751,7323,1.365,297.3,1.104
773.2,1.91,69730000,0.9611,281.6,0.9663
773.7,1.999,1106000,0.7146,276.6,1.26
781.7,1.964,65490,1.066,268.6,0.9202
818.6,1.987,32400,0.6483,329,1.021
685.8,1.89,19390,1.471,319.5,1.235
841.1,1.742,836200,0.861,284.6,1.602
943.5,1.831,6158,1.206,329.5,1.254
814.2,1.88,9447,1.001,322.1,1.534
813.8,1.971,13850,1.629,308.8,0.9284
796.6,1.903,6305,1.839,382.9,0.8734
775.1,1.854,2012,1.97,292.2,0.9789
775.1,1.998,382600000,0.6848,287.8,0.9995
772,1.989,20740,0.8005,328.7,1.067
903.4,1.689,419500,0.5936,328.1,1.205
797.5,1.97,344000,0.5406,285.2,1.107
828.5,1.926,348700,0.5148,311.7,0.8759
771,1.924,22580,0.7459,295.2,1.266
734.6,1.925,18680,0.811,302.9,1.094
858.6,1.981,3.619e+09,1.254,325.6,0.863
831.6,1.676,1.603e+09,1.666,327.7,0.871
746.6,1.833,12120000,0.7388,300.8,1.178
856.1,1.916,1.168e+09,0.7039,300.1,1.29
842.3,1.867,24050000,0.7138,278.5,1.169
815.9,1.999,9792,1.019,341.2,0.8905
798,1.933,88730,1.152,328.8,0.8273
786.8,1.851,4839,1.456,319.3,0.8789
851.1,1.548,2438,1.642,282,1.102
836.3,1.819,37620000,0.713,300.1,1.167
794,1.905,16780,0.9057,251.6,1.618
782.2,1.861,3318000,0.7916,356.9,0.7951
741.1,1.885,42110,0.8768,365.4,1.002
746.2,1.927,39180,0.6537,292.3,0.8864
789,1.936,903400,1.008,272.7,1.11
797.9,1.78,77100,1.439,258.4,1.101
731.8,1.698,66410,1.591,344.6,1.104
750.4,1.896,61210000,1.907,313.1,1.045
764.6,1.918,27740000,1.81,304.5,0.9721
770.3,1.689,260500000,0.8332,307.4,0.9362
777.9,1.985,27550,1,302.3,0.9257
740.1,1.955,1721,1.909,321.2,0.9935
844.7,1.946,1914,1.757,288.5,1.114
755.8,1.9,2080,1.97,282.8,1.101
797.7,1.774,2551,1.841,277.2,1.152
812.4,1.786,2134,1.52,266.3,1.035
799.3,1.729,1765,1.784,334.2,1.068
830.9,1.95,4376,1.216,314.2,0.9553
779.6,1.899,3872,1.246,330.9,1.133
767.3,1.875,8016,1.33,260.6,1.238
793.2,1.822,16320,0.8965,304.7,1.047
804.8,1.87,6071,1.078,338.7,0.8521
775.5,1.864,927100,0.5082,272.5,1.105
862.1,1.984,1021000,0.6921,269.6,1.11
754,1.964,3.89e+09,1.739,345.4,0.8751
765,1.834,13910,0.8548,409.2,0.7929
759.1,1.964,122700,0.6452,366.7,0.9115
782.8,1.747,29000,0.7453,325.1,1.267
815.9,1.885,236800,0.5751,273.3,1.021
789.6,1.843,3.138e+09,1.651,267.5,1.013
778.7,1.986,8.059e+09,1.709,288.7,1.156
771.4,1.918,1.921e+09,1.32,309.3,1.23
766.6,1.975,3023,1.549,314.4,1.142
869.2,1.693,7627,1.339,302.8,1.044
781.1,1.958,1.205e+09,1.915,312.1,0.9111
815.3,1.896,2723,1.754,303.2,0.9833
796.1,1.928,8737,1.865,290.2,0.9948
750.3,1.959,1998000,1.212,316,1.136
808.5,1.985,5056000,1.849,285.4,1.266
795.6,1.967,90070,0.5881,377.7,0.9519
777.4,1.98,120000,0.5545,272.2,1.356
786.6,1.976,51270000,1.251,280.7,1.083
770.8,1.872,11250000,1.656,296.7,0.991
857.1,1.941,2.346e+09,1.53,260.4,1.375
790.5,1.886,8.447e+09,0.7831,283.9,1.26
760,1.87,1.901e+09,1.507,250,1.313
800.7,1.694,323800000,1.865,331.2,0.7764
796.3,1.963,5233000,1.372,310.1,1.295
866.9,1.897,96710,1.062,311.9,1.249
778.6,1.962,1818000,0.5424,293.2,1.172
741.2,1.904,427700,0.6614,303.5,0.8468
776.1,1.917,1830000,0.5342,313.8,1.08
838.7,1.659,89210,0.7061,291.8,0.986
803.6,1.808,221000,0.5391,292.1,0.9762
728.5,1.913,64280,1.885,287.1,1.054
748,1.865,16820,1.079,323.7,1.025
810.1,1.819,123300000,1.991,286.3,0.8628
787.2,1.989,3603,1.911,274.4,0.8317
843.2,1.754,16090,1.499,307.4,0.8372
797.2,1.775,6393,1.98,319.1,1.116
751.1,1.957,2176000,0.8081,281.9,1.191
851.3,1.971,698900,1.874,287.1,1.038
831.8,1.79,5793,1.043,250.3,1.143
816.9,1.685,11730,1.128,284.7,0.911
779.2,1.829,34960,1.553,279.2,1.111
813.4,1.896,275300,0.5395,337.1,0.9611
871.8,1.951,29910000,1.2,352.5,0.9164
777.5,1.943,4035,1.483,317.2,0.8703
727,1.679,20800000,0.5925,332.3,0.8539
854.4,1.826,21950,0.9075,331.8,1.286
762.2,1.906,75060,1.469,268.3,1.109
832.7,1.998,3094,1.751,303,1.053
851.2,1.898,44550,1.744,315.2,1.505
831.8,1.994,31880,1.395,296.5,1.362
787.2,1.819,221100000,0.6972,367.8,0.9895
747.5,1.981,819100,1.484,304.4,1.106
778.6,1.965,75010,1.734,264.2,1.02
839,1.893,7.974e+09,1.689,243.2,1.176
783.2,1.978,10130000,1.192,364.9,0.9117
760.4,1.833,641500000,0.8927,296.8,1.1
810.1,1.86,12530000,0.7799,254.2,1.306
804.5,1.934,1228000,1.334,288.4,1.06
799.9,1.806,90560000,1.474,272.8,0.959
788.9,1.878,7427000,1.711,284,0.9308
800.3,1.959,54700,1.386,286,0.876
765,1.983,3794,1.32,305.2,1.119
744.5,1.934,3626,1.054,310.3,0.853
793.4,1.865,1.175e+09,1.309,292.6,1.007
751,1.825,61100,1.278,262.6,0.9299
786,1.857,565800,1.798,292.2,1.104
760,1.682,6382,1.277,297.8,1.157
776.8,1.929,1219000,0.8854,284.6,1.218
741.6,1.79,22500,1.078,289.5,1.089
765.7,1.988,26190,0.9542,304.9,1.21
767.7,1.812,134100,1.813,285.9,1.095
727.3,1.813,112800,0.72,293.3,1.012
711.9,1.886,851400000,1.669,327,1.017
767.3,1.999,128800000,1.63,329.3,0.8379
774.8,1.976,7577000,0.8622,317.6,0.883
747.3,1.96,530100000,0.9172,293.2,0.9799
770.4,1.981,2384000,0.7735,292.5,1.091
800.2,1.956,3.829e+09,1.21,282.5,0.8685
750.6,1.905,6.72e+08,1.065,415.2,0.7756
682.2,1.894,2813,1.455,304.8,1.044
757.4,1.798,49710,0.827,370.4,0.8191
850.4,1.979,11400000,1.737,307.4,1.023
796.5,1.663,365500,1.855,244.2,1.12
800.3,1.975,504300000,0.9752,265.9,1.543
753.2,1.965,48600,0.7383,257.2,1.298
690.2,1.922,446700,1.693,258.6,1.389
822.9,1.629,2187,1.687,353.6,0.9489
847.3,1.643,11960000,1.708,283.9,1.001
704.3,1.667,2539,1.718,257.8,1.001
787.1,1.893,1857,1.962,364.3,1.002
745.5,1.977,1.507e+09,1.001,316.5,1.029
743,1.96,613500000,1.005,298.5,1.038
765,1.714,140800,1.081,284.1,1.267
887.7,1.703,22460000,0.7106,336.8,1.01
771.7,1.963,1763000,0.6405,367.1,0.873
759.3,1.901,214700,0.8903,353.9,0.9208
772.8,1.885,23190,1.134,292.3,1.109
777.9,1.982,27890,1.998,327.4,1.001
772.6,1.736,6.6e+09,0.5885,281.4,1.056
803.1,1.924,226600,1.262,292,1.059
803,1.997,3121,1.599,335.6,0.7995
830,1.826,13590,1.452,341.9,0.8772
823.2,1.988,133500,1.98,293.9,0.9176
810.1,1.873,4004000,1.955,278.4,0.8875
883.2,1.866,274400000,1.916,302.8,0.7859
775.7,1.908,4129000,1.726,325.9,1.405
765.6,1.904,538400,0.5229,279.7,1.441
754.1,1.963,2627000,1.569,270.8,1.195
800,1.806,6272000,0.8893,289,1.181
