ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
19240000,0.9202,2907000,1.865,7.963e+09,0.888,4.533e+09,1.314,3.61e+09,0.611,2.257e+09,1.492,261500,1.23
4002000,1.075,4.15e+08,1.295,950200000,0.5136,3907000,1.194,1.449e+09,1.094,2.311e+09,0.5856,261100,1.495
1.697e+09,0.7645,737400000,1.191,105200000,0.6372,24790000,1.063,4.232e+09,0.6189,268300000,1.512,318900,1.199
8422000,1.914,1.005e+09,1.514,600600000,0.6979,45410000,1.243,878700000,0.6577,4.937e+09,1.35,349600,1.06
36860000,1.711,2028000,1.308,487700000,1.247,199200000,0.5123,7602000,1.259,54300000,1.607,249900,1.413
1683000,1.638,2e+09,1.917,79890000,0.5649,15910000,1.683,7.04e+08,1.065,32860000,1.263,256000,0.8818
7.606e+09,1.728,8.694e+09,1.325,2.755e+09,1.897,1.388e+09,1.232,2.354e+09,1.315,6498000,1.812,301100,0.9743
1.79e+09,1.387,1.289e+09,1.182,286500000,1.372,3997000,1.531,9.318e+09,1.214,209700000,1.238,297800,1.318
956500000,0.5056,3.72e+08,1.875,5.242e+09,1.162,10480000,1.43,9.082e+09,1.047,8138000,1.26,294700,1.187
21330000,1.463,2.576e+09,1.848,8245000,1.919,50040000,0.9733,14090000,1.181,763200000,1.755,325000,1.039
180500000,1.748,4696000,1.136,1.325e+09,1.354,2234000,1.312,2849000,1.943,1.44e+09,1.081,295100,1.076
3.694e+09,1.878,72090000,1.722,4.588e+09,1.472,101900000,0.7584,1.126e+09,1.458,1.96e+08,0.6849,280400,1.356
22910000,1.803,4.815e+09,0.9018,3913000,1.351,534600000,1.138,1.924e+09,1.97,83640000,1.523,273900,1.461
109100000,1.766,2.576e+09,1.185,906100000,1.671,111200000,1.64,1.312e+09,1.861,164800000,1.871,329000,1.391
3.586e+09,1.73,24840000,1.508,248600000,1.993,59680000,1.725,396500000,1.868,85650000,1.097,284200,0.8827
4.46e+08,0.6951,4.599e+09,1.229,5697000,1.886,30500000,1.582,2.5e+09,1.099,122400000,0.9794,265700,0.9627
4.645e+09,1.263,2158000,1.888,42700000,1.511,8.739e+09,0.9598,55330000,1.451,6.001e+09,1.397,237800,1.36
2.087e+09,1.125,9.504e+09,1.678,469600000,0.9915,361600000,0.6066,5.869e+09,0.514,208800000,1.73,235300,1.441
1.023e+09,0.5413,8.858e+09,1.541,19900000,1.427,3.381e+09,0.7249,481400000,0.6976,506700000,1.584,304800,1.986
708600000,1.725,33590000,1.546,1.554e+09,1.144,7.762e+09,1.519,57640000,1.292,578300000,1.909,425000,0.828
74880000,0.8807,9.381e+09,0.5782,9.35e+08,0.8771,20310000,0.7172,1.889e+09,0.6976,337900000,1.544,310400,1.002
7.824e+09,1.435,498400000,0.7161,8.276e+09,0.6027,16210000,1.064,169200000,1.758,184400000,1.808,343300,0.8958
973900,1.77,4.948e+09,1.638,3.757e+09,0.7067,4278000,1.148,11630000,1.226,65440000,0.7969,263600,1.513
6605000,0.887,19520000,1.757,12390000,0.593,17710000,0.9061,1.86e+08,1.412,1.091e+09,1.491,309400,1.754
320400000,0.8665,13150000,1.159,5854000,1.67,57370000,0.8454,1.203e+09,0.9208,6.365e+09,1.596,266900,1.279
7.211e+09,1.945,40700000,1.477,5.045e+09,0.8076,3.276e+09,0.9114,648700000,1.545,1.629e+09,1.92,287300,1.836
2041000,1.38,1.621e+09,1.743,3.177e+09,1.814,4.298e+09,1.02,2.351e+09,1.036,1.177e+09,0.9054,311800,1.467
4021000,1.564,6.699e+09,1.476,7.252e+09,0.5599,7801000,0.9144,3.322e+09,0.9662,11770000,1.95,274200,1.367
490500000,1.895,21820000,0.974,865300000,1.033,41450000,1.864,28120000,1.651,7.616e+09,1.972,216400,1.166
5.367e+09,1.076,2.783e+09,1.792,1989000,1.962,898500000,0.7862,1.289e+09,1.084,5.966e+09,1.957,239400,1.033
1704000,1.536,2.825e+09,1.982,10900000,1.049,96130000,0.6142,6.601e+09,0.5792,25280000,1.943,281800,1.333
1.139e+09,1.422,255600000,0.7707,17570000,1.471,30780000,0.8079,7.776e+09,0.5478,1.901e+09,1.773,243800,1.533
3.555e+09,1.186,396100000,1.048,14840000,1.687,109900000,0.5693,2.768e+09,0.9655,190300000,1.99,269600,1.565
2.295e+09,0.5794,25040000,1.273,6.131e+09,1.138,3248000,1.04,6.829e+09,1.452,3.133e+09,0.8068,299700,1.271
1275000,1.486,823400000,1.567,27010000,1.122,995100000,0.7739,207600000,1.504,6.71e+09,1.162,344300,0.7281
4097000,1.449,2.208e+09,0.8387,231900000,1.999,270700000,0.7626,4424000,1.19,8.318e+09,0.9571,325500,1.476
974500000,1.054,813300000,0.9866,137200000,1.665,37950000,0.8195,76450000,1.754,52480000,0.9254,231600,1.648
478600000,0.5018,1.057e+09,1.507,6903000,1.588,3106000,1.251,80850000,1.161,1.51e+08,0.7991,361900,1.542
914100000,0.8177,5.487e+09,1.339,544900000,1.636,9065000,1.205,1.8e+09,1.571,2.391e+09,0.7933,230300,1.459
7.44e+09,1.12,5177000,1.485,284100000,1.449,1.32e+08,0.7769,1.004e+09,0.9012,3.256e+09,0.8623,243100,1.266
3.021e+09,1.272,4141000,0.9732,475900000,0.9052,1762000,1.717,2610000,1.77,8.362e+09,1.504,306600,0.9614
3.97e+08,0.6443,48630000,1.472,486500000,0.5358,1498000,1.926,8.696e+09,1.756,648800000,1.06,282800,1.509
14290000,1.279,115800000,1.538,6740000,1.791,89230000,1.895,172400000,1.242,7.276e+09,1.723,178200,1.178
46670000,0.9277,3333000,0.8425,8838000,1.503,1.324e+09,0.7871,1.044e+09,1.466,135200000,1.376,223100,1.627
975100000,0.9964,2.76e+08,0.6543,5098000,1.412,35250000,1.278,42320000,1.554,3.64e+09,1.654,263500,1.363
86260000,1.826,41240000,1.027,1.503e+09,1.564,2.73e+09,1.334,11490000,1.64,9.601e+09,1.272,232100,1.231
46080000,1.966,39890000,1.905,470900000,0.543,5.186e+09,1.677,15950000,1.716,1.969e+09,1.485,380000,0.9178
76250000,1.956,23100000,1.108,459800000,1.158,4.192e+09,0.6585,74730000,1.118,4.362e+09,0.7768,345200,0.8504
7.38e+09,1.237,4.763e+09,0.9298,156900000,0.6434,4.986e+09,0.7995,101200000,1.579,2.1e+08,1.405,309700,1.501
184300000,1.487,5.68e+09,1.092,3.653e+09,1.312,636100000,0.6391,3.367e+09,1.245,427600000,0.7774,225500,1.463
6.376e+09,1.418,6.54e+08,1.332,53250000,1.702,3844000,1.85,571100000,1.164,3.177e+09,0.7479,249900,1.189
