hERG_IC50,hERG_h,hERG_Bmax
4.657,0.858,88.35
5.524,1.048,89.23
6.236,0.9637,92.02
5.296,1.038,88.39
5.47,1.045,86.32
5.234,1.252,83.81
6.782,1.013,93.91
4.949,1.355,83.5
4.259,1.08,82.69
5.258,1.281,85.98
5.216,1.171,86.54
6.014,1.182,91.3
5.386,1.124,87.55
4.998,1.039,88.1
5.171,1.102,86.73
5.442,0.7582,91.38
5.032,0.9356,88.42
5.993,0.9458,91.01
5.111,1.064,89.93
5.948,0.9692,92.23
5.544,1.087,87.06
6.128,0.8688,90.89
4.751,0.9111,87.28
4.942,0.8602,87.2
6.556,0.9398,95.41
4.331,1.054,83.93
4.785,1.354,81.03
5.683,0.8403,92.06
5.927,1.168,87.05
7.044,0.7051,99
4.911,1.036,86.72
5.838,0.8241,93.76
4.709,1.214,80.45
4.7,1.085,85.31
4.716,1.196,83.6
6.091,1.042,91.97
4.89,1.103,85.06
5.787,0.8864,90.16
5.265,1.124,88.46
5.343,1.097,86.91
7.142,0.7179,99
5.817,0.9129,92.01
5.657,1.166,90.19
6.764,0.7501,98.04
5.733,1.253,87.3
6.156,1.044,94.15
4.86,1.219,81.74
4.659,1.235,81.61
5.65,0.9202,90.7
4.826,1.179,85.31
7.707,0.7976,99
5.617,1.08,87.86
5.541,0.9894,89.04
4.227,1.048,85.41
6.415,0.852,92.88
4.596,0.9746,84.22
5.937,0.9804,92.62
5.278,0.8384,91.67
5.182,1.16,86.06
5.921,1.007,91.56
6.162,0.8315,92.95
5.403,1.038,90.29
5.518,1.117,88.76
5.662,1.02,88.94
5.72,0.9978,90.2
6.53,0.8327,95.41
6.07,1.104,90.07
5.051,1.053,88.08
4.282,1.327,78.88
5.434,0.8221,91.46
7.08,0.9458,97.76
6.041,1.122,92.1
4.687,1.448,80.74
6.408,0.8824,95.82
7.339,0.7092,99
5.246,0.8576,89.18
6.46,1.016,93.03
5.592,1.212,86.25
6.002,1.189,89.01
6.977,0.8128,96.46
5.71,0.9691,93.62
5.039,0.8449,88.99
6.778,0.9328,95.64
6.176,0.9279,91.16
5.413,1.004,89.34
4.653,0.9218,84.26
5.329,1.083,88.07
6.023,1.242,88.62
5.547,0.9802,89.69
6.453,0.7874,96.58
4.71,1.072,82.18
6.08,0.8434,92.1
4.574,1.121,83.09
6.007,1.054,90.06
6.061,1.012,91.81
5.446,1.109,84.25
5.608,1.015,90.41
6.89,0.9321,95.11
4.922,1.278,84.47
5.983,1.108,87.87
5.529,1.034,90.66
7.167,0.758,97.08
5.158,1.318,85.53
7.348,0.7683,98.59
4.335,0.897,85.1
5.706,0.8923,91.43
4.914,1.274,85.42
5.137,1.027,91.65
5.61,0.8683,90.34
6.072,0.6563,97.93
5.464,1.083,89.81
4.998,1.295,82.4
6.179,0.7034,93.98
6.556,0.9047,98.52
4.962,1.129,86.96
4.809,1.302,82.23
4.438,1.327,79.81
6.036,1.182,90.46
5.482,1.167,89.03
6.035,1.173,90.65
6.504,0.8353,96.64
4.75,0.9016,86.13
6.911,0.94,95.55
5.648,0.9156,89.59
6.255,0.9849,91.31
4.707,1.237,82.58
5.618,1.005,92.4
7.021,0.884,98.39
5.079,1.004,88.56
5.18,1.093,84.57
5.328,1.145,91.07
6.386,1.034,93.74
5.712,1.261,87.85
7.12,0.7992,99
6.329,1.027,91.06
5.923,0.7425,99
5.23,1.066,87
5.077,0.9074,91.17
5.841,0.8625,92.34
4.635,1.104,84.95
5.608,1.257,88.45
4.772,1.096,86.97
5.74,1.102,92.39
5.305,1.11,87.63
4.743,1.115,83.7
4.466,1.168,82.29
4.879,1.194,84.15
5.129,0.9001,87.11
4.9,0.9284,83.49
5.219,1.137,89.24
7.469,0.846,99
4.672,0.9207,88.24
5.876,0.98,93
5.494,1.023,88.65
4.873,1.054,85.57
6.306,0.8597,94.99
5.375,1.171,87.88
6.859,1.128,94.89
3.957,1.084,81.44
4.799,1.046,84.29
5.13,0.751,89.65
5.867,0.9462,93.31
5.192,1.108,89.12
5.53,0.9906,91.23
4.864,1.288,82.78
5.416,0.9744,89.27
5.162,1.035,88.32
6.144,1.012,91.15
4.745,0.9297,87.23
5.658,1.129,88.81
6.554,0.8868,91.17
5.262,1.026,85.1
7.334,0.9008,95.37
5.243,0.9415,88.54
5.084,0.9887,86.89
4.907,1.106,82.34
5.342,1.191,83.56
5.68,0.966,88.35
5.375,1.016,90.69
5.706,0.9851,94.12
5.654,0.9521,94.25
5.858,0.9796,89.52
5.411,1.241,89.38
5.196,0.8431,89.19
6.511,0.8769,93.34
5.295,0.7677,87.01
5.947,1.231,89.82
5.382,0.8507,88.11
5.004,0.9928,85.94
5.778,0.9482,92.2
5.046,1.01,89.67
5.618,0.9855,89.11
5.367,1.163,87.53
6.633,0.8158,97
5.145,1.11,87.66
5.208,1.017,89.77
5.243,1.235,87.3
3.995,1.229,80.28
4.734,1.248,83.77
5.592,1.104,90.56
5.403,1.092,88.95
5.411,1.062,88.11
6.833,0.6124,99
5.917,1.067,91.75
5.505,1.024,89.71
4.909,1.019,86.76
5.744,1.071,91.47
4.721,1.038,86.63
6.317,0.9449,97.23
4.801,1.132,84.53
4.96,1.078,87.5
4.306,1.116,84.59
6.282,0.8227,94.53
4.935,1.081,86.34
4.776,1.127,83.68
6.594,0.9637,93.86
4.977,1.162,84.29
5.921,0.9833,92.58
5.104,1.069,85.88
5.027,0.8982,87.57
6.376,0.8315,93.85
7.131,0.6618,99
4.837,0.8787,89.23
4.941,0.917,87.67
5.056,0.8156,89.54
6.01,1.078,92.42
5.969,0.8988,93.55
4.99,0.9021,86.99
5.082,0.9024,86.38
4.388,0.8741,86.47
5.228,0.9921,87.41
5.799,1.003,92.78
4.793,1.103,86.23
5.898,0.9853,87.21
5.841,1.16,89.26
5.272,1.11,86.14
7.712,0.6738,99
5.022,0.8929,86.68
6.958,0.9049,94.28
5.322,1.003,88.63
5.741,0.773,93.49
5.195,1.187,85.36
7.374,0.6965,98.17
5.521,0.8137,92.31
5.278,1.123,87.14
5.085,0.9666,87.59
6.087,1.049,92.93
5.556,1.109,86.95
5.879,0.892,94.71
6.078,1.084,90.54
5.368,1.008,89.36
5.032,1.139,87.88
5.313,0.832,87.79
5.055,1.159,83.88
5.519,1.307,86.11
6.622,1.101,93.11
5.538,0.967,89.09
5.047,0.8428,88.91
5.484,1.155,90.22
4.779,1.237,82.99
5.011,0.9464,87.2
6.17,1.197,92.12
5.243,1.249,86.16
5.863,1.035,92.53
5.92,0.804,93.21
4.948,1.287,83.69
6.863,0.7788,95.85
5.348,1.358,82.12
5.674,1.108,89.69
5.281,0.8082,89.83
7.201,1.07,95.61
5.148,1.027,88.05
6.057,0.8357,93.28
5.644,1.041,88.81
5.389,1.124,88.96
5.016,1.134,83.25
5.685,1.084,91.37
4.468,1.348,80.7
5.508,1.228,88.43
5.892,1.014,89.76
5.108,1.217,85.29
5.568,0.9956,88.91
4.675,1.032,84.81
4.956,1.003,86.25
5.451,1.161,87.14
5.196,1.319,82.67
5.738,0.8575,93.9
4.692,1.149,84.59
5.568,1.068,86.98
6.064,1.059,88.52
6.002,0.6,99
6.655,0.6692,99
5.507,0.8851,89.78
5.539,0.9806,87.87
5.285,0.8987,92.31
5.344,0.8866,88.36
7.026,0.68,99
6.845,0.9851,94.43
4.834,0.9935,85.63
5.199,1.212,85.21
5.029,1.024,83.29
4.883,1.282,83.31
6.67,0.9007,94.92
6.931,1.041,97.49
5.141,0.9604,89.26
4.734,1.031,88.03
5.967,0.872,94.97
7.184,0.7841,99
5.666,0.75,95.59
6.466,0.9908,93.35
4.939,0.967,87.88
5.301,1.103,87.61
6.694,0.7441,96.67
6.173,1.236,86.55
5.609,0.97,87.57
4.613,1.017,84.94
6.114,1.04,90.75
5.257,1.005,85.54
5.253,1.276,85.06
5.187,1.233,85.74
5.393,1.08,91.89
5.77,1.107,91.04
6.201,0.678,99
6.726,0.7924,99
4.823,1.153,85.07
4.886,0.91,86.82
4.82,1.19,83.06
5.778,1.196,88.85
4.758,1.077,86.31
5.916,1.281,87.06
5.178,1.044,88.19
4.651,1.219,82.79
4.609,0.9698,85.26
5.38,1.168,89.99
5.472,1.212,85.08
5.594,0.7661,92.98
4.211,1.19,80.55
5.477,0.9688,91.39
5.743,0.7572,92.55
4.869,0.8794,87.48
6.267,0.635,95.01
5.193,1.378,80.45
4.425,0.6923,88.78
5.207,1.231,86.88
5.642,1.158,88.37
5.621,1.199,88.81
6.371,1.184,90.39
5.827,0.9775,89.95
5.427,0.9838,88.15
4.454,1.199,83
5.506,1.085,87.51
5.315,1.239,87.53
5.254,1.147,87.18
7.201,0.7788,99
4.621,1.123,83.2
6.943,0.8437,96.89
6.378,0.7404,95.67
5.266,1.121,87.35
6.168,0.9227,91.73
5.921,1.027,90.82
4.928,1.259,84.06
4.951,1.062,87.48
5.387,1.145,87.3
7.309,0.8063,99
4.939,0.9893,86.69
5.328,0.9334,90.33
5.492,1.198,87.73
4.85,0.8203,89.34
5.987,0.8816,92.95
4.786,1.142,83.57
4.577,0.9635,87.54
4.423,1.141,83.26
5.42,0.9867,91.39
5.495,0.8752,91.14
5.036,0.9669,87.68
5.971,0.8767,93.77
5.994,1.028,92.29
5.562,1.167,87.61
5.538,1.214,87.23
6.232,1.029,92.48
5.108,1.126,87.31
4.927,0.8589,89.82
5.163,0.864,87.96
5.36,1.117,87.49
5.906,1.064,93.49
4.819,1.328,83.24
6.286,1.179,91.51
7.61,0.7883,99
5.686,1.225,87.27
4.443,1.255,83.54
5.298,0.9859,87.19
4.968,1.405,82.04
5.682,0.966,87.47
5.026,0.6904,89.56
5.032,1.078,88.45
4.87,1.022,83.94
5.425,1.256,87.09
5.273,1.113,88.12
5.981,0.5794,97.22
5.03,1.309,83.48
5.153,1.141,85.8
5.726,1.024,87.31
5.283,0.8994,87.22
6.962,0.93,96.08
5.035,1.015,84.77
5.316,1.074,88.2
5.792,1.122,89.79
6.079,1.106,90.27
7.177,0.6608,99
5.242,1.131,86.23
5.847,1.061,89.93
6.552,0.7229,99
5.307,1.152,87.92
6.666,0.5624,99
5.765,1.13,88.84
5.307,0.9051,88.32
5.677,0.7769,92.54
5.287,1.195,86.2
5.602,1.153,89.22
6.714,1.042,94.39
5.008,1.046,84.89
5.64,0.8145,91.24
5.854,0.9911,88.97
