ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
51.06,0.5076,25070,0.5018,1341,1.412
51.95,0.514,26610,0.5239,1822,1.654
69.85,0.5166,23630,0.5205,1169,1.105
53.69,0.5766,27070,0.5076,1344,1.255
80.43,0.5235,25770,0.5075,1544,1.685
93.01,0.5176,24700,0.5286,1526,1.787
54.15,0.5146,27290,0.5138,1895,1.949
54.54,0.5171,28470,0.5141,1904,1.973
68.36,0.5565,26710,0.5376,1587,1.574
52.5,0.5646,30320,0.5045,1403,1.23
67.9,0.5024,26560,0.5023,1682,1.101
79.67,0.5051,26580,0.5038,1272,1.337
56.65,0.5395,24220,0.5066,1140,1.153
50.27,0.5273,27580,0.51,1574,1.445
101.6,0.5087,28940,0.5003,1281,1.037
63.99,0.5877,26930,0.506,1696,1.656
60.1,0.5656,25690,0.5133,1309,1.186
68.83,0.6381,27910,0.5109,1891,1.715
58.5,0.5425,32180,0.5038,1644,1.557
50.33,0.5032,32640,0.5007,1790,1.819
71.38,0.5017,31110,0.5028,1571,1.894
69.72,0.5009,23840,0.5155,789.6,0.9106
62.97,0.5312,30120,0.5012,1667,1.636
58.85,0.5033,29720,0.5036,1119,1.137
69.7,0.5554,27350,0.5025,1682,1.871
57.64,0.5122,28410,0.5255,1668,1.707
49.42,0.5119,31590,0.5228,1517,1.654
55.58,0.5042,30560,0.5019,1751,1.896
67.88,0.5023,26270,0.5166,1259,1.495
73.63,0.5022,24600,0.5007,1301,1.122
74.13,0.5005,27910,0.5375,1647,1.495
54.34,0.5024,33290,0.5031,1535,1.693
80.38,0.5106,30520,0.5387,1093,1.19
73.22,0.5475,29000,0.5073,1476,1.364
84.13,0.5024,28280,0.5037,1205,1.466
72.58,0.5062,23390,0.5017,1704,1.942
66.4,0.5013,25890,0.5132,1720,1.848
69.07,0.5008,21470,0.5031,1733,1.997
44.03,0.5431,26790,0.5059,1802,1.842
58.5,0.5184,28520,0.5045,1376,1.308
63.98,0.5411,30670,0.5193,1327,1.396
62.29,0.5019,26850,0.514,1520,1.549
58.56,0.5255,28980,0.5057,1670,1.715
48.89,0.5078,33560,0.5032,1221,0.9937
52.92,0.5461,31180,0.5016,1322,1.043
45.24,0.507,26650,0.5402,1518,1.423
54.6,0.556,29030,0.5095,1233,1.094
71.76,0.5321,27710,0.5051,1701,1.26
58.3,0.5082,27910,0.5024,1711,1.607
64.89,0.5186,25410,0.5123,1541,1.748
63.91,0.5001,24740,0.501,1565,1.714
65.56,0.5083,33460,0.5096,1632,1.691
60.61,0.505,27200,0.5079,1239,1.353
61.74,0.508,22580,0.5174,1463,1.732
70.58,0.5308,25960,0.5442,1689,1.867
59.09,0.5059,21140,0.5409,1546,1.597
55.5,0.526,19690,0.5181,1893,1.93
68.08,0.5411,20800,0.5272,1612,1.674
63.13,0.5051,27000,0.5342,1650,1.58
59.62,0.5105,26310,0.5138,1586,1.315
67.09,0.5141,30910,0.5282,1234,1.337
69.26,0.5077,26400,0.5075,1287,1.403
76.36,0.5332,25810,0.5084,1493,1.427
65.28,0.5207,28370,0.5052,1690,1.485
64.52,0.5026,24070,0.5142,1706,1.369
73.15,0.5344,19920,0.5038,1321,1.495
59.72,0.5095,24580,0.5005,1555,1.568
53.75,0.5469,23330,0.514,1576,1.445
59.8,0.5328,21720,0.5071,1522,1.506
67.94,0.506,21420,0.5004,975.3,1.347
63.91,0.5041,21950,0.5117,1093,1.134
66,0.5349,24860,0.5045,1681,1.165
60.92,0.5346,26200,0.5298,1513,1.6
49.31,0.5024,26950,0.517,1530,1.401
70.3,0.5438,29080,0.5088,1523,1.66
57.78,0.5158,24970,0.5083,1503,1.949
57.21,0.5033,27890,0.506,1021,1.34
45.05,0.5544,27190,0.5097,1691,1.902
50.79,0.5401,35280,0.535,1671,1.827
58.31,0.5601,22600,0.5026,1333,1.301
54.22,0.5266,24530,0.5092,1518,1.736
68.56,0.5508,24580,0.5118,1770,1.905
57.23,0.5523,30420,0.5023,1365,1.815
72.48,0.5297,28590,0.5063,1791,1.868
60.95,0.5107,29860,0.5249,1761,1.804
68.44,0.5115,26040,0.5137,1578,1.666
75.92,0.5015,21460,0.5132,1343,1.371
51.94,0.5381,22300,0.5485,1413,1.409
64.99,0.5056,28960,0.505,1329,1.476
70.23,0.5794,24290,0.5291,1815,1.957
54.13,0.5428,29430,0.5107,1992,1.885
62.21,0.508,27200,0.5019,1332,1.036
77.64,0.5081,26510,0.5076,1424,1.28
79.02,0.5148,24600,0.5079,1468,1.334
62.63,0.5158,23840,0.5093,1840,1.804
86.57,0.5035,31910,0.5083,1776,1.886
47.23,0.5194,27890,0.5298,1780,1.906
64.68,0.5753,28460,0.5046,1618,1.792
40.38,0.5238,28880,0.5055,1638,1.671
57.35,0.5027,30240,0.5303,1830,1.556
70.08,0.515,28730,0.5042,1748,1.474
66.14,0.5054,27210,0.5063,1632,1.531
58.87,0.5055,26320,0.5231,1841,1.906
66.32,0.5419,28740,0.5201,1782,1.891
67.5,0.5049,25540,0.5276,1614,1.922
64.74,0.5172,25260,0.5202,1705,1.895
41.2,0.5175,22970,0.5235,1414,1.119
49.49,0.5093,25700,0.5108,1397,1.159
70.67,0.5016,26660,0.5464,2039,1.829
55.24,0.5195,25170,0.5319,1799,1.124
42.53,0.5392,25770,0.5344,1380,1.098
40.77,0.5629,20440,0.5515,1398,1.784
33.32,0.5393,26590,0.5178,1547,1.634
66.23,0.5502,28450,0.5193,1948,1.869
63.89,0.5287,25800,0.5061,1562,1.759
74.24,0.5071,24070,0.5237,1836,1.999
48.02,0.5438,21820,0.5109,1454,1.348
48.69,0.5698,26900,0.5266,1752,1.654
74.05,0.5107,22590,0.5028,1785,1.857
72.72,0.5042,23530,0.5334,1371,1.584
70.92,0.5181,27120,0.5262,1814,1.958
66.46,0.5216,29310,0.5097,1712,1.76
78.93,0.5061,31530,0.5163,1662,1.757
55.17,0.5391,29350,0.5096,1390,1.292
61.47,0.5447,26060,0.539,1786,1.728
48.2,0.504,25970,0.5144,1591,1.967
78.3,0.5129,26830,0.5037,2051,1.977
69.24,0.5084,27600,0.518,1627,1.766
67.95,0.5141,26590,0.5061,1865,1.985
82.08,0.5068,26560,0.5106,1418,1.056
73.58,0.5219,23730,0.5016,1037,1.183
56.45,0.5468,30240,0.5263,1047,1.157
65.35,0.5116,25980,0.5128,1257,1.439
63.52,0.5159,28940,0.5034,1799,1.901
60.44,0.5016,29580,0.524,1596,1.681
68.99,0.5007,20590,0.5551,1953,1.868
70.18,0.5317,24080,0.5227,2071,1.916
73.81,0.5023,22600,0.5064,1074,1.143
60.83,0.5037,23630,0.5193,1148,1.071
62.53,0.5038,23580,0.52,1081,1.125
46.55,0.5194,24670,0.5246,1654,1.553
53.81,0.5089,23690,0.5261,1418,1.347
60.15,0.531,25690,0.5168,1799,1.435
61.84,0.5292,26830,0.5124,1579,1.215
65.81,0.5046,25380,0.5102,1362,1.45
48.17,0.5688,27100,0.5047,1459,1.569
67.57,0.5058,27290,0.5081,1460,1.324
65.62,0.51,27360,0.5174,1462,1.967
55.53,0.5155,23350,0.5171,1709,1.518
55.19,0.5034,23120,0.5282,1835,1.741
61.93,0.5358,23380,0.5233,1818,1.852
65.73,0.501,32420,0.5015,1961,1.95
66.51,0.5122,26400,0.5026,1111,1.085
50.38,0.5134,27630,0.5002,1643,1.453
81.56,0.5141,28670,0.502,1245,1.382
68.07,0.5082,27520,0.5032,1842,1.454
52.08,0.5263,29860,0.5096,1717,1.773
71.33,0.539,28310,0.52,1805,1.982
54.05,0.5877,20140,0.512,1421,1.743
45.8,0.5086,21360,0.5275,1203,1.214
54.37,0.55,23360,0.5187,1262,1.144
93.51,0.5979,19610,0.5067,1499,1.297
63.42,0.5247,25300,0.5103,788.6,1.08
75.67,0.5223,25800,0.5056,1830,1.996
57.26,0.5067,19610,0.505,1228,1.249
55.82,0.5027,21430,0.5027,1453,1.619
54.39,0.511,26730,0.551,1648,1.881
65.3,0.5851,22800,0.513,2002,1.713
52.48,0.5863,25610,0.5508,1976,1.873
56.69,0.5225,26430,0.5243,1918,1.935
79.64,0.5095,25340,0.5081,1609,1.518
73.25,0.5006,22270,0.5066,1175,0.9624
69.77,0.5195,25640,0.5247,1605,1.235
54.71,0.5378,27140,0.5364,1144,1.176
63.15,0.5059,25970,0.505,1602,1.768
58.16,0.5272,27230,0.5015,1689,1.85
55.32,0.501,26110,0.5009,1700,1.891
62.83,0.5007,27430,0.5075,1722,1.996
58.97,0.5292,29240,0.5072,1556,1.712
69.87,0.5131,28750,0.5139,1824,1.945
63.08,0.5123,29690,0.5187,2044,1.915
74.84,0.5047,31520,0.538,1632,1.751
63.2,0.5133,25570,0.5039,1797,1.732
69.41,0.5032,26270,0.5334,1617,1.762
59.73,0.5139,23410,0.5511,1614,1.909
86.36,0.5001,31100,0.5127,1521,1.612
92.87,0.5309,26630,0.5185,741.7,0.9654
81.43,0.5006,26390,0.5198,1541,1.361
72.08,0.5024,27200,0.5061,1502,1.21
76.81,0.5053,23730,0.509,1808,1.996
69.68,0.5061,24800,0.5139,1355,1.437
70.04,0.5117,25640,0.5059,1354,1.541
51.63,0.5133,25300,0.5081,1941,1.692
72.73,0.5085,25290,0.5253,1765,1.907
88.7,0.52,23150,0.513,1783,1.889
58.31,0.5036,24130,0.5274,1682,1.951
53.88,0.51,27320,0.514,1355,1.375
56.92,0.5156,29020,0.5074,1393,1.232
51.6,0.522,24500,0.5479,1186,1.17
36.14,0.5275,25740,0.5042,1028,1.367
56.28,0.5098,30140,0.5117,1475,1.626
57.8,0.5059,27600,0.5034,1515,1.769
62.27,0.5247,25570,0.5059,1380,1.368
65.9,0.5319,31820,0.5118,1558,1.632
80.22,0.508,25430,0.5166,1592,1.365
70.8,0.5153,26800,0.504,1579,1.654
63.16,0.5126,21720,0.5031,1145,1.154
65.32,0.5095,21460,0.5052,1455,1.409
75.38,0.5628,23300,0.5248,1833,1.933
91.28,0.5004,25090,0.5227,1517,1.233
60.47,0.5002,24120,0.5162,1323,1.307
67.13,0.5005,25430,0.5196,1588,1.311
74.82,0.5021,25370,0.5081,1739,1.394
72.12,0.5039,25180,0.5035,1808,1.805
63.79,0.5108,25020,0.5032,1664,1.748
58.56,0.5329,26440,0.5027,1522,1.502
52.56,0.5361,27220,0.5056,1627,1.43
90.23,0.5033,25250,0.5096,2036,1.96
