ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
107300,1.313,48700,1.011,21950,0.6047,853.7,0.8995
109400,0.7007,86900,1.716,22440,0.718,855.1,0.8434
195600,1.416,45110,1.096,17880,0.8492,995.1,0.9231
137600,0.5106,48730,0.9201,21590,0.7187,1051,0.9846
92440,0.6071,158700,0.7505,20960,0.7916,885.5,0.749
61210,1.259,107300,0.6299,18760,0.7532,949.3,1.041
208000,0.6424,77640,0.8888,20330,0.7135,817.5,1.157
140600,0.7204,99280,0.6671,20580,0.7352,918.7,1.268
108200,1.093,45420,1.056,18260,0.774,799.2,0.8533
240200,0.5402,62290,1.614,19480,0.7669,1140,0.9058
154000,0.7568,59240,1.685,17550,0.7985,1034,1.084
120500,1.068,195700,0.6536,15350,0.7597,848.5,0.7945
121200,1.329,56830,1.228,24180,0.8405,1045,1.048
121000,1.888,65910,1.483,20930,0.6083,776.8,1.15
91910,1.618,80800,1.84,22530,0.7043,1104,0.9127
82640,1.583,72990,1.127,17260,0.6946,1116,0.7961
137000,0.845,99130,1.154,20040,0.742,1104,0.9525
66340,1.114,61490,0.7483,20100,0.6248,1000,1.116
75780,1.514,90040,0.8433,21570,0.7383,895.2,1.219
87920,1.348,42270,1.136,22480,0.6506,1138,1.195
145800,0.7509,79380,1.032,22580,0.6248,1125,0.9654
114900,0.7142,84370,1.227,18780,0.6712,1328,1.038
84210,0.7039,45430,1.27,22630,0.5935,1019,1.167
90110,0.9551,75870,0.8207,21630,0.7016,1161,1.027
59880,1.318,89850,1.655,22510,0.7996,887.9,1.024
162300,0.9697,81930,1.431,14000,0.7507,951.8,1.04
75680,1.171,64660,0.8657,21290,0.7185,926.2,1.325
87730,0.9723,61140,1.076,21350,0.91,884.9,1.001
141800,0.5636,74610,1.055,19600,0.6355,1108,0.8461
113200,1.262,78270,1.053,16760,0.7269,797,1.029
114800,1.318,49910,1.509,24000,0.7609,965.9,1.116
137600,0.7262,86720,0.9934,14280,0.7648,1280,0.7674
136400,0.9129,72890,0.7968,15890,0.8789,1043,0.9045
78790,1.259,54020,1.546,19030,0.8367,919.2,0.7175
158300,0.9734,119300,0.6463,22330,0.7493,542.1,0.7296
65920,1.303,371800,0.6828,20450,0.595,812.4,1.041
133000,0.8501,79290,1.966,21440,0.762,766,0.9022
81460,1.994,102100,1.613,18490,0.7545,830.1,0.9395
102800,1.891,58370,1.644,24790,0.7704,1085,0.9079
85080,1.695,90350,0.7907,22510,0.7803,814.2,1.01
87420,1.536,85360,0.8906,18950,0.7488,796.4,0.7946
105600,1.277,52980,0.8717,21180,0.8554,824.1,1.059
133300,0.9329,83490,1.015,18190,0.5912,1009,0.9926
103400,1.05,85910,0.7243,18690,0.6409,1095,0.859
111500,0.7109,95450,0.7365,19100,0.6481,1255,0.9493
107700,0.7037,81550,0.8399,25070,0.8068,792.4,0.8484
92150,0.6061,70100,0.6505,18370,0.804,1009,0.8843
