Kmax,Ku,n,halfmax,Vhalf,slope
6651,0.9992,0.7618,189300000,-86.92,3.513e-05
1.255,0.9492,1.716,1e+09,-75.04,1.255e-09
6171,0.9947,0.7162,90200000,-73.4,6.841e-05
1561,0.5918,0.576,3830000,-82.15,0.0004076
31870,0.9593,0.758,575300000,-157.2,5.54e-05
1473,0.957,1.032,973200000,-156.4,1.514e-06
1.342,0.9421,1.155,1926000,-80.68,6.968e-07
1.247,0.9983,1.723,998800000,-94.35,1.248e-09
1.007,0.972,1.722,999600000,-68.66,1.007e-09
14220,0.9989,0.6706,111300000,-88.44,0.0001278
123.9,0.9863,0.7412,2003000,-83.82,6.186e-05
12660,0.9989,0.8672,869300000,-171.1,1.456e-05
1.126,0.8924,1.732,995600000,-173.8,1.131e-09
2231,0.9988,1.003,973800000,-166.6,2.291e-06
243.1,0.9999,1.198,998800000,-153.8,2.434e-07
1.221,0.9627,1.707,999700000,-75.62,1.221e-09
1.097,0.999,1.736,998200000,-80.91,1.099e-09
2225,0.9643,0.8129,83060000,-171.8,2.679e-05
0.9287,0.9832,1.719,986900000,-77.95,9.41e-10
4174,0.657,0.6556,30400000,-79.12,0.0001373
0.9506,0.4258,1.748,1e+09,-72.85,9.506e-10
1.125,0.9195,1.724,999900000,-80.76,1.125e-09
7863,0.9998,0.9153,954700000,-160.1,8.236e-06
0.9266,0.7114,1.73,9.98e+08,-69.69,9.285e-10
6.381,0.9999,1.108,6589000,-154.1,9.684e-07
1.404,0.9899,1.706,998400000,-149.7,1.406e-09
1.813,0.9716,0.9282,194900,-80,9.302e-06
2557,0.8938,0.5755,7597000,-14.27,0.0003366
2.078,0.9737,1.663,998600000,-86.44,2.081e-09
2.828,0.9496,1.339,40350000,-157.1,7.009e-08
7192,0.9923,0.9072,9.79e+08,-145.2,7.346e-06
7534,0.9228,0.7706,163200000,-154.3,4.616e-05
1.377,0.9843,1.72,999900000,-109.7,1.377e-09
0.7131,0.6813,1.767,998900000,-68.55,7.139e-10
0.7497,0.6799,1.759,999700000,-61,7.499e-10
0.9424,0.9076,1.735,999800000,-42.85,9.426e-10
98.13,0.9999,1.243,999900000,-139,9.814e-08
5949,0.9768,0.6887,54890000,-81.57,0.0001084
12.74,0.9856,0.7428,196900,-81.45,6.47e-05
1.18,0.9524,1.733,999100000,-69.62,1.181e-09
1.118,0.9305,1.726,999800000,-80.9,1.118e-09
1.289,0.9912,1.707,998900000,-82.63,1.29e-09
1.318,1,1.701,999800000,-102.8,1.318e-09
1.298,0.8889,1.691,9.94e+08,-75.66,1.306e-09
1726,0.9999,1.042,985700000,-150.7,1.751e-06
1.54,0.9999,1.679,999900000,-124.6,1.54e-09
1.595,0.9996,1.701,999500000,-90.96,1.596e-09
1.982,0.9999,1.347,24120000,-162.4,8.217e-08
0.8713,0.4668,1.746,999800000,-68.95,8.715e-10
1.182,0.8855,1.712,999600000,-94.41,1.182e-09
2.13,0.9997,1.661,999900000,-125.7,2.13e-09
2.792,1,0.8004,77350,-74.15,3.61e-05
7.728,0.9848,0.7823,189500,-81.41,4.078e-05
1.586,1,1.547,194600000,-91.17,8.15e-09
1.59,0.9964,1.703,996100000,-146.1,1.596e-09
3.903,0.974,1.02,1898000,-69.7,2.056e-06
11.84,0.9991,1.081,9164000,-167.7,1.292e-06
665.9,0.9997,1.098,955200000,-177.2,6.971e-07
0.9199,0.7161,1.745,999800000,-69.82,9.201e-10
1.449,1,1.246,7904000,-73.74,1.833e-07
1472,1,1.044,9.42e+08,-163.6,1.563e-06
1.216,0.9995,1.726,997300000,-92.29,1.219e-09
0.8151,0.5723,1.755,995900000,-71.71,8.185e-10
1.551,0.9907,1.675,997300000,-88.48,1.555e-09
1.509,0.9874,1.068,887100,-74.07,1.701e-06
3.554,0.7009,0.5002,3234,-77.87,0.001099
57.35,0.9595,1.301,1e+09,-153.6,5.735e-08
1.553,0.9866,1.682,997500000,-181.1,1.557e-09
14120,0.9981,0.8744,9.98e+08,-172.2,1.415e-05
11120,0.9999,0.6592,75350000,-90.57,0.0001476
623.5,0.981,1.092,953300000,-163.8,6.54e-07
3.7,1,1.271,26150000,-96.01,1.415e-07
1.629,1,1.481,95680000,-80.85,1.703e-08
0.8222,0.8791,1.78,999600000,-72.84,8.225e-10
3687,0.9814,0.9266,648200000,-150.2,5.688e-06
1.009,0.9987,1.729,9.99e+08,-73.43,1.01e-09
0.9747,0.4364,1.727,999600000,-73.09,9.751e-10
1.15,0.9812,1.392,28330000,-79.7,4.059e-08
0.9317,0.9572,1.582,196200000,-71.15,4.749e-09
1.218,0.9999,1.723,998900000,-82.55,1.219e-09
24520,0.8767,0.6729,256100000,-70.53,9.574e-05
1.656,0.995,1.663,999800000,-95.49,1.656e-09
11250,0.9982,0.8305,751400000,-67.69,1.497e-05
15130,0.9995,0.741,258400000,-67.48,5.855e-05
6245,0.9996,0.9021,888800000,-161,7.026e-06
31890,0.9999,0.7524,742400000,-73.52,4.296e-05
3.654,0.9969,1.296,34400000,-137.2,1.062e-07
1.546,0.9943,1.562,213500000,-89.62,7.241e-09
8357,0.9487,0.8054,441300000,-70.82,1.894e-05
2.182,0.9878,1.307,17500000,-150.5,1.247e-07
1.199,0.9717,1.717,998900000,-75.29,1.2e-09
4349,0.9846,0.8623,306600000,-87.92,1.418e-05
1.378,0.9737,1.71,999900000,-168.8,1.378e-09
0.6782,0.6862,1.783,998800000,-70.25,6.79e-10
7051,0.9997,0.8705,510600000,-141.6,1.381e-05
1.412,0.9947,1.662,568500000,-101.9,2.484e-09
1221,0.9957,1.062,931200000,-171.3,1.311e-06
288500,0.9991,0.5966,996200000,-71.37,0.0002896
1.709,0.9488,1.702,999900000,-146.9,1.709e-09
0.7396,0.6049,1.789,998900000,-78.91,7.404e-10
1.307,0.982,1.696,9.99e+08,-83.87,1.308e-09
8269,0.9921,0.8132,343600000,-157.6,2.407e-05
1.127,0.968,1.736,1e+09,-88.57,1.127e-09
1161,0.996,1.046,840200000,-167.8,1.382e-06
677.2,0.9996,0.9298,111600000,-172.2,6.068e-06
0.9393,0.6933,1.769,999900000,-72.2,9.394e-10
2.271,0.9946,0.9752,460900,-156.1,4.927e-06
5447,0.9952,0.6418,25190000,-75.01,0.0002162
9180,0.9983,0.8906,9.15e+08,-180.4,1.003e-05
2145,0.9986,1.008,9.41e+08,-169.2,2.279e-06
1.645,0.9995,1.449,65170000,-80.86,2.524e-08
17380,0.9532,0.8142,724400000,-127.1,2.399e-05
954.8,0.9995,1.085,975200000,-165.5,9.791e-07
7338,0.9895,0.7546,143900000,-76.08,5.099e-05
1.334,0.977,1.691,997600000,-82.85,1.337e-09
2.164,0.8731,0.5003,1979,-61.3,0.001093
0.9719,0.9808,1.733,1e+09,-65.29,9.719e-10
1.638,0.9996,1.689,999500000,-132.2,1.639e-09
1771,0.5665,0.5091,2058000,-67.43,0.0008605
18490,0.9607,0.8318,943500000,-93.24,1.96e-05
408.4,1,1.145,999700000,-165.3,4.085e-07
94490,0.9189,0.6752,759300000,-74.63,0.0001244
260.2,0.9124,1.158,996100000,-158.2,2.612e-07
1.038,0.9939,1.732,998900000,-78.74,1.039e-09
1.306,0.9992,1.707,999900000,-101.7,1.306e-09
1517,0.9562,1.051,975500000,-95.26,1.555e-06
2608,1,1.002,968800000,-172.9,2.692e-06
3897,0.9999,0.8826,333400000,-92.82,1.169e-05
0.8757,0.9998,1.735,9.94e+08,-71.82,8.81e-10
11730,0.9858,0.852,759900000,-189.7,1.544e-05
9585,0.9853,0.8612,662100000,-168.4,1.448e-05
11860,0.9968,0.8339,5.43e+08,-149.9,2.184e-05
23320,0.9972,0.6576,128700000,-81.94,0.0001812
4004,0.9924,0.9414,874700000,-155.9,4.578e-06
13.46,0.6338,0.5003,15390,-56.36,0.0008746
98.94,0.9498,1.238,999400000,-145.2,9.9e-08
9406,0.9773,0.8218,4.22e+08,-94.03,2.229e-05
16.54,0.9999,1.121,22170000,-168.9,7.461e-07
1803,0.9999,1.021,986900000,-140.2,1.827e-06
1.096,0.432,1.739,9.97e+08,-76.93,1.099e-09
26250,0.9557,0.7831,999800000,-78.84,2.626e-05
20890,0.9921,0.7069,238900000,-92.49,8.744e-05
9865,0.9964,0.856,589800000,-173.6,1.673e-05
35.87,0.9978,1.35,999600000,-168,3.588e-08
2.052,0.9998,1.129,2910000,-94.78,7.052e-07
9197,0.9966,0.9049,965800000,-169.9,9.523e-06
13990,0.9264,0.7683,293400000,-157.1,4.768e-05
2072,0.9988,0.7837,53770000,-173.9,3.853e-05
8069,0.7542,0.609,35540000,-68.32,0.000227
1.457,0.969,1.697,999700000,-82.69,1.457e-09
1.23,0.9999,1.717,998500000,-80.39,1.232e-09
1.193,0.9878,1.482,87130000,-96.52,1.369e-08
29290,0.9684,0.7515,6.07e+08,-80.96,4.825e-05
0.7147,0.8814,1.774,9.99e+08,-55.84,7.154e-10
8802,0.9942,0.7434,150300000,-138.8,5.856e-05
1.545,0.9996,1.68,999900000,-165.9,1.545e-09
5638,0.9292,0.8305,3.32e+08,-81.49,1.698e-05
0.9325,0.9948,1.346,11220000,-62.61,8.311e-08
3674,0.9959,0.7713,111200000,-73.95,3.304e-05
0.6403,0.8167,1.796,999900000,-62.33,6.404e-10
6760,1,0.9103,825100000,-171.7,8.193e-06
5943,0.9903,0.9218,964200000,-93.52,6.164e-06
0.7181,0.6803,1.785,998300000,-35.88,7.193e-10
80.86,1,1.286,999300000,-149,8.092e-08
0.9557,0.4291,1.742,998600000,-72.07,9.57e-10
1512,0.9788,1.033,994100000,-165.6,1.521e-06
0.9742,0.431,1.733,999500000,-72.64,9.747e-10
1.25,0.9997,1.711,999800000,-145.6,1.25e-09
12080,0.9994,0.7469,193500000,-156,6.243e-05
