Kmax,Ku,n,halfmax,Vhalf,slope
59340,6.759e-05,0.5534,169000,-85.08,0.3511
319600,6.424e-05,0.6916,1553000,-79.54,0.2058
3990000,7.105e-05,0.7554,19900000,-143.6,0.2005
610300,6.925e-05,0.5791,1813000,-90.56,0.3366
69730,8.282e-05,0.6139,285400,-79.5,0.2443
145100,6.222e-05,0.6339,547800,-90.46,0.2649
1004000,7.105e-05,0.5835,3553000,-78.79,0.2826
67320,0.0001023,0.7326,279000,-90.47,0.2413
108400,7.033e-05,0.6743,430000,-80.27,0.2521
468300,7.76e-05,0.7195,2337000,-80.58,0.2004
58000,6.584e-05,0.6219,215400,-88.3,0.2693
87430,6.765e-05,0.6514,374800,-78.13,0.2333
227400,7.548e-05,0.638,943500,-75.58,0.241
196200,7.144e-05,0.7315,960900,-82.79,0.2042
234000,5.312e-05,0.7226,1006000,-130.9,0.2326
508700,5.3e-05,0.689,1854000,-154.8,0.2744
37260,6.432e-05,0.6182,158800,-85.54,0.2346
184800,6.49e-05,0.7444,786900,-90.05,0.2348
212600,6.582e-05,0.8204,1300000,-85.43,0.1635
3.583,9.819e-05,1.023,21.39,-71.01,0.1675
93740,7.719e-05,0.6525,394700,-81.55,0.2375
141300,7.392e-05,0.664,488400,-82,0.2893
187100,6.147e-05,0.6638,666300,-115.4,0.2808
348400,6.865e-05,0.7029,1501000,-110.1,0.2321
64320,8.919e-05,0.6144,266500,-74.95,0.2414
807100,4.981e-05,0.766,4472000,-156.2,0.1805
84350,6.791e-05,0.6822,390300,-80.71,0.2161
442200,7.009e-05,0.5781,1489000,-80.08,0.297
85480,6.148e-05,0.76,420600,-87.63,0.2032
106200,8.737e-05,0.5729,326500,-83.08,0.3253
8.755,9.139e-05,0.7055,30.53,-80.95,0.2868
90570,8.347e-05,0.6644,424800,-76.8,0.2132
70600,7.436e-05,0.6919,289400,-85.08,0.244
177800,8.86e-05,0.5719,583400,-76.34,0.3048
59400,7.685e-05,0.654,233000,-82.83,0.2549
186000,6.22e-05,0.7295,874400,-80.6,0.2127
398900,0.0001032,0.5648,1341000,-75.31,0.2975
59070,8.86e-05,0.6612,251100,-81.59,0.2352
288500,8.146e-05,0.6502,1092000,-77.88,0.2642
137900,7.779e-05,0.7612,743400,-80.75,0.1855
55290,6.753e-05,0.6816,251400,-78.31,0.2199
199500,6.454e-05,0.7095,772500,-95.4,0.2583
103700,7.442e-05,0.7336,502500,-85.65,0.2064
249100,7.131e-05,0.6077,807200,-86.38,0.3086
253500,5.118e-05,0.7576,1230000,-153.6,0.2061
68550,7.698e-05,0.5,198500,-81.28,0.3453
64490,6.532e-05,0.6429,260700,-103.7,0.2474
98800,8.563e-05,0.6997,528500,-76.07,0.1869
107800,6.917e-05,0.6762,439100,-89.87,0.2455
492400,8.219e-05,0.5957,1932000,-77.39,0.2549
126400,7.083e-05,0.6731,428700,-90.9,0.2948
77020,7.76e-05,0.7296,326600,-84.92,0.2358
82770,8.818e-05,0.7296,407200,-80.65,0.2033
293200,8.878e-05,0.7317,1349000,-93.11,0.2173
94790,7.909e-05,0.6058,341600,-77.31,0.2775
673200,5.154e-05,0.6351,2410000,-153.9,0.2793
372700,4.891e-05,0.7331,1794000,-160.4,0.2077
128100,7.549e-05,0.6358,414400,-130.7,0.3091
292400,7.802e-05,0.7311,1363000,-87.85,0.2145
125900,7.441e-05,0.7407,634200,-79.69,0.1985
144600,6.797e-05,0.5512,419300,-86.06,0.3449
57980,7.037e-05,0.7097,290500,-80.82,0.1996
176000,6.861e-05,0.6853,808000,-86.03,0.2178
1543000,0.0001036,0.6942,6935000,-83.62,0.2225
751700,7.523e-05,0.7156,3511000,-81.81,0.2141
97740,8.717e-05,0.6408,343700,-81.55,0.2844
123000,8.032e-05,0.5283,363700,-78.35,0.3382
203800,7.103e-05,0.6182,691400,-78.87,0.2948
194500,6.319e-05,0.6386,554600,-160.6,0.3507
119900,8.611e-05,0.6477,624300,-72.65,0.1921
236600,5.776e-05,0.5612,765600,-88.46,0.309
51690,7.695e-05,0.6203,181400,-88.45,0.285
96910,7.259e-05,0.6365,296200,-88.31,0.3272
202000,7.306e-05,0.7104,1058000,-78.4,0.1909
540700,5.267e-05,0.7467,2672000,-145.8,0.2024
83380,6.631e-05,0.6636,296000,-90,0.2817
175900,7.847e-05,0.67,776100,-76.59,0.2266
7.678,9.824e-05,0.6652,27.55,-81.83,0.2787
218900,7.475e-05,0.6482,832600,-80.36,0.2629
71360,7.772e-05,0.6261,287600,-75.91,0.2481
63840,0.0001023,0.5,183100,-74.58,0.3487
141800,8.927e-05,0.6823,707600,-77.97,0.2004
117800,6.888e-05,0.7145,570900,-85.44,0.2063
146600,7.829e-05,0.6959,587500,-93.28,0.2495
3.721,0.0001056,0.936,20.87,-69.06,0.1783
7.377,9.081e-05,0.6827,24.74,-80.14,0.2982
191800,6.798e-05,0.7211,749400,-129.1,0.2559
4.072,8.476e-05,0.9444,22.11,-75.89,0.1842
236000,5.403e-05,0.755,1171000,-139.3,0.2015
135100,7.982e-05,0.6864,648400,-91.01,0.2084
60130,7.056e-05,0.6743,265600,-84.84,0.2264
255200,6.485e-05,0.7348,1250000,-158.6,0.2042
364300,7.817e-05,0.7602,1857000,-74.99,0.1962
70750,8.629e-05,0.5575,209400,-80.68,0.3379
1226000,8.009e-05,0.5386,3092000,-82.14,0.3965
60640,8.706e-05,0.6245,225600,-77.13,0.2688
89200,6.256e-05,0.6626,375400,-81.47,0.2376
216600,7.41e-05,0.6972,969800,-81.07,0.2233
234600,8.541e-05,0.6172,952300,-82.69,0.2464
168600,7.747e-05,0.5267,513600,-78.75,0.3283
220700,7.237e-05,0.7601,1117000,-81.36,0.1976
198000,8.018e-05,0.6256,687300,-89.64,0.2881
23070,7.838e-05,0.5462,78480,-71.52,0.294
400500,8.964e-05,0.553,1192000,-80.16,0.336
256800,8.605e-05,0.6131,889600,-80.69,0.2887
90310,5.33e-05,0.6521,301500,-134.6,0.2995
53490,8.103e-05,0.5,162100,-74.62,0.33
2.847,7.714e-05,1.274,24.79,-78.05,0.1148
99800,5.297e-05,0.6153,317200,-148.6,0.3146
88420,5.322e-05,0.684,380700,-121.8,0.2323
203400,6.655e-05,0.5887,618400,-87,0.3289
70540,7.206e-05,0.6675,276100,-95.7,0.2555
53280,9.111e-05,0.6547,245300,-76.81,0.2172
262900,6.663e-05,0.6306,915400,-93.02,0.2872
57320,6.696e-05,0.6064,172700,-87.51,0.3319
225700,6.129e-05,0.641,731100,-90.76,0.3087
595000,8.422e-05,0.7131,3064000,-79.64,0.1942
351100,9.441e-05,0.5,965900,-75.66,0.3635
102700,8.955e-05,0.671,399900,-88.38,0.2568
57440,7.07e-05,0.6685,255200,-85.95,0.2251
835900,6.776e-05,0.7043,3617000,-87.52,0.2311
42650,9.06e-05,0.6854,199900,-84.88,0.2134
210500,8.19e-05,0.626,748100,-79.15,0.2814
85710,6.899e-05,0.7179,457100,-82.68,0.1875
23170,7.066e-05,0.5342,76980,-83.22,0.301
106500,7.817e-05,0.6084,371100,-80.59,0.287
126700,4.776e-05,0.7575,593700,-130.4,0.2134
620600,4.878e-05,0.6046,1940000,-132.7,0.3199
145500,5.655e-05,0.7568,656400,-84.11,0.2217
100100,8.028e-05,0.5424,303900,-79.33,0.3294
84680,7.001e-05,0.6438,281700,-87.75,0.3006
615100,5.695e-05,0.6776,2466000,-173.8,0.2494
233900,7.445e-05,0.653,937900,-80.87,0.2494
124000,7.852e-05,0.7396,661400,-78.86,0.1875
71430,7.588e-05,0.6654,256500,-87.41,0.2785
59750,7.093e-05,0.7705,340300,-79.29,0.1756
333400,6.447e-05,0.7474,1951000,-78.36,0.1709
85840,8.054e-05,0.5629,263700,-78.25,0.3255
226500,7.396e-05,0.7062,907700,-85.08,0.2495
251500,5.215e-05,0.6912,1130000,-141.6,0.2226
347800,6.029e-05,0.544,1052000,-88.02,0.3306
336100,5.184e-05,0.684,1274000,-165.3,0.2638
66480,7.564e-05,0.6195,252600,-77.07,0.2632
690800,5.492e-05,0.6535,2340000,-158.3,0.2952
