ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
112.1,0.7142,NA,NA,NA,NA,110900,0.7022,21870,0.6779,2.822e+09,0.1696,13140,0.9119
