ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
545.2,0.8312,7223,1.002,363.9,0.9063,16010,1.974
269.2,0.776,10200,1.105,342.1,0.8434,11480,1.267
2046,1.784,11760,1.447,380.2,0.9441,12140,1.751
1657,1.962,8216,1.067,383.8,0.9352,8990,1.572
1698,1.442,6997,1.154,376,0.9107,11630,1.405
3218,1.688,8895,1.331,386.2,0.882,10910,1.671
1433,1.48,8327,1.183,312.5,0.9752,12530,1.608
1487,1.543,9956,1.259,356.5,0.9087,12520,1.276
1972,1.05,8403,0.9376,365,0.8115,9393,1.256
952.8,1.124,16410,1.614,431.5,0.8856,12430,1.374
1094,0.9942,9506,1.853,406.2,0.9297,13980,1.399
530.8,0.9151,15110,1.471,319.8,0.9332,12460,1.498
708.5,0.8891,10820,1.772,294,0.9773,9414,1.275
531.8,0.5569,7640,1.448,327.3,0.8049,10240,1.551
1362,1.416,7840,1.082,434.1,1.027,9134,1.506
1678,1.84,10650,1.149,446.7,1.003,9770,1.479
1236,0.7241,8692,1.36,370.4,0.8625,10030,1.144
910.2,0.647,14660,0.862,343.9,1.007,10520,1.245
527.9,0.6302,13120,1.09,402.8,0.9685,11740,1.91
790.9,0.5594,12420,1.289,372.8,0.8146,8014,1.404
674.4,0.7173,8156,1.02,494.1,1.001,10230,1.435
833.2,0.6904,10010,1.321,419.1,0.7903,6960,1.251
998.3,0.8576,6521,1.122,445.6,0.8485,8936,1.792
833.5,1.309,8396,1.414,386.3,0.9009,13000,1.462
1098,1.796,8371,1.317,299.1,0.8861,10550,1.617
2526,1.257,10770,1.345,301.7,0.9203,15490,1.626
620.2,1.01,13590,1.143,415.6,0.9901,14120,1.567
362.8,0.6889,7251,1.85,315,1.048,13000,1.61
688.5,0.5226,12380,0.9848,316.4,0.8793,11190,1.628
461.4,0.5699,15530,1.162,407.5,0.7891,8286,1.063
1043,0.7365,9762,1.388,495.8,0.9231,9587,1.61
683.1,0.6648,13840,1.103,283.4,0.9291,11150,1.315
592.8,0.6159,13460,1.512,694.5,1.342,11350,1.173
704.9,0.8167,9116,1.131,617,1.186,9271,1.466
2235,1.183,15420,0.7375,337.9,1.053,9155,1.597
390.8,0.6633,14190,1.256,421.4,1.193,9938,1.142
810.1,0.6532,8090,1.537,426.9,0.8813,10930,1.16
648.1,0.5765,18490,1.409,426,0.9131,12490,1.27
380.1,0.5823,8445,1.51,360.4,0.9795,11000,1.691
1444,1.413,16360,1.266,343.2,0.9504,12560,1.397
894.2,0.6458,12260,1.662,298.6,0.8445,10710,1.401
1643,1.099,4803,1.436,280.9,0.9138,10200,1.376
485.4,0.593,11840,1.438,353.2,0.9201,10210,1.592
609.2,0.557,10670,1.345,325.1,0.9669,9528,1.335
1694,1.481,13580,1.638,282.2,0.9048,17710,1.922
805.6,0.7068,10810,1.469,472.8,1.034,12630,1.721
597.3,0.8922,10320,0.7871,418.6,0.9114,12130,1.378
339.1,0.7227,12210,1.249,441,1.007,14200,1.564
542.1,0.9854,11160,1.371,394.5,0.9632,14180,1.744
1719,1.699,15120,1.095,259.2,0.7979,12250,1.457
1738,1.531,14820,1.196,349.5,0.828,10300,1.817
1397,1.63,13480,0.7184,302.8,0.8815,10240,1.867
188.9,0.5179,12420,1.247,297.6,0.9024,11100,1.739
385.7,0.7255,7635,0.8062,361.5,0.9234,10260,1.627
2233,1.42,8598,1.699,227.9,0.9355,13760,1.494
579.1,1.11,5773,1.635,317.4,0.9032,9461,1.186
1509,0.9577,6791,1.519,337.4,0.9455,11680,1.17
894,0.6168,9366,1.291,317.7,0.8922,17220,1.496
736.6,0.6081,9537,1.223,419.6,0.8484,16310,1.295
491.9,0.5657,7900,1.121,359.1,0.8244,7111,1.274
594.2,0.5156,12460,1.329,333.1,0.7967,8838,1.381
509,0.6338,15200,1.279,287.1,0.9756,10650,1.229
1552,0.758,7369,1.09,368.7,0.7987,7246,1.204
246.9,0.5375,7330,1.64,285.8,0.9109,9809,1.594
954.2,0.6594,11900,1.114,289.9,0.8744,13070,0.9088
783.2,0.7237,17450,0.8153,474,1.07,12940,1.373
1157,0.921,8630,1.097,444.2,1.023,11990,1.261
1729,1.592,9435,1.18,330.5,0.954,7565,1.159
1542,1.302,13690,1.324,281.3,0.8978,10580,1.18
1915,0.5875,6091,1.502,312.3,0.8809,12280,1.176
1054,0.6429,11360,1.039,313.6,0.8337,17030,1.288
408.4,0.6309,11260,1.494,358.6,0.8516,12090,1.967
128.8,0.5192,13540,1.286,337.1,0.8673,9881,1.492
1809,1.68,11070,1.673,355.1,0.7965,15410,1.347
1985,1.855,8600,0.6778,351.1,0.8981,8952,1.733
683.8,0.7838,14700,1.179,355.5,0.8843,10230,1.239
1469,1.345,7158,0.6389,372.1,0.9301,11110,1.321
1194,1.295,12210,1.632,436,0.9756,12350,1.443
1419,1.462,13780,1.657,355.7,0.9597,11160,1.368
2141,1.762,17180,1.946,360.9,0.9271,11740,1.763
705.4,0.7875,11710,1.778,368.9,0.9022,9944,1.404
1194,0.615,10590,1.105,381.2,0.8198,11790,1.399
875.4,0.8621,10480,1.166,316.5,0.9339,10830,1.515
2553,1.533,9838,1.386,345.1,0.8901,12380,1.332
652.1,0.5851,7400,1.343,324.3,0.9296,10650,1.425
424.4,0.9199,7926,1.375,404.4,0.8663,11940,1.742
342.1,1.087,12100,1.127,386.7,0.8877,11360,1.748
207.4,0.6883,12110,1.018,337.4,0.862,10810,1.373
299.7,0.6976,8649,1.253,394.8,0.918,7221,1.823
563.7,0.6132,10290,1.117,458.9,0.9426,10160,1.153
577.5,0.7216,10590,1.166,309.9,0.8992,9304,1.56
552.5,0.6166,12290,1.804,351,0.926,13580,1.795
516.9,0.6987,8789,0.9097,282.3,0.9172,13680,1.535
360.6,0.6417,11690,0.8459,356.2,0.938,11100,1.254
312.1,0.7229,11260,1.392,420.8,0.9456,8676,1.953
233.2,0.7581,8952,1.099,339.7,0.8887,7890,1.229
1072,0.9298,13220,1.35,291.4,0.8871,10640,1.459
844.9,0.9598,10210,1.202,379.8,0.9906,9249,1.698
829.3,0.8619,8511,0.9835,363.1,0.9686,11440,1.608
812.1,1.401,9840,1.108,281.5,0.9601,11190,1.127
1917,1.483,7234,1.071,320.2,0.8693,8422,1.142
1081,1.109,13770,1.087,254.4,0.9293,7305,1.321
685.5,0.6537,11410,1.324,281.1,0.8727,13680,1.897
877.5,0.5896,6902,1.091,442,1.067,9849,1.473
953.9,0.7592,10090,1.26,360.8,0.9697,10610,1.585
1214,1.16,8390,1.547,424.9,0.9818,13250,1.647
482.1,1.121,12050,1.418,364.1,1.021,9674,1.393
254.7,0.8986,13300,1.267,387.8,1.055,8899,1.393
242.7,0.7045,10950,1.224,337,0.9447,7915,1.134
266.8,0.5675,10270,1.162,335.7,0.8574,13890,1.241
785.3,1.142,9849,1.11,353,0.9376,11300,1.297
593.6,0.5312,19530,1.323,494.3,1.027,13980,1.48
1028,1.05,15740,1.334,398.3,1.074,12880,1.345
1992,1.269,11870,0.7965,428.8,0.9564,10420,1.486
767.1,0.552,10210,0.832,342.1,0.8651,12600,0.8812
317.2,0.9219,14020,1.569,330.9,0.8208,9014,1.145
137,0.8542,11630,1.566,313.4,0.9632,8982,1.182
542.5,1.025,13580,1.651,330.1,0.8092,12520,1.725
543.3,0.6836,10840,1.409,293.1,0.8967,11460,1.77
550.4,0.6755,7373,1.084,397.3,0.9136,11140,1.65
481.8,0.6954,5281,1.56,316,0.8662,15200,1.589
261.6,0.5436,13840,1.304,313.9,0.8229,11850,1.744
1727,1.508,11070,1.706,428.8,0.9268,11960,1.857
208.3,0.9136,6271,1.173,322.8,0.9456,15500,1.473
681.8,1.54,8633,1.154,340,0.9266,8697,1.157
1283,1.632,9982,1.066,429.6,0.8382,13200,1.559
510.8,0.8432,13040,1.387,389.9,1.05,11210,1.183
391.8,0.7121,10790,1.13,327.8,0.8989,11460,1.443
1129,0.902,9972,1.089,393.1,0.8819,12060,1.35
2327,1.923,12050,0.9509,346.9,0.9266,15610,1.839
1606,1.829,6941,1.279,391.5,0.8874,11450,1.506
456.9,0.7485,11520,0.6592,320.7,0.9077,15330,1.192
428.4,0.5819,7311,1.299,384.5,0.8322,11200,1.878
518.6,0.7603,5608,1,329.1,0.7668,11090,1.699
714.9,0.7272,7060,1.322,383.2,0.856,11370,1.58
952.5,0.6051,11840,1.327,494.6,0.8549,11720,1.584
803.3,0.7529,9772,1.297,443.4,0.8354,11090,1.568
284.2,0.6684,8899,1.833,432.9,0.925,9205,1.354
812.3,0.6931,8405,1.437,321.3,0.8783,11940,1.471
480.3,0.6387,8917,1.5,325.9,0.8393,12280,1.676
453.3,0.6014,12620,1.319,352.6,0.9627,12310,1.808
945.4,0.7791,17410,1.648,327.1,0.9246,9813,1.491
1502,1.064,9309,1.21,409,0.9686,12250,1.654
563.3,0.6662,7246,1.29,301.6,0.9134,13840,1.736
267.3,0.5385,9735,1.24,414.2,0.9122,11550,1.401
416.8,0.596,10070,0.9824,386.2,0.7177,8996,1.253
370.4,0.6066,10720,1.582,398.7,0.8844,11660,1.392
465,0.5681,8922,1.61,398.9,0.9483,11410,1.434
981.4,0.7195,14840,1.52,395.7,0.8932,12650,1.294
500.5,0.5463,6907,1.509,284.9,0.9925,10740,1.368
687,0.722,6902,1.229,284.4,1.149,14310,1.811
1022,0.7232,14200,1.677,299.4,0.8827,12460,1.143
278.5,0.7445,5534,1.087,350.9,0.8532,9785,1.417
1351,0.9874,8476,1.508,439.7,0.9629,9496,1.366
1343,1.681,7135,1.408,353.2,0.9294,9638,1.251
1389,1.851,11000,1.648,335.4,1.032,7811,1.685
1212,1.345,10700,1.248,318.3,0.8502,11600,1.72
1199,0.8219,8895,1.15,426.6,0.9727,10610,1.164
834.3,0.7155,9230,1.794,331.5,1.025,11420,1.624
404.3,0.617,10260,1.298,379.7,0.7992,12140,1.645
989.8,0.9634,15400,1.263,335.9,0.9198,15850,1.831
460.8,0.6547,15040,1.329,255.9,0.9534,17040,1.194
570.1,0.7338,8724,1.821,344.5,0.9152,10980,1.142
972.7,1.177,10040,1.415,381.6,1.002,10380,1.096
238.6,0.676,9563,0.9673,293.8,0.8809,11760,1.69
314.5,0.5621,10440,1.312,435,0.8785,11170,1.599
489,0.6597,7024,1.314,349.2,0.8655,9614,1.178
2126,1.477,14380,1.185,388.4,0.8915,15450,1.643
1184,1.007,13360,1.882,449.2,0.8074,8451,1.583
898.8,0.8704,13840,1.413,361.3,0.9397,9600,1.124
1486,0.9472,12450,0.9785,444.7,0.963,9434,1.239
461.7,0.8318,12590,0.9827,283.8,1.007,10900,1.432
304.4,0.7868,7470,1.627,291.3,0.8407,7382,1.378
283.6,0.8318,8060,1.466,306.2,0.9501,8282,1.695
360.9,0.5784,9464,1.38,328.7,0.9189,8714,1.406
966.1,0.9967,11450,1.485,416.3,0.919,14340,1.44
638.6,0.7331,16020,1.322,458.6,0.9346,19720,1.646
986.7,0.7485,11310,1.027,384.4,0.8537,8787,1.371
1007,0.7545,15560,1.554,410.8,1.012,12420,1.598
403,0.7091,10080,0.7015,369,0.9856,14370,1.521
444.4,0.6615,7048,1.431,247.8,0.9007,11550,1.658
462.3,0.6979,6983,0.5239,350.6,1.08,11390,1.362
2041,1.992,9404,1.166,416.7,1.003,10840,1.374
470,0.5491,9132,1.015,314.3,0.9443,9807,1.336
598.3,0.832,19920,1.019,356.9,0.8497,12350,1.973
1016,0.5592,7654,0.9544,325.4,0.8799,6774,1.584
2003,1.97,9870,1.07,340.1,1.024,11040,1.605
1748,1.761,6758,1.148,376.4,0.9648,10600,1.346
937.1,1.059,7447,1.569,343.9,0.8637,12960,1.213
632.2,0.6052,8419,1.5,323.9,0.9773,9887,1.274
1698,1.03,10140,0.9674,567.6,0.96,10240,1.425
821,0.8774,9451,0.9248,532.9,1.007,10490,1.341
1136,0.7466,10700,1.371,446.3,1.313,9965,1.907
460.1,0.6928,10690,1.328,651.3,1.154,10770,1.396
697.7,0.8155,9113,1.451,446.4,1.112,11300,1.439
296.5,1.4,9954,1.552,542.2,0.9967,10960,1.58
1401,1.629,8444,1.413,401.9,0.9483,15020,1.771
1375,1.172,8567,0.8481,374,0.9387,13230,1.381
570.4,0.7277,7450,0.9192,387.6,0.8954,12120,1.621
576.5,0.606,8917,1.012,381.5,0.9057,12160,1.423
370,0.6172,12280,0.8125,362.6,0.8358,12830,1.316
509.1,0.6646,8231,1.379,328.4,1.008,11700,1.363
613.5,0.6676,11560,1.237,358.1,0.9291,7794,1.679
2643,1.43,9660,1.012,408,0.906,9722,1.673
1062,1.123,11700,1.009,369.4,0.8452,8147,1.35
2126,1.668,11150,1.23,368,1.038,8927,1.747
456.8,0.7443,6474,1.228,268.2,0.91,10850,1.638
381.4,0.728,9671,1.489,304.3,0.9193,11370,1.52
659.2,0.7936,8841,1.391,416.7,0.9045,12770,1.479
374.4,0.5617,14650,1.331,342.4,0.8265,10490,1.398
366.7,0.6531,11350,1.301,309.7,0.9712,9464,1.624
466.4,0.683,14140,1.641,363.7,1.275,10230,1.443
1843,1.949,7303,1.292,229.5,0.9789,9302,1.725
1704,1.652,8241,1.267,296.1,0.9848,7981,1.316
644.8,0.5057,7788,1.242,376.7,0.9325,10150,1.714
668.8,0.532,7721,1.193,295.9,0.9451,11000,1.434
1365,1.49,12940,0.897,251.4,0.8997,11990,1.182
1830,1.598,12670,0.7276,262.7,0.8792,11130,1.167
161.6,0.7102,19500,1.452,277.7,0.8653,10930,1.345
577.6,0.729,5281,1.19,308,0.9659,15780,1.605
545.9,0.521,9217,1.188,388.7,0.8543,12160,1.38
527.1,0.7297,7875,1.274,552.1,0.9309,8771,1.029
912.1,1.032,12160,1.08,570.7,0.9581,13490,1.879
642,0.716,13850,1.931,510.1,0.8029,8274,1.32
620.2,0.8154,10210,1.326,383.2,0.8312,17410,1.749
639,0.7231,10680,1.08,419.3,1.052,10750,1.74
803.6,1.04,8757,0.9399,257.5,0.8367,10330,1.514
255.5,0.8321,10870,1.103,326,1.024,10430,1.809
1599,1.454,9185,1.147,290.4,0.9807,11970,1.542
468.1,0.7082,3465,1.596,386.6,1.034,12580,1.211
844.2,0.7001,12540,0.9677,459.5,0.9818,10250,1.476
793.7,0.7701,7450,1.724,335,0.8313,12430,1.617
1405,0.8955,9587,1.193,350.3,0.9872,12650,1.259
1086,0.5295,13330,1.233,309,0.8768,12330,1.548
1243,1.1,10460,1.079,448.1,0.8501,10690,1.42
1560,1.148,10720,1.343,389.3,1.071,11900,1.49
870.9,0.7574,14390,1.234,329.6,0.9399,13210,1.35
216.8,0.7391,7220,1.663,328.8,0.7912,12100,1.476
245,0.7561,11420,1.5,325.3,0.8312,14130,1.55
529.6,0.7857,8921,1.454,397.4,0.8403,13890,1.325
1019,0.8106,5643,1.372,319.7,0.8343,13120,0.9866
746.3,1.01,7737,1.896,387.6,0.8089,13550,1.725
338.9,0.6066,7508,1.412,342.8,0.9143,12280,1.637
441.5,0.6964,13770,1.8,363.5,0.881,15750,1.523
418.9,0.6613,17680,1.397,372.2,0.9673,12380,1.921
635.9,0.6276,9697,1.462,428.3,0.9284,9171,1.159
1040,0.5841,16170,1.541,419.2,0.781,10420,1.616
842.1,0.6183,13780,0.9431,302.9,0.8398,9291,1.452
327.1,0.668,9942,1.686,317.1,0.9873,10180,1.545
357.5,0.6662,6414,0.9279,331.1,0.9414,8524,1.346
95.62,0.5883,6282,1.369,346.8,0.9716,11800,1.388
898.4,1.21,7349,0.5882,501.9,1.075,12060,1.558
1553,1.821,8593,1.772,404,0.932,12630,1.307
1186,0.8762,6142,0.95,254.7,0.9766,13140,1.442
158,0.5974,13480,1.449,377.4,0.9717,10660,1.206
2461,1.163,10720,1.369,339.7,0.8938,14430,1.179
1551,0.9169,14760,1.546,318.4,0.8663,13090,1.441
569.2,0.7265,7191,1.219,323.7,0.9118,13210,1.994
552,0.8128,4876,1.408,325.4,0.877,11030,0.9779
453.9,0.6368,10090,1.127,357.6,0.8874,11820,1.354
515.9,0.5393,8584,1.258,302.5,0.8715,9477,1.499
515.4,0.5933,16890,1.932,336.9,0.8778,10950,1.592
348.3,0.5443,14510,1.792,408.3,0.836,10550,1.419
223,0.7168,7295,1.409,368.8,0.8128,11960,1.293
1259,1.133,12130,1.568,350.1,0.9421,11740,1.379
794.3,1.216,12680,1.381,347.9,0.8657,10990,1.86
787.8,0.7423,13350,1.579,412.5,0.8751,10260,1.221
478.2,0.516,10440,1.333,410.3,0.8886,11290,1.374
1804,1.737,10030,1.473,381.9,0.8594,7836,1.244
1679,1.882,16420,1.166,348.9,0.9018,11560,1.419
1358,1.723,15300,1.251,409.3,0.9102,9354,1.49
1954,1.862,6911,1.819,448,0.9104,9583,1.311
1109,0.8354,20880,0.8155,293.1,0.8338,11260,1.389
898.5,0.91,8053,0.7854,345.7,0.8699,13230,1.488
811,0.7525,19330,1.391,283.6,0.8588,11500,1.451
1013,1.343,10020,1.392,295.8,0.8084,13060,1.475
1947,1.916,8867,1.769,208.3,0.8217,12580,1.905
1171,1.432,12760,1.808,372.9,1.144,11820,1.297
403.8,0.6726,10840,1.83,590.2,1.068,10420,1.837
1054,1.29,19160,1.964,456.2,0.9243,9733,1.836
488.1,0.61,12300,1.583,259.3,0.9039,9811,1.486
1110,0.8105,11560,1.507,344.5,0.919,12240,1.496
489,0.6732,8492,1.478,492.3,0.8404,9936,1.412
910.1,0.8036,8084,1.657,494.6,0.8298,9745,1.446
692.2,0.7144,9290,1.216,309.1,0.7464,11920,1.812
612.7,0.6243,8263,0.9483,259.5,0.9283,8056,1.455
503.9,0.6486,7909,1.149,393.7,0.8968,9402,1.103
984.6,1.057,12520,1.638,363.3,0.8111,13500,1.747
1886,0.7532,7693,1.661,360.4,0.8449,17350,1.336
695,0.641,12960,1.142,337.6,0.9229,10520,1.659
701.2,0.7344,7218,1.015,284.5,0.9331,10550,1.834
627.2,0.5734,13020,1.202,353.5,0.9482,11430,1.395
233.7,0.6381,8260,1.268,374.2,1.105,10220,1.507
240.3,0.5883,12980,1.241,432.5,0.9823,10850,1.413
559,0.5879,12510,1.202,411.9,1.011,9837,1.272
938.7,0.7655,8042,1.427,278.7,0.872,8978,1.757
663.3,0.673,12900,0.8622,390.2,0.7492,8537,1.761
987.2,0.8217,15520,1.005,353.7,0.9572,15300,1.359
339.8,0.6915,13710,1.524,445.5,0.9997,11930,1.497
1181,1.43,14980,1.426,405.5,0.9341,11620,1.488
2448,1.579,10890,1.405,572.9,0.9102,10640,1.148
1325,1.025,10220,1.999,430.8,0.8158,8222,1.481
264.5,0.5608,10420,1.382,426.7,0.9114,9717,1.426
376.7,0.6353,8317,1.5,312.2,0.8012,10950,1.26
397.3,0.6353,9692,1.882,308.4,0.9421,9139,1.472
698.6,0.6559,9004,1.337,334.8,0.8226,11030,1.448
1041,1.038,12730,1.106,367.6,0.8701,10170,1.507
1799,1.602,9128,1.078,267.5,0.8829,12010,1.529
649.9,0.6006,17680,0.8784,375.9,0.9008,8479,1.444
1665,0.8187,8877,0.8526,373.4,0.8194,6386,1.83
601.7,0.5517,8964,1.038,340.9,0.8268,8921,1.934
593.9,0.6508,11250,1.012,338.9,1.016,15750,1.84
1188,1.41,8274,1.047,287.3,0.8829,11520,1.608
1632,1.223,10930,0.8872,337.6,0.8652,11610,1.403
702.9,0.5485,13480,0.9496,425.8,0.9409,10580,1.367
2032,1.114,8422,1.119,468,0.8955,12170,1.198
3681,1.484,9268,0.7746,394.4,1.022,9529,1.367
214.2,0.7001,9620,1.249,458.4,0.8906,10070,1.252
1201,1.153,14530,1.398,437.2,0.8769,11610,1.372
562.2,0.6436,8432,1.071,358.2,0.9532,10210,1.228
943.7,0.8102,11820,1.839,411,0.8762,9930,1.126
533.7,0.7523,8981,1.349,376.3,0.864,9264,1.109
2740,1.432,14560,0.9404,383.5,0.8687,9401,1.755
1798,1.334,12180,1.029,338.8,1.092,12420,1.226
1277,1.363,13320,1.439,304.4,0.9084,12130,1.346
186.2,0.7067,10930,1.354,387.4,0.9399,9938,1.394
361.8,1.631,11730,0.9662,351,0.9374,10190,1.096
546.4,1.492,11450,1.008,414.6,0.9071,14910,1.498
826.5,0.5924,7859,1.173,423.2,0.9643,16780,1.358
1097,0.7481,9085,1.372,598.9,0.9691,13800,1.683
375.2,0.6638,8896,1.358,285.3,0.8804,9878,1.288
509.2,0.9745,6269,1.764,424.1,0.8968,11890,1.483
403.6,0.8728,7650,1.426,346.5,0.9693,8854,1.174
496.9,0.7352,7888,1.073,338,0.9323,11400,0.8002
469.6,0.7031,10210,1.447,312.1,0.9083,7724,0.9801
128.7,0.5679,17300,1.266,326.4,0.9219,10210,1.273
244.4,0.7203,8776,1.094,284.3,0.8685,13880,1.263
211.6,0.6025,6477,1.462,332.4,0.931,10250,1.248
527.5,0.9246,10190,0.8718,313.7,0.8118,12240,1.394
1241,0.8985,10040,1.786,292.8,0.8728,11500,1.041
911.2,0.7694,9629,1.168,530.6,1.026,11340,1.242
1834,1.792,9218,1.219,287.5,0.954,9875,1.488
2033,1.9,7214,1.629,274.3,0.9865,12840,1.379
1963,1.621,9237,1.296,347.6,0.8393,7420,1.514
1820,1.475,10490,1.152,438.9,1.034,14860,1.178
458.2,0.5752,9051,1.166,319.2,0.9139,8781,1.114
734.5,0.7044,11060,1.132,420.2,0.8946,13560,1.807
2124,1.125,14630,1.131,321.6,0.7555,11610,1.295
757.6,0.6494,16940,1.127,377.1,0.9314,16400,1.451
1123,0.6617,10410,1.46,372.2,1.029,14970,1.335
430.8,0.8951,13060,1.629,335.5,0.8536,9194,1.374
456.8,0.5876,10560,1.658,366.3,1.017,10970,1.279
1802,1.761,8883,1.552,471.4,1.001,11740,1.073
1985,1.819,8029,1.149,379.6,0.9032,10140,1.286
1729,1.671,8165,1.429,385.9,0.8576,11540,1.433
388,0.7831,9325,1.56,356,0.9138,9543,1.5
605.9,0.8973,11280,1.884,314.6,0.927,12700,1.304
385.3,0.778,11850,1.639,409.1,0.9903,12560,1.728
457.3,0.6626,10400,1.163,347.3,0.7873,11160,1.619
605.4,0.7568,10880,1.523,376.4,0.8987,10640,1.273
534.8,0.6627,8683,1.094,388.7,0.8711,13120,1.453
400.3,0.7041,9409,1.233,335.2,0.759,11730,1.343
249,0.5952,13570,1.505,259.6,1.02,10800,1.472
637.3,0.737,8205,1.658,264.1,0.9876,11200,1.731
343.5,0.6814,8638,1.529,251.9,0.9148,8990,1.151
814.8,0.6937,11530,1.399,361.6,0.9451,10620,1.312
972.6,0.5936,15790,1.198,457.6,1.051,12770,1.064
654.8,1.216,10970,1.233,314,0.8929,10750,1.425
395.8,1.16,7793,1.258,284.1,0.8899,10500,1.362
495.5,0.8595,11500,1.542,417.9,0.953,12260,1.675
702,0.7064,6732,0.8969,373.1,0.9469,14160,1.83
1642,1.156,7457,1.452,345.9,0.9472,13250,1.789
916.7,1.367,5296,1.173,382.5,0.8,14780,1.993
688.5,0.5349,10380,1.356,285,0.8593,9480,1.525
915.6,0.6373,17190,1.521,325.1,0.9724,10500,1.414
1993,1.552,8555,1.396,281.8,0.9188,7971,1.598
726.8,0.7281,10430,1.139,305.9,0.9936,9851,1.5
1380,1.133,9629,1.164,243.7,0.9938,8390,1.462
1426,1.207,11010,1.09,314.5,0.9851,10020,1.748
1225,1.502,14250,1.68,448,1.087,14610,1.82
1118,0.9904,13320,1.726,399.1,0.8434,11860,1.735
355.5,0.6224,10500,0.9784,345,0.9783,10830,1.573
685.6,0.6661,5685,1.667,360.9,0.8575,13790,1.678
586.7,0.5498,8438,1.803,401.6,0.8017,13080,1.4
1504,0.7282,12570,1.641,352.8,0.8996,10410,1.921
378.3,0.5796,5862,1.423,412.9,0.9372,12070,1.566
137.5,0.6931,11830,1.792,362.3,0.961,12310,1.912
209.6,1.013,10530,1.086,355.2,0.9737,11080,1.505
264,0.564,9180,0.9034,281,0.9547,13990,1.812
290.4,0.7881,10990,1.704,238.9,0.966,9162,1.478
120.6,1.076,14290,1.417,320.5,0.8074,11450,1.075
174.5,0.6695,24990,1.865,419.9,0.8917,10420,1.58
1321,1.059,8736,1.685,260.4,1.012,8924,1.041
540.4,0.6028,13390,1.338,271.7,0.8328,13330,1.325
593.6,0.8258,14300,1.336,300.7,0.8816,13790,1.637
411.7,0.6644,4594,1.151,384.9,0.9453,10030,1.561
434.7,0.7948,12910,0.6959,301.2,0.8735,10410,1.656
167.3,0.8385,10490,1.829,348.2,0.8561,9357,1.215
1919,1.29,14120,1.352,341.5,0.9699,11690,1.541
2147,1.263,9921,1.199,362.2,0.9185,11590,1.34
1474,0.7054,13080,1.434,433.2,0.9626,14490,1.785
511.7,0.661,8079,1.955,437.2,0.961,11700,1.212
1469,0.906,12350,1.611,396.2,0.847,10190,1.332
477.5,0.8159,6844,0.9897,372,0.9907,12450,1.386
431.4,0.6644,8608,1.067,344.1,0.9226,10070,1.669
431.1,0.7535,8708,1.016,342.7,0.9302,10020,1.143
464.9,0.5582,13250,1.202,389.3,0.8669,10660,1.162
799.1,0.5302,9466,1.435,357.5,0.8478,10870,1.197
1105,1.43,12900,1.067,329.3,0.8421,9060,1.359
941,0.7345,20920,1.56,322.9,0.8541,8121,1.364
380,0.8068,14650,1.49,379.8,0.9115,9767,1.352
470.2,0.5664,10380,0.7465,314.9,0.945,10460,1.47
337,0.63,10340,0.9644,283,0.8683,11410,1.553
455.9,0.5744,7197,0.9404,376.1,0.8634,12140,1.191
498.2,0.5594,8384,1.262,372.7,0.9285,13660,1.758
792.7,0.7097,13950,1.202,322.2,0.9112,13380,1.474
969.1,0.8669,5435,1.534,360,0.8995,11830,1.29
839.8,0.7098,17560,1.782,405.6,1.018,12650,1.395
1460,1.774,17080,1.991,463.9,1.067,9499,1.327
836.1,0.5939,12710,0.9103,314.2,0.9485,10500,1.267
1966,1.349,14210,1.745,285.2,0.8702,16620,1.257
2218,1.459,8380,1.446,312.8,0.9956,16110,1.752
467.1,0.5568,9006,1.17,392.5,0.8767,11460,1.095
924.3,0.5641,9291,1.08,305.9,0.8762,11510,1.598
424.5,0.5394,9422,1.199,337.1,1.005,17600,1.913
550.4,0.7024,8739,0.9184,436.3,0.8927,12150,1.489
604.9,0.9189,12730,1.401,327.4,0.8683,14580,1.398
577.9,0.7138,15310,1.955,311.3,0.9063,9704,1.774
436.2,0.629,10400,0.8335,308.4,0.9987,16550,1.869
417.8,0.5473,10480,1.192,294.5,0.9477,10240,1.058
587.5,0.8745,7659,1.324,392.9,0.8091,11250,1.331
381.8,0.6141,10040,1.784,333.1,0.8058,12110,1.264
465.3,0.6738,8924,1.02,395.7,1.054,13740,1.36
283.3,0.5833,8063,1.33,334.9,0.8528,10450,1.329
314.6,0.6454,10770,1.091,372.8,0.8266,10020,1.396
506.5,0.6383,9630,1.274,336.1,0.9578,10370,1.772
435,0.6747,15380,1.468,513.3,0.9036,15240,1.187
661.4,0.6149,12530,1.465,380.2,1.001,10110,1.023
536.3,0.6878,7216,1.553,425.1,0.972,10310,0.883
2154,1.946,15320,0.8829,249.9,0.912,9543,1.228
1749,1.562,11210,0.859,332.8,1.022,10730,1.241
635.1,0.5789,7751,0.6942,286.4,0.7981,8864,1.449
217.6,0.7273,8404,1.729,271.4,0.8812,12020,1.692
303.4,0.6335,13310,1.81,327.5,0.8693,9576,1.363
936.3,0.6838,6798,1.663,275.6,0.9283,8631,1.466
1563,1.063,7627,1.229,332.6,0.8492,10830,1.552
573.9,0.7918,13950,0.9591,513,0.9328,11210,1.177
1166,0.8502,7326,1.454,366.8,0.8633,12480,1.756
339.2,0.8832,15930,0.8308,356.9,0.8717,10240,1.549
361,0.5814,15360,0.8332,399.4,0.9987,10140,1.276
