hERG_IC50,hERG_h,hERG_Bmax
663.1,1.028,94.46
715.2,0.8976,99
713.9,0.9384,97.05
691.9,0.8465,98.74
573.4,1.011,91.43
683.5,0.9218,99
692.5,0.9187,99
482,0.9685,90.5
586.2,0.95,93.51
640.7,0.9611,99
668.7,0.9763,99
655.3,0.9431,97.31
575.7,1.06,94.85
694.8,0.9421,99
678.1,0.8677,99
721.4,0.9329,99
658.6,0.8673,99
730.1,0.9435,99
724.9,0.977,98.96
671.7,0.9666,96.56
613.8,0.9342,99
671.2,0.8368,99
616.4,0.9075,96.05
617,0.894,95.42
659.9,0.9504,97.94
696.6,0.8241,99
562.6,1.025,94.94
708.8,0.9046,99
702.5,0.927,99
631.5,1.017,94.67
598.7,0.9621,95.27
679.5,0.9915,99
686.7,1.067,95.55
643.7,0.8175,96.1
623.5,1.02,95.06
730.6,0.8649,99
622.2,0.9827,95.68
612.8,1.109,93.81
627.2,1.032,94.73
658.4,0.8565,99
672.5,0.9668,99
664.7,0.8912,98.38
509.5,1.029,91.63
559.3,0.9616,93.31
665.7,0.9794,95.92
584.3,1.015,93.56
690.2,0.8962,99
578.9,1.038,92.5
653.9,0.9707,99
749.4,0.9864,99
656,0.9226,99
773.3,0.9469,98.84
676.9,0.878,99
714.5,1.008,99
616.6,1.003,95.9
750.3,0.886,97.86
485.3,1.111,91
640.4,1.015,95.44
660.8,0.9316,98.08
634,0.988,97.62
698.5,0.9018,97.06
796.9,0.9319,99
547.5,1.115,93.73
677.7,0.8991,99
670.4,0.9844,97.63
652.4,0.7957,99
734.1,0.8151,98.32
670.7,0.9144,98.81
672.6,0.9432,99
743.3,1.051,99
743.4,0.9777,99
674,0.9329,97.44
691.1,1.066,97.01
670,0.9585,95.15
640.1,1.013,95.39
582.5,1.032,94.3
723.7,0.8829,99
731.6,0.9543,99
619.2,0.9737,95.27
673.4,0.7925,97.78
532.5,1.138,91.46
638.8,1.05,95.24
587.9,0.9585,94.35
675.7,0.9436,97.75
721,0.8972,99
491.5,1.119,92.26
549.3,1.021,93.02
642.9,0.864,99
658,0.9519,98.58
722.9,0.8765,99
736.2,0.9056,99
748.1,0.9675,99
727.5,1.005,98.2
509.7,1.047,94.26
643.1,1.029,99
691.8,0.9235,99
686.3,0.9804,98.6
770.8,0.9982,99
620.9,1.026,96.89
607.4,0.9522,94.84
658.2,1.013,99
691.2,0.8814,99
731.1,0.9406,98.41
580.4,1.057,94
783.4,0.8946,99
638,0.867,98.45
633.6,1.022,96.7
675,0.9239,99
667.8,0.8513,99
631.9,1.053,97.45
591.8,0.9468,97.75
735.9,0.9961,99
646.2,0.9175,99
707.2,0.9284,99
710.9,0.9357,99
676.3,0.8641,99
507.8,1.007,90.69
605.4,0.9251,93.47
624.2,1.069,94.25
678.4,1.003,99
654.8,0.8559,99
730.9,0.9579,99
664.1,0.944,99
715.2,0.898,99
651.6,0.9785,97.71
600.1,1.024,92.74
718.2,0.9106,99
578.4,1.078,93.25
657.7,0.8832,99
729.1,0.983,99
678.9,0.9266,99
655.4,0.9785,95.54
566.9,1.086,94.38
739.6,0.9469,98.87
585.6,1.008,94.89
637.6,0.8326,95.55
656.2,1.005,95.41
620.6,0.9373,93.96
540.7,0.9602,96.23
710.7,0.9389,99
561.8,1.024,93.51
586.9,0.9981,94.12
662.9,0.8001,99
754.5,0.9768,99
617.8,0.8715,99
732,0.9637,99
512.3,1.016,92.71
722.4,0.9301,98.59
541.7,0.9676,92.94
666.8,0.9356,99
656.2,0.912,99
640.8,0.9155,99
670.7,0.8577,97.47
626.5,1.123,94
550.6,1.049,93.57
585.7,0.9491,93.76
698,0.9527,99
768.1,0.9813,99
552.8,1.038,95.47
533.7,1.031,91.84
620.1,1.027,95.17
620.5,1.035,96.22
714.1,0.9791,99
651.2,0.9531,96.77
699.1,0.8761,99
611.7,1.082,92.34
745,1.036,99
650.7,0.9331,97.18
682.3,0.8947,99
657.3,0.857,99
741.4,0.8708,99
530.1,1.088,92.96
731.9,0.97,99
672.4,0.9872,99
696,0.9611,98.55
679.5,0.937,96.71
710.7,0.8623,98.68
731,0.8645,99
542.6,1.113,91.35
673.2,0.9633,97.74
549.5,1.01,97.77
543.4,1.035,93.8
547.3,1.166,92.03
610.7,0.9524,99
712.4,0.9839,97.17
551.9,0.8897,93.91
662.1,0.9329,99
706,0.9005,99
599.1,1.004,96.38
695.7,0.9026,99
650.1,0.9754,96.24
574.8,1.043,94.99
578.7,0.9701,93.05
578.9,1.049,96.33
685.8,0.9622,99
583.6,0.9089,96.28
599,1.124,93.89
663.2,0.9692,95.91
681.8,0.9229,99
653.3,0.9707,96.32
648.3,0.9518,96.78
637.6,0.9074,99
679.4,0.9182,99
579.5,1.009,92.31
698.9,0.8839,99
686.3,0.9194,99
676.7,0.9067,99
645.4,0.9326,98.11
709.6,0.8606,99
628.9,0.8131,98.81
551.5,1.068,96.18
642.7,0.9645,98.86
706,0.9242,99
760.5,0.9239,99
636.5,0.9299,99
670.5,0.9036,99
559.6,1.019,92.64
727.3,0.9664,96.94
694.6,0.9143,99
722.3,0.9224,99
677,0.9944,97.3
574.8,1.046,94.89
737.7,0.9279,99
662.3,0.9014,99
707.8,0.9869,99
571.8,0.9988,94.47
613.5,0.91,95.17
651.2,0.8839,97.89
722.1,0.9774,99
712,0.8804,99
707.6,0.9195,99
655.8,0.9997,96.95
756.2,0.9332,99
773.9,0.9626,99
725.2,0.9795,99
671.5,0.8322,97.02
695,0.9023,99
684.1,0.9078,99
735.3,0.9201,99
647.7,0.9905,96.55
693.6,0.8903,99
508.9,1.197,92.61
575.3,1.063,91.93
629.4,0.9339,97.49
763.9,1.001,99
675.4,0.8831,98.77
675.1,1.057,96.78
726.8,0.9301,99
594.7,0.9451,95.92
720.6,0.8863,98.83
665,0.9445,99
749.2,0.8485,99
681.5,0.8888,99
619.1,0.9265,96.03
594.1,0.9709,92.37
600.5,1.069,93.49
538,1.04,91.41
679.4,0.8943,99
693.5,0.8533,99
712.2,0.9012,98.86
643.4,1.005,96
573.9,1.065,93.77
658.3,1.061,95.11
741.6,0.9626,98.03
591,0.9637,95.8
669.2,0.8922,97.49
713.5,0.8907,97.24
735.2,0.9565,99
745.2,0.9337,99
681,0.8967,99
576.8,1.139,93.88
684.4,1.167,95.24
690.5,0.8956,99
802.4,0.9955,99
600,0.8618,96.84
671.8,0.7538,99
727.9,0.8929,99
539.7,0.9065,93.37
666.8,0.8532,99
666.8,0.8698,99
625.5,1.03,95.14
594.2,0.9992,94.34
600.6,0.9187,99
651.9,0.9479,97.71
637.5,0.9429,95.27
718.7,0.886,98.98
632.3,1.004,94.56
692.7,0.8465,99
638.7,0.8761,96.81
750.8,0.8442,99
691.6,0.8969,99
616.8,0.9067,97.18
717,0.8815,99
700.9,0.9003,99
757.2,0.8913,99
626,0.9491,99
669.1,0.9874,99
542.3,1.113,93.03
672.2,0.9751,96.65
771.5,0.9205,98.52
579.6,1.135,94.24
705.6,0.8143,99
749.4,0.8747,98.13
544.4,0.9733,95.83
736.9,0.8416,98.39
694.7,0.9772,99
733.1,0.9181,99
633.6,0.9118,97.93
