ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
151900,1.558,434800,1.214,349000,1.062,20520,0.7059
115700,1.815,293300,1.832,838200,0.7408,20420,0.8217
232300,1.174,14610000,1.482,447700,1.086,19690,0.8088
234300,1.019,39070000,1.729,245700,1.47,22170,0.9388
163000,1.01,504600000,1.885,905500,0.6835,19830,0.9091
132600,1.44,4881000,1.755,279200,1.193,21720,0.8286
135100,1.229,491200,1,1474000,0.598,20850,0.9255
113300,1.386,318200,1.398,480700,0.8584,21150,0.8764
229100,0.8201,607200,0.6594,547700,0.823,24390,0.8006
145000,1.599,277400,1.482,322000,1.352,19190,0.8018
155500,1.381,377700,1.753,271600,1.569,25300,0.881
212500,1.12,445300,1.789,245800,1.608,22880,0.9217
152000,1.82,232100,1.616,865400,0.6669,19630,0.893
142600,1.87,237900,1.942,241000,1.812,20680,0.9722
156200,1.947,6861000,0.6209,470500,0.7005,17850,0.833
130400,1.832,268000,1.154,803800,0.6448,22740,0.7258
215800,1.248,1.046e+09,1.692,306200,0.9964,17410,0.81
119000,1.421,245900,1.802,431000,1.06,19650,0.8587
141400,1.033,193600,1.969,197700,1.637,19820,0.8798
156700,1.385,245900,1.949,189600,1.932,24600,0.8387
318100,0.722,791700000,1.335,206000,1.33,17320,0.6914
136200,1.826,482100,1.727,242700,1.429,25740,0.8553
139600,1.958,1355000,1.657,169500,1.633,20630,0.8006
117300,1.664,599200,1.273,458700,0.7,16490,0.8323
135000,1.626,530100,1.156,279700,1.461,20500,0.9396
295400,0.6724,3539000,0.6091,384100,0.7974,20080,0.7081
142900,1.054,2148000,0.737,345000,0.9049,20930,0.7327
150200,1.682,582100000,0.5906,1291000,0.5918,20160,0.7422
711000,0.9291,258300000,1.64,260100,1.281,20440,0.7961
171400,1.823,1.25e+09,1.917,442500,0.9086,14450,0.7698
144500,1.167,1.747e+09,1.729,206100,1.727,14110,0.758
349000,0.7251,7.362e+09,1.698,1821000,0.5274,19230,0.952
170400,1.067,2.97e+09,0.8975,144900,1.653,18370,0.8968
170500,1.393,3.704e+09,0.5747,279900,1.487,20980,0.791
170400,1.46,793800000,0.5444,373800,0.7964,22220,1.042
188500,1.658,17670000,0.7228,1145000,0.7045,25010,0.857
160100,1.656,1773000,0.9738,1289000,0.6414,27760,0.7619
150500,1.811,8654000,1.328,1618000,0.5418,18970,0.8981
141000,1.794,2.481e+09,1.623,1410000,0.5958,18380,0.885
859700,0.5941,97580000,1.005,1612000,0.535,25320,0.6983
752600,0.7173,22350000,0.8358,497500,1.074,23250,0.9136
731300,0.5225,1006000,1.159,325200,1.114,21750,0.9924
695600,0.5614,1378000,0.7143,1747000,0.525,20810,1.08
