Kmax,Ku,n,halfmax,Vhalf,slope
4.798,0.06995,1.649,167100,-5.224,2.871e-05
8.469,0.0272,1.272,25390,-19.99,0.0003336
5.98,0.02933,1.512,138700,-9.118,4.311e-05
3.026,0.0649,2,1052000,-2.444,2.876e-06
13.02,0.01489,1.197,36240,-7.967,0.0003593
6.645,0.0316,1.627,282500,-11.37,2.352e-05
5.699,0.0285,1.292,23320,-5.335,0.0002444
11.67,0.03752,1.123,17240,-31.22,0.0006769
12.25,0.01336,1.279,52170,-6.876,0.0002348
6.452,0.03324,1.256,18910,-5.881,0.0003412
5.879,0.03991,1.347,33560,-8.025,0.0001752
5.255,0.03557,1.668,265700,-8.989,1.978e-05
7.719,0.02858,1.222,23320,-7.284,0.000331
9.409,0.01832,1.345,58730,-7.765,0.0001602
4.913,0.03031,1.485,75430,-4.65,6.513e-05
4.428,0.09301,1.564,90620,-4.479,4.886e-05
5.516,0.05286,1.497,83020,-11.34,6.644e-05
11.98,0.01875,1.157,29340,-9.28,0.0004083
5.612,0.0292,1.563,150100,-10.2,3.739e-05
4.406,0.05898,1.471,46170,-2.191,9.543e-05
4.051,0.0511,1.649,149800,-7.338,2.704e-05
5.858,0.03263,1.501,114600,-9.489,5.112e-05
4.282,0.03268,1.608,148900,-4.005,2.876e-05
4.65,0.1375,1.206,12720,-7.199,0.0003656
5.164,0.02862,1.491,78560,-4.736,6.573e-05
6.194,0.02533,1.476,109900,-10.75,5.636e-05
4.437,0.03265,1.485,71200,-3.637,6.232e-05
4.48,0.02902,1.747,382800,-10.48,1.17e-05
10.32,0.01433,1.232,37550,-7.123,0.0002748
6.312,0.02756,1.278,26630,-6.756,0.000237
17.71,0.01764,1.115,33720,-9.656,0.0005252
6.455,0.02839,1.154,10500,-5.792,0.0006148
3.901,0.03319,1.523,78930,-5.695,4.942e-05
6.134,0.04808,1.409,53150,-24.85,0.0001154
6.082,0.05238,1.2,21040,-9.52,0.0002891
5.03,0.1018,1.337,28110,-9.442,0.0001789
8.319,0.04557,1.143,15550,-11.61,0.000535
7.626,0.02867,1.216,23340,-13.64,0.0003267
6.524,0.02461,1.322,38310,-11.85,0.0001703
7.431,0.02888,1.226,20520,-4.223,0.0003621
5.863,0.02903,1.481,100600,-8.367,5.828e-05
5.869,0.03339,1.157,9810,-6.808,0.0005983
22.8,0.01427,1.212,79470,-20.07,0.0002869
3.32,0.0536,1.641,121900,-2.88,2.724e-05
4.447,0.04677,1.357,33260,-4.417,0.0001337
6.831,0.02956,1.341,38370,-10.58,0.000178
4.102,0.05258,1.642,143100,-8.247,2.867e-05
3.828,0.2179,1.547,70980,-3.679,5.393e-05
6.816,0.03031,1.334,41010,-7.257,0.0001662
9.284,0.02033,1.239,31770,-14.54,0.0002922
5.074,0.07557,1.271,19900,-14.1,0.000255
6.653,0.02904,1.454,101600,-7.302,6.548e-05
9.083,0.01662,1.117,13340,-5.001,0.0006809
7.847,0.02321,1.233,24220,-14.87,0.000324
5.669,0.02891,1.411,42580,-5.143,0.0001331
5.526,0.03308,1.259,15020,-11.47,0.0003679
3.117,0.04503,2,1470000,-2.891,2.12e-06
5.273,0.03459,1.325,23020,-9.069,0.0002291
6.97,0.02879,1.362,43660,-7.779,0.0001596
6.046,0.02842,1.496,139900,-6.762,4.322e-05
7.238,0.01748,1.387,63320,-8.063,0.0001143
5.324,0.02472,1.349,40770,-9.639,0.0001306
2.978,0.0651,1.906,473900,-2.524,6.284e-06
4.496,0.1064,1.29,14990,-10.14,0.0002999
5.686,0.0513,1.334,35060,-9.411,0.0001622
5.204,0.05285,1.457,72510,-16.67,7.177e-05
4.163,0.05728,1.624,125300,-4.412,3.322e-05
4.113,0.1381,1.403,36610,-7.412,0.0001123
4.932,0.02855,1.448,51620,-7.009,9.554e-05
17.2,0.05774,0.8968,7375,-18.23,0.002332
8.161,0.01799,1.711,779900,-7.741,1.046e-05
3.682,0.05191,1.348,27320,-2.345,0.0001348
5.583,0.0324,1.455,65580,-8.059,8.513e-05
9.446,0.02483,1.103,16400,-8.201,0.000576
4.584,0.02964,2,1860000,-3.856,2.465e-06
10.16,0.04814,1.349,93440,-44.54,0.0001087
15.97,0.0181,1.004,12180,-14.29,0.001311
4.618,0.03707,1.577,103500,-6.605,4.462e-05
6.425,0.02696,1.312,37020,-7.053,0.0001736
8.098,0.09169,1.09,9129,-11.86,0.0008871
13.85,0.01759,1.129,23310,-15.8,0.0005942
4.593,0.05151,1.638,236500,-6.127,1.942e-05
4.192,0.9964,1.424,50180,-6.481,8.354e-05
5.516,0.03287,1.301,25280,-7.92,0.0002182
4.035,0.05864,1.554,68600,-2.766,5.882e-05
5.199,0.02881,1.576,126300,-7.398,4.116e-05
5.692,0.02393,1.761,503300,-5.988,1.131e-05
13.38,0.04356,0.9346,6193,-15.64,0.002161
24.02,0.02348,1.021,23800,-17.37,0.001009
8.362,0.0292,1.078,9998,-9.285,0.0008364
6.688,0.02181,1.413,79840,-6.532,8.377e-05
7.277,0.02142,1.428,105500,-11.58,6.898e-05
10.75,0.03657,1.048,12160,-9.631,0.000884
5.311,0.09799,1.328,24100,-9.305,0.0002204
5.8,0.03172,1.598,151600,-4.848,3.826e-05
4.529,0.06951,1.453,38010,-4.785,0.0001192
4.05,0.05187,1.739,358300,-6.326,1.13e-05
5.251,0.05224,1.213,12320,-7.796,0.0004262
3.918,0.05997,1.628,130100,-10.04,3.012e-05
4.82,0.03279,1.671,259100,-8.265,1.86e-05
28.62,0.02268,1.1,53130,-13.92,0.0005387
10.86,0.02114,1.078,11130,-17.44,0.0009757
4.883,0.02841,1.975,1592000,-4.293,3.067e-06
7.168,0.01638,1.368,57680,-4.81,0.0001243
13.63,0.04172,0.9285,6047,-15.57,0.002254
2.585,0.3888,1.61,49060,-4.623,5.269e-05
7.777,0.02361,1.161,15090,-9.019,0.0005154
5.801,0.02991,1.59,190900,-6.078,3.039e-05
7.077,0.03271,1.077,6112,-11.38,0.001158
17.37,0.02552,1.018,15130,-13.1,0.001148
28370,0.02383,0.8458,8585000,-15.16,0.003305
6.176,0.03253,1.292,25660,-8.502,0.0002407
8.972,0.04562,0.9992,5845,-7.551,0.001535
6.719,0.04081,1.132,8550,-10.67,0.0007858
17.54,0.01758,1.094,26750,-11.9,0.0006557
3.562,0.2077,1.66,126900,-5.27,2.807e-05
13.5,0.01681,1.264,62520,-13.55,0.0002159
6.242,0.0294,1.477,110500,-12.44,5.649e-05
7.4,0.0256,1.388,53700,-6.416,0.0001378
5.235,0.0874,1.396,37380,-10.82,0.00014
8.121,0.03037,1.222,23830,-11.81,0.0003408
5.741,0.02135,1.323,26500,-7.762,0.0002166
10.14,0.01543,1.326,75170,-9.131,0.0001349
5.543,0.02801,1.281,17970,-5.134,0.0003085
4.463,0.0698,1.52,59400,-4.725,7.513e-05
4.936,0.02815,1.418,36480,-3.547,0.0001353
5.012,0.05526,1.351,26320,-14.3,0.0001904
3.664,0.0582,1.645,140300,-5.209,2.612e-05
6.969,0.06639,1.123,12280,-13.25,0.0005675
3.98,0.0536,1.697,267100,-4.521,1.49e-05
6.259,0.02304,1.671,325300,-9.501,1.924e-05
4.987,0.03014,1.419,47860,-5.78,0.0001042
52.96,0.01529,0.9326,24350,-12.75,0.002175
2.911,0.05151,1.335,15100,-3.41,0.0001928
7.264,0.04958,1.297,45520,-20.03,0.0001596
4.838,0.05448,1.486,51490,-9.151,9.396e-05
4.236,0.05244,1.516,78510,-6.103,5.395e-05
8.47,0.02468,1.335,62800,-10.08,0.0001349
4.382,0.08599,2,2151000,-6.401,2.037e-06
9.986,0.01833,1.22,27890,-9.228,0.000358
6.499,0.04889,1.258,19450,-24.71,0.0003341
6.53,0.02866,1.146,10570,-12.84,0.0006178
3.686,0.05818,1.603,105200,-5.203,3.504e-05
4.341,0.05299,1.923,1020000,-4.425,4.256e-06
11.34,0.02651,1.191,37890,-14.52,0.0002993
5.058,0.05231,1.532,146300,-8.15,3.457e-05
12.77,0.0182,1.142,24200,-9.985,0.0005277
9.134,0.01896,1.399,86790,-6.38,0.0001052
4.601,0.0355,2,2150000,-8.378,2.14e-06
10.54,0.03683,1.354,99060,-44.15,0.0001064
8.464,0.06036,0.9864,4889,-14.53,0.001731
14.42,0.0176,1.166,37150,-9.48,0.0003882
5.389,0.02916,1.451,67600,-5.352,7.972e-05
