ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
1063,1.83,483.3,1.99,252.9,1.734
932.7,1.925,458.8,1.93,278.1,1.995
1010,1.989,505,1.847,269.6,1.987
920.2,1.993,510.6,1.796,272.5,1.947
875.2,1.986,493.7,1.942,224.1,1.564
1176,1.97,493.4,1.933,287.9,1.799
906.3,1.913,504.3,1.946,226.3,1.885
1118,1.942,480.3,1.978,261.9,1.819
1306,1.916,498.4,1.912,263,1.734
1012,1.776,504.5,1.921,264.1,1.778
1098,1.705,477.9,1.971,255.6,1.976
1166,1.881,551.8,1.76,267.7,1.964
1164,1.993,486.7,1.9,293.6,1.961
1117,1.972,526.8,1.525,266.7,1.869
1060,2,501.7,1.983,248.4,1.85
901.2,1.972,489.5,1.971,267.1,1.502
921.6,1.993,487.3,1.959,256.3,1.831
1009,1.887,509.9,1.957,299.4,1.424
1028,1.962,522.9,1.95,291,1.912
1065,1.931,510.8,1.98,246.5,1.702
1004,1.981,557.1,1.821,267.4,1.771
997.6,1.996,549.2,1.906,248.3,1.748
1089,1.998,519,1.989,259.1,1.455
909.8,1.923,514.7,1.763,309.5,1.733
1110,1.934,502,1.865,261,1.61
1129,1.996,488.6,1.684,264.7,1.852
874.1,1.904,521.4,1.787,239.1,1.589
1090,1.971,497,1.884,230.8,1.395
876,1.983,500.8,1.832,255.2,1.672
984,1.873,572.2,1.806,260.7,1.52
1114,1.938,522.7,1.788,262,1.464
1018,1.991,515.7,1.919,261.3,1.777
1021,1.973,504.4,1.925,272.8,1.659
922.7,1.944,532.9,1.74,280.3,1.436
865.7,1.937,599.9,1.68,220.2,1.433
942,1.944,492.9,1.855,304,1.883
1122,1.991,534.6,1.871,174.7,1.122
1245,1.972,526.6,1.98,196.3,1.006
1041,1.999,529.9,1.626,209.8,1.285
995.7,1.984,489.2,1.855,228,1.532
962.1,1.993,487,1.931,256.1,1.667
1044,1.996,487.5,1.83,236.7,1.351
1018,1.994,577.8,1.717,272.1,1.563
974.4,1.994,552.1,1.605,273.2,1.999
934.5,1.968,507,1.757,257.8,1.859
956.9,1.996,504.6,1.731,257.2,1.444
1094,1.86,596.4,1.53,281.9,1.719
1044,1.879,525.7,1.673,286.5,1.999
1023,1.97,514.1,1.804,271.1,1.772
1029,1.951,488.2,1.933,263.9,1.793
1050,1.951,490.5,1.847,290.1,1.85
1095,1.918,508.1,1.955,232.6,1.506
1164,1.882,506.4,1.852,234.5,1.905
854.7,1.949,477.3,1.982,246.7,1.954
1050,1.954,523.9,1.807,270.4,1.987
1019,1.972,529.6,1.769,271.1,1.863
1050,1.87,547.1,1.8,305.1,1.89
980.9,1.979,507.8,1.965,246,1.714
1140,1.997,480.1,1.963,264.5,1.856
926,1.977,497.7,1.876,305.6,1.521
970.9,1.87,479.8,1.999,269.3,1.844
1135,1.983,510.1,1.76,269.8,1.899
916.2,1.858,504.1,1.79,246.5,1.775
1001,1.775,498.8,1.857,256.9,1.747
1072,1.711,506.7,1.833,266.4,1.959
1097,1.905,506.9,1.774,264.3,1.988
903,1.911,538.7,1.81,238.4,1.93
1086,1.867,516.4,1.963,269.2,1.774
865.4,1.9,467.8,1.972,256.4,1.922
990.1,1.754,474.3,1.997,217,1.737
1037,1.856,476.3,1.893,262.7,1.524
995.8,1.97,536.3,1.828,243.2,1.76
941,1.995,517.3,2,255.9,1.978
901.7,1.964,503,1.962,263.2,1.875
1113,1.985,514.6,1.96,278,1.226
895.6,1.949,460.4,1.787,296.9,1.866
943.5,1.998,451,1.973,231.9,1.145
969.4,1.966,487.4,1.849,239.9,1.76
1007,1.998,536.4,1.859,233.6,1.761
1168,1.813,525.4,1.87,266.6,1.29
1052,1.987,501.4,1.935,201.5,1.85
951,1.977,497.5,1.972,309.1,1.669
1161,1.929,473.5,1.937,242.6,1.717
971.1,1.733,505.1,1.887,248.1,1.754
925,1.982,478.8,1.924,261.9,1.871
988.9,1.95,493.4,1.838,266.7,1.705
988.8,1.963,519.4,1.585,289.4,1.581
952.6,1.88,509,1.745,257.1,1.951
1144,1.949,498.7,1.951,239.9,1.412
1055,1.972,509.3,1.971,243.1,1.417
1052,1.958,493.4,1.932,264,1.615
925.2,1.978,519.5,1.825,248.2,1.443
1002,1.986,542.8,1.755,258.1,1.755
999.3,1.967,478.1,1.993,249.2,1.795
871.5,1.954,475.2,1.917,273,1.556
1093,1.976,487.6,1.887,239.8,1.266
955.6,1.988,570.4,1.894,264.2,1.74
1024,1.982,535.2,1.976,274,1.97
983.6,1.977,493.5,1.97,238.7,1.677
1080,1.987,466.4,1.941,272.7,1.521
1087,1.968,551.8,1.85,273.2,1.603
1021,1.993,529.6,1.949,232.4,1.983
1013,1.997,505.5,1.898,244,1.839
957.2,1.98,512.9,1.851,230.6,1.742
1031,1.991,519.1,1.987,287.9,1.958
1092,1.871,536.4,1.809,265.3,1.835
1166,1.979,477.4,1.993,252.9,1.976
1142,1.912,483.5,1.97,260,1.574
