ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
28.95,0.9407,35520,1.623,1052,0.7833,29870,1.191
30.6,0.8909,56760,1.133,867.3,0.8493,33730,1.191
40.38,1.272,70540,1.415,810.6,0.7874,24080,0.8354
52.13,1.866,49620,1.655,1034,0.8157,31170,1.583
26.62,0.8252,44250,1.222,452,0.8103,28760,1.641
20.2,0.7452,48580,1.283,1048,1.187,25400,1.095
45.57,0.6063,31830,1.307,614.7,1.326,24440,1.393
28.38,0.7979,60690,1.942,739.2,1.121,27850,1.002
32.25,0.8093,35990,0.9512,914.6,0.7895,24300,1.045
35.77,0.7478,38740,1.492,984,0.969,30320,1.023
34.05,0.8413,32050,1.219,737.2,0.9169,27930,0.9177
26.89,0.7361,26400,1.302,666.8,0.8546,28240,0.988
39.77,0.7687,28820,1.301,1045,0.8013,28220,1.641
33.85,1.26,34140,1.253,729,0.8033,36580,1.237
30.84,0.9702,38550,1.776,727.5,0.7413,42580,0.9672
52.78,0.6813,42550,1.961,817.1,0.7866,33370,1.087
39.54,0.5121,38530,1.765,642.4,0.7852,27740,1.296
48.84,1.57,49140,1.973,533.3,0.7292,28220,1.084
40.81,1.22,42050,1.732,665.9,0.7485,27240,1.092
32.74,1.052,35050,1.713,806,0.7752,31530,1.165
36.14,0.9761,41540,1.923,547,0.7196,22470,1.175
45.5,0.6446,43950,1.728,901.1,0.769,31340,0.9377
32.78,0.7658,46930,1.619,716.8,0.694,28400,1.081
39.51,1.207,31420,1.037,650.7,0.7695,30130,1.158
50.94,1.236,29610,1.484,790.8,0.8051,30630,1.162
30.18,0.8956,39790,1.584,954.9,0.9046,29930,0.7738
27.91,0.5429,39410,1.487,644.7,0.6875,26590,0.9416
40.61,0.6673,46360,1.767,635.5,0.8759,25160,1.303
41.73,0.9763,41530,1.672,653.4,0.681,27010,1.231
30.6,0.8118,49760,1.915,638.5,0.7401,23230,1.234
23.06,0.8756,42230,1.563,876.4,1.079,30450,0.9449
33.12,0.7695,35100,1.195,977.8,1.005,26730,1.391
29.6,0.9619,43100,1.524,843.6,0.9045,29260,1.277
30.98,1.224,53280,1.766,518.1,0.8209,25630,1.291
33.29,1.077,51080,1.769,473.7,0.7202,24000,1.322
30.44,0.9615,46620,1.9,1056,0.8487,28500,1.214
39.46,0.9517,40310,1.84,983,0.9097,24660,0.9925
30.66,0.6889,56370,1.962,425.7,0.9204,30510,1.175
35.09,0.7716,50760,0.585,552.7,0.8742,25920,1.091
30.84,1.043,39840,1.248,699.9,0.8797,31300,0.9637
25.38,0.9301,41200,1.702,828.2,0.7633,31310,1.439
31.45,0.7271,43530,1.724,587.5,0.8964,30290,0.915
41.49,1.128,30280,1.18,1029,0.6355,24970,0.9776
29.95,0.9997,30380,1.546,1925,0.7922,24370,1.066
37.23,0.9029,30710,1.071,497,0.7838,26900,0.8964
50.65,0.6593,44180,1.983,764.9,1.017,34140,0.92
31,1.242,41670,1.925,1340,0.731,22490,1.16
33.54,1.123,35980,1.665,616.8,0.9374,31920,1.084
51.61,0.7433,40980,1.507,801.2,0.7215,26440,1.053
40.8,1.088,41950,1.668,759.2,0.8102,37300,1.425
43.59,0.9028,42950,1.725,842.6,0.7436,33770,1.327
28.67,1.018,48440,1.841,768.9,0.7496,31680,0.9529
23.51,0.6845,36230,1.38,838.4,0.7165,29640,1.064
27.13,0.8016,38190,1.49,890.2,0.8776,25620,1.378
13.81,1.388,45690,1.663,1131,0.871,32370,1.223
58.65,1.143,57030,1.694,842.2,0.7824,35480,0.8139
40.5,0.7119,56310,1.374,597.1,1.042,29540,1.166
23.7,0.8292,35090,1.263,599.6,0.7952,35030,0.9929
35.58,0.9225,54500,0.7746,734.7,0.878,38780,1.098
24.92,1.131,26380,0.9598,640.3,0.8105,27870,1.357
26.94,1.306,31570,1.24,920.1,0.9841,31810,1.109
31.55,0.5487,41460,1.4,774.3,0.7787,31730,0.8399
30.87,0.8176,50890,1.27,808.8,0.8022,29570,1.424
24.74,0.7266,66280,1.34,899.4,0.7899,41380,1.361
13.44,0.7261,47640,1.765,839.8,0.7614,31360,1.548
44.48,0.7182,44570,1.496,705.3,0.651,28820,0.9597
48.5,1.452,37760,1.257,837.8,0.9339,26670,1.345
35.44,1.17,35800,1.317,714.9,0.7691,29100,1.556
25.07,0.7912,25840,1.183,1344,0.7505,30290,1.64
18.15,0.8162,20670,1.265,1353,1.081,32740,1.253
33.46,0.9535,24540,0.7311,1123,0.8449,34500,1.213
33.8,0.5224,22000,0.8786,659.7,0.7699,21700,1.052
99.97,0.7696,49040,1.684,1562,0.7399,31410,1.356
74.69,0.5009,53220,1.416,1234,0.7347,46350,0.5234
16.03,0.653,62360,1.12,948.4,0.7427,32050,1.213
33.28,0.9152,66850,0.8918,1346,1.206,34370,1.046
41.94,0.989,43240,1.484,2769,1.46,30530,1.21
32.29,0.8008,45100,1.983,508.4,0.6375,24590,1.327
34.23,0.9165,51500,1.652,976.6,1.03,25040,1.277
45.75,0.738,60050,0.5728,403.8,0.8167,22010,0.8127
27.52,0.7363,50550,1.202,1430,1.017,24540,0.9059
29.22,0.9049,47810,1.769,581.4,0.9775,28080,1.279
46.55,1.082,46260,1.813,795.7,0.9261,26190,1.209
29.33,0.9702,45270,1.967,540.8,0.8639,21550,0.8962
28.59,0.9493,41600,1.376,711.7,0.8316,36480,1.484
39.54,0.7756,41790,1.54,1028,0.7667,24020,1.208
28.37,0.6914,45990,1.186,805.2,0.7862,27990,1.371
37.02,0.8709,40240,1.574,569,0.7548,25020,1.191
27.25,0.7169,38220,1.838,396.1,0.7339,33160,0.8981
39.22,0.8405,51280,1.715,953.7,0.8823,32690,0.8549
22.06,0.7453,43370,1.787,555.3,0.7308,29760,1.13
25.45,0.9706,44750,1.311,619.9,1.149,31840,1.145
20.04,0.8341,41230,1.558,673,0.8856,21620,1.068
23.04,0.9221,39740,1.241,1027,0.9594,35780,1.067
40.69,0.9061,46100,1.376,817.4,0.7583,31050,1.142
41.76,0.5928,48040,1.018,886,0.7596,32750,1.155
22.16,1.265,41770,1.225,757.2,0.802,22900,1.269
19.93,1.111,40770,1.652,1470,0.9598,34640,1.158
57.65,0.7446,40260,1.676,919.4,0.7672,38360,0.926
45.99,1.09,50190,1.085,840.6,0.7318,34260,0.9599
29.17,0.769,49680,1.027,621.4,0.8616,40450,1.227
28.24,1.416,43100,1.304,676.6,0.839,21840,1.093
50.24,0.906,42410,1.562,1274,0.8678,25290,0.9164
24.29,0.6074,45240,1.709,1584,0.9354,24840,1.262
30.52,0.699,30720,0.9804,589.5,0.8027,29040,1.645
15.06,1.541,42070,1.52,925,0.6418,28060,1.113
37.97,0.7504,43960,1.577,1344,0.8664,27620,1.201
28.34,0.697,43340,1.006,564.1,0.9987,28160,1.122
38.89,0.6538,56050,0.7636,699.4,0.7836,27040,0.9787
28.38,0.7413,74290,0.6446,546.2,0.8069,31580,0.8546
51.37,1.021,42070,1.506,872.6,0.7643,37700,1.153
26.46,0.7713,39720,0.8498,784.1,0.853,31090,1.572
16.87,0.7363,41990,1.381,674.5,0.7314,28480,1.26
35.02,0.5608,32730,1.029,844.2,0.7101,31140,0.8673
28.57,0.8407,32110,1.17,638.5,0.7877,29510,0.5519
30.9,1.102,52360,0.7992,606,0.8691,30540,0.9505
45.56,0.9891,45310,1.887,1007,1.011,24420,1.198
38.14,0.9327,41910,1.481,1368,0.7766,31410,1.028
33.6,0.7014,36140,1.634,1235,0.8497,32700,1.365
25.32,0.9741,35540,1.424,812.7,0.7841,23610,1.155
34.51,1.343,91550,0.6137,997.3,0.8064,24210,1.184
39.35,1.179,87790,0.6744,711.6,0.6877,35700,1.173
47.42,1.518,82890,1.359,493.4,0.8495,35560,1.392
34.26,1.179,90490,1.901,856.3,0.8802,40010,1.044
20.83,0.7285,48830,1.217,756.7,0.754,26280,1.046
23.11,0.7124,35920,1.134,745,0.8905,28350,1.108
29.03,0.9063,39220,1.229,771.5,0.8973,30900,1.244
37,0.58,52270,1.185,661.4,0.9036,28730,1.304
33.61,0.9035,30980,0.9091,381.7,0.6862,24570,1.005
46.24,0.6666,46620,1.274,420,1.107,31160,1.355
45.78,0.8283,38280,1.425,711.7,0.8051,26770,0.9105
44.24,0.8026,42860,1.094,797.7,0.9781,28890,1.111
49.22,0.6498,47800,1.554,1123,0.9244,24750,1.127
21.93,0.7412,32080,1.359,1995,1.218,32830,1.316
39.12,0.7829,37570,1.184,479.2,0.975,39720,0.7003
42.6,0.7665,33240,0.6392,407.8,0.7697,39830,1.094
76,0.5377,58460,1.151,963.3,0.7493,22980,1.137
51.97,0.754,35680,1.065,705.4,0.6953,23380,1.107
27.04,1.304,35840,1.565,776.7,0.7449,19610,0.9441
18.67,0.888,39620,1.821,854.9,0.83,33780,1.484
33.34,0.798,44930,1.91,985.5,0.7831,28350,1.159
25.63,0.6832,43010,1.346,632.4,0.7085,24820,1.218
28.07,0.6885,37780,1.421,689.9,0.7903,31130,1.175
35.96,0.7555,36250,1.383,573,0.7998,35660,0.8889
44.28,0.8413,40410,1.779,1065,0.7873,28590,0.9198
45.05,0.5763,43310,1.303,566.2,1.071,33560,1.412
32.76,0.7836,39620,1.352,1042,0.9745,31410,1.257
27.77,0.9531,38320,1.41,815.6,0.7154,20380,1.051
32.74,0.7591,48570,1.986,821.4,0.6709,28500,1.079
19.8,0.6978,50310,1.296,726.7,0.6223,24280,1.051
22.62,0.6497,47800,0.9509,739.3,0.8712,37870,0.8681
22.85,0.8621,53030,1.982,673.1,0.8376,24010,1.21
31.56,0.715,44800,1.317,665.7,0.8811,27690,1.078
26.85,0.6904,42260,1.482,795.4,0.82,25690,1.176
67.91,0.9519,36210,1.037,664,0.7761,24380,1.097
41.64,0.7665,38440,1.073,1320,0.7856,23370,0.935
44.18,1.142,39760,1.128,952.3,0.7615,30300,1.318
32.06,0.6964,40990,1.455,1017,0.8528,25310,1.285
45.9,1.277,43590,1.477,1303,0.9462,24340,1.245
43.61,0.7043,36630,1.678,686.7,0.849,25660,1.048
35.91,0.8989,41400,1.14,900.3,0.804,25640,1.226
39.66,0.8843,40510,1.844,735.4,0.7247,29640,1.232
38.97,1.154,37310,1.459,492.7,1.143,28920,1.187
47.22,0.6275,41110,1.078,259.3,1.636,27060,1.372
37.05,0.6801,30980,1.071,1052,1.959,33270,1.054
47.47,1.1,39060,1.386,290.7,1.863,24320,0.825
38.21,0.8627,49430,1.628,171.2,1.98,31660,1.552
25.97,0.8002,33060,1.681,191.7,1.952,27860,1.37
45.12,1.808,38470,1.173,280.8,1.25,37550,0.7291
43.73,1.289,29830,0.9909,889.5,1.232,21700,0.9397
28.05,0.9326,35410,1.04,1641,1.045,33230,1.164
44.97,1.015,38740,1.613,708.2,0.8987,33480,1.186
49.65,0.6568,38430,1.746,599.3,0.9286,35750,1.51
44.27,0.6717,50110,1.649,335.9,0.7649,34140,1.376
38.07,0.747,40480,0.7403,934.5,0.7861,30880,1.477
32.24,1.13,51380,0.5333,1000,0.8482,29030,1.192
29.42,0.7568,40160,1.679,709.9,0.8091,28130,1.51
29.75,1.262,33740,1.922,572.5,0.7973,30540,1.32
34.19,1.336,40320,1.182,1122,0.8717,28770,1.334
43.46,1.039,31940,0.91,935.6,0.9824,28200,1.086
25.47,1.166,37410,1.402,746.2,0.7467,33470,1.345
48.47,0.7561,43370,1.595,429.3,0.8038,30320,1.202
44.7,0.9995,44250,1.625,510.3,0.8571,30670,1.626
39.17,1.205,41600,1.709,803.5,0.8114,36580,1.136
30.08,0.9943,45590,1.863,489.2,0.8855,24360,1.07
48.3,1.635,33490,1.174,717.2,0.7259,25530,0.9917
50.49,1.239,38790,1.562,669.8,0.8007,28270,1.049
20.54,0.7216,42960,1.207,896.5,0.8124,27760,1.314
50.62,1.143,48350,1.472,827.1,0.8275,25970,1.334
36.56,0.8168,41040,1.307,487.8,0.8008,33800,0.8873
36.59,1.123,43510,1.181,586.3,0.7331,39200,1.541
34.77,0.6948,35500,1.264,777.8,0.7576,29860,1.26
43.26,0.9181,30340,1.491,716.8,0.8347,27430,1.428
39.81,0.8726,53690,1.323,666.9,0.763,25170,1.475
38.02,0.7013,47010,1.65,737.7,0.7396,29460,1.15
31.47,0.8011,34360,1.762,474.3,0.7978,25390,1.015
39.28,1.143,50100,1.291,724.5,0.7823,34040,1.108
37.45,0.9974,39900,1.36,840.6,0.7836,30660,1.241
28.29,1.01,44370,1.683,811,0.7559,29890,1.342
26.72,1.29,47480,1.657,813,0.6528,30260,1.245
11.29,1.057,50600,1.364,1142,0.9755,27590,1.213
11.18,1.65,44180,1.354,1007,0.7196,21900,0.9807
22.07,1.103,49020,0.9812,599.3,0.7439,35430,0.8872
48.94,0.5678,35430,1.812,549.9,0.9883,26330,1.312
35.16,1.146,34940,0.9191,1242,0.8795,26180,1.553
32.62,0.7253,42220,1.827,703,0.9164,29240,0.8024
35.92,0.9414,44300,1.479,812.7,0.8285,28650,1.555
42.01,0.6327,40640,1.113,734.8,0.6756,34710,1.523
27.2,0.8562,56030,1.702,662.6,0.6924,27410,1.405
21.19,0.9411,40290,1.868,546.8,0.8413,32240,1.37
22.92,0.8147,39710,1.98,661.7,0.7133,26400,0.8729
31.76,0.7395,45050,1.37,729.1,0.8307,29760,0.9044
40.42,0.9225,47240,1.771,725.9,0.866,26010,1.145
16.94,1.116,42220,1.049,844.3,0.877,32090,1.314
18.92,0.8922,47420,1.747,1152,0.9688,30080,1.267
30.28,0.9455,53530,1.767,785,0.6231,31460,0.8775
29.65,0.7145,56070,1.508,826.6,0.7652,24360,1.004
31.89,1.148,41630,1.196,693,0.8128,21750,1.029
28.93,1.077,47500,1.292,827.5,1.103,24340,1.318
42.19,0.9991,53650,1.55,597.3,0.7954,27280,1.217
35.28,1.098,35550,1.507,668.8,0.6919,32320,1.156
37.75,1.097,35920,0.9635,762.9,0.7912,29990,1.262
36.21,0.5264,41090,1.047,565.4,0.8434,28360,1.086
28.64,1.06,44560,1.363,757.7,0.855,24810,1.058
42.38,1.327,38430,1.502,736.6,0.7391,27910,1.187
55.73,0.6587,38870,1.83,462.7,0.8767,26530,0.9483
31.34,0.8587,31910,1.483,694.8,0.8037,24000,1.038
64.43,0.5511,46120,1.614,499.9,0.7818,33030,1.108
53.91,1.072,44250,1.79,1259,1.319,28780,1.63
16.25,1.541,38800,1.715,699.6,0.9577,26350,0.8552
