ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
345900,0.9309,188400,1.128,21650,0.6682,12810,0.978
352400,0.8694,140500,1.037,29570,0.8819,13590,0.8496
534100,0.6871,141600,1.173,24600,0.8378,13320,1.073
504800,0.648,153400,0.9183,34170,0.8564,15160,1.069
386000,1.309,138000,0.992,21710,0.8548,16040,1.199
303700,1.031,150700,0.9606,20570,0.7284,14900,0.9225
421200,1.126,152000,1.071,26260,0.8441,18170,0.842
536600,0.6852,157100,0.9059,30100,0.9259,13140,0.9511
523900,1.437,151400,0.7155,25330,0.8988,15270,1.022
441400,1.885,156000,0.7113,21870,0.9571,13020,1.113
512000,0.8539,187800,1.074,26040,0.7433,11580,0.9555
337000,0.9544,147200,1.039,21460,0.7374,16940,1.041
423900,0.8094,121500,1.052,25780,0.7842,13270,0.9333
305900,1.138,148800,0.9284,23720,0.8571,13250,0.9413
311400,1.227,140500,0.7744,19950,0.7644,13380,0.945
441000,0.9505,127100,0.758,22730,0.8424,15010,0.9555
354100,1.041,141900,1.115,17890,0.6792,12180,0.9958
305200,0.8961,142500,1.151,26590,0.6935,17300,1.004
382500,0.9101,151200,1.097,15890,0.6171,14620,0.9812
345800,1.504,180000,1.168,20540,0.7609,15390,1.023
530500,0.9233,150000,0.9599,20520,0.9315,13300,0.86
430600,0.9655,164700,1.193,32830,0.8713,17600,0.8601
385400,0.8581,126500,0.9464,19650,0.7314,10610,0.8696
757200,0.5229,123400,0.9205,22720,0.6617,13080,0.9853
359900,0.9444,154600,1.072,25390,0.8752,12680,0.8785
374900,0.9191,156600,1.043,29330,0.8251,12680,1.12
401600,0.6599,140600,0.888,32920,0.6468,13840,0.9881
493800,0.7032,170500,1.057,27730,0.762,10880,1.066
440000,0.9222,149900,1.053,26100,0.8738,13450,1.103
416500,0.7578,164600,0.9518,23630,0.9285,11130,0.931
348900,0.9466,152000,0.976,25560,0.7297,15650,0.9472
369800,1.129,129600,0.9108,25900,0.7802,13800,1.021
574300,0.5036,172500,1.042,17820,0.9363,11550,0.9468
369400,1.232,149200,1.175,21130,0.8655,14140,0.9412
292700,1.292,123500,1.014,25320,0.9407,13030,1.026
312900,1.431,154700,1.04,23670,0.7768,13840,0.995
421700,1.047,138600,1.087,24050,0.6973,15280,0.9451
366800,1.151,132600,0.9201,23400,0.7415,13270,0.8863
337100,0.9685,160800,1.12,16600,0.5563,15270,0.8922
456400,0.8235,156300,1.079,23850,0.6727,13850,0.9996
410100,1.07,169000,1.106,29300,0.9381,14300,0.9674
358300,1.397,153000,0.8265,22570,0.7539,13280,0.9467
468200,0.8585,122700,1.1,24560,0.8331,10550,0.9391
495900,0.6529,139100,0.8808,24300,0.7483,12220,0.9404
264000,0.8119,162000,1.145,19530,0.7826,13600,1.226
374400,1.372,139000,0.9899,25460,0.846,12900,1.079
433900,1.262,167100,1.202,26430,0.8176,15950,0.8816
588500,0.7043,146800,0.9843,15110,0.7499,14510,0.9664
530200,0.6258,157900,1.146,25230,0.6302,14070,0.859
617300,0.6624,144000,1.013,22070,0.7314,16370,0.997
407800,1.006,147800,1.367,21980,0.8235,14220,0.9822
355600,0.9149,122400,0.9082,25170,0.9225,14020,0.8729
385400,1.013,152000,1.004,19270,0.8406,12940,0.9395
304800,1.02,160200,0.9915,28110,1.172,13730,0.8397
317200,1.311,159200,1.046,27490,1.636,13620,0.8528
389700,1.284,164900,0.9495,24470,1.217,15990,0.9977
407100,1.183,140500,0.875,22510,0.6463,13440,1.11
285000,0.8687,128900,0.916,23820,0.7573,12550,0.8651
482300,1.017,159800,1.51,24570,0.8458,11700,0.8897
309900,0.9509,135300,1.055,26920,0.6856,13570,0.9728
414300,0.851,170300,0.9422,17710,0.5692,12340,0.9414
418700,1.397,141200,1.008,30260,0.7855,14680,0.9828
438400,1.304,140900,0.8845,22430,0.5626,13470,1.001
418100,0.9898,154800,1.015,22360,0.8849,13580,0.9394
379000,1.332,248200,1.01,23170,0.7009,11580,0.9733
478400,1.406,194300,1.04,24280,0.7468,13830,0.9738
383100,1.343,164500,0.7256,20610,0.7987,11190,1.058
332300,1.179,200700,1.074,24730,0.836,12200,0.9462
297600,1.288,144200,1.202,21260,0.8713,13800,0.8908
333000,1.156,152900,1,24400,0.8097,14200,0.9453
318600,1.295,171700,1.116,20430,0.7388,11460,0.9972
315500,0.671,150600,1.014,24220,0.845,8441,0.9246
327000,1.529,127300,1.031,22120,0.8273,10910,0.9025
367900,1.401,166500,1.01,24700,0.7753,14610,0.9043
345400,0.8309,167900,1.192,20170,0.74,15180,0.9353
503400,0.9384,153600,1.131,23490,0.8571,14730,0.9331
363000,0.908,172700,1.226,24690,0.7387,12670,1.002
358500,0.6835,172300,1.311,15810,0.6506,12290,0.9742
339100,1.041,158000,1.177,20720,0.6846,12430,1.082
329400,1.116,143800,1.197,21940,0.597,12650,1.059
386400,0.8233,169600,1.525,17520,0.7556,14370,0.9352
506900,1.403,164600,1.13,17770,0.836,14340,0.9749
281400,1.621,178600,1.085,22990,0.6723,12360,0.9303
496100,1.001,138500,1.042,22590,0.8066,13700,0.9443
399100,0.8919,154200,1.023,29760,0.8498,13370,0.9674
315300,0.9248,137300,1.018,29500,0.8982,14290,0.9239
339800,1.662,161200,1.181,17010,0.6851,13200,0.8286
331800,0.5574,151200,1.118,22770,0.7789,11980,0.9628
445300,0.7368,167800,1.045,24780,0.7761,11530,1.02
277100,0.8205,151800,0.9325,26660,0.8041,11380,0.9146
385800,0.9259,148200,1.153,27780,0.8256,12090,0.884
386900,0.8302,140900,1.168,16780,0.7119,14330,0.9262
466300,0.8483,145900,1.112,21940,0.8434,12270,1.204
376000,1.125,149800,0.9361,24080,0.7834,12930,1.003
353500,0.8506,151500,0.838,23290,0.8056,11290,0.9116
394100,1.204,153500,1.151,29760,0.6987,14410,1.014
