Kmax,Ku,n,halfmax,Vhalf,slope
7.562,0.001154,0.5,52.64,-82.01,0.1437
10.23,0.0007996,0.5,86.14,-69.79,0.1188
1.912,0.0007477,1.683,655.7,-75.88,0.002916
2.288,0.0007328,1.346,269.7,-71.44,0.008484
3.023,0.0009051,1.375,403,-69.56,0.007501
3.468,0.0008909,0.8736,79.79,-70.91,0.04346
1.921,0.0005396,1.342,178.2,-68.49,0.01078
2.64,0.0006551,1.653,993.1,-68.65,0.002658
1.715,0.0004428,1.53,334.6,-74.11,0.005126
3.723,0.0006705,1.091,240.6,-57.52,0.01547
4.519,0.000983,0.7646,78.64,-73.86,0.05746
8.435,0.0008676,0.5,61.46,-73.5,0.1372
2.519,0.0008647,1.481,539.9,-72.87,0.004666
2.4,0.0005862,1.39,335.5,-59.69,0.007154
2553000,0.0009853,0.5102,25230000,-62.47,0.1012
6.951,0.00126,0.8247,181.4,-74.78,0.03832
7.194,0.0009261,0.8939,289.5,-11.83,0.02485
5.721,0.0005282,0.5004,45.46,-71.23,0.1258
5.884,0.001302,0.8913,182.3,-75.01,0.03228
5.541,0.001012,0.655,72.35,-74.92,0.07659
19.31,0.0006869,0.5,165.7,-68.77,0.1165
10.19,0.0007918,0.5,74,-71.58,0.1377
4.128,0.0009377,0.7915,84.42,-72.58,0.0489
3.135,0.0007915,1.536,859,-67.55,0.00365
2.343,0.0008194,1.262,220,-74.77,0.01065
2.569,0.0007333,1.388,405.4,-69.69,0.006337
3.168,0.0009103,1.226,257.7,-66.95,0.01229
5.754,0.0006123,0.7075,101.5,-63.7,0.05669
4.225,0.0007819,0.5743,34.03,-70.55,0.1242
9.424,0.001125,0.6476,119.7,-74.05,0.07873
1368000,0.001105,0.5231,13410000,-77.57,0.102
2.333,0.0009461,1.445,374.1,-78.46,0.006236
489300,0.001395,0.5271,4434000,-80.07,0.1104
4.222,0.001197,0.6306,40.49,-83.55,0.1043
25.84,0.0007932,0.5,242.4,-73.21,0.1066
2.341,0.0006724,1.296,209,-69.78,0.0112
4627000,0.0009585,0.5003,41950000,-66.65,0.1103
3.17,0.000826,1.061,146.8,-68.62,0.02159
3.34,0.0009378,1.285,383.6,-60.54,0.008707
9.424,0.001125,0.6476,119.7,-74.05,0.07873
3.267,0.000782,1.349,457.6,-64.11,0.007139
2.753,0.0007131,1.148,202.8,-67.68,0.01357
2.224,0.0006069,1.078,100.3,-73.24,0.02217
1393000,0.001046,0.5263,13820000,-73.82,0.1008
2.475,0.0007901,1.074,128.1,-74.54,0.01932
3.878,0.0008932,1.227,473.2,-63.98,0.008195
1303000,0.000908,0.5,10540000,-71.32,0.1236
4.483,0.000757,0.7292,66.94,-66.38,0.06697
2.778,0.0007806,0.63,27.97,-72.5,0.09932
3.94,0.001115,0.702,51.92,-74.79,0.07589
2.567,0.0006988,1.458,501,-67.7,0.005124
2.777,0.0008916,0.8335,62.63,-76.55,0.04434
