hERG_IC50,hERG_h,hERG_Bmax
838,0.8682,98.65
883,0.8662,99
918.7,0.9608,99
903,0.884,99
864.9,0.8863,99
838.4,1.05,94.87
853.9,0.8669,99
955.8,0.9259,99
916.5,0.9029,99
957.7,0.9279,99
932.4,0.9087,99
728.3,0.9416,96.01
881.3,0.9582,97.73
874.5,0.8807,99
896.1,0.9082,99
891.9,0.9277,99
926,1.02,96.34
944,0.9022,99
805.8,0.9293,96.27
855.4,0.969,96.68
901.6,0.9269,99
885.9,0.9267,99
926.9,0.9175,99
920.8,0.8875,99
940.7,0.9043,99
833.1,0.8411,99
884,0.9372,97.62
951.2,0.9138,99
846.2,0.8685,99
819,1.041,94.73
894.3,0.903,99
901.9,0.9352,97.78
813,0.9363,96.91
907.3,0.9039,99
846.8,0.8843,99
1010,0.9418,99
795.9,0.8604,99
856.7,0.879,99
852.4,0.8939,99
801.3,0.8401,99
909.3,0.9366,99
872.3,0.8915,99
902.2,0.908,99
891,0.8584,99
795.8,0.9316,96.57
866,0.8857,99
907.6,0.9302,98.49
854,0.8775,99
891.2,0.9014,99
930.1,0.9071,99
903,0.96,98.72
870.9,0.8899,99
819.8,0.8818,99
914.2,0.9067,99
943.6,0.9106,99
835.6,0.9256,97.16
882,0.923,99
896.2,0.9249,99
791.8,0.8982,97.52
967.7,0.9541,99
1006,1.025,98.02
882.3,0.8922,99
885.3,0.8994,99
883.8,0.9066,99
874.9,0.8967,99
807.1,0.865,99
952.5,0.9315,99
889.3,0.9099,99
902.3,0.9103,99
883.1,0.9002,99
968.7,0.9627,99
928.1,0.9186,99
829.1,0.9706,95.87
794.7,1.026,94.22
913.1,0.9331,99
956.4,0.9261,99
978.1,0.9395,99
887.1,0.9059,99
894.6,0.9414,99
849.7,0.9075,99
909.6,1.032,96.38
875.9,0.8646,99
865,0.8815,99
931.8,0.8898,99
943.3,0.9214,99
854,0.919,99
944.5,0.9404,99
875.9,0.8915,99
907.2,0.9051,99
878.9,0.9184,99
