ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
3905,1.647,7605,1.67,5630,1.762,745.7,0.7083
3684,1.976,4572,1.795,4408,0.8283,699.8,0.597
3277,1.583,5112,1.896,4207,1.573,544.6,0.9466
2910,1.728,7109,1.943,5007,1.684,372.2,1.241
4151,1.877,5504,1.968,5330,1.565,234.8,0.6722
3283,1.859,4955,1.893,4495,1.967,615,1.494
3679,1.953,6039,1.643,5252,1.848,516.8,0.8998
3872,1.931,6165,1.927,3952,1.753,572.7,0.9041
3973,1.863,5402,1.971,3511,1.608,253.4,1.64
3901,1.99,6769,1.995,3692,1.446,499.7,1.304
3577,1.816,5837,1.906,4763,1.611,589.6,0.9489
3055,1.916,6938,1.878,5291,1.735,522.3,1.145
4749,1.959,7302,1.766,5791,1.79,483.8,1.978
3919,1.773,6350,1.965,4705,1.937,273.6,1.628
4165,1.469,5136,1.852,3818,1.643,316.7,1.616
4037,1.837,5681,1.947,3553,1.308,909.7,1.745
4523,1.831,6906,1.794,3081,1.303,808.3,0.6462
4680,1.905,6269,1.646,4297,1.405,746.9,0.8342
5128,1.864,6381,1.216,4137,1.668,203,1.552
3673,1.601,6303,1.892,4981,1.615,467.1,1.126
4255,1.834,5081,1.822,4860,1.765,430.5,0.8933
3284,1.894,6192,1.766,4943,1.839,361.5,0.9551
3645,1.863,5591,1.946,3254,1.612,229,0.9958
3483,1.551,6230,1.962,3656,1.703,662.5,0.9546
3606,1.913,5622,1.98,3681,1.439,953.1,0.8051
3671,1.985,7072,1.831,6374,1.595,1134,0.7882
3819,1.934,7318,1.922,3614,1.703,655.6,1.411
4149,1.532,6320,1.966,4049,1.548,309.7,0.5052
3586,1.305,6916,1.674,4126,1.857,324.6,0.9582
3460,1.478,8886,1.585,3976,1.624,393.5,1.857
4689,1.715,5773,1.952,3808,1.379,255.6,1.723
4435,1.198,8187,1.873,4496,1.423,502.4,0.6387
3095,1.302,5308,1.821,5462,1.571,313.5,0.9361
3806,1.801,5304,1.926,4532,1.414,417.2,1.895
3509,1.957,5594,1.711,5594,1.532,215.8,0.9285
4299,1.966,6833,1.933,3745,1.588,300.1,1.151
4840,1.915,7483,1.906,3866,1.97,1449,0.9481
4841,1.665,7199,1.64,3893,1.681,1011,0.6251
3782,1.791,5840,1.841,5034,1.847,433.5,0.8743
4165,1.626,5546,1.945,6683,1.541,424.1,0.5963
3271,1.89,5754,1.984,3662,1.713,656.4,0.6759
3895,1.894,6385,1.936,4359,1.476,651.1,0.9636
3311,1.927,7159,1.94,4445,1.324,243.2,0.7353
3198,1.601,5492,1.984,4763,1.308,554.7,0.7347
5122,1.829,5613,1.962,4743,1.359,410.9,0.926
4399,1.764,6775,1.904,3577,1.22,333.4,0.8514
3753,1.327,6616,1.876,4175,1.142,377.3,0.7394
3703,1.951,7294,1.904,2832,1.695,199.6,1.188
4088,1.92,5621,1.959,3395,1.348,574.8,0.7846
3381,1.895,6842,1.501,3835,1.522,513.1,0.7253
3334,1.78,7746,1.843,3887,1.531,758.5,0.7251
4704,1.833,6910,1.722,4050,1.859,269.4,0.62
3651,1.793,5458,1.907,4454,1.854,582.7,0.8043
3817,1.921,6764,1.725,4370,1.892,802.9,0.7226
3177,1.712,5386,1.564,4623,1.62,145.3,0.8736
4673,1.445,6034,1.979,5245,1.472,335.9,1.237
3197,1.826,6181,1.875,5226,1.31,455.4,1.397
3477,1.461,6591,1.879,5475,0.8858,483,1.867
4279,1.553,6189,1.944,5606,1.603,863.3,1.103
4079,1.894,5700,1.682,3778,1.745,423.7,1.85
4122,1.752,7237,1.817,3899,1.778,388.5,0.6178
3477,1.967,6507,1.99,4369,1.636,278.9,1.141
4500,1.74,6305,1.922,3746,1.917,206.5,0.9106
4420,1.714,6331,1.921,5484,1.624,1388,0.7553
4609,1.927,6664,1.945,5046,1.801,470.7,1.214
3147,1.983,6186,1.994,5306,1.832,1064,1.005
3337,1.782,6895,1.99,4414,1.749,476.6,1.304
3094,1.974,4706,1.721,4583,1.73,575.6,1.388
3317,1.976,7450,1.924,3944,1.588,1092,0.7094
3284,1.831,5517,1.658,5438,1.61,1337,0.8901
3124,1.648,5825,1.994,4844,1.863,1091,0.7629
4010,1.91,6016,1.957,4569,1.688,309.7,1.168
3521,1.89,5588,1.863,5351,1.686,329.2,0.9146
3481,1.999,4225,1.975,4551,1.536,301.6,0.9387
3940,1.634,4663,1.968,5034,1.313,542.9,1.863
3016,1.715,7090,1.605,5440,1.529,431.1,1.091
3484,1.962,7193,1.906,5548,1.564,403.2,0.6439
4009,1.595,5613,1.768,3879,1.905,487.4,1.204
5332,1.962,5878,1.794,6064,1.897,563.4,1.327
3760,1.942,6456,1.932,4627,1.206,509,0.8187
2926,1.757,6808,1.88,5541,1.946,254.7,1.144
2586,1.979,6414,1.905,4808,1.472,476.6,0.5781
3808,1.733,6669,1.755,5511,1.42,377.6,1.541
4569,1.834,5859,1.759,4455,1.844,295.5,1.695
4124,1.843,7275,1.878,4614,1.984,239.6,0.9481
3495,1.971,6671,1.988,3528,1.618,606.1,1.738
4156,1.951,5938,1.999,5012,1.312,495.8,0.7169
3635,1.922,5525,1.974,4070,1.888,1008,0.9091
3836,1.903,6930,1.838,4878,1.496,779.7,0.862
3305,1.879,7043,1.976,4716,1.834,476.5,0.6757
4933,1.814,6381,1.487,5746,1.709,375.7,0.6788
3829,1.719,7181,1.853,5620,1.636,525.2,0.5526
4871,1.783,5874,1.82,3761,1.369,744.4,0.7858
4095,1.859,7315,1.868,6463,1.312,487.8,1.236
