ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
15840,1.605,6497,1.886,346.6,0.7733,20.09,1.246
12250,0.9462,7963,1.338,406.7,1.101,22.36,1.298
13130,1.199,7044,1.583,613.2,1.301,19.51,1.483
19700,1.19,4385,1.096,539.8,0.9854,19.41,1.804
16040,1.195,7966,1.754,544.7,0.9944,20.39,1.362
15530,1.345,6175,1.605,613.7,0.908,21.6,1.093
17220,1.816,11020,1.229,648.4,1.136,22.68,1.354
21620,0.6564,6627,1.528,760.9,1.073,19.89,1.697
13730,1.084,8219,1.836,577.3,1.021,20.49,1.545
13900,1.209,11890,1.218,431.5,0.601,21,1.229
13740,1.5,6484,1.205,667.6,0.8663,20.3,1.17
14820,1.556,7778,1.648,779.6,1.09,23.6,1.491
14920,1.855,9556,1.657,482.7,0.9847,18.12,1.256
13670,1.982,6607,1.283,414.5,1.148,19.75,1.494
9717,1.391,6952,1.898,759.1,1.147,17.38,1.265
14390,1.229,6899,1.72,621.1,1.2,19.01,1.633
11980,1.456,8627,1.44,752.7,0.6498,21.13,1.468
14190,1.637,5116,1.101,543.5,1.47,20.05,1.929
13900,1.189,3939,1.36,587.3,1.153,19.87,1.184
13330,1.444,8354,1.294,704.3,1.022,16.93,1.229
17160,1.497,6956,0.9268,610.3,0.976,20.75,1.948
9893,1.036,10430,1.456,628,0.8093,21.13,1.312
10300,1.306,5889,1.211,760.9,1.359,23.71,1.628
8305,0.983,6725,1.491,581.1,1.088,23.24,1.582
15810,1.757,5736,1.391,683.1,0.879,20,1.58
15520,1.096,6477,1.711,511.5,1.261,20.39,1.36
12290,1.793,6444,1.804,813.2,0.9117,19.33,1.226
12780,1.027,8250,1.804,586.4,1.106,21.4,1.243
15670,1.534,7706,1.864,655.3,0.5976,18.63,1.109
17040,1.199,4043,1.262,878.5,0.7941,20.07,1.563
11710,1.189,2522,1.367,703.1,0.7375,20.9,1.914
11280,1.436,6988,1.82,816.6,1.161,19.96,1.73
16050,1.733,5425,1.029,611.1,0.564,21.62,1.081
14330,1.803,6853,1.882,633,0.7194,21.51,1.802
18010,1.827,6183,1.428,981.8,0.8206,18.26,1.257
8682,0.9924,5732,1.771,582.4,1.049,19.72,1.499
16840,1.188,6785,1.764,794.4,0.8201,20.46,1.414
11210,1.206,5844,1.637,633.8,0.6854,17.24,1.212
15580,0.7416,5817,1.99,670.9,1.137,17.99,1.328
12160,1.599,5383,1.538,943.6,1.339,18.68,1.511
12240,1.963,4935,0.9146,410.2,1.067,21.1,1.334
12880,1.831,3721,1.605,474.6,1.238,20.67,1.817
16550,1.533,7034,1.488,708.4,1.066,19.72,1.481
16350,1.129,8234,1.206,751.3,1.206,19.3,1.747
18170,1.129,6183,1.387,730.5,0.8525,21.6,1.701
17750,1.621,13280,1.991,950.7,0.8126,19.12,1.838
10950,0.8581,8816,1.851,893.1,0.9355,19.86,1.452
14820,1.439,6847,1.162,758.8,0.8851,19.77,1.481
17290,1.16,2633,1.412,615.2,0.7132,20,1.555
13360,0.9735,5539,1.207,625,0.7945,21.42,1.409
36760,0.8526,5766,1.345,616.9,0.9986,18.89,1.503
11600,1.238,3435,1.715,394.1,0.8825,19.09,1.936
22640,1.125,4559,1.588,863.8,1.297,22.28,1.619
17240,1.458,5727,1.614,642.4,0.7629,19.63,1.703
15980,1.466,4822,1.251,850.4,0.8453,21.41,1.419
14390,1.916,4336,1.448,920.4,1.011,21.9,1.43
16620,0.8367,5715,0.963,1171,1.592,21.24,1.401
11710,1.655,12060,1.475,478.5,1.399,19.86,1.416
15810,1.923,4705,0.8705,738.6,0.5282,19.58,1.34
15500,1.053,6560,1.902,601.5,0.6982,20.65,1.245
12280,1.846,7109,1.6,572.8,1.224,20.31,1.753
21840,1.761,10470,1.78,953.2,1.91,18.7,1.741
13590,1.578,6534,1.735,956.8,1.174,21.97,1.552
8363,1.367,4287,1.279,486.7,0.817,19.36,1.322
20390,1.612,7312,1.523,464.4,0.8031,20.51,1.474
15050,1.48,4885,1.757,566.4,0.8697,19.07,1.526
22420,1.225,7924,1.206,778.4,0.7884,19.7,1.012
15570,0.7029,8820,1.611,562,0.9649,21.35,1.522
21490,1.267,4823,0.9827,481.8,0.7691,21.22,1.925
12020,1.416,10010,1.768,882.3,0.8196,21.07,1.426
11610,1.952,7733,1.552,720.2,1.254,20.3,1.784
9192,1.024,7802,1.303,711.6,0.8082,20.64,1.787
19100,1.36,5626,1.985,469.9,1.173,19.3,1.202
12550,1.301,6314,1.57,707.6,0.9647,19.44,1.675
14060,1.484,6202,1.477,786.2,1.08,21.38,1.457
14790,1.011,7113,1.036,882.7,1.143,23.22,1.231
10210,1.008,8419,1.581,810.5,0.7209,21.09,1.635
18080,1.484,9490,1.753,703.3,1.075,21.3,1.738
12970,1.153,4987,1.766,521.2,0.8266,24.3,1.308
21150,1.394,4575,1.399,650.9,0.7321,19.61,1.431
12850,1.23,4737,1.654,825.6,0.9216,21.05,1.399
13470,0.734,8467,1.769,753.2,0.8792,18.87,1.402
14620,1.406,6752,1.322,972,1.759,18.78,1.282
13980,1.384,5869,1.151,638.4,1.343,18.62,1.165
16570,1.45,4741,1.102,527.3,1.329,24.2,1.293
15750,1.203,5483,1.99,593.3,1.318,22.1,1.43
14030,1.286,8035,1.508,490.9,1.917,20.35,1.09
16890,1.725,5639,1.382,931.2,1.152,18.97,1.121
14940,1.73,9400,1.097,603.6,0.6959,19.05,1.595
15130,0.9881,4524,1.573,745.6,0.6897,18.63,1.183
80920,0.5271,7823,1.524,994.7,1.419,18.69,1.378
63420,0.5238,6485,1.839,392.5,1.564,19.69,1.271
19690,1.167,9622,1.152,423.3,1.208,20.29,1.353
23860,0.9796,3820,1.569,637.1,0.9627,21.53,1.592
13540,0.6476,5789,1.58,650,0.994,20,1.372
16470,0.6683,6148,1.627,596.4,1.18,19.39,1.889
12040,1.092,9940,1.847,564.9,1.025,18.83,1.371
10770,1.124,2774,1.438,620.9,0.862,20.43,1.524
13740,1.719,9735,1.824,653,1.02,21.5,1.634
16850,1.274,5527,1.37,669,0.8669,19.65,1.466
21780,1.167,5699,1.047,705.2,1.482,21.22,1.523
9800,1.213,5542,1.325,678.6,0.9966,20.09,1.485
11020,1.241,7374,1.231,448.4,0.9955,20.48,1.361
15640,1.515,7033,1.196,519.1,1.569,23.24,1.478
17400,1.538,9465,1.422,685,1.858,19.82,1.308
12660,1.889,8453,1.253,870.2,1.844,20.05,1.478
16140,1.542,7376,1.609,393.9,0.988,20.6,1.217
12680,1.647,6992,1.201,611.6,0.9096,21.89,1.906
16360,1.762,8120,1.553,658.3,1.342,21.31,1.403
21710,0.9897,7716,1.312,718.1,0.89,21.93,1.028
10690,0.8898,7027,1.063,874.2,1.218,21.73,1.359
9729,1.078,3819,0.9984,800,1.778,19.59,1.239
25520,0.8488,5630,1.685,601.1,1.668,18.46,1.226
28780,1.048,7305,1.77,563.2,1.224,20.55,1.325
10900,1.17,6206,1.254,689.1,0.7441,19.41,1.205
12870,1.105,5730,1.4,587.4,1.46,23.4,1.211
20380,0.575,6647,1.787,651.6,1.484,20.27,1.642
13720,1.281,7132,1.732,624.3,0.6193,20.03,1.384
10600,1.802,4992,1.508,774.6,1.018,20.85,1.388
15080,1.769,4540,1.724,514,1.055,21,1.455
18020,1.333,4550,1.113,693.3,0.7501,21.1,1.279
15670,1.713,7749,1.199,689,0.9405,19.95,1.481
11780,1.22,10210,1.766,422.9,0.9202,19.65,1.928
12610,1.325,10020,1.725,707.7,1.006,19.72,1.886
9217,1.255,7778,1.751,868.4,1.038,18.43,1.28
15380,1.458,5812,1.435,463.1,1.049,21.36,1.731
16150,1.03,8315,1.228,632.4,0.93,22.46,1.372
9651,1.395,7819,1.499,721.1,1.013,20.6,1.696
12960,1.151,5441,1.248,1254,0.8137,21.43,1.402
15390,1.552,3282,1.541,843.7,0.8767,18.94,1.764
28330,0.6984,5136,1.289,624.9,0.766,19.44,1.342
15810,1.615,8256,1.261,681,1.214,20.08,1.485
17360,1.285,5146,1.709,797.1,1.089,21.77,1.715
16120,1.848,7121,0.7846,492.8,1.005,20.98,1.655
15320,1.236,6401,1.816,682,1.192,20.45,1.237
19560,1.692,8139,1.984,609.7,1.006,19.1,1.517
12600,1.077,4337,1.351,571,1.008,21.87,1.365
14700,1.23,8415,1.181,632.6,0.9371,21.09,1.554
10880,1.179,5761,1.389,751.9,0.8377,21.06,1.35
9644,1.181,6501,1.728,633.6,0.9681,20.29,1.339
11130,1.071,7568,1.796,713.3,0.9567,19.74,1.262
8436,1.056,7386,1.597,541.1,0.9096,19.22,1.949
12280,1.5,4349,1.325,790.6,0.9806,20.6,1.352
12360,1.605,8844,1.572,544.7,0.6712,20.88,1.624
16280,1.774,12880,1.045,510.4,0.7496,20.89,1.338
16810,1.599,9519,1.278,630.3,0.9029,18.61,1.338
13230,1.646,7740,0.9991,762.7,0.8276,20.95,1.373
17780,1.922,11170,1.672,656.6,1.145,19.83,1.407
15850,1.86,4871,1.707,638.6,0.6995,19.82,1.61
16200,1.214,5274,1.661,478.2,1.126,19.28,1.542
15870,1.264,6969,1.54,900.4,1.205,21.59,1.333
11900,1.095,5713,1.555,456,0.761,19.78,1.433
12600,1.324,6673,1.386,858.2,1.148,17.56,1.646
13510,1.477,5157,1.122,543.2,1.171,23.5,1.435
12710,1.134,10850,1.006,672.9,0.9382,20.83,1.24
10910,1.112,7976,1.898,735.7,0.6621,17.88,1.233
15310,1.823,5340,0.9903,655.4,1.059,19.78,1.754
16870,1.596,5939,1.362,566,1.006,20.56,1.815
21530,0.8824,7033,1.474,644.6,0.9696,20.41,1.435
15460,1.561,8903,1.404,619.5,0.8621,19.67,1.574
14710,1.212,6570,1.019,754.2,0.7599,20.56,1.625
13560,1.712,4269,1.714,737.1,0.7813,18.95,1.333
12570,1.575,8396,1.176,839,1.353,22.04,1.993
13790,1.932,4999,1.265,875,0.8801,19.78,1.749
11490,0.9605,9924,1.494,765.3,0.9224,21.18,1.411
13440,1.092,5133,1.567,594.5,0.862,19.75,1.173
18260,0.6504,4815,1.474,665.2,0.8626,21.37,1.434
8285,1.223,5276,1.441,1053,0.7864,20.21,1.428
16270,1.49,3759,1.286,453.4,0.899,20.31,1.743
10320,0.9629,7022,1.387,472.8,0.7442,20.87,1.341
13400,1.11,4481,1.669,710,1.084,19.92,1.289
14350,1.106,9612,1.919,664,1.201,20.32,1.76
21200,1.074,10240,1.541,534.8,1.396,20.36,1.439
13040,1.199,7688,1.927,649.1,1.207,20.88,1.792
14170,1.804,4086,1.48,567.8,1.362,20.43,1.347
13820,1.529,9511,1.914,571.6,1.397,20.48,1.261
15720,1.943,2648,1.061,1069,1.549,19.29,1.545
14680,1.147,6382,1.096,719.8,0.938,19.79,1.312
14800,1.281,5483,1.184,770.8,1.01,19.23,1.17
22510,1.014,9390,1.751,677.5,0.8042,20.25,1.43
20760,1.391,5787,1.58,621,0.9184,20.28,1.61
12350,1.253,2166,1.358,452.1,1.131,18.61,1.211
17540,1.359,3790,1.735,557.3,0.6258,21.61,1.228
22310,1.099,7382,1.995,821.3,0.6555,21.75,1.417
14600,1.487,5732,1.718,629.7,0.7303,21.34,1.345
22890,1.74,7440,1.272,622.1,1.084,20.6,1.584
16280,1.692,9696,1.722,762.5,1.235,19.68,1.761
14280,1.542,19570,1.478,621.7,1.034,19.18,1.673
17620,1.709,6916,0.7478,671.6,0.7356,20.8,1.564
14560,1.602,14020,1.572,617.7,0.8394,20.47,1.545
19740,1.117,4389,1.842,579.7,0.9638,20.95,1.504
22220,1.306,5887,1.81,746.7,0.9369,19.49,1.721
15240,1.991,5350,1.63,632.6,1.324,19.26,1.507
16410,1.706,4720,1.699,734.7,1.066,18.54,1.542
22590,1.792,7558,0.7864,570.7,1.129,21.81,1.359
25720,0.9674,8337,1.865,592.6,1.336,18.69,1.134
17360,0.9734,5888,1.788,776.4,1.453,20.02,1.567
10090,0.8652,6810,1.707,677.7,1.074,21.6,1.651
17440,1.906,8318,1.973,792.8,0.9012,19.37,1.245
15860,1.899,5775,1.606,690,0.7943,19.33,1.438
12390,1.932,6898,1.374,907.1,1.07,19.84,1.748
15450,1.695,5381,1.679,683.7,1.085,19.57,1.962
11200,1.658,6847,1.327,786.7,0.8409,19.37,1.465
12940,1.08,9415,1.563,533.6,0.7664,19.17,1.381
11880,0.9544,5986,1.144,667.8,0.8157,19.64,1.244
10410,1.305,4152,1.405,941.8,0.7838,18.4,1.509
24780,0.6788,4429,1.266,1069,1.427,21.74,1.3
18630,1.034,5122,1.584,617.9,1.738,20.86,1.531
11360,0.9792,9546,1.852,522.7,0.8968,20.89,1.204
