hERG_IC50,hERG_h,hERG_Bmax
627.5,0.9308,99
654.8,1.114,99
598.9,0.9042,99
586.8,1.026,99
707.4,0.9448,99
613.9,0.9029,99
678.9,0.895,99
658.1,0.942,99
739.9,0.966,99
644.9,0.9892,99
660.9,0.9341,99
553.7,0.8939,99
693.2,0.9517,99
672.8,1.066,99
645.8,0.9167,99
656,0.9033,99
710.9,1.019,99
689.2,1.01,99
666.7,1.023,99
581.7,0.9125,99
695.7,1.034,99
594.4,0.9813,99
683.5,1.07,99
620.3,1.053,99
683.4,1.037,99
656.2,1.007,99
660.2,0.9399,99
677.8,1.004,99
679.7,0.9501,99
632.8,0.9342,99
681.1,0.982,99
613.2,1.038,99
753.3,1.008,99
660.3,0.9067,99
615.9,0.9884,99
710.9,0.9283,99
604.7,0.9004,99
634.6,0.9581,99
728.4,0.9457,99
644.1,0.9288,99
622.4,1.028,99
654.1,1.01,99
731.8,0.9438,99
633.3,1.095,99
671.2,0.9727,99
650.8,0.9491,99
664,0.9817,99
604.6,0.9764,99
631,0.9324,99
586.1,0.9984,99
612.6,0.9913,99
619,0.9233,99
692.3,0.9528,99
717,0.9245,99
609.1,0.9947,99
676.4,0.9527,99
644,1.004,99
646.1,1.061,99
606.1,0.9341,99
634.1,0.9911,99
670.8,0.9583,99
663.7,0.9294,99
600.2,0.8246,99
663.2,1.107,99
628.6,0.9641,99
785,1.018,99
656.9,0.9948,99
601.1,1.015,99
642.9,0.9323,99
652.9,1.006,99
735.6,0.9982,99
629.5,1.026,99
644.4,0.976,99
641.4,0.9595,99
721.1,0.9753,99
642.7,0.9328,99
603.3,0.8968,99
652.3,0.9187,99
639.4,0.9719,99
680,1.088,99
623.4,0.9178,99
654.1,0.9388,99
760.8,1.039,99
663.1,1.039,99
640.4,1.046,99
640.5,0.9691,99
620.7,0.9945,99
786.5,0.9347,99
604,0.9647,99
662.2,1.039,99
642.4,1.071,99
714.9,0.9355,99
645.5,0.9847,99
672.6,0.9354,99
715,1.069,99
