hERG_IC50,hERG_h,hERG_Bmax
20840,0.7165,99
22270,0.7148,94.13
29960,0.6422,99
15870,0.7827,99
12940,0.5996,99
25050,0.5157,99
34330,0.741,99
17030,0.505,98.34
21920,0.6534,99
18180,0.8296,99
20370,0.6813,99
23490,0.6424,99
14580,0.5756,99
13360,0.7533,99
20020,0.7324,99
18550,0.505,98.73
16530,0.7973,99
24190,0.7085,99
21760,0.6035,99
23710,0.5689,99
13610,1.1,89.85
25040,0.5664,99
24500,0.6386,99
16760,0.6241,99
19630,0.6447,99
14490,0.9561,80.04
18980,0.6462,99
25430,0.5979,99
21090,0.6587,99
13310,1.125,82.2
23980,0.8309,99
26430,0.6817,99
11400,0.8347,86.78
15620,0.5206,99
18860,0.7232,99
16220,0.6745,99
15450,0.6786,99
20570,0.7569,99
20800,0.7335,99
18680,0.6349,99
16130,0.8364,99
16570,0.7936,99
19440,0.6039,99
15130,0.5998,99
19960,0.6147,99
18580,0.6437,99
20140,0.6633,99
20350,0.7503,99
24170,0.8783,99
18930,0.8319,94
12490,0.5713,99
23020,0.6776,99
20740,0.7338,99
17880,0.5582,99
19160,0.7951,99
16010,1.091,79.94
17090,0.7744,99
21150,0.5817,99
15460,0.6057,99
15190,0.505,98.98
12770,1.342,81.94
21580,0.8576,99
17480,0.5489,99
19790,0.7955,99
9676,1.106,74.45
20270,0.572,99
18870,0.6315,99
20670,0.5305,99
17690,0.7801,99
14230,0.6226,99
26430,0.5842,99
24960,0.5675,99
11810,1.076,80.4
18480,0.634,99
26440,0.6101,99
13150,0.664,99
20370,0.6813,99
19860,0.6852,99
16210,0.6939,99
20720,0.6285,99
22730,0.6185,99
26410,0.575,99
25930,0.6586,99
9505,0.7657,84.24
16870,0.709,99
18510,0.7058,99
22430,0.807,99
17420,0.5478,99
18070,0.6826,99
16090,0.6601,99
23010,0.7298,99
19000,0.505,98.32
19170,0.857,99
18260,0.6532,99
20220,0.5458,99
18470,0.6971,94.61
19450,0.7645,99
18920,0.5533,99
20080,0.6618,99
25100,0.6898,99
22230,0.8115,99
29150,0.6307,99
18110,0.6038,99
12170,1.362,73.59
23120,0.6856,99
16660,0.8243,99
17980,0.6556,99
20260,0.7692,99
21260,0.6575,99
11220,1.262,72.46
20560,0.8426,99
17920,0.5234,99
24270,0.6284,99
11330,1.52,72.66
18670,0.8669,99
23600,0.7056,99
23490,0.6185,99
15460,0.66,99
19340,0.6871,99
17670,0.6353,99
17460,0.6865,99
24050,0.63,99
15800,0.6791,99
21720,0.6045,99
20330,0.637,99
12710,1.211,79.1
14020,1.219,83.99
23220,0.6127,99
17530,0.581,99
22410,0.6436,99
23690,0.7054,99
14950,1.152,90.36
23600,0.7056,99
12370,0.8944,81.43
17440,0.5369,99
20140,0.7205,99
20430,0.708,99
22700,0.6183,99
18930,0.658,99
20930,0.7496,99
23890,0.604,99
17910,0.7273,99
18540,0.5262,99
21630,0.7345,99
19950,0.7986,99
21700,0.5879,99
17870,0.5879,99
19130,0.6333,99
21340,0.5117,99
13860,0.9664,84.7
22610,0.6931,99
15970,0.6026,99
19770,0.5903,99
16890,0.6066,99
19630,0.505,98.31
21170,0.5708,99
13600,1.094,82.52
18550,0.6001,99
13580,0.6426,99
23290,0.6792,99
14900,0.7489,99
20420,0.6917,99
20260,0.7692,99
19970,0.6282,99
20980,0.7336,99
12980,1.116,76.22
17600,0.6955,99
25400,0.6872,99
22430,0.807,99
26940,0.6881,99
22510,0.6318,99
26870,0.9519,99
18500,0.6797,99
22240,0.7037,99
21260,0.6459,99
12380,0.9848,83.77
17040,0.8545,99
22960,0.505,98.27
19220,0.7173,99
18460,0.609,99
18310,0.6201,99
18750,0.6373,99
28120,0.5709,99
21820,0.7826,99
18740,0.7475,99
20470,0.653,99
20140,0.505,98.78
18480,0.696,99
26980,0.8036,99
17340,0.6083,99
17050,0.5515,99
15290,0.6238,99
20390,0.505,99
19990,0.7083,99
18890,0.7352,99
25650,0.5517,99
25750,0.7633,99
17670,0.7583,99
18810,0.5412,99
20690,0.5965,99
21060,0.7096,99
25080,0.5119,99
18540,0.6517,99
24570,0.9042,99
20560,0.609,99
16900,0.7684,99
15650,0.9458,90.59
22580,0.505,98.28
21470,0.6181,99
24480,0.6245,99
16440,0.656,99
16430,0.6498,99
17170,0.7615,99
21380,0.5649,99
20140,0.609,99
23590,0.6047,99
17890,0.5764,99
18480,0.8133,99
22170,0.5237,99
21810,0.6295,99
21120,0.5532,99
23490,0.7339,94.09
20520,0.744,99
14760,0.9454,87.7
18120,0.67,99
15770,0.6325,99
19050,0.7283,99
23520,0.6153,99
23550,0.8486,99
17140,0.505,98.99
17480,0.6566,99
18440,0.6772,99
14480,0.5965,99
16680,0.7094,99
19630,0.6278,99
16170,0.6441,99
20310,0.7826,99
26050,0.505,98.24
19090,0.5352,99
10650,1.385,72.59
20300,0.7173,99
18570,0.505,98.88
19640,0.7666,99
20390,0.6258,99
19970,0.6282,99
21690,0.6305,99
21910,0.574,99
24180,0.7632,99
16640,0.801,99
25800,0.8039,99
17730,0.641,99
20590,0.6341,99
17430,0.8266,99
16740,0.6384,99
19470,0.6843,99
19800,0.7311,99
23650,0.8496,99
14290,0.7297,99
23670,0.7747,99
18550,0.87,99
21440,0.7037,99
15430,1.06,91.07
22450,0.7087,99
15720,0.9632,92.33
20100,0.505,98.81
16790,0.8583,99
19340,0.8097,99
20000,0.6393,99
18940,0.6609,99
18040,0.5726,99
25300,0.5154,99
18080,0.5695,99
11770,1.198,81.59
19830,0.5577,99
23210,0.5483,99
20150,0.5841,99
14890,0.6444,99
20590,0.505,99
14320,1.195,86.41
25640,0.6661,99
12780,1.546,80.62
17530,0.5504,99
19590,0.7131,99
19240,0.7014,99
16090,0.6116,99
13650,0.835,82.69
22560,0.505,98.74
20150,0.5824,99
25070,0.525,99
17600,0.7443,99
15930,0.7197,99
21470,0.7561,99
20760,0.8177,99
19440,0.6082,99
19600,0.731,99
25150,0.5642,99
18390,0.7025,99
25920,0.704,99
15330,0.6767,99
21230,0.7224,99
21350,0.6458,99
20510,0.6414,99
20800,0.7327,99
23390,0.6841,99
22560,0.691,99
21890,0.6699,99
13100,0.6211,99
15820,0.8103,99
14850,0.6445,99
22770,0.5954,99
15290,0.6509,99
26240,0.7054,99
23330,0.7167,99
19640,0.5481,99
25770,0.6715,99
26040,0.623,99
22540,0.5677,99
20020,0.6392,99
12900,1.121,87.68
27030,0.6695,99
20830,0.7177,99
20410,0.7258,99
16520,0.6336,99
14550,0.9558,87.45
18590,0.7666,99
26350,0.5304,99
18540,0.759,99
29360,0.6764,99
22200,0.8116,99
21060,0.5117,99
19340,0.7437,99
22510,0.6596,99
21820,0.6579,99
19470,0.6459,99
23380,0.662,99
18960,0.7265,99
29200,0.7305,99
23420,0.5708,99
20420,0.6109,99
18930,0.505,98.31
20020,0.5989,99
20040,0.7992,99
29430,0.5816,99
27370,0.6319,99
10820,1.018,78.04
19060,0.6985,99
18800,0.5952,99
9958,1.344,76.98
25890,0.6027,99
18350,0.9348,93.76
17460,0.792,99
19420,0.5979,99
20010,0.638,99
21380,0.7285,99
17230,0.606,99
26040,0.5992,99
25100,0.5646,99
19530,0.8013,99
22890,0.8319,99
20120,0.7125,99
14180,0.701,88.59
19310,0.8321,99
21480,0.505,98.89
28600,0.6347,99
19540,0.8003,99
21060,0.652,99
28280,0.69,99
17640,0.5748,99
20740,0.8729,99
18150,0.6105,99
10230,1.375,76.25
24910,0.663,99
18140,0.6635,99
28900,0.6688,99
25210,0.5991,99
17690,0.6666,99
22500,0.5769,99
29890,0.7146,99
19780,0.8827,99
18860,0.7232,99
11680,1.222,77.61
22360,0.6959,99
20060,0.6524,99
17000,0.8212,99
19400,0.712,99
14350,0.6911,99
25020,0.6097,99
19340,0.8882,99
19380,0.6172,99
27290,0.7444,99
20140,0.5728,99
16210,0.5824,99
17690,0.7265,99
18090,0.7227,99
27600,0.8372,99
15060,0.7416,99
20160,0.6379,99
10910,1.007,83.82
24920,0.6138,99
19910,0.5985,99
24750,0.6127,99
17780,0.701,99
23000,0.7026,99
15360,0.9231,99
17930,0.7494,99
16820,0.6689,99
13110,1.241,81.6
19470,0.7418,99
16350,0.7793,99
17550,0.805,99
18310,0.7785,99
22600,0.6997,99
23850,0.6244,99
15760,0.7077,99
23550,0.616,99
13750,0.6874,99
20390,0.8472,99
22130,0.5936,99
22850,0.6219,99
16400,0.6151,99
19790,0.5987,99
21520,0.7554,99
17230,0.6323,99
22120,0.8183,99
19410,0.8089,99
17440,0.5369,99
19650,0.5706,99
13200,0.6313,99
18550,0.7513,99
18870,0.6315,99
20970,0.6943,99
18830,0.679,99
24520,0.7457,99
14410,0.505,98.97
23570,0.6109,99
27590,0.7871,99
24310,0.5062,99
13650,0.9715,88.54
20520,0.5837,99
20900,0.596,99
12580,0.9067,87.27
23210,0.5451,99
22330,0.8076,99
14400,0.9534,93.21
23560,0.6312,99
18570,0.9684,99
18690,0.581,99
21920,0.6419,99
24180,0.6898,99
21470,0.808,91.2
15460,0.6585,99
12590,0.7239,85.68
26200,0.6242,99
20130,0.5858,99
20430,0.702,99
21410,0.5751,99
24480,0.5424,99
24920,0.9515,99
18500,0.7017,99
17760,0.65,99
14310,1.019,86.77
25250,0.9321,99
14400,0.5365,99
16390,0.7313,92.38
21620,0.6313,99
15630,0.7112,99
19240,0.7014,99
26250,0.6908,99
28030,0.7157,99
15840,0.7559,99
22770,0.5584,99
18690,0.8301,99
25140,0.737,99
15790,0.6937,99
16000,0.6531,99
29310,0.5737,99
17820,0.5956,99
15920,0.6854,99
27530,0.5853,99
25670,0.6712,99
19540,0.7963,99
30080,0.6076,99
18370,0.6527,99
17990,0.6729,99
20680,0.791,99
17580,0.6694,99
20810,0.6755,99
20550,0.7611,99
19900,0.6843,99
16880,0.6898,99
21920,0.8154,99
19350,0.7333,99
22740,0.9511,99
14880,1.075,82.51
16630,0.6085,99
26330,0.7869,99
16890,0.6569,99
11840,1.282,80.25
16530,0.6192,99
23650,0.6419,99
19340,0.8097,99
18130,0.7231,99
20970,0.6616,99
19850,0.7552,99
20110,0.7132,99
19670,0.5759,99
12490,1.068,83.93
26730,0.6099,99
19150,0.8594,99
22160,0.5732,99
21070,0.9001,99
29270,0.6548,99
17840,0.6731,99
19350,0.5879,99
16320,0.6722,99
22560,0.628,99
26480,0.7218,99
20140,0.5728,99
16230,1.096,89.41
24240,0.6731,99
17930,0.5881,99
16050,0.6621,99
17890,0.5764,99
20460,0.8582,92.75
13790,0.6073,99
19760,0.7056,99
