hERG_IC50,hERG_h,hERG_Bmax
162.4,0.6586,98.49
128.2,0.6137,98.5
164.4,0.7909,93.97
154.5,0.5518,98.67
176.3,0.705,98.65
176.6,0.6126,98.46
157.8,0.5837,98.36
164.8,0.5628,98.25
265.7,0.7239,98.88
127.6,0.609,98.43
243.1,0.7315,98.75
123.2,0.5754,98.38
229.8,0.6545,98.63
184.4,0.6691,98.58
173.8,0.6543,98.47
220.5,0.7288,98.8
127.5,0.6022,98.4
209.8,0.7034,98.66
106.5,0.6541,93.89
231.8,0.7335,98.77
140.6,0.5898,98.39
122.8,0.9422,89.64
123.8,0.7454,93.81
189,0.6447,98.58
124.2,0.7017,93.32
145.6,0.667,98.57
144.9,0.6537,98.6
153.4,0.6433,98.48
173.6,0.9193,91.11
134.5,0.749,94.63
118.3,0.6345,98.62
197.3,0.7658,96.66
179.8,0.5785,98.3
180.1,0.5822,98.32
199.5,0.7988,96.33
168.5,0.6433,98.48
105.8,0.6143,97.41
147.6,0.5598,98.28
138.7,0.7259,95.3
91.09,0.9898,84.64
279.4,0.7686,98.83
212.7,0.7121,98.76
150.3,0.6223,98.4
103,0.7909,89.95
93.53,0.8324,89.25
77.11,0.7069,90.69
143.7,0.5958,96.54
150,0.6021,98.28
145.2,0.9876,88.85
201.1,0.6822,98.55
216.3,0.7682,98.09
194,0.6671,98.44
159.5,0.6141,98.52
167.4,0.8177,94.28
119.7,0.6195,98.48
89.11,0.9625,84.57
104.8,0.9619,87.25
180.5,0.6349,98.54
178.7,0.7799,95.36
132.8,0.5684,98.28
97.13,0.7617,90.09
114.7,0.7494,92.36
121.2,0.8579,90.05
152.7,0.6303,98.39
136.3,0.602,98.37
159.2,0.6235,98.43
125.2,0.9361,90.41
194.1,0.6757,98.62
107.9,0.8935,87.68
250.7,0.6384,98.58
178.3,0.6025,98.32
134.2,0.6385,98.55
118.5,0.6051,98.47
229.6,0.6635,98.7
105.1,0.5859,98.53
214.5,0.6912,98.74
135.5,0.7798,92.57
186,0.6081,98.33
162.6,0.5965,98.38
102.4,0.9244,87.56
203.1,0.6897,98.65
181.1,0.6743,98.47
102.7,0.5548,98.41
108.7,0.5446,98.52
77.9,0.6897,89.99
195.1,0.5955,98.57
163.2,0.6328,98.56
284.8,0.7981,98.89
191.1,0.6275,98.46
101.9,0.6476,95.13
128.5,0.8165,93.74
101.7,0.6953,91.44
165.9,0.6897,98.61
157.9,0.6531,98.54
129.2,0.5828,98.43
116.2,0.8835,88.76
165.4,0.6627,98.68
120.2,0.612,98.51
189.3,0.7072,98.65
145.5,0.5739,98.41
201.4,0.7066,98.68
161.1,0.6512,98.45
83.27,0.7014,91.98
277.6,0.8327,98.97
120.7,0.5602,98.35
179.2,0.6462,98.42
170.4,0.6817,98.61
241,0.6959,98.67
117.7,0.8976,89.56
187.9,0.5961,98.64
135.8,0.6426,98.49
124.3,0.6464,98.59
157.8,0.6132,98.37
95.15,0.8744,89.43
139.9,0.7167,95.53
139.4,0.671,98.12
145.2,0.6671,98.58
93.92,0.6665,93.59
182.2,0.7304,98.75
171.9,0.6779,98.65
97.3,0.9519,85.55
186.2,0.7253,98.71
134.9,0.8387,91.47
125.9,0.5613,98.3
135.2,0.5804,98.36
145.3,0.5731,98.41
259.4,0.7003,98.65
190.5,0.6795,98.48
84.53,0.6994,91.63
147.8,0.6916,97.17
101.8,0.6594,94.7
188.8,0.7002,98.73
127.2,0.5819,98.38
151.4,0.6036,98.5
198.4,0.6495,98.35
165.4,0.6194,98.31
168.5,0.6224,98.48
70.7,0.7612,88.56
87.92,0.8424,87.42
100.2,0.6973,94.33
94.52,0.838,88.17
143.9,0.5997,98.56
61.44,0.7986,86.95
163.7,0.6945,97.57
175.2,1.005,90.93
193.3,0.703,98.62
181.2,0.685,98.63
129.1,0.7184,94.35
130.5,0.5714,98.36
213.4,0.7439,98.79
159.9,0.6029,98.47
135.9,0.7219,95.42
280,0.7013,98.79
223.8,0.7081,98.8
172.7,0.7073,98.7
196.4,0.8042,96.71
230.8,0.6887,98.56
149.8,0.6421,98.44
90.91,0.9009,89.21
86.46,0.8687,88.34
144.6,0.6271,98.41
146.1,0.6916,96.52
