ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
204.8,1.524,1649,1.396,4426,0.6334
152.9,1.726,1779,1.277,6448,0.5894
189.5,1.595,1951,1.301,5424,0.5211
164.4,1.434,1877,1.471,2128,0.6735
238.1,1.736,1353,1.563,1456,0.9225
233.7,1.873,2089,1.159,1400,0.9387
187.1,1.597,1291,1.65,887.2,1.274
208.9,1.51,1295,1.632,1910,0.7428
195.1,1.646,1940,1.439,4636,0.6125
200.9,1.916,2512,1.479,2103,0.8763
277.3,1.807,2995,1.846,1330,1.129
195.7,1.428,4304,1.198,1227,1.104
160.9,1.42,6933,0.7786,1565,1.057
170.9,0.8746,4628,0.8186,2669,0.6939
207.1,1.676,1520,1.399,2406,0.7741
198.2,1.36,1338,1.476,1653,1.083
229.1,1.891,2254,1.35,1675,1.9
207.7,1.865,2349,1.215,894.2,1.867
197.9,1.269,3992,0.9219,810.2,1.979
186.2,1.603,4005,0.8992,770.3,1.959
167.1,1.591,5599,0.8244,956.6,1.78
186.5,1.699,1594,1.649,1596,1.243
199.2,1.58,2370,1.14,3185,0.7591
189.3,1.73,1787,1.17,1701,0.9518
183,1.629,1902,1.266,1566,0.8867
194.5,1.846,1338,1.897,924.2,1.22
208.6,1.724,1216,1.947,862.1,1.525
223,1.444,1571,1.851,1997,0.7665
229,1.733,2104,1.483,2005,0.7331
176.5,1.344,1669,1.423,891.8,1.649
261.4,1.783,1929,1.24,2349,0.9519
170.5,1.602,2304,1.169,8398,0.5635
212,1.868,1967,1.285,3822,0.7546
194.5,1.822,3417,0.88,3497,0.6528
228.6,1.58,2647,1.048,5711,0.5468
205.8,1.806,1346,1.634,1573,1.006
194.9,1.303,1793,1.449,3853,0.5874
230,1.503,2871,0.9368,2687,0.7934
150.1,1.551,4026,0.9253,2025,0.8939
141.5,1.746,3808,0.927,2274,0.723
181.3,1.927,1348,1.604,1244,1.237
198.1,1.28,1598,1.536,1101,1.468
268.8,1.642,1740,1.582,2742,0.7156
192.4,1.161,1504,1.195,1890,0.6639
281.4,1.782,1963,1.306,1406,0.9686
187.5,1.941,2022,1.223,1458,1.205
148.2,1.702,1683,1.32,3050,0.5873
196,1.77,1865,1.242,1196,1.258
216.4,1.372,7868,0.6675,5826,0.5144
179.7,1.665,9318,0.6332,2002,1.082
225.7,1.855,1783,1.453,2063,0.9741
174.9,1.73,1474,1.505,1984,0.8271
185.8,1.322,1443,1.604,2641,0.6551
233,2,1986,1.6,1478,1.274
203.9,1.277,1227,1.911,3430,0.6284
145.7,1.809,1854,1.428,1530,0.9142
247.8,1.784,2255,1.082,1322,0.9861
205.4,1.371,1501,1.171,2516,0.6965
214.1,1.568,2805,1.137,886.8,1.886
166.7,1.403,1399,1.488,1064,0.8792
169.4,1.586,1308,1.583,1228,1.325
217,1.267,3336,0.8304,3100,0.7019
204.5,1.812,2067,1.295,1100,1.059
187.2,1.56,4126,0.8908,965.7,1.334
217.1,1.476,7647,0.8622,2611,0.771
171.3,1.461,13230,0.6421,1466,0.9372
139.6,1.515,2737,1.166,927.3,1.608
215.3,1.897,2195,1.658,2062,0.6383
220.7,1.419,2280,1.706,1784,0.8361
163.7,1.909,1894,1.978,1310,1.131
193.3,1.791,6966,0.7941,1989,0.7742
217.2,1.689,3231,0.9745,1484,0.8703
196.1,1.232,3417,0.9254,4155,0.6429
191.1,1.337,976.7,1.962,7535,0.5995
174.3,1.515,1393,1.65,5655,0.5206
164.7,1.336,1602,1.519,4118,0.6929
184.9,1.637,1483,1.455,2551,1
186.5,1.274,1218,1.777,2843,0.6356
152.7,0.8752,3338,0.9915,1560,1.058
183.7,1.427,2684,1.216,1989,0.8579
151.4,1.797,6228,0.9342,2607,0.7419
217.2,1.766,7472,0.7927,781.7,1.896
172,1.36,1467,1.598,1566,1.083
249.8,1.351,1247,1.787,1092,1.493
206,1.298,1975,1.496,936.5,1.641
270.9,1.203,1869,1.313,2719,0.6867
187.5,1.714,3799,1.061,1868,1.075
202.7,1.669,2381,1.161,1091,1.446
219.3,1.56,1379,1.585,3735,0.7756
185.1,1.731,1006,1.91,3314,0.6224
176,1.378,4687,0.9793,1898,0.8269
223.9,1.793,1374,1.981,884.5,1.499
217.3,1.427,1549,1.491,1042,1.101
218.1,1.776,1297,1.786,932.9,1.633
203.8,1.751,1413,1.815,2320,0.7025
225.7,1.727,1252,1.874,1547,1.063
166.6,1.507,1263,1.786,928.1,1.355
245.9,1.16,2391,1.315,934.4,1.663
224.7,1.85,1246,1.584,1620,0.8298
180.7,1.754,4468,0.8131,1706,1.084
179.8,1.22,6348,0.7909,3162,0.6421
176.8,1.724,2619,1.094,3279,0.7045
