hERG_IC50,hERG_h,hERG_Bmax
382.7,0.9551,99
357.5,1.365,99
353,1.374,99
444.7,1.088,99
420.6,1.204,99
360.7,1.207,99
377.1,1.249,99
342.9,1.069,99
298,1.31,99
462.9,1.064,99
353.4,1.177,99
291.3,1.337,99
455.1,1.047,99
385.1,1.15,99
409.3,0.9234,99
318.2,1.37,99
432.1,1.109,99
451.7,1.078,99
238.3,1.328,80.01
447.5,1.128,99
341.8,0.9673,99
350.4,1.302,99
394.1,1.195,99
355.7,1.038,99
322,1.217,99
385,1.084,99
334.5,1.304,99
368.7,1.062,99
386.1,1.204,99
384.3,1.088,99
386.3,1.168,99
414.6,0.8844,99
334.2,1.236,99
425.9,1.286,99
430.2,1.186,99
323.5,1.14,99
452,0.9786,99
329.4,1.181,99
339.4,1.281,99
398.6,0.9842,99
343,1.237,90.11
397.8,1.003,99
379.1,1.312,99
394.3,1.203,99
282.9,1.181,99
361.1,1.227,99
277.5,1.143,99
406.1,1.279,99
456.2,0.9914,99
316.2,1.202,99
330.7,1.226,99
375.9,1.152,99
346.7,1.411,99
505.8,0.988,99
390.7,1.067,99
395.6,1.327,99
352.3,1.04,99
356.1,1.245,99
414.4,1.021,99
472.6,1.109,99
370.1,1.211,99
434.9,1.011,99
288.2,1.173,99
419.6,1.086,99
307.4,1.388,90.61
367,1.29,99
367.1,1.1,99
346.8,1.285,99
444.6,1.016,99
396.1,0.9097,99
372.5,1.219,99
356.7,1.116,99
359.9,1.444,99
371.7,1.156,99
385.9,1.252,99
335.3,1.229,99
379.8,1.405,99
365.1,1.053,99
300.8,1.362,99
344.8,1.14,99
404.8,1.164,99
314.8,1.525,99
422.2,1.021,99
362.9,1.368,99
384.5,1.126,99
362.4,1.282,99
381.4,1.164,99
400,1.277,99
371.3,1.223,99
408.4,1.159,99
402.2,0.9992,99
394.6,1.244,99
386,1.201,99
313,1.21,99
428.4,0.8298,99
437.5,1.073,99
417.6,1.205,99
422.5,0.9451,99
339.1,1.421,91.01
392.4,1.217,99
409.3,0.8466,99
344.1,1.188,99
451.2,1.121,99
450.2,1.148,99
355.9,1.143,99
375,1.147,99
400.9,1.122,99
367.6,1.169,99
381.9,1.094,99
360.5,1.082,99
406.1,1.123,99
377.5,1.301,99
397,1.142,99
344.8,1.406,99
323.6,1.065,99
428.7,1.097,99
450.7,1.092,99
391.9,1.015,99
377.1,1.235,99
346.8,1.249,99
298.2,1.359,99
371.6,1.217,99
353.9,1.108,99
376.4,1.223,99
288.6,1.254,99
318.9,1.105,99
352.3,1.338,99
397,0.9723,99
372.6,1.124,99
366.4,1.164,99
338.4,1.349,99
412.5,1.117,99
360.4,1.283,99
337,1.372,99
328.3,1.218,99
354.6,1.116,99
432.5,1.047,99
452.6,0.9807,99
357.5,1.126,99
386.1,1.28,99
473.6,1.219,99
378.7,1.26,99
384.4,0.969,99
379.2,1.061,99
333.8,1.208,99
394.2,1.241,99
360.7,1.295,99
359.1,1.157,99
330.2,1.363,99
435.2,1.225,99
388.9,0.9307,99
404.5,1.145,99
335.8,1.199,99
347.6,1.197,99
375.6,1.164,99
372.6,1.385,99
381.1,1.392,99
402.7,1.187,99
421,1.207,99
406.1,1.211,99
352,1.104,99
364.9,1.16,99
434.5,1.168,99
394.9,0.9464,99
334.7,1.232,99
300.8,1.274,99
361.5,1.205,99
453.6,1.228,99
418.9,1.087,99
299.5,1.385,99
315.2,1.055,99
370.6,1.293,99
381.8,1.129,99
415.6,0.8883,99
430.4,1.089,99
322.1,1.216,99
412.8,0.9884,99
361.9,1.32,99
437.8,1.022,99
326.5,1.361,87
392.1,1.088,99
346.5,1.192,99
366.3,1.196,99
273.9,1.306,99
401,0.9851,99
419.7,0.9957,99
369.5,1.246,99
364.4,1.282,99
383.5,1.205,99
359.4,1.156,99
378.7,1.146,99
384.6,1.18,99
348.7,1.245,99
322.3,1.12,99
417.9,1.315,99
376.5,1.282,99
383.3,1.2,99
403.2,1.088,99
378.5,1.327,99
338.3,1.232,99
340.7,1.199,99
390,1.154,99
357.6,1.188,99
420.7,1.086,99
351.6,1.201,99
348.7,1.114,99
424.1,1.23,99
304.1,1.212,85.77
397.2,1.143,99
377.1,1.252,99
417.9,1.044,99
384.3,0.8794,99
373.5,1.321,99
409.3,1.261,99
393.5,1.278,99
376.7,1.445,99
396.4,1.049,99
351.4,1.304,99
367,1.232,99
399.3,1.114,99
351.8,1.191,95.96
357.4,1.116,99
348.6,1.298,99
387.7,0.9652,99
432.6,0.9638,99
388.5,1.211,99
400.9,1.04,99
378.4,1.123,99
417,0.9236,99
408.9,1.205,99
332.4,1.28,99
375.6,1.11,99
357.1,1.097,99
374.5,1.104,99
375.2,1.194,99
372.7,1.117,99
296.3,1.183,99
393.7,1.174,99
402,1.151,99
392.9,1.248,99
357.3,1.16,99
470.1,1.145,99
308.2,1.45,99
340.5,1.208,99
322.7,1.392,99
376.6,1.13,99
391,0.9137,99
331.9,1.221,99
334.6,1.077,99
411.8,1.05,99
347.1,1.15,99
446.8,1.156,99
430.7,1.272,99
463.2,0.9492,99
374.2,1.208,99
465.2,0.9261,99
451.4,1.142,99
436.3,1.051,99
478.8,0.8944,99
436.8,1.139,99
211.3,1.364,99
378.5,1.332,99
468.2,1.15,99
439.8,1.032,99
426.1,0.8482,99
412.5,1.29,99
348,1.188,99
417.4,1.31,99
389.1,1.311,99
374.7,1.373,99
299.4,1.226,99
386.9,0.9205,99
350.3,1.025,99
372,1.135,99
332.8,1.123,99
246,1.69,75.93
352.3,1.334,99
309.3,1.13,99
392.1,1.173,99
361.2,1.288,99
403.8,1.341,99
380.5,1.135,99
402.8,1.022,99
440.5,1.09,99
363.4,1.261,99
410.8,0.9966,99
433,1.152,99
320.3,1.314,99
380.4,1.212,99
389.1,1.207,99
295.6,1.272,99
384.8,1.205,99
333.7,1.151,99
444.1,1.182,99
453.8,1.072,99
346.7,1.332,99
301.2,1.252,86.13
330.4,1.234,99
394,1.165,99
273.6,1.175,85.45
402,1.145,99
310.4,1.361,99
396.6,0.915,99
392.3,1.055,99
376.8,1.14,99
398.3,1.03,99
398.1,1.269,99
