Kmax,Ku,n,halfmax,Vhalf,slope
69300,0.02127,0.8852,19600000,-79.06,0.003536
76.21,0.02007,0.9845,43190,-85.13,0.001765
76170,0.02085,0.8284,14370000,-81.87,0.005301
141300,0.0274,0.915,53580000,-79.97,0.002637
630200,0.02194,0.8525,145200000,-78.8,0.00434
59620,0.02039,0.9211,21910000,-82.07,0.002721
140100,0.02323,0.8447,31490000,-77.64,0.004449
21.54,0.02089,1.045,16280,-86.87,0.001323
324200,0.01997,0.8511,72760000,-79.89,0.004456
124100,0.02608,0.8673,31610000,-80.97,0.003926
112600,0.02126,0.8717,29490000,-79.72,0.003818
153900,0.02779,0.8293,29790000,-79.86,0.005166
93460,0.03252,0.821,16960000,-78.63,0.005511
237800,0.02405,0.8997,79860000,-79.04,0.002978
110400,0.03789,0.859,26780000,-79.4,0.004122
1308000,0.02106,0.8514,285200000,-83.61,0.004586
58.37,0.03107,0.9067,17460,-83.63,0.003343
121300,0.03109,0.8375,24140000,-82.7,0.005025
95060,0.02875,0.8817,26780000,-77.91,0.00355
92690,0.02293,0.8989,30880000,-82.84,0.003002
118400,0.02205,0.8824,34570000,-81.82,0.003425
217200,0.0224,0.853,49170000,-82.87,0.004417
96380,0.02176,0.8887,27820000,-83.81,0.003464
86740,0.02262,0.9006,29960000,-79.5,0.002895
898600,0.0291,0.8885,268200000,-86.53,0.00335
56460,0.0213,0.9169,20300000,-80.85,0.002781
1898000,0.0222,0.8823,501200000,-86.45,0.003787
125000,0.02087,0.8501,26900000,-82.36,0.004647
398600,0.0254,0.8138,65810000,-81.41,0.006057
304400,0.02167,0.9162,117600000,-79.92,0.002588
217600,0.03787,0.8738,56180000,-81.35,0.003873
410300,0.02384,0.853,89370000,-83.43,0.004591
89220,0.02091,0.9018,29200000,-81.35,0.003055
100500,0.02218,0.885,28980000,-82.56,0.003468
76550,0.02025,0.9071,25880000,-83.17,0.002958
121600,0.02214,0.9275,49220000,-81.72,0.002471
82770,0.5356,0.8893,25200000,-79.78,0.003285
549600,0.04333,0.8947,1.75e+08,-81.76,0.003141
72.81,0.02628,1.006,48700,-79.95,0.001495
26560,0.0258,0.9028,8624000,-80.71,0.00308
1316000,0.02318,0.9213,540500000,-83.01,0.002435
196400,0.02238,0.9305,82910000,-80.95,0.002369
127200,0.02741,0.9178,4.8e+07,-79.62,0.00265
87210,0.02439,0.9052,31260000,-84.63,0.00279
1676000,0.0217,0.8821,484400000,-79.58,0.00346
166600,0.03046,0.8871,49770000,-84.27,0.003347
50900,0.02923,0.8806,14310000,-80.93,0.003557
72.63,0.02334,0.9124,22680,-83.9,0.003202
300800,0.02532,0.9128,115500000,-81.09,0.002604
92940,0.0199,0.8724,23270000,-81.61,0.003994
200300,0.02129,0.8513,44580000,-79.55,0.004493
208200,0.02404,0.849,46370000,-80.14,0.00449
133300,0.03569,0.9256,55640000,-84.57,0.002396
38210,0.02205,0.9153,13990000,-83.14,0.002731
21490,0.02183,0.9325,9205000,-86.77,0.002335
169900,0.02206,0.8521,39080000,-79.35,0.004347
232900,0.02126,0.9287,96620000,-82.79,0.00241
129700,0.03042,0.9219,53400000,-86.68,0.002429
1696000,0.02348,0.8685,429700000,-81.11,0.003947
774200,0.02401,0.8699,197300000,-85.17,0.003924
69.31,0.02457,0.9342,28020,-81.46,0.002474
5738,0.02059,0.9336,2373000,-81.31,0.002418
163200,0.03168,0.8423,34810000,-80.44,0.004688
35380,0.02649,0.8909,10600000,-85.03,0.003338
38.72,0.02017,1.031,30020,-81.67,0.00129
43360,0.02057,0.9432,19800000,-80.91,0.00219
1628,0.02163,0.8948,490400,-81.59,0.00332
129800,0.02933,0.8394,27470000,-78.7,0.004725
105600,0.0229,0.9126,39370000,-82.99,0.002682
108400,0.02113,0.8826,30840000,-78.55,0.003515
129900,0.02084,0.9185,48410000,-80.01,0.002683
154400,0.02433,0.897,51340000,-82.3,0.003007
43890,0.02185,0.8399,9140000,-77.51,0.004802
361400,0.02552,0.8482,82920000,-80.37,0.004358
918400,0.03146,0.8269,171100000,-83.16,0.005368
54500,0.02024,0.9237,21100000,-85.09,0.002583
94800,0.02097,0.8737,25360000,-80.62,0.003738
47700,0.02787,0.8812,13090000,-79.54,0.003644
341900,0.0203,0.9013,109700000,-85.09,0.003117
185400,0.02237,0.8652,45440000,-83.3,0.00408
113400,0.0251,0.8858,32500000,-81.48,0.003489
79640,0.03894,0.889,23840000,-80.6,0.003341
60.25,0.02742,0.9435,24490,-83.22,0.00246
70780,0.02292,0.9009,24510000,-83.45,0.002888
104500,0.02067,0.8842,30450000,-81.09,0.003432
55140,0.02081,0.8749,14300000,-83,0.003856
38.77,0.03012,0.9612,17860,-82.26,0.002171
47880,0.02032,0.9365,19890000,-84.17,0.002407
247900,0.02218,0.8928,79120000,-82.03,0.003133
201600,0.02044,0.9121,69560000,-86.55,0.002898
43590,0.0224,0.9121,15850000,-81.71,0.00275
254100,0.02282,0.9152,96430000,-83.36,0.002635
382100,0.02212,0.8656,94260000,-78.03,0.004054
52760,0.02639,0.9078,17830000,-84.77,0.002959
67680,0.02401,0.878,17410000,-81.35,0.003887
138800,0.02106,0.8578,32090000,-79.8,0.004325
55190,0.02132,0.8673,13260000,-83.14,0.004162
984300,0.02401,0.852,227900000,-80.1,0.004319
31100,0.02134,0.9274,12700000,-81.35,0.002449
128100,0.02094,0.8998,41780000,-83.42,0.003066
61320,0.0215,0.9012,18790000,-83.64,0.003263
218900,0.02198,0.9772,138800000,-79.45,0.001577
342100,0.02095,0.9119,119600000,-80.39,0.00286
53000,0.03037,0.8218,9065000,-90.04,0.005847
124000,0.02207,0.8652,31890000,-78.28,0.003888
578900,0.03097,0.8747,1.58e+08,-85.21,0.003664
98410,0.02122,0.9509,48680000,-83.49,0.002022
116400,0.02583,0.9084,40760000,-80.85,0.002856
600900,0.03645,0.8684,157100000,-82.05,0.003825
67.81,0.02898,0.9829,38040,-82.08,0.001783
142600,0.02115,0.8653,34730000,-81.6,0.004106
34450,0.02156,0.8973,10630000,-83.52,0.003241
432500,0.0211,0.8985,141500000,-83.65,0.003057
36950,0.02409,0.8804,9727000,-83.62,0.003799
15390,0.02575,0.8419,3330000,-79.5,0.004622
61320,0.02636,0.9079,21080000,-84.63,0.002909
35860,0.02027,0.9067,12120000,-81.92,0.002959
34.15,0.03022,0.9868,18350,-82.96,0.001861
131500,0.02408,0.8696,33150000,-84.13,0.003967
3250000,0.02082,0.8717,852700000,-82.61,0.003811
58.65,0.02419,0.9902,36210,-84.06,0.00162
256400,0.02067,0.9449,116500000,-82.67,0.002201
146.6,0.02121,0.9836,90620,-85.23,0.001618
87400,0.02155,0.9195,34710000,-80.24,0.002518
257800,0.02394,0.8863,76670000,-81.73,0.003362
85680,0.02824,0.8925,25400000,-84.23,0.003373
94620,0.02498,0.8541,21330000,-81.78,0.004436
296100,0.02016,0.9098,98440000,-83.82,0.003008
