hERG_IC50,hERG_h,hERG_Bmax
80710,0.7699,99
110700,0.7513,98.36
50350,0.9846,88.57
90900,0.8258,98.96
76150,0.7861,98.91
83140,0.7321,98.44
74020,0.8507,99
81630,0.7634,98.71
71730,0.793,99
76280,0.8269,99
84420,0.9109,99
74750,0.6898,98.97
81980,0.7935,99
85280,0.8331,99
71430,0.7908,99
81120,0.763,99
78980,0.7299,98.97
93330,0.8402,98.8
83000,0.8358,99
74480,0.8369,99
91030,0.8141,98.68
75680,0.9079,99
79340,0.78,99
80650,0.8232,99
80700,0.8203,99
79100,0.8579,98.99
84380,1.055,99
76100,0.781,99
74670,0.7367,98.64
85990,0.7789,99
75100,0.7371,99
91320,0.7044,98.81
76380,0.8463,99
74600,0.801,99
75990,0.8294,99
90380,0.8075,99
81960,0.7839,98.76
79880,0.7524,98.98
82720,0.8305,99
82610,0.8508,99
86910,0.88,98.98
85560,0.7666,98.64
86340,0.7439,98.9
83610,0.878,99
69580,0.8363,99
70420,0.7991,99
79840,0.8416,99
66220,0.6996,99
99310,0.7287,98.51
79900,0.7628,99
75410,0.8194,99
84170,0.837,99
80920,0.7322,99
62870,0.9428,90.48
94520,0.8281,98.7
74390,0.738,99
85130,0.7515,98.93
92360,0.8454,98.81
75430,0.8654,99
49150,0.8705,91.94
86580,0.8482,99
63930,0.8346,99
94600,0.8442,98.8
84510,0.8304,98.81
72330,0.8761,99
84400,0.8072,98.94
78660,0.8597,99
77080,0.7855,99
77210,0.8287,99
104500,0.836,98.9
74020,0.8797,99
87840,0.8344,98.83
85310,0.7253,99
73100,0.849,99
82630,0.8982,99
81150,0.8751,99
76970,0.9358,99
76670,0.7076,99
64020,0.738,98.97
79760,0.9173,99
79090,0.7142,99
76800,0.8037,99
83360,0.767,98.73
85340,0.8562,99
82730,0.786,99
79670,0.8959,99
72420,0.813,99
72250,0.8357,99
69540,0.8119,99
90040,0.8505,99
70090,0.8126,99
75300,0.9277,99
72690,0.8667,99
71040,0.9569,89.86
75130,0.8147,99
74110,0.8619,99
88220,0.8277,99
83570,0.8052,99
57430,0.9561,85.41
77850,0.8911,99
80710,0.7773,98.77
55850,0.8202,91.37
86280,0.8291,98.8
83470,0.692,98.63
85210,0.8274,99
80470,0.8977,99
86110,0.8189,99
83440,0.819,99
83080,0.8602,99
72870,0.879,99
81460,0.8859,99
78000,0.8083,99
34800,1.347,75.41
79990,0.8663,99
75800,0.8792,99
69960,0.82,99
72510,0.8326,99
53440,0.9444,87.95
100600,0.8196,98.72
83030,0.8764,99
57460,0.8946,91.58
62270,0.9242,86.96
84480,0.8683,98.97
83530,0.909,99
78290,0.8885,99
86660,0.8066,98.73
77930,0.7913,99
85510,0.8433,99
85340,0.851,99
51740,0.8596,92.34
75740,0.8286,99
69830,0.685,99
67370,0.7236,99
71800,0.7298,98.91
72000,0.6906,98.91
77980,0.932,99
71400,0.7682,99
73660,0.8214,99
75960,0.7299,98.65
75280,0.8262,99
70190,0.8368,99
72200,0.719,98.83
