Kmax,Ku,n,halfmax,Vhalf,slope
4.594,0.0009057,0.6264,22.28,-74.25,0.2062
230400,0.001202,0.5,1471000,-70.85,0.1566
12.88,0.001308,0.5894,88.95,-80.54,0.1448
8.379,0.001237,0.5249,36.35,-80.91,0.2305
6.863,0.001158,0.6244,35.33,-74.4,0.1943
30770,0.001348,0.5432,207600,-76.24,0.1482
7.796,0.001389,0.5474,33.09,-78.02,0.2356
8.548,0.001534,0.798,98.94,-81.67,0.0864
64.2,0.001381,0.5566,459.4,-77.23,0.1397
78.71,0.001489,0.5,419.8,-80.43,0.1875
15.16,0.001218,0.5,80.03,-76.07,0.1894
33.05,0.000989,0.6341,312.8,-77.16,0.1057
574400,0.0009091,0.5,2992000,-72.04,0.192
349800,0.00116,0.5,2055000,-75.12,0.1702
6.585,0.001072,0.7155,52.34,-75.11,0.1258
86.49,0.001193,0.5161,501.6,-75.57,0.1724
6.841,0.001237,0.6789,65.26,-78.8,0.1048
14.14,0.001175,0.5419,79.1,-73.68,0.1788
4.841,0.001722,0.9023,101.1,-78.89,0.04788
7.056,0.00108,0.5007,24.37,-79.26,0.2895
5.726,0.001485,0.9144,100.7,-78.4,0.05686
7.444,0.001106,0.5858,44.3,-78.98,0.168
1002000,0.00136,0.5496,6381000,-76.91,0.157
13.28,0.000883,0.6269,94.29,-71.93,0.1408
33.76,0.001128,0.5,183.7,-75.47,0.1838
6.991,0.001523,0.5,31.14,-77.33,0.2245
12970000,0.0008381,0.5595,80010000,-72.55,0.1621
38.22,0.001091,0.6114,307.6,-77.78,0.1243
2630000,0.00112,0.5454,17800000,-79.44,0.1478
13.55,0.0009806,0.5339,82.15,-76.26,0.1649
701300,0.001145,0.5401,4598000,-76.55,0.1525
17.52,0.001235,0.5,83.82,-75,0.209
4.707,0.001944,0.722,42.11,-92.31,0.1118
15.52,0.001067,0.5,70.31,-80.21,0.2207
91.11,0.001169,0.5,568.6,-70.82,0.1602
285000,0.00111,0.5974,2130000,-77.67,0.1338
12.71,0.001006,0.652,103,-73.09,0.1234
48.8,0.0008706,0.5,211.6,-70.91,0.2306
15.85,0.001329,0.5422,82.53,-78.69,0.1921
5080000,0.001065,0.5918,39820000,-79.37,0.1276
9.509,0.001312,0.6768,78.25,-78.1,0.1215
4.357,0.001649,0.826,59.64,-81.39,0.07305
12.75,0.001339,0.633,80.05,-80.89,0.1593
7.317,0.001347,1.033,204.5,-77.85,0.03578
281500,0.001128,0.5627,2092000,-72.84,0.1346
104.2,0.00142,0.5,550.4,-76.76,0.1893
7.497,0.0009833,0.5,27.91,-75.28,0.2686
5.311,0.002008,0.8576,72.38,-81.6,0.07338
30.01,0.001381,0.5575,189.1,-77.58,0.1587
18.55,0.0009032,0.5,85.52,-67.72,0.2169
6.3,0.0009833,0.701,51.59,-71.59,0.1221
647000,0.0009327,0.5242,4062000,-73,0.1593
118400,0.001042,0.5,653100,-71.7,0.1813
5.809,0.001634,0.7559,72.78,-76.85,0.07982
10.32,0.001196,0.5582,69.33,-76.65,0.1489
24.12,0.001107,0.5,105.5,-74.73,0.2286
7.063,0.001392,0.5807,38.52,-81.04,0.1834
6.344,0.001191,0.5,18.99,-77.93,0.3341
5.734,0.0009147,0.5,22.42,-75.03,0.2558
20.52,0.0009563,0.5,82.6,-77.49,0.2484
5.586,0.001211,0.6384,30.88,-77.16,0.1809
3.671,0.001192,0.7229,19.57,-77.42,0.1876
4.21,0.001342,1.057,144.4,-75.55,0.02916
18.07,0.00163,0.5001,77.78,-80.93,0.2323
11.07,0.0009289,0.5053,43.5,-73.55,0.2545
12.53,0.001638,0.5,61.82,-87.33,0.2027
5.608,0.001187,0.8374,61.07,-74.6,0.09183
45.69,0.001202,0.5,200,-81.55,0.2284
24.31,0.001434,0.5561,185.6,-76.21,0.131
2528000,0.001257,0.5139,15430000,-76.66,0.1638
6.364,0.00144,0.6907,63.96,-77.61,0.0995
10.34,0.0009501,0.6213,68.46,-74.09,0.151
19.37,0.001228,0.5,101.4,-75.67,0.191
7.831,0.001161,0.54,31.66,-77.88,0.2473
18.69,0.001473,0.5,98.9,-80.82,0.189
6.833,0.001016,0.6373,39.75,-73.77,0.1719
114.2,0.001474,0.5,662.3,-81.39,0.1724
29.77,0.001284,0.5144,188.6,-76.82,0.1578
5.177,0.000934,0.6795,31.12,-77.39,0.1664
18.32,0.001043,0.6873,260.5,-73.37,0.07033
6.039,0.001426,0.9702,128,-81.12,0.04718
