ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
631,1.096,696100,1.983,2277,1.038,46.06,1.794
453.9,1.234,2.226e+09,0.7189,2250,0.7879,46.94,1.537
353.9,1.55,264800000,0.8079,1810,0.7249,48.09,1.691
1330,0.6179,9.704e+09,0.5129,4217,0.739,46.56,1.777
492.7,1.118,979500,0.7805,894,1.131,49.2,1.727
651.2,1.191,1124000,1.059,1482,1.334,50.55,1.368
481.3,1.165,970000,0.9422,7593,0.5155,54.51,1.921
510,1.634,92790,1.405,5000,0.6064,42.31,1.747
327,1.756,477400000,1.411,8288,0.5087,54.82,1.796
425.1,1.529,2035,1.957,8288,0.5087,49.06,1.767
432.2,1.05,510100000,1.247,8288,0.5087,43.73,1.375
372.1,1.398,1.088e+09,0.891,2758,0.8031,43.28,1.355
479,1.313,512800,1.893,2863,0.7809,40.95,1.247
414.7,1.513,5.718e+09,1.115,1929,0.7884,41.2,1.593
774.6,1.599,180500,1.015,2179,0.8557,43.45,1.428
508.5,1.798,4.355e+09,1.078,3448,0.6826,49.51,1.712
426.7,0.8084,64510,1.463,2858,0.72,42.56,1.859
861.9,0.8269,14430,1.218,3066,0.7075,53.61,1.39
705.5,1.049,593400000,1.792,3499,0.6691,46.04,1.369
429.3,1.361,2307000,1.533,2731,0.8632,52.32,1.829
452.6,1.131,6.428e+09,0.5291,2060,0.8921,42.49,1.772
405.3,1.671,213900000,0.841,941.3,1.496,53.84,1.334
442.3,0.9829,919100000,1.896,1930,1.739,44.03,1.355
541.4,0.9345,6336000,1.202,993.9,1.713,48.64,1.968
391.3,1.03,196800,1.716,1133,1.465,48.82,1.697
427.4,0.8163,479800,0.7276,930.1,1.488,46.37,1.4
478.2,1.755,1457000,0.7589,3027,0.9041,56.44,1.327
317.7,1.601,7021,1.524,1351,1.025,58.53,1.294
450.5,1.631,432700,1.718,4672,0.6678,54.53,1.601
288.4,0.7687,808300,1.605,3724,0.6006,44.23,1.883
617.8,0.7534,7.208e+09,1.43,7159,0.6634,51.94,1.701
713.9,0.8938,66550,1.656,5501,0.5634,45.18,1.979
415.3,1.275,120100000,0.5285,3073,0.7989,43.78,1.928
500.4,0.8632,104300000,1.985,5540,0.718,51.59,1.814
368,1.908,2.617e+09,1.393,7871,0.7353,44.92,1.613
385.4,1.694,3.316e+09,1.495,13450,0.6441,48.52,1.654
439,1.975,2.076e+09,1.129,1986,0.8508,52.21,1.772
376.6,1.611,189900000,1.246,1754,0.8219,46.76,1.62
357.2,1.487,67780,1.641,671.1,1.885,55.56,1.547
339.8,1.257,311800000,1.645,1404,0.9656,44.59,1.824
648.1,0.6327,30450000,1.441,1058,1.277,46.35,1.31
692.1,0.7121,7.915e+09,1.088,2032,0.6969,48.35,1.733
930.4,1.265,6735000,1.816,2577,0.824,48.56,1.381
665.4,1.028,2580000,1.663,6442,0.55,46.63,1.523
1063,0.8185,35600,1.436,8734,0.5041,52.96,1.554
396.7,1.235,1777000,1.462,1469,1.208,52.01,1.853
373.1,1.942,57720,1.075,3303,0.5161,59.01,1.529
437.5,1.837,441500000,1.3,1603,1.006,41.9,1.401
494.1,1.839,259900000,0.6404,4921,0.9073,42.95,1.177
493.2,1.333,72680,1.32,1847,0.7595,45.12,1.954
367.2,1.376,401200,1.495,5231,0.5788,43.73,1.73
791.7,0.9652,82860,1.492,5196,0.6822,43.63,1.58
726.6,1.293,599900,0.8473,8682,0.5825,52.45,1.501
696.5,0.8598,797300000,1.538,1411,1.258,46.25,1.676
470.9,1.064,302000,1.957,1956,0.8631,38.4,1.337
555.4,0.9135,67030,0.9352,2440,0.8084,42.89,1.144
363.3,1.596,8283000,1.1,5634,0.5584,40.8,1.853
822.4,0.5839,170300000,0.9511,5401,0.5246,42.09,1.904
866.5,1.195,23770,1.257,7556,0.5409,54.07,1.71
659.3,0.8099,298500,1.064,6495,0.5874,50.3,1.474
561.8,1.294,604200000,1.315,6352,0.5567,47.04,1.476
523.8,1.083,1.302e+09,0.8576,7775,0.503,40.1,1.625
431.3,1.428,2854000,1.481,1704,0.773,46.41,1.916
334.1,1.26,6711000,0.9839,5332,0.7558,44.68,1.528
377.2,1.778,19840000,1.299,2009,1.05,46.81,1.584
399.6,1.648,19750,1.497,3812,0.6656,45.5,1.817
634.4,1.549,51820000,1.445,2687,0.7306,62.11,1.508
1042,0.8626,8292000,1.136,1782,0.6771,54.19,1.572
680.7,1.203,170400,1.364,2313,0.8718,51.25,1.161
1039,0.6203,7.231e+09,1.278,1509,0.8374,47.22,1.205
