ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
3471000,1.427,129200,0.8101,28580,0.5395
110900,1.856,89720,0.9297,17660,0.78
20410000,1.912,55140,1.139,40100,0.5618
2548000,1.569,79200,1.026,19390,0.9801
4.531e+09,0.8916,82370,0.8464,22930,0.5815
444600000,1.4,90220,1.021,29230,0.5451
34550000,1.378,64140,0.9647,44230,0.5173
103900,1.986,59600,0.9742,9996,0.9434
384700,1.679,129300,0.7785,13100,0.5681
3.526e+09,0.7205,57160,1.086,23840,0.5291
10660000,0.7177,63020,1.066,13160,1.453
1.98e+08,0.5657,163000,0.7535,17670,0.905
238100000,0.5314,165300,0.6981,25660,0.7113
43900000,1.861,116700,0.8327,46300,0.6251
10150000,1.323,105900,0.8731,18920,0.7372
22510000,1.374,68630,0.9301,15480,0.8729
6839000,1.228,49800,1.112,16320,0.8757
11930000,1.58,144600,0.7327,20870,0.7257
165100,1.534,132000,0.7584,14490,1.497
1299000,1.408,116600,0.825,13360,1.693
6928000,1.089,111400,0.8125,17350,1.003
36940000,1.975,51680,1.181,39970,0.5017
177500,1.939,142700,0.7749,23590,0.688
770900,1.727,84840,0.9679,34280,0.5012
68220,1.962,57260,1.018,28940,0.7458
163200,1.437,96310,0.8801,13400,1.507
117500,1.922,84840,0.9526,24550,0.6151
550800,1.134,295200,0.6031,18180,0.7844
306100,1.156,156900,0.7606,40650,0.5489
522100000,1.727,79940,0.8702,32560,0.5802
40190000,1.81,88730,0.8324,38610,0.5032
157200,1.377,173500,0.7004,31010,0.6297
782200,1.713,121300,0.8479,13820,0.7939
417700000,1.323,123600,0.7624,13180,0.9326
72550000,0.6103,99810,0.8232,33700,0.8656
255100000,0.6559,41180,1.181,65520,0.5745
893200,1.298,77540,1.03,16800,1.222
291100,0.9823,71280,0.9499,9119,1.066
71530000,0.5829,374700,0.6212,30260,0.6275
26200000,1.966,144900,0.7899,25980,0.7684
37550000,0.6982,54420,1.019,14080,0.8979
62400,1.97,41240,1.337,21510,0.7293
1614000,1.272,43000,1.33,23980,0.7178
567800000,1.809,85010,0.8984,28850,0.6835
1.097e+09,1.889,133700,0.7826,22580,0.7044
776000,1.865,76350,0.8659,25130,0.6378
106100,1.859,73690,0.945,12190,1.304
4465000,1.994,272900,0.6203,17120,1.177
180900000,0.9206,145400,0.7407,24270,0.657
20700000,0.7359,151600,0.7695,23900,0.7785
