ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
1898,1.949,12850,1.582,1567,1.453,1874,1.263
2503,1.425,12200,1.822,1295,1.381,1552,1.223
1543,1.527,14050,1.554,1604,1.693,1034,1.855
3288,1.703,11540,1.302,5492,1.154,1442,1.403
3339,1.907,8938,0.9057,2517,1.141,1143,1.46
4390,1.661,14390,1.117,1842,1.199,1115,1.939
2200,1.209,10280,1.507,1359,1.405,1373,1.133
3762,1.569,10570,0.9561,3120,1.73,1127,1.377
3159,1.267,9282,0.9861,3211,1.03,1103,1.787
7031,1.616,7928,0.9475,2617,1.042,1130,1.443
3769,1.675,18290,1.696,4083,1.053,903.6,1.671
3987,1.373,11900,1.226,1776,1.27,1207,1.483
11550,1.695,18630,1.9,2488,1.066,895,1.81
3662,1.141,15980,1.47,2833,0.813,951.4,1.797
2914,1.841,15620,1.989,1561,1.204,903,1.844
4727,1.447,18220,1.742,1968,1.306,830.7,1.893
4336,1.581,7055,1.5,4315,1.192,876.1,1.94
3091,1.894,5609,1.498,3718,1.645,908.5,1.963
2119,0.9287,4753,1.317,1848,1.206,883.1,1.351
3814,1.821,5220,1.15,2077,0.9966,1119,1.561
2724,1.348,12040,1.666,1650,1.842,1334,1.446
3106,1.232,7746,0.6042,1120,1.507,1114,1.788
1836,1.434,13800,1.228,1493,1.336,1514,1.32
3578,1.696,17480,1.396,1008,1.987,1344,1.103
2377,1.609,15880,1.386,922.8,1.914,1025,1.607
4462,1.568,13930,1.504,1720,1.06,1137,1.403
2966,1.946,9379,0.9015,2887,1.088,1090,1.442
3636,1.637,15130,1.437,4480,1.082,1454,1.621
3080,1.578,12120,1.144,2848,1.089,2868,1.131
2514,1.823,14330,1.357,2054,1.152,2234,1.017
2276,1.545,18530,1.714,1690,1.06,1242,1.163
3348,1.085,9590,0.9244,1374,1.725,1352,1.52
5597,1.865,16440,1.907,1119,1.68,1182,1.404
2255,1.6,16170,1.775,2625,1.357,888,1.88
8433,1.613,14400,1.616,1729,1.476,903.9,1.814
2818,1.92,7981,1.096,1311,1.664,1217,1.775
7166,1.715,12410,1.374,2441,0.9818,1117,1.789
2464,1.597,15990,1.295,4894,1.124,1388,0.9948
2745,1.3,10440,1.45,3465,0.9569,960.4,1.933
3817,1.244,6231,1.072,2355,1.183,1295,1.361
1690,1.814,10010,1.038,1938,1.184,868.4,1.517
2007,1.543,17100,1.925,1199,1.583,970.4,1.623
1832,1.648,18520,1.929,1216,1.724,1041,1.392
3815,1.595,14950,1.5,1326,1.515,1132,1.636
3759,1.47,14040,1.304,1282,1.792,1269,1.538
9043,1.742,12600,1.996,3279,0.9217,866.5,1.938
3201,1.987,21430,1.913,4225,1.246,976.6,1.876
1777,1.882,14060,1.099,2753,1.002,997.3,1.914
9209,1.769,17030,1.855,1167,1.712,1538,1.656
2526,1.817,12480,1.338,1479,1.5,1181,1.779
3787,1.809,14820,1.508,1147,1.742,1147,1.932
2969,1.886,11440,1.317,1134,1.765,1467,1.315
2885,1.628,22200,1.579,1002,1.908,1210,1.475
1446,1.448,16960,1.553,2498,1.412,1508,0.8447
2764,1.71,9305,0.9986,2274,0.9578,1287,1.152
1504,1.739,17770,1.549,1164,1.66,832.8,1.359
8516,1.603,11120,1.107,2617,1.052,1118,1.825
6850,1.809,16640,1.427,1158,1.661,1245,1.251
4392,1.681,11560,1.197,1794,1.591,1968,1.127
7733,1.641,11260,0.8205,1607,1.428,1349,1.627
2124,1.505,10850,1.659,3499,1.117,1107,1.535
4515,1.914,8761,1.2,1515,1.13,994.1,1.768
1898,1.661,11060,0.9408,1619,1.153,938.2,1.853
5841,1.258,14750,1.128,2627,1.163,1394,1.273
2181,1.608,10300,0.9672,1940,1.263,1237,0.9448
1913,1.983,13710,1.149,2944,1.116,847.1,1.757
2297,1.584,11350,1.249,1778,1.465,1615,1.83
2590,1.176,15170,1.742,2274,1.541,1504,1.284
2473,1.107,10920,0.938,3142,1.117,1343,1.543
5066,1.697,9861,1.031,2437,1.401,1189,1.494
2267,0.9748,9001,1.053,1814,1.534,950.5,1.903
1855,1.567,9013,1.618,5056,1.261,1350,1.433
3784,1.124,5491,1.723,1923,1.055,1461,1.279
7794,1.733,6196,1.155,3310,0.6728,807.5,1.974
6259,1.884,24600,1.819,1416,1.586,1227,1.471
1985,1.697,9143,1.154,1776,1.544,1867,1.406
3318,1.7,13690,1.562,2365,0.7553,1447,1.593
3630,1.517,10170,1.206,1404,1.312,1091,1.643
4818,1.637,13220,1.632,2527,1.341,1046,1.86
2916,0.9273,12940,1.429,1727,1.065,1647,1.255
4074,1.658,8052,0.8879,2262,1.18,890.2,1.67
1681,1.16,12250,1.296,1394,1.5,1193,1.548
2254,1.654,12380,1.289,2077,1.036,1320,1.449
4464,1.424,10270,1.615,771.8,1.588,1059,1.375
3865,1.879,17590,1.654,2522,0.8904,1620,1.217
5070,1.778,15180,1.755,1118,1.281,1463,1.64
4789,1.984,16160,1.692,2086,1.637,972.3,1.759
2934,1.523,14850,1.513,988.9,1.788,1047,1.426
4634,0.9506,9934,1.301,935.4,1.771,1199,1.733
4402,1.758,14700,1.569,1912,1.1,1005,1.802
4480,1.334,16620,1.612,1601,1.016,1082,1.688
11390,1.969,15780,1.586,2758,0.7994,1249,1.435
4180,1.605,11350,1.276,2586,0.9957,1134,1.668
1818,1.411,19500,1.619,1913,0.8449,1100,1.666
2628,1.578,19940,1.372,1760,0.9191,876.8,1.988
2488,1.617,12400,1.592,1191,1.459,903.4,1.54
6649,1.694,11190,1.412,1257,1.478,936,1.945
1498,1.554,16880,1.532,1831,1.111,1593,1.222
1852,1.939,19990,1.965,2812,1.069,1200,1.315
7182,1.491,15440,1.67,1404,1.359,2070,1.133
4378,1.412,14350,1.221,3873,0.9152,1178,1.883
3311,1.73,10530,0.9866,3062,1.054,1138,1.815
9063,1.58,15240,1.721,3397,0.8677,1289,1.4
6553,1.627,17320,1.534,3248,1.128,1111,1.926
3642,1.383,16140,1.258,4462,1.683,1105,1.692
2448,1.415,16730,1.964,8496,0.9664,1366,1.34
2429,1.796,20060,1.649,1807,1.48,1738,1.068
2912,1.27,11480,1.184,1132,1.437,1729,1.31
8228,1.119,16760,1.734,1508,1.407,978.6,1.567
2713,1.259,12320,1.714,1663,1.42,1041,1.404
4908,1.959,13430,1.664,2199,1.127,1043,1.405
4915,1.652,17960,1.274,2180,1.734,1039,1.931
2455,1.977,12450,1.702,3467,0.714,1467,1.367
5919,1.077,10560,1.192,1396,1.611,1791,1.959
4309,1.238,8294,1.033,2064,1.469,950.7,1.961
3789,1.313,22000,1.651,1891,0.8674,1535,0.9944
1764,1.647,22640,1.974,2362,1.184,1671,1.807
2334,1.218,12910,1.584,2069,1.356,1062,1.655
3000,1.836,10200,1.356,1472,1.679,1066,1.68
2085,1.505,10900,1.263,978.5,1.563,1077,1.541
8576,1.566,10000,1.142,1035,1.847,1060,1.756
2015,1.8,12610,1.162,1319,1.784,2400,0.9415
3514,1.819,6180,1.019,2304,1.186,1428,1.495
5605,1.527,6819,1.555,1744,1.248,955,1.701
4067,1.303,7474,1.62,1261,1.464,1084,1.339
4812,1.94,13590,1.308,1419,1.958,1174,1.542
2218,1.656,12750,1.13,3723,1.795,896.3,1.908
2324,0.9439,10340,1.381,5040,1.55,1047,1.893
5403,1.087,12790,1.365,3074,1.57,1174,1.645
6422,1.985,13490,1.993,5076,0.9925,1212,1.571
1009,1.773,16450,1.147,2768,0.9616,1063,1.564
2216,1.585,16860,1.691,1518,1.21,1201,1.86
1424,1.964,17440,1.899,1476,1.503,1307,1.369
2351,1.796,14580,1.602,2081,0.9891,1312,1.238
2114,1.497,15990,1.714,1182,1.805,949.1,1.923
2337,1.622,11170,1.697,3489,1.01,1148,1.926
2376,1.851,13460,1.584,1148,1.987,1805,1.405
1132,1.569,12990,1.561,1751,1.072,1176,1.607
2002,1.451,8537,0.9194,1844,1.049,927.3,1.763
4134,1.648,18290,1.683,1875,1.101,1313,1.537
3791,1.801,7354,1.115,1668,1.044,1054,1.372
4432,1.349,13040,1.409,4462,1.089,1263,1.32
6856,1.406,14900,1.682,5032,1.078,1015,1.663
5793,0.7608,14880,1.767,3194,1.5,790.6,1.699
4986,1.972,15150,1.67,1619,1.45,1141,1.603
2353,1.869,14650,1.769,1049,1.89,1367,1.256
3170,1.968,17090,1.656,1500,1.239,1576,1.356
1705,1.706,12020,1.224,3563,1.373,951.9,1.855
3662,1.278,14050,1.439,2635,0.9468,1178,1.678
2625,1.558,11950,1.317,3137,0.9366,1072,1.181
4054,1.759,10970,1.27,2463,0.945,901.7,1.858
3132,1.857,11720,1.573,2130,1.175,1028,1.929
3626,1.772,14660,1.417,2453,0.9454,1109,1.67
5444,1.703,27980,1.933,1231,1.457,1288,1.696
9206,1.741,19060,1.453,1200,1.967,1396,1.306
2631,1.963,11000,1.459,1087,1.86,2364,1.123
6401,1.807,16880,1.961,950,1.668,1361,1.662
6268,1.769,19890,1.875,1214,1.634,1651,1.319
1838,1.989,12390,1.237,2112,0.8468,1095,1.698
4754,1.865,15870,1.62,2701,0.7234,1201,1.494
2567,1.071,17070,1.624,1887,1.519,1585,1.42
3794,1.483,14900,1.449,1530,1.168,874.8,1.906
1875,1.603,19130,1.709,1691,1.866,1039,1.575
3849,1.162,14680,1.682,4244,1.47,1167,1.7
2640,1.204,8725,1.176,10280,1.315,986.4,1.857
3158,1.175,11770,1.538,11210,1.437,958.3,1.844
4109,1.608,13150,1.53,4106,1.626,897,1.972
5568,1.929,12040,1.272,6315,0.8885,1219,1.443
8374,1.707,14610,1.204,5987,0.8668,1132,1.607
4670,1.653,11530,1.23,7988,1.022,984.9,1.487
1315,1.615,10740,1.187,4687,1.863,1220,1.633
4818,1.278,13160,1.674,2921,1.281,1182,1.476
5754,1.997,10960,1.305,2129,1.634,1078,1.562
4785,1.943,14880,1.358,2133,1.287,1456,1.425
5995,1.683,18840,1.911,2970,1.342,1594,1.11
3767,1.4,16010,1.589,958.4,1.803,1163,1.512
3711,1.114,14010,1.282,1521,1.295,1718,1.088
5950,1.556,16770,1.772,2403,0.8941,1076,1.361
3277,1.647,18140,1.535,2120,1.156,1457,1.323
1948,1.656,9414,1.266,1428,1.403,1059,1.603
1921,1.93,17220,1.167,2253,0.7514,1030,1.669
6170,1.597,12220,1.296,2554,1.086,1238,1.298
2998,1.881,13530,1.316,1295,1.791,1253,1.891
2858,1.346,15380,1.676,1006,1.915,910.5,1.987
3743,1.701,10970,0.917,2073,1.009,1173,1.232
2146,1.052,8469,0.9879,1802,1.247,1361,1.538
5715,1.914,10560,1.391,2897,1.678,1259,1.379
3329,1.694,20580,1.965,4654,1.392,1138,1.694
4817,1.934,10970,1.094,7351,1.544,915.6,1.712
3763,1.796,16120,1.891,4894,1.996,873.6,1.833
3829,1.699,12430,1.518,6948,1.825,1347,1.345
2201,1.548,17520,1.913,4181,1.294,1328,1.288
2464,1.591,17060,1.935,1039,1.929,1488,1.533
4491,1.436,21540,1.836,2344,1.484,944.4,1.801
9435,1.388,15350,1.554,2920,1.741,1214,1.529
4291,1.648,9772,0.7863,4194,1.303,1158,1.795
5835,1.429,7840,1.261,1841,0.9171,1190,1.503
6570,1.52,7966,1.011,2262,0.7247,1031,1.722
3923,1.279,11250,1.355,2944,0.7616,1197,1.537
1689,1.755,14990,1.618,2033,1.55,1736,1.009
6663,1.698,12810,1.555,2219,1.327,1548,1.226
2365,1.184,17360,1.753,1750,1.606,1554,1.379
2978,1.901,11720,1.186,1465,1.303,2229,1.183
6373,1.607,19510,1.316,6269,1.441,1171,1.418
4413,1.661,11880,1.356,1477,1.416,1145,1.635
2565,1.803,17300,1.776,1526,1.416,1007,1.233
4812,1.372,17880,1.893,1649,1.217,1666,1.187
2787,1.932,15560,1.827,2933,1.079,855.3,1.689
3652,1.978,14460,1.44,2161,0.9281,1111,1.529
3075,1.311,11600,1.45,1517,1.365,998.1,1.76
1438,1.94,14920,1.363,1341,1.826,1412,1.705
2485,1.91,13380,1.532,1200,1.722,919.4,1.656
1344,1.858,12950,1.69,3562,1.251,1096,1.398
3842,1.439,5224,1.625,6073,1.353,776.9,1.973
2326,1.62,5032,1.845,3353,1.851,1382,1.191
2908,1.827,5400,1.993,1907,1.741,873.8,1.716
2725,1.338,7744,1.634,1296,1.698,897.3,1.986
5580,1.54,8309,0.9965,3057,0.9821,903.7,1.81
2636,1.869,6401,1.162,1778,1.452,1044,1.452
5109,1.314,10300,1.438,1766,1.237,1612,1.2
2902,1.391,7328,1.343,1289,1.628,980.3,1.733
4288,1.661,9360,1.547,2508,0.7524,1158,1.597
5277,1.713,8861,1.087,2277,0.8884,788.4,1.743
3525,1.397,23260,1.899,2416,1.248,1888,1.595
2653,1.848,12620,1.686,1929,1.575,988.2,1.722
6174,1.833,18820,1.6,1849,1.21,1102,1.796
1779,1.685,20080,1.712,2267,0.8831,967.9,1.84
2023,1.363,13570,1.575,2005,1.205,1040,1.939
2872,1.704,16570,1.282,3656,0.9072,855.2,1.978
2419,1.752,13000,1.448,4658,1.056,974.7,1.62
1633,1.906,10140,1.67,6771,1.291,1410,1.19
2067,1.881,16930,1.44,8761,1.092,776.6,1.661
1758,1.821,12790,1.422,3190,1.939,1077,1.777
3347,1.756,18070,1.345,6061,1.531,1053,1.817
3411,1.566,14150,1.75,6038,1.761,2312,1.072
3306,1.397,13500,1.405,1033,1.993,1101,1.42
2260,1.763,13210,1.645,2836,1.332,1582,1.411
2408,1.491,13710,1.074,2965,1.659,1809,1.482
9249,1.63,15220,1.516,2864,1.052,957.8,1.341
4863,1.913,10830,1.619,1329,1.249,1064,1.516
4359,1.744,14450,1.93,5996,1.427,985.8,1.6
2576,1.831,15700,1.895,5055,0.8879,885.5,1.627
8333,1.893,16210,1.976,2475,1.047,1142,1.857
2557,1.697,18210,1.676,2086,1.246,1384,1.784
2837,1.833,17330,1.952,3563,0.9939,1507,1.403
4424,1.583,17160,1.701,2439,1.369,962.9,1.464
5892,1.322,15010,1.372,1233,1.505,1222,1.092
2950,1.589,14590,1.459,1203,1.777,1593,1.554
3690,1.438,9473,1.063,2049,1.078,1201,1.403
3205,1.865,14810,1.884,1963,0.937,1048,1.436
5306,1.757,11820,1.065,1913,1.247,886.2,1.715
4964,1.98,14170,1.615,1124,1.802,979,1.711
3155,1.898,18480,1.916,2631,1.385,1048,1.851
2431,1.847,16200,1.833,1900,1.138,1099,1.923
3082,1.928,18680,1.982,2804,1.139,952.8,1.83
1993,1.56,15640,1.919,1173,1.862,1257,1.392
3738,1.322,16030,1.6,1471,1.905,1157,1.297
1665,1.913,10100,1.098,2472,1.357,1014,1.776
2115,1.483,11350,1.4,2245,0.7217,1736,1.21
4264,1.534,16640,1.332,2009,1.186,810.7,1.57
3367,1.518,13160,1.242,2124,1.183,1420,1.263
3154,1.494,12540,1.934,1357,1.077,1138,1.574
1969,1.806,13920,1.249,836.6,1.677,1055,1.615
3636,1.185,13950,1.564,1891,0.8751,1198,1.617
1886,1.836,15170,1.725,3523,0.7937,1251,1.718
2525,1.686,16160,1.657,2065,1.093,1248,1.75
3046,1.727,5479,1.444,2556,0.7598,923,1.93
6878,1.751,6773,0.9979,1653,0.6834,1077,1.693
1881,1.808,16810,1.322,1993,1.491,1054,1.85
4710,1.412,18580,1.55,1279,1.811,1758,1.055
3598,1.074,12040,1.292,1078,1.703,1412,1.444
3554,0.9261,13700,1.466,2383,0.9944,897.7,1.914
3861,0.896,7412,0.9248,979.6,1.697,1043,1.754
3643,1.649,9161,1.17,1420,1.182,1447,1.292
1619,1.655,19100,1.779,951.5,1.902,910,1.912
1898,1.638,14070,1.75,1953,1.503,1609,1.486
1243,1.649,15580,1.578,3265,1.001,870.9,1.924
1961,1.329,10050,0.9499,1370,1.731,1101,1.651
6665,1.992,11720,1.095,1457,1.277,1296,1.312
4589,1.825,12350,1.255,1684,0.9857,1791,1.128
2531,1.395,14840,1.52,2179,0.9579,1281,1.112
3945,1.531,15320,1.408,2067,1.602,1214,1.519
4319,1.983,12270,1.052,3371,0.6297,1665,1.162
1324,1.999,12120,1.074,1258,1.045,2122,1.198
2108,1.877,16480,1.88,1164,1.294,1404,1.34
1688,1.779,19420,1.439,1929,1.6,1061,1.63
7075,1.563,16090,1.793,4676,1.048,904.4,1.84
4139,1.767,15230,1.67,1080,1.771,982.9,1.909
2841,1.951,13080,1.539,1129,1.395,1076,1.922
5587,1.039,18130,1.951,1611,1.662,1192,1.999
8659,1.653,24190,1.989,977.6,1.965,1521,1.462
2384,1.148,12040,1.812,3105,1.256,907.3,1.531
3739,1.278,18000,1.419,1922,1.097,1090,1.296
3497,1.743,12580,1.497,3221,0.7524,1328,1.471
6406,1.339,15490,1.996,2022,1.227,1312,1.405
8089,1.423,10580,1.151,833.8,1.517,924.2,1.648
2414,1.408,10890,1.721,1186,1.799,2591,1.178
2464,1.342,13900,1.431,2362,1.947,949.7,1.973
8948,1.992,16590,1.968,2759,1.76,902.6,1.841
1879,1.36,8826,1.47,1029,1.797,1623,1.6
8228,1.366,16370,1.206,1329,1.767,1429,1.273
1848,1.404,15550,1.937,3174,0.9919,1028,1.255
5425,1.955,18210,1.783,2435,0.9512,1266,0.965
3932,1.772,14310,1.317,1758,1.742,953.8,1.551
2874,1.849,18380,1.447,1395,1.266,1085,1.161
1771,1.873,8309,1.221,1541,1.233,1650,1.455
2385,1.774,11450,1.451,2055,1.081,1516,1.316
1950,1.789,17520,1.79,1509,1.502,1286,1.79
1417,1.897,18960,1.979,1786,1.017,1040,1.932
3161,1.337,12030,1.192,4970,1.088,1651,1.125
1986,1.591,9080,1.093,1765,0.9024,880.8,1.765
4875,1.659,18270,1.813,3805,1.678,1092,1.832
4251,1.74,18070,1.829,1347,1.95,1463,1.287
4256,1.057,15950,1.138,1625,1.504,980.1,1.854
6531,1.801,14550,1.468,1258,1.17,952.1,1.614
4552,1.908,13240,1.336,1340,1.579,1014,1.709
4533,1.642,12030,1.336,1338,1.368,965.1,1.873
2351,1.026,16090,1.561,1028,1.969,1024,1.582
2698,1.688,12010,1.424,1228,1.996,804.8,1.989
2304,1.805,6156,0.9185,2316,0.9705,1098,1.517
11480,1.879,12540,1.376,1521,1.455,945.4,1.668
6388,1.894,15840,1.592,1085,1.474,1270,1.34
7974,1.869,16480,1.872,1811,1.056,1577,1.321
6784,1.843,20130,1.59,1956,1.143,1000,1.689
3025,1.26,19530,1.91,1348,1.257,947.7,1.531
4638,1.749,15570,1.621,1175,1.858,1388,1.835
5298,1.177,13480,1.45,2351,1.729,1612,1.787
4725,1.386,17220,1.967,3311,0.9523,1881,1.634
1973,1.799,17120,1.704,1947,1.173,1880,1.475
3953,1.939,11440,1.196,1424,1.626,1074,1.94
4668,1.877,12740,1.371,1901,1.371,1383,1.85
6992,1.464,16280,1.136,1362,1.483,1181,1.698
3757,1.541,19940,1.908,1640,0.9887,956,1.827
1775,1.871,15690,1.804,1066,1.886,877,1.917
2509,1.182,17180,1.617,1340,1.647,1001,1.589
3425,1.161,14890,1.487,3891,1.387,1044,1.675
9813,1.304,17650,1.855,4398,1.682,1127,1.481
3666,1.742,17800,1.975,2947,1.669,978.8,1.787
3268,1.649,18150,1.735,2504,1.184,817.7,1.956
2229,1.565,14190,1.355,5391,0.9145,990.7,1.87
4678,1.236,18410,1.986,1555,1.691,1284,1.403
5371,1.517,9247,1.508,2269,1.373,1270,1.766
3141,1.939,9108,0.9212,2310,1.594,1368,1.229
5440,1.865,8645,1.228,1218,1.933,1231,1.792
2439,0.9706,5378,1.09,1442,1.474,1344,1.804
2722,1.133,16120,1.578,1860,1.187,1086,1.675
1547,1.156,16760,1.503,1166,1.82,1019,1.632
4050,1.464,14460,1.33,1619,1.595,986,1.604
1689,1.777,14480,1.353,2345,1.076,1289,1.886
2514,1.93,17180,1.73,3046,1.181,2581,1.006
1426,1.468,11320,1.599,1279,1.278,892.7,1.782
2923,1.551,17480,1.763,1416,1.448,973.3,1.636
4260,0.9303,15570,1.775,2280,1.483,1163,1.529
3513,1.449,15180,1.624,1234,1.642,1906,1.284
3743,1.764,13460,1.31,1881,1.358,1786,0.9496
1517,1.323,22520,1.941,1961,1.005,1809,0.9991
1933,1.134,17910,1.819,1696,1.162,1602,0.9495
1642,1.738,18350,1.785,1282,1.487,1179,1.219
1554,1.758,15340,1.369,1256,1.387,1028,1.829
1077,1.572,10140,1.046,1963,1.221,869.4,1.589
4891,1.47,9377,0.9248,1159,1.59,1402,1.278
6558,1.395,18200,1.615,1591,1.997,1169,1.615
3701,1.777,14440,1.813,2695,1.131,1063,1.655
4740,1.176,16080,1.596,951.7,1.96,1256,1.403
6789,1.76,17430,1.906,1551,1.366,1729,1.371
4698,1.193,15940,1.185,2240,1.053,1650,1.334
4121,1.446,10380,1.391,1579,1.59,2239,0.9538
9005,1.57,14380,1.763,3606,1.251,2247,1.133
3214,1.895,13580,1.631,1266,1.559,1453,1.194
3155,1.236,15720,1.755,1317,1.448,1566,1.305
3050,1.329,4753,1.109,1411,1.351,1082,1.55
3372,1.665,14560,1.771,1506,0.8834,1377,1.461
2891,1.223,12540,1.302,1960,1.345,1005,1.771
1711,1.923,8437,1.034,3102,0.8965,1287,1.44
15090,1.681,9019,1.247,2234,1.22,1210,1.766
8220,1.824,21670,1.948,1599,0.9777,1288,1.465
1959,1.473,9623,1.021,2297,0.8844,1234,1.767
5352,1.584,15830,1.902,1633,1.434,1013,1.506
2396,1.147,15580,1.868,2393,1.346,1384,1.331
6635,1.535,15810,1.904,2928,1.444,1886,1.803
2351,1.36,12240,1.588,1510,1.512,1127,1.24
4287,1.374,14410,1.273,2201,1.003,969.4,1.235
2505,1.502,4188,0.8885,1379,1.317,1259,1.332
2882,1.136,14170,1.427,2958,1.148,1189,1.371
3388,1.541,12740,1.41,1596,1.472,970.9,1.612
3447,1.4,9976,1.156,1424,0.9959,1183,1.116
3135,1.015,13030,1.584,4228,0.9194,2449,1.034
5358,1.4,15840,1.726,3637,0.9564,1324,1.333
5768,1.299,13490,1.396,1206,1.309,1470,1.297
3995,1.505,10850,1.071,1539,1.61,994.1,1.767
6288,1.566,4547,1.288,1461,1.59,977.9,1.783
3750,1.429,2450,1.357,1410,1.137,1128,1.739
2205,1.691,13850,1.975,1462,1.302,929.2,1.803
4365,1.149,19450,1.589,1219,1.348,1132,1.666
5069,1.367,18890,1.692,1812,1.798,1698,1.253
1766,1.37,14870,1.546,1439,1.549,1262,1.044
1632,1.608,15730,0.9246,1794,1.154,1163,1.967
1447,1.886,12640,1.553,2540,1.366,937.1,1.744
1657,1.995,15880,1.754,2372,1.064,1055,1.299
7361,1.492,17880,1.631,968.9,1.615,1079,1.122
4737,1.339,12250,1.465,2982,0.9625,1073,1.917
2652,1.631,8450,1.538,1655,1.123,1549,1.609
3015,1.321,11780,1.548,954,1.852,1038,1.213
2117,1.311,13660,1.327,903.7,1.949,923.9,1.72
6675,1.214,15440,1.852,1261,1.91,1348,1.41
7527,1.37,14490,1.683,2358,0.8551,944.6,1.73
6084,1.994,10640,1.139,1788,1.839,1069,1.839
2644,1.774,15830,1.452,1320,1.994,892.4,1.896
3518,1.993,15180,1.312,1836,1.807,1306,1.943
1874,1.668,11880,1.45,1874,1.47,1129,1.418
1551,1.546,17780,1.956,1086,1.789,1163,1.71
1943,1.419,19790,1.429,2405,1.387,1100,1.706
2436,1.244,12010,1.282,2275,1.939,950.4,1.87
3410,1.228,10240,1.031,4261,1.669,1098,1.954
4761,1.605,15000,1.359,4935,1.079,1056,1.818
3541,1.063,15440,1.591,4526,1.279,1112,1.559
6528,1.823,11710,1.303,1554,1.313,1442,1.568
2522,1.186,12950,1.457,1301,1.973,1198,1.21
1420,1.698,13190,1.169,1177,1.849,874,1.886
7470,1.118,10720,1.037,1186,1.926,928.5,1.814
3611,1.625,11590,1.509,1152,1.766,1312,1.227
3487,1.349,16410,1.691,1546,1.505,960.9,1.634
3081,1.109,12530,1.246,1855,1.444,835.1,1.989
2999,1.15,9564,1.033,3008,0.8577,1084,1.477
2626,0.9683,11280,1.448,1440,1.431,1022,1.839
1817,1.989,22270,1.768,2925,0.9763,878.9,1.923
5742,1.956,22350,1.71,1339,1.658,1530,1.536
3891,1.619,9227,0.7375,1181,1.878,1721,1.268
4318,1.513,19290,1.679,3425,1.149,1769,1.459
3779,1.578,18730,1.938,5035,1.233,1577,1.248
4833,1.667,18480,1.952,3259,1.577,1577,1.218
2426,1.734,12970,1.64,2886,0.9934,1429,1.589
1845,1.419,18950,1.626,1939,1.036,1039,1.711
9201,1.957,11920,1.223,1423,1.602,1069,1.613
1731,1.656,14080,1.911,1971,1.084,1151,1.297
3146,1.671,12520,1.595,2521,1.113,1278,1.37
2582,1.163,10720,1.892,4073,1.361,1344,1.927
1395,1.452,16710,1.516,3228,1.787,1770,1.073
3778,1.616,6469,1.681,1404,1.451,1367,1.602
5725,1.379,18320,1.797,1354,1.643,1048,1.401
1840,1.852,13940,1.636,1618,1.672,1164,1.381
2575,1.445,18000,1.468,1540,1.415,1153,1.448
3097,1.795,17360,1.619,1937,1.067,1351,1.574
1969,1.63,12780,1.267,2344,0.9332,825.7,1.584
1930,1.395,13480,1.091,2085,1.281,940.2,1.923
3482,1.788,9638,1.073,2628,1.153,1740,0.9565
5737,1.69,14420,1.745,1469,1.31,1577,1.443
7030,1.259,16400,1.996,1555,1.354,1089,1.961
2835,1.569,17130,1.807,4330,0.8691,1243,1.378
1776,1.858,15310,1.792,2179,1.158,920.2,1.544
1304,1.874,16660,1.445,1245,1.463,1168,1.364
1683,1.459,13400,1.269,1352,1.25,911.2,1.883
4844,1.183,13400,0.9407,2960,0.9277,920.8,1.972
5080,1.95,16610,1.138,1170,1.872,1403,1.159
2590,1.834,13690,1.823,1147,1.897,1784,1.379
2321,1.518,11840,1.069,1252,1.666,866.2,1.804
2132,1.977,12630,1.715,1398,1.418,1009,1.744
1736,1.507,12130,1.642,1947,0.8479,1240,0.9603
1881,1.337,15330,1.732,2127,1.643,1173,1.553
1654,1.916,10370,1.706,3211,1.269,1283,1.479
2026,1.221,18130,1.892,1836,1.183,1831,1.05
3410,1.412,17760,1.744,1842,1.309,1605,1.484
7131,1.675,10540,1.453,1879,0.9685,1128,1.117
3310,1.823,13350,1.796,1337,1.61,1130,1.455
1940,1.722,12280,1.796,1253,1.945,1129,1.631
2633,1.698,13840,1.733,3223,1.433,1070,1.816
2252,1.52,17880,0.9935,1345,1.7,1165,1.684
2911,1.669,13880,1.526,1149,1.697,947.8,1.593
1951,0.9751,12040,1.879,2333,1.383,1012,1.67
2527,1.236,15500,1.719,3873,0.9666,1148,1.738
2553,1.399,9778,1.195,2136,1.126,1531,1.11
5726,1.853,8668,1.203,2738,1.049,898.1,1.66
5438,1.897,13720,1.148,1778,1.246,968.6,1.54
1673,1.956,12580,1.231,2062,1.163,827.8,1.866
1730,1.722,14980,1.47,2562,0.9021,810.7,1.797
3895,1.576,16500,1.994,4659,1.663,1253,1.519
5953,1.693,15800,1.949,1691,1.407,1268,1.687
5935,1.5,17560,1.886,1187,1.685,1097,1.599
4428,0.8641,11920,1.298,2134,0.9191,1267,1.301
2055,1.144,17690,1.985,871.3,1.596,880.3,1.715
1564,1.61,15430,1.792,1595,1.632,915.3,1.94
4966,1.047,10060,1.489,1064,1.705,897.3,1.827
9627,1.669,13300,1.238,1426,1.38,902.8,1.836
7999,1.3,18830,1.605,1093,1.969,1544,1.427
3940,1.723,8601,0.857,1656,1.607,854.7,1.768
1613,1.688,18200,1.786,1179,1.93,1039,1.589
5189,1.757,19650,1.392,3797,1.395,1219,1.362
4884,1.608,13130,1.216,2817,1.409,1078,1.685
3976,1.01,10820,0.895,1166,1.668,1100,1.305
