Kmax,Ku,n,halfmax,Vhalf,slope
333100,0.04474,0.8796,493800000,-1,0.0006746
78480,0.004784,0.821,69710000,-1,0.001126
267300,0.01389,0.7518,131500000,-1,0.002033
19750,0.01887,0.9115,39440000,-1,0.0005008
92540,0.006857,0.8778,150500000,-1,0.0006149
138500,0.1231,1.047,801700000,-13.74,0.0001728
82640,0.004653,0.8089,70480000,-1,0.001173
82250,0.007016,0.8369,85260000,-1,0.0009647
437600,0.03623,0.8131,374200000,-1,0.001169
67800,0.03638,0.8278,65690000,-1,0.001032
372800,0.0117,0.7861,240800000,-1,0.001548
436900,0.01707,0.7915,298600000,-1,0.001463
628700,0.01061,0.6683,146200000,-1,0.0043
152600,0.1791,0.6895,40210000,-1,0.003795
288100,0.002414,0.7348,140100000,-1,0.002056
914200,0.01073,0.7881,621700000,-1,0.00147
230400,0.02249,0.9785,794200000,-1,0.0002901
1055000,0.01086,0.8062,891900000,-1,0.001183
58370,0.01612,0.8896,100200000,-1,0.0005825
235500,0.7767,0.8795,3.36e+08,-3.55,0.0007009
137400,0.01267,0.8113,117500000,-1,0.001169
435600,0.01019,0.64,84610000,-1,0.005148
221800,0.003931,0.859,301300000,-1,0.0007361
100400,0.01614,0.8604,128600000,-1,0.0007807
134200,0.004047,0.757,74530000,-1,0.001801
1057000,0.002716,0.7898,799600000,-1,0.001322
143200,0.03644,0.9009,261100000,-1,0.0005484
18830,0.01398,0.7666,10640000,-1.002,0.00177
470800,0.177,0.7513,224500000,-1,0.002097
103200,0.01324,0.82,95020000,-1,0.001086
358000,0.006891,0.9276,954800000,-1,0.0003749
390600,0.004638,0.9092,763700000,-1,0.0005115
156600,0.6242,0.8746,206900000,-3.455,0.0007569
136200,0.003883,0.73,59260000,-1,0.002298
41690,0.01631,0.8678,56050000,-1,0.0007438
111800,0.01362,0.7969,87540000,-1,0.001277
1207000,0.01058,0.8005,923600000,-1,0.001307
30740,0.04479,0.8597,40040000,-1.004,0.0007677
65020,0.04011,0.826,55910000,-1.001,0.001163
71890,0.004362,0.817,65370000,-1,0.0011
205400,0.129,0.7146,73500000,-1.799,0.002795
442900,0.01158,0.7645,235700000,-1,0.001879
198900,0.01288,0.8304,192900000,-1,0.001031
124700,0.05905,0.8469,128400000,-1,0.0009712
107500,0.01774,0.7784,66910000,-1,0.001607
165100,0.0165,0.7549,83770000,-1,0.001971
150900,0.9997,0.8957,242600000,-7.037,0.000622
350800,0.004216,0.7712,219800000,-1,0.001596
125600,0.05586,0.9448,333400000,-1,0.0003767
86470,0.1229,1.022,392300000,-18.01,0.0002204
122600,0.7248,0.7915,69610000,-6.05,0.001761
396200,0.1971,0.929,942600000,-1,0.0004203
134800,0.045,0.8047,1.08e+08,-1.001,0.001248
369700,0.0341,0.8144,314900000,-1,0.001174
20480,0.0122,0.9725,74280000,-1.001,0.0002757
397100,0.007099,0.8866,651600000,-1,0.0006094
466500,0.05379,0.8684,634400000,-1,0.0007353
73010,0.004654,0.8967,128600000,-1,0.0005677
272900,0.005915,0.7099,99560000,-1,0.002741
444900,0.03347,0.7685,241400000,-1,0.001843
166000,0.4913,0.8669,220200000,-1.883,0.0007539
389900,0.002588,0.7856,278300000,-1,0.001401
23600,0.01238,1.022,129300000,-1,0.0001825
218400,0.01381,0.757,113500000,-1,0.001924
453000,0.1904,0.8552,542100000,-1.273,0.0008356
435600,0.01085,0.768,255100000,-1,0.001708
95560,0.1845,0.9632,3.02e+08,-1,0.0003164
487300,0.03494,0.7852,299600000,-1,0.001627
173800,0.04634,0.841,196300000,-1,0.0008854
34630,0.0103,0.891,59840000,-1,0.0005787
181800,0.01615,0.9105,3.72e+08,-1,0.0004887
190700,0.04633,0.8283,193100000,-1,0.0009876
76050,0.003746,0.817,66960000,-1,0.001136
394800,0.7954,0.7953,231400000,-12.34,0.001706
33680,0.016,0.9446,95560000,-1,0.0003524
