hERG_IC50,hERG_h,hERG_Bmax
355.6,1.98,76.96
497.6,1.98,80.84
338.1,1.98,74.12
351.8,1.98,70.7
396.3,1.98,72.32
551.1,1.98,81.69
521.4,1.869,81.33
422,1.563,82.97
490.7,1.98,88.59
391.1,1.98,81.13
477.5,1.449,85.85
350.8,1.523,82.67
350.9,1.98,78.83
392.2,1.98,70.7
438.3,1.98,75.01
378.2,1.98,73.88
381,1.545,81.95
397.4,1.98,81.8
357.3,1.98,78.82
532.1,1.98,80.12
398.2,1.98,81.78
366.2,1.745,75.05
342.5,1.98,76.32
458.4,1.975,88.42
583.8,1.664,92.05
373.9,1.98,75.87
461.2,1.546,90.47
378,1.98,79.35
542.2,1.451,85.33
438.1,1.98,80.97
438.1,1.453,91.48
643.8,1.537,94.37
501.5,1.76,82.44
341,1.98,77.53
648.5,1.685,83.76
408.2,1.352,74.78
395.1,1.98,80.63
530.1,1.391,93.34
563.6,1.54,92.79
387.9,1.98,80.73
398.4,1.98,89.36
512.2,1.527,84.94
425.2,1.732,72.18
373.1,1.98,75.71
518,1.369,85.34
554.2,1.484,86.34
383.9,1.98,74.36
396.4,1.868,81.5
387.6,1.835,81.82
453.6,1.954,79.94
393.3,1.98,81.96
556.9,1.512,99
422.6,1.98,73.69
495.1,1.653,83.33
410.5,1.98,72.08
375.7,1.98,81.84
599.3,1.634,85.12
528.4,1.875,89.68
485.4,1.344,85.9
527.7,1.756,90.53
427.3,1.98,81.85
380.4,1.98,81.69
373.1,1.931,88.54
458.4,1.98,82.02
438.2,1.634,96.43
436.3,1.329,83.44
384.8,1.98,86.79
776.3,0.9861,95.51
396.3,1.515,91.19
399.5,1.98,76.99
415.7,1.98,75.4
447.4,1.98,73.53
507.6,1.893,81.74
441.8,1.98,71.3
409.5,1.98,71.42
399.1,1.98,88.28
472.6,1.832,82.32
631.3,1.153,88.48
375.9,1.98,81.95
465.5,1.963,88.67
523.6,1.465,85.41
444,1.658,71.37
363,1.98,88.67
406.3,1.879,82.79
393.8,1.519,82.88
409.1,1.6,90.72
388.6,1.98,73
326.1,1.98,76.15
503.1,1.593,75.57
552.7,1.181,98.14
702.9,1.651,83.88
355.4,1.682,73.92
377.5,1.98,74.26
505.7,1.482,85.44
425.2,1.98,74.05
439.7,1.98,83.41
360.8,1.98,77.99
629,1.362,88.73
645.3,1.217,99
407.2,1.98,81.04
381.9,1.98,73.24
414.8,1.884,79.82
377.4,1.98,81.07
378.8,1.98,74.39
444.1,1.98,80.07
395.4,1.98,83.96
407.4,1.98,88.44
386.3,1.98,89.41
480.2,1.98,82.71
505.2,1.98,79.87
519.9,1.765,74.71
602.5,1.441,88.21
389.7,1.98,83.99
566.5,1.381,95.09
398.4,1.98,73.35
383.1,1.98,72.09
630.6,1.404,88.69
429,1.98,81.24
390.8,1.98,80.81
455,1.98,81.14
391.6,1.832,81.24
399.9,1.98,73.69
432.7,1.969,81.82
403.8,1.98,79.63
600.4,1.367,89.08
325.9,1.98,77.35
495,1.978,81.77
415.4,1.98,75.1
588.2,1.59,99
475.4,1.371,99
414.7,1.554,83
345,1.98,78.23
399.8,1.98,81.11
546.8,1.835,90.38
720.2,1.253,99
524.4,1.313,87.27
546.8,1.704,84.12
525.2,1.98,71.25
385,1.98,73.91
475.5,1.98,70.7
483.6,1.98,70.7
513.8,1.53,99
641.9,1.241,99
546,1.556,85.27
462.9,1.98,89.24
430.4,1.98,70.7
372.4,1.98,75.54
546,1.556,85.27
401.7,1.98,81.47
683.7,1.035,94.36
498.7,1.288,95.06
530.5,1.688,83.63
360.1,1.731,70.7
375.9,1.98,81.83
479.6,1.98,81.3
435.2,1.98,81.6
372.2,1.98,85.19
438.9,1.959,80.87
756.7,1.41,89.68
442,1.252,85.81
422.1,1.98,72.67
381.5,1.98,72.98
456.6,1.831,72.47
347.8,1.98,78.55
398.5,1.98,72.87
447.1,1.786,73.13
475.8,1.98,87.84
449.4,1.98,78.8
570.1,1.524,99
388.2,1.814,74.56
692.3,1.276,99
435.2,1.98,82.05
457.9,1.561,91.2
348.9,1.98,76.99
387.9,1.98,80.79
457.8,1.98,80.2
395.6,1.98,82.44
528.2,1.654,92.22
691.9,1.758,99
765.7,1.336,99
413.2,1.98,93.64
802.6,1.392,99
441.2,1.887,88.46
397,1.98,73.41
361.9,1.98,71.02
510.9,1.98,80.69
364.5,1.98,85.08
425.1,1.98,89.48
375.8,1.98,76.36
561.5,1.533,84.82
400.5,1.98,83.74
396.2,1.98,87.08
715.1,1.629,99
468.1,1.98,88.37
403.5,1.98,82.06
346.2,1.98,82.34
690.8,1.425,87.98
492.8,1.98,88.3
390.8,1.98,77.43
397.1,1.98,90.39
429.1,1.714,72.23
534.6,1.608,99
377.9,1.578,83.05
419.9,1.98,71.45
466.1,1.98,71.29
365.8,1.98,83.4
340.6,1.98,82.22
410.2,1.98,76.59
495.5,1.873,82.85
542.9,1.862,81.75
444.6,1.424,82.5
383.8,1.98,82.29
447,1.609,83.07
358.4,1.948,73.38
678.3,1.716,99
498.5,1.47,85.07
607,1.347,96
567.2,1.43,94.53
553.1,1.315,95.54
356.4,1.98,74.89
400.9,1.98,75.46
475,1.909,74.31
344.3,1.98,84.45
429.3,1.98,80.17
355.6,1.98,71.71
578.6,1.622,99
343.6,1.98,79.93
