hERG_IC50,hERG_h,hERG_Bmax
8728,0.921,99
4109,0.8868,99
4735,0.9307,99
4836,0.8681,98.88
4773,1.026,99
3829,0.9065,99
4111,1,99
4739,0.8521,98.91
4972,1.047,99
3539,0.958,99
4392,1.099,99
4966,1.025,99
4277,0.8636,98.97
4028,0.832,99
4372,0.9211,99
3882,0.9055,99
3823,0.8574,99
5948,0.9847,99
4503,0.9496,99
4581,0.8897,99
3939,0.8977,99
4714,0.9285,98.95
4470,0.9841,99
8621,0.9353,99
8671,0.8516,99
4372,1.037,99
4181,0.8976,99
5586,0.7978,98.73
4633,0.874,98.95
4489,1.026,99
4288,0.8451,98.92
4077,0.9462,99
4368,0.8819,98.98
4522,0.845,98.85
4708,1.038,99
4355,1.006,99
4135,0.8753,98.97
4525,1.007,99
5039,1.072,99
8548,0.9581,99
4381,0.9182,99
4184,0.9343,99
9092,0.9526,99
4062,0.9253,99
3804,0.8504,99
4942,1.047,99
4323,0.8869,98.98
3841,0.8965,99
5203,1.017,99
4514,1.094,99
4411,0.9083,99
6007,0.978,99
4234,0.8801,99
8416,0.9003,99
4623,1.051,99
4648,0.7873,98.71
4708,0.9458,99
4253,0.9094,99
4375,0.8149,98.88
3994,0.9262,99
4312,0.9615,99
4625,0.7894,98.75
3981,0.8069,99
4833,1.03,99
4089,0.7972,99
5428,0.8947,98.92
4726,0.9906,99
4193,0.9103,99
4263,0.9907,99
4997,1.004,99
3562,0.9533,99
5265,0.7271,98.49
5194,0.8299,98.83
4014,0.8137,99
5013,0.855,98.83
4418,1.011,99
4989,1.034,99
4476,0.9112,98.96
4593,1.037,99
3669,0.8852,99
4444,1.029,99
4371,0.7845,98.75
4555,0.9295,99
3846,0.8576,99
4112,0.9531,99
4370,0.8871,98.93
5045,0.846,98.81
5150,0.9847,99
4074,0.9313,99
4108,0.8031,98.8
3878,1.058,99
4663,0.9661,99
4177,0.9461,99
4251,1.068,99
4506,0.881,98.91
6058,0.8828,98.84
4461,0.9354,99
4276,0.9854,99
5361,0.9455,98.99
4316,0.9279,99
4419,0.8549,98.99
4594,1.027,99
4707,0.889,99
4809,0.9353,99
4200,0.9831,99
3645,0.7909,99
5474,1.024,99
4705,0.9389,98.99
6211,0.9852,99
4621,0.8834,99
4979,0.9244,98.94
3848,0.7654,98.81
4443,1,99
4543,0.8682,98.94
4758,1.034,99
4292,1.011,99
4318,0.9356,99
4326,0.8604,99
4680,1.014,99
4896,0.8063,98.74
3877,0.9077,99
4466,1.145,99
3861,0.7785,99
3800,0.8975,99
4033,0.8058,98.9
4223,1.047,99
4466,0.9487,99
4473,0.9878,99
4646,0.9138,99
4339,0.9531,99
4232,0.9606,99
3974,0.8658,99
5370,0.9649,99
4244,0.9435,99
4480,0.9982,99
4750,0.8915,99
4726,0.9741,99
5381,1.1,99
4584,0.9355,99
4910,0.8603,98.85
3920,1.012,99
4506,0.9396,99
4627,0.8235,98.8
4840,1.014,99
4105,0.951,99
4733,0.97,99
4064,0.9352,99
3898,0.965,99
4056,0.8904,99
4519,1.013,99
5931,0.9192,98.94
4352,0.9669,99
4216,0.8405,99
5190,0.893,98.9
3996,0.9089,99
4122,0.9261,99
5130,1.007,99
5140,0.9321,98.94
5068,0.9158,98.93
5478,0.9855,99
4136,1.009,99
4440,0.8652,98.99
4404,0.9284,99
4303,0.9933,99
4536,0.9839,99
4748,0.9869,99
4145,1.018,99
3527,0.899,99
4727,0.9352,99
3950,0.8274,99
3715,1.031,99
5371,0.8194,98.74
4180,0.9784,99
4289,0.9611,99
4141,0.8517,98.95
4378,1.145,99
4597,1.062,99
4727,1.066,99
4075,1.035,99
3762,0.8973,99
5445,0.8989,98.88
5436,0.9563,99
4325,0.9209,99
4800,0.8977,99
4339,0.9271,99
5902,0.9721,99
4498,0.9446,99
4063,0.9022,99
3861,0.9942,99
4999,0.9687,99
5137,0.9229,98.96
4006,0.94,99
3992,0.8334,98.94
4086,0.9776,99
4380,0.8947,99
5434,0.9258,98.93
3824,0.8642,99
4041,1.023,99
4509,0.9531,99
4540,1.152,99
4347,0.9165,99
4370,0.9597,99
4243,1.006,99
4665,0.8917,99
4129,1.042,99
5646,0.8987,98.91
4155,0.8528,99
5260,1.017,99
4903,1.122,99
4421,1.028,99
4018,0.9752,99
4770,0.8931,98.99
4563,0.9087,98.94
4773,0.8441,98.84
4325,0.8014,98.78
3558,0.9275,99
4099,0.9199,99
4360,0.9407,99
4719,1.006,99
4555,0.8629,98.87
3931,0.8473,99
4109,0.95,99
6292,0.8835,98.9
4874,0.8966,98.91
4553,0.9357,99
4837,0.9156,99
4449,0.9078,99
4340,0.9947,99
4625,0.9839,99
4642,0.949,99
4635,0.9919,99
4525,1.023,99
4198,1.01,99
4902,1.021,99
4943,0.8287,98.8
4281,0.9653,99
4206,0.8418,99
4577,0.8814,98.97
4474,0.8809,98.91
4055,0.9404,99
5439,0.8997,98.88
4210,0.9397,99
4802,1.023,99
5532,0.9477,99
3899,0.9645,99
8280,0.7707,99
4299,0.9048,99
4446,0.8406,98.91
4363,1.02,99
4832,1.036,99
4628,0.8326,98.89
4822,0.9705,99
4458,0.9177,99
4396,1.006,99
4779,0.8616,98.92
3864,0.9199,99
5049,1.018,99
4298,0.8474,98.95
5733,0.9983,99
4421,0.869,99
4211,1.021,99
4438,0.7707,98.69
9115,0.8334,99
3987,0.9033,99
4215,0.9732,99
4055,0.9594,99
3936,0.958,99
5138,0.8461,98.8
6000,0.8606,98.86
4429,0.9532,99
4571,0.9467,99
4691,0.904,99
4855,1.072,99
4801,0.8344,98.83
4869,0.9705,99
4761,0.832,98.88
3979,0.914,99
3879,0.903,99
4540,0.9087,99
5032,0.9382,99
4516,1.055,99
4851,1.133,99
4256,0.9751,99
6024,0.9196,98.95
5721,1.058,99
3591,0.9431,99
5549,0.8083,98.8
8375,0.8845,99
4859,1.082,99
4595,0.98,99
4954,0.7351,98.53
4252,0.9847,99
4129,0.9325,99
4025,0.9417,99
4911,1.052,99
3918,1.004,99
5424,0.8932,98.86
5032,1.035,99
4398,1.013,99
4426,0.8529,98.94
4334,0.9254,99
4626,0.9748,99
5339,0.9373,98.98
4572,1.021,99
4683,0.9921,99
4318,0.892,99
4686,0.8566,98.93
4127,1.016,99
4567,0.8707,98.95
5967,0.971,99
4196,0.9812,99
4533,0.9791,99
4006,0.9663,99
3931,0.8331,99
5717,1.044,99
4103,0.9597,99
4306,1.079,99
4935,0.9826,99
4582,0.9417,99
3873,0.8617,99
4336,1.033,99
4368,0.8885,99
4719,0.9491,99
4806,0.9495,99
4138,0.8302,99
4580,0.9637,99
3839,0.9874,99
4815,0.8763,98.88
4198,0.9954,99
5160,0.9339,98.96
4950,0.9475,98.98
4126,0.9746,99
4341,1,99
4813,1.056,99
4884,0.8824,98.87
3763,0.8312,99
5215,0.8275,98.82
4343,0.782,98.8
4113,0.9133,99
4235,0.6722,98.41
4892,0.8995,98.9
4527,0.9932,99
4497,1.035,99
3872,0.8297,99
5516,1.06,99
4426,0.8767,98.96
4533,0.9145,99
4094,1.024,99
5514,0.9291,98.96
4547,0.8493,99
4370,0.9292,99
4558,0.9294,99
4052,0.9759,99
4040,0.9566,99
5487,0.8372,98.82
4412,0.9045,99
4661,0.91,99
4397,0.9471,99
5346,0.8116,98.71
4504,0.923,99
4424,0.8341,98.91
5148,1.01,99
4089,1.026,99
4546,0.9449,99
5066,1.053,99
6424,1.158,99
4241,0.9703,99
