Kmax,Ku,n,halfmax,Vhalf,slope
5.151,0.006307,2,902100,-1,5.71e-06
4.3,0.004467,2,739400,-1.001,5.816e-06
5.252,0.006433,2,880500,-1,5.965e-06
3.464,0.04364,2,533100,-1.012,6.498e-06
6.072,0.004603,1.331,23580,-1,0.0002575
4.262,0.02457,1.837,376400,-1,1.132e-05
4.529,0.004265,2,897700,-1,5.045e-06
3.037,0.004833,2,582200,-1,5.216e-06
3.087,0.004309,2,614100,-1.001,5.027e-06
2.811,0.002837,2,584300,-1,4.811e-06
5.03,0.01119,1.463,41910,-1,0.00012
19.28,0.03165,1.26,56180,-1.002,0.0003432
2.974,0.004596,1.617,45240,-1,6.574e-05
2.874,0.002061,2,450900,-1,6.374e-06
4.343,0.02536,1.771,183200,-1.855,2.371e-05
19.87,0.007364,1.164,27200,-1,0.0007305
6.702,0.004549,1.17,8549,-1,0.000784
2.763,0.004578,2,538900,-1,5.127e-06
3.45,0.00436,2,532000,-1,6.485e-06
2.8,0.004566,1.88,243300,-1,1.151e-05
3.087,0.005423,1.428,13510,-1.001,0.0002285
6.49,0.004785,1.281,18730,-1,0.0003465
4.704,0.004583,1.433,26760,-1,0.0001758
2.805,0.005547,1.778,102300,-1,2.742e-05
10.49,0.06216,1.362,41710,-2.852,0.0002515
2.955,0.01164,2,496700,-1,5.949e-06
4.515,0.004651,1.542,63860,-1,7.07e-05
2.853,0.004714,1.913,213200,-1,1.338e-05
10.32,0.0131,2,1637000,-6.818,6.304e-06
3.195,0.006441,2,471900,-1,6.771e-06
7.733,0.05774,1.916,1069000,-3.197,7.234e-06
4.797,0.01103,1.654,109800,-2.161,4.369e-05
6.689,0.009608,1.223,14280,-1,0.0004684
8.67,0.02489,1.625,104300,-4.01,8.313e-05
4.711,0.005528,2,814700,-1.004,5.782e-06
9.992,0.01118,1.533,148400,-1,6.733e-05
3.088,0.006394,2,412100,-1.001,7.493e-06
4.256,0.1929,1.96,538400,-1.003,7.905e-06
7.547,0.00372,1.172,11280,-1,0.0006691
18.95,0.01615,1.258,47130,-2.858,0.0004021
5.7,0.004825,1.393,32530,-1.001,0.0001752
4.669,0.01852,1.824,271000,-1.729,1.723e-05
6.875,0.01879,1.918,703300,-1.001,9.775e-06
5.996,0.004375,1.356,28320,-1,0.0002117
6.544,0.00452,1.15,7862,-1,0.0008324
2.882,0.008017,1.999,472300,-1,6.102e-06
2.683,0.004667,1.582,36720,-1,7.307e-05
6.249,0.02242,1.243,13530,-1.001,0.0004619
79050,0.006697,1.44,811900000,-1,9.736e-05
3.092,0.006029,1.811,106700,-1,2.898e-05
4.923,0.009799,2,932700,-1,5.278e-06
96430,0.008947,1.451,924700000,-1,0.0001043
6.244,0.02415,1.215,10940,-1,0.0005707
112.7,0.05719,1.123,150500,-1.116,0.0007488
5.275,0.01506,2,1110000,-3.271,4.752e-06
4.549,0.01091,1.94,461600,-1,9.855e-06
6.52,0.01906,2,970500,-1.08,6.718e-06
4.467,0.005142,2,928300,-1,4.812e-06
3.036,0.002702,1.519,25790,-1,0.0001177
7.263,0.00948,1.074,5416,-1,0.001341
6.639,0.0328,2,998800,-1.26,6.647e-06
3.335,0.005258,1.402,21570,-1,0.0001546
5.187,0.01331,2,804100,-1.011,6.451e-06
2.608,0.004609,2,372800,-1,6.996e-06
2.51,0.002037,1.578,27680,-1,9.068e-05
2.879,0.003708,2,417400,-1,6.897e-06
13.94,0.06779,1.132,13570,-1,0.001027
11.76,0.009033,1.354,55960,-1,0.0002102
4.524,0.006615,1.836,287700,-1.001,1.572e-05
2.812,0.00281,1.618,39000,-1,7.21e-05
2.91,0.0114,2,432400,-1,6.73e-06
4.118,0.00368,1.777,215700,-1,1.909e-05
8.598,0.02935,1.598,154100,-3.224,5.579e-05
8.093,0.03181,2,1608000,-4.443,5.033e-06
4.672,0.01746,2,1021000,-2.548,4.576e-06
503300,0.005123,1.125,733500000,-1,0.0006862
2.692,0.004507,2,441600,-1,6.096e-06
4.93,0.008804,2,973600,-1,5.064e-06
4.886,0.004692,1.393,26280,-1,0.0001859
3.384,0.003349,2,481200,-1,7.032e-06
5.185,0.0139,2,872400,-1.019,5.943e-06
192400,0.01064,1.294,575600000,-1,0.0003343
4.266,0.006691,1.996,676500,-1,6.306e-06
4.532,0.009896,2,652800,-1.001,6.942e-06
9.934,0.009738,1.405,54410,-1,0.0001826
174200,0.05924,1.078,1.87e+08,-1,0.0009316
4.137,0.004233,2,661000,-1,6.259e-06
7.085,0.001939,1.325,37000,-1,0.0001915
6.707,0.01898,2,1118000,-1.097,5.999e-06
5.258,0.009475,1.421,38840,-1,0.0001354
20.46,0.02714,1.193,36410,-1.09,0.0005619
2.911,0.002781,2,502500,-1,5.793e-06
2.847,0.002474,1.561,35290,-1,8.067e-05
4.97,0.004502,1.361,19050,-1,0.0002609
3.431,0.003848,2,567900,-1,6.042e-06
4.75,0.008507,2,815700,-1.001,5.823e-06
6.888,0.01389,1.867,492000,-1,1.4e-05
9.254,0.0119,1.577,154100,-1,6.005e-05
4.49,0.009908,1.875,531000,-1.851,8.456e-06
5.064,0.02252,1.5,56800,-1,8.915e-05
4.398,0.007092,2,845100,-1,5.204e-06
7.135,0.01302,1.978,1490000,-1.001,4.789e-06
3.067,0.001605,1.621,57770,-1,5.309e-05
7.189,0.009204,1.713,262200,-1,2.742e-05
8.242,0.03156,1.817,576200,-4.098,1.43e-05
4.273,0.004456,1.796,293900,-1,1.454e-05
12.5,0.02638,1.424,93150,-3.01,0.0001342
2.903,0.005634,1.583,42470,-1,6.835e-05
5.019,0.02666,1.413,28880,-1,0.0001738
2.978,0.00161,1.522,38710,-1,7.693e-05
6.011,0.004377,1.319,23970,-1,0.0002508
7.714,0.02907,2,1789000,-3.474,4.312e-06
3.196,0.007993,2,738400,-1,4.328e-06
10.02,0.009814,1.492,108000,-1,9.278e-05
3.324,0.0007847,1.366,18170,-1,0.0001829
14.9,0.009788,1.347,74110,-1,0.0002011
8.35,0.2152,1.724,378100,-2.67,2.208e-05
40.18,0.007457,1.091,37200,-1,0.00108
3.086,0.004703,1.634,47840,-1,6.451e-05
8.623,0.04512,1.774,590400,-2.465,1.461e-05
8.221,0.002444,1.142,11220,-1,0.0007327
4.843,0.01003,2,895100,-1.001,5.411e-06
3.832,0.008769,2,353100,-1,1.085e-05
9.459,0.01013,1.572,146100,-1,6.474e-05
2.804,0.004615,1.795,118900,-1,2.358e-05
4.442,0.006595,2,691400,-1,6.425e-06
11.03,0.003852,1.099,12430,-1,0.0008874
7.488,0.002333,1.253,22080,-1,0.0003391
9.438,0.06499,1.326,27900,-1.173,0.0003383
10.54,0.003069,1.053,8607,-1,0.001225
7.395,0.01517,1.765,339600,-1.002,2.178e-05
80170,0.005823,1.436,880900000,-1,9.101e-05
8.342,0.01108,1.584,129400,-1.001,6.447e-05
4.355,0.02677,2,705100,-1.707,6.176e-06
4.874,0.02709,1.574,71680,-1,6.8e-05
3.281,0.002274,1.329,10700,-1,0.0003066
2.953,0.004848,2,498400,-1,5.925e-06
7.032,0.003648,1.07,4710,-1,0.001493
4.151,0.003879,1.581,45530,-1,9.117e-05
4.606,0.006668,1.826,303800,-1,1.516e-05
4.741,0.009314,2,835300,-1.001,5.676e-06
391300,0.02907,1.04,315300000,-1,0.001241
4.628,0.01427,2,735100,-3.651,6.296e-06
87290,0.00509,1.424,979200000,-1,8.914e-05
3.338,0.5609,2,408900,-1.029,8.163e-06
128000,0.006965,1.359,661500000,-1,0.0001935
5.207,0.005069,1.432,30630,-1,0.00017
9.581,0.004356,1.083,8933,-1,0.001073
7.491,0.03088,2,1640000,-4.476,4.568e-06
7.676,0.01921,1.877,531600,-1.388,1.444e-05
11.02,0.06317,1.409,70880,-2.018,0.0001555
8.287,0.01403,2,2105000,-1,3.937e-06
4.641,0.008424,2,728700,-1.011,6.369e-06
17.68,0.008416,1.191,28970,-1,0.0006103
8.002,0.01141,1.704,285900,-1,2.799e-05
4.419,0.005429,1.62,93240,-1,4.739e-05
3.024,0.0115,2,528200,-1,5.725e-06
156200,0.01048,1.385,949100000,-1,0.0001646
4.637,0.01445,2,525300,-1,8.827e-06
40.83,0.02974,1.16,62330,-1.457,0.0006551
3.515,0.003031,1.241,6839,-1,0.000514
3.478,0.003054,1.343,14010,-1,0.0002483
4.591,0.005509,1.613,78310,-1,5.863e-05
6.965,0.01169,1.667,151500,-1,4.597e-05
6.763,0.01856,2,1119000,-1.063,6.044e-06
118500,0.005158,1.26,398400000,-1,0.0002974
3.07,0.003327,1.456,21510,-1,0.0001427
8.548,0.01689,2,1329000,-6.355,6.432e-06
2.872,0.004352,2,413100,-1.001,6.952e-06
3.245,0.003018,1.303,9809,-1,0.0003308
7.226,0.01283,1.722,292500,-1,2.47e-05
8.143,0.05767,1.791,496000,-3.014,1.642e-05
4.047,0.006665,1.892,354400,-1,1.142e-05
10.62,0.003031,1.07,9506,-1,0.001117
4.764,0.005542,1.62,92080,-1.002,5.174e-05
4.098,0.02809,2,851600,-1,4.812e-06
7.237,0.003878,1.245,20980,-1,0.0003449
8.373,0.01519,1.56,110100,-1.001,7.605e-05
6.777,0.00459,1.162,8511,-1,0.0007963
3.719,0.02299,2,450900,-1.129,8.248e-06
7.438,0.03977,2,1288000,-4.027,5.775e-06
8.119,0.01366,2,1429000,-1.795,5.682e-06
20860,0.006456,1.083,21600000,-1,0.0009657
141600,0.006706,1.377,838500000,-1,0.0001689
6.181,0.009432,1.282,19150,-1,0.0003228
12.53,0.01977,1.43,88240,-3.592,0.000142
4.573,0.004656,1.787,212700,-1,2.15e-05
3.483,0.02755,2,484800,-1.391,7.184e-06
4.533,0.004263,1.502,28210,-1,0.0001607
3.079,0.002624,1.434,14560,-1,0.0002115
4.301,0.0075,1.723,138200,-1,3.112e-05
4.569,0.005412,1.474,27780,-1,0.0001645
361400,0.006258,1.128,580700000,-1,0.0006224
115200,0.01118,1.32,438400000,-1,0.0002628
4.351,0.006396,1.609,63120,-1,6.893e-05
3.062,0.004481,1.588,34090,-1,8.982e-05
2.986,0.005448,1.846,116200,-1,2.57e-05
4.233,0.004635,1.815,270500,-1,1.565e-05
40.81,0.0444,1.25,134200,-1,0.0003041
5.325,0.005203,1.337,16250,-1.001,0.0003277
8.237,0.009852,1.541,102900,-1.001,8.005e-05
3.531,0.001795,1.294,10590,-1,0.0003334
3.301,0.002294,1.429,23110,-1,0.0001428
3.239,0.007753,2,316500,-1.001,1.023e-05
7.642,0.01107,1.754,443800,-1,1.722e-05
14.93,0.007352,1.346,73990,-1,0.0002018
3.048,0.006419,2,397900,-1,7.66e-06
5.066,0.01073,1.374,22500,-1,0.0002252
15.27,0.04438,1.297,52990,-1.037,0.0002882
3.967,0.004836,1.763,179200,-1,2.214e-05
2.75,0.004368,2,480400,-1,5.724e-06
4.219,0.004634,1.959,528800,-1,7.978e-06
11650,0.005285,1.217,34970000,-1,0.0003331
3.401,0.003734,1.369,16180,-1,0.0002102
6.302,0.004577,1.186,9649,-1,0.0006531
4.818,0.02611,1.688,161500,-1.374,2.983e-05
4.849,0.009429,1.532,55900,-1.804,8.674e-05
4.548,0.005519,1.477,32960,-1,0.000138
4.742,0.01559,1.77,172000,-2.901,2.757e-05
4.647,0.004643,1.75,274600,-1,1.692e-05
4.782,0.009845,2,930400,-1,5.14e-06
4.156,0.04699,2,902300,-1,4.606e-06
3.451,0.007731,2,548400,-1,6.293e-06
32.48,0.007246,1.299,150600,-1,0.0002157
3.008,0.004105,1.978,336700,-1,8.934e-06
9.888,0.002444,1.057,7786,-1,0.00127
2.894,0.003336,1.735,101700,-1,2.846e-05
7.048,0.03117,1.833,428300,-3.244,1.646e-05
4.898,0.01811,2,784300,-3.9,6.245e-06
2.94,0.002531,1.728,158100,-1,1.86e-05
8.044,0.02258,2,1444000,-5.739,5.571e-06
4.017,0.004893,1.745,168200,-1,2.388e-05
5.796,0.00309,1.328,21470,-1,0.00027
5.763,0.004447,1.38,29870,-1,0.0001929
2.998,0.002923,2,319500,-1,9.383e-06
15.69,0.007403,1.436,168900,-1,9.29e-05
3.347,0.004326,2,419400,-1,7.98e-06
3.113,0.00453,1.49,18270,-1,0.0001704
7.172,0.009161,1.173,11270,-1,0.0006364
12.77,0.003029,0.9939,7126,-1,0.001792
6.725,0.004272,1.299,25540,-1,0.0002633
11.53,0.002331,1.099,13490,-1,0.0008547
3.415,0.004368,2,540800,-1.001,6.315e-06
3.231,0.003846,1.412,15800,-1,0.0002045
