ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
8418,1.867,23210,1.562,3613,1.743,138.8,1.015
6820,1.724,20460,1.925,3527,1.803,139.1,1.156
9751,1.871,19800,1.938,3699,1.482,140.1,0.9961
9244,1.742,19330,1.922,3408,1.529,106.6,0.9759
9358,1.879,18350,1.971,4103,1.859,134.5,1.075
8881,1.99,19120,1.767,3705,1.601,120,1.096
8558,1.931,18230,1.537,3589,1.279,118,1.09
8658,1.97,17720,1.026,3832,1.05,121.1,1.118
10900,1.868,24060,1.268,3908,1.303,112.6,1.049
10170,1.954,18800,1.562,3235,1.7,113.5,1.016
10370,1.992,18680,1.967,3605,1.424,122.9,1.055
10890,1.752,19430,1.187,3568,1.605,120.8,1.072
9542,1.757,20010,1.621,3623,1.384,105.5,1.031
7901,1.794,21850,1.738,3581,1.56,120.8,0.9069
10640,1.826,24090,1.307,3742,1.306,135.6,0.9604
9527,1.965,18550,1.567,3765,1.247,146.7,1.104
9860,1.97,17440,1.878,3648,1.575,126.4,0.9392
8700,1.935,19460,1.594,3491,1.301,107.8,0.8985
9688,1.922,18600,1.964,3855,1.249,125.1,0.9405
10580,1.921,17550,1.41,3794,1.37,109.7,1.104
11010,1.947,21440,1.729,3950,1.125,106.3,1.122
11020,1.946,18570,1.832,3527,1.59,138.3,0.8308
8557,1.763,18770,1.654,3874,1.86,134.5,1.052
8830,1.907,16940,1.772,3589,1.442,119.8,1.004
8564,1.773,19470,1.035,3994,1.226,118.3,1.091
8969,1.934,19710,1.521,3865,1.484,117.9,1.051
9501,1.979,17530,1.335,3965,1.207,116.3,0.9168
7975,1.987,16560,1.852,3613,1.172,149.8,1.128
8187,1.916,19450,1.432,3820,1.252,164.6,1.068
8298,1.978,18450,1.761,3616,1.655,139.7,1.031
9297,1.944,17010,1.813,4200,1.286,108.3,1.094
9570,1.899,18440,1.668,3620,1.582,102.6,0.9919
8969,1.549,21460,1.91,3618,1.161,135.1,1.17
7468,1.799,17620,1.947,3794,1.463,132.8,0.9876
9553,1.958,18090,1.921,3608,1.475,116.8,0.8771
8932,1.984,13520,1.439,4215,1.589,130.2,1.035
8384,1.862,14240,1.492,3716,1.218,123.6,0.9574
8602,1.787,11710,0.9311,3507,1.317,139.2,1.068
8853,1.986,16690,1.843,3923,1.136,109.3,0.9904
10250,1.593,20650,1.432,3613,1.377,116.7,1.142
7585,1.564,22180,1.499,3668,1.548,121.4,0.9706
9811,1.735,29110,1.072,4211,1.262,122.9,0.9993
9066,1.509,33720,1.025,3543,1.343,134.3,1.068
9881,1.795,45430,0.8579,4248,1.428,132.4,1.078
9461,1.907,63220,0.6126,3229,1.696,114.1,1.028
10720,1.887,38880,0.9897,3913,1.557,149.4,1.213
7175,1.577,22470,1.822,3972,1.318,107.8,1.007
7951,1.227,21170,1.349,3342,1.307,136.7,1.008
9523,1.391,19620,1.437,3343,1.492,128.7,1.181
8708,1.724,22410,1.6,3699,1.487,124.8,1.106
6707,1.974,20280,1.747,4105,1.409,119.5,1.064
8526,1.671,19450,1.381,3899,1.348,117.1,1.067
10290,1.691,23680,1.864,3739,1.31,115.4,1.03
7586,1.833,17960,1.588,3672,1.244,129.1,1.195
8384,1.967,17900,1.901,3834,1.474,122.2,1.065
10060,1.952,20370,1.816,3069,1.264,134.8,1.054
9366,1.996,19150,1.957,3604,1.516,127.8,1.121
9349,1.948,20210,1.527,3990,1.653,119.1,1.161
9199,1.921,21740,1.995,3791,1.697,97.01,0.9219
9501,1.992,18220,1.93,3788,1.251,137.4,1.114
9351,1.965,18180,1.978,3780,1.283,107.3,1.007
7424,1.923,19490,1.692,4115,1.16,127.6,1.018
10600,1.915,18590,1.42,3361,1.361,160.4,0.9931
9435,1.831,22170,1.464,3182,1.418,151.3,1.037
8613,1.788,19040,1.999,3242,1.368,129.1,1.049
10050,1.932,18820,1.38,3847,1.46,109.8,1.042
11220,1.852,20640,1.881,3439,1.269,110.5,0.9832
6098,1.861,20080,1.907,4168,1.257,119.5,1.005
8009,1.749,20480,1.661,3555,1.454,124.8,1.055
6872,1.606,22870,1.41,3298,1.566,110.7,0.9278
9731,1.711,21720,1.997,3315,1.6,118.1,1.004
8595,1.999,22920,1.686,3130,1.453,131.1,1.013
7180,1.169,18750,1.681,3681,1.521,107.2,1.01
11520,1.382,19190,1.973,3635,1.473,101.7,1.073
10490,1.838,20360,1.915,3493,1.2,112,1.057
9041,1.831,18730,1.106,3706,1.304,107.7,1.076
7860,1.944,20860,1.392,3539,1.176,125.4,1.204
8278,1.878,17590,1.201,3406,1.198,147.4,0.9592
9873,1.88,20310,1.396,3865,1.234,127,1.08
9896,1.892,16810,1.347,3439,1.253,125.3,1.059
9998,1.925,21500,1.174,4434,1.528,123.1,1.237
10180,1.947,17360,1.725,3835,1.205,134.4,0.9982
9500,1.987,19550,1.689,3391,1.194,116.3,1.149
9686,1.938,21820,1.855,3660,1.411,107.9,0.9644
9397,1.955,16880,1.912,3969,1.456,115.2,0.9263
9793,1.976,18620,1.382,3589,1.503,106.9,0.9436
10300,1.887,20290,1.545,3585,1.35,114.3,1.076
8836,1.861,20910,1.951,3782,1.198,156.3,1.132
9172,1.92,18830,1.935,3361,1.094,120.1,1.124
8292,1.636,17850,1.966,3620,1.525,117.4,1.039
10550,1.875,23730,1.734,4569,1.223,113.7,1.061
8309,1.768,20750,1.965,3148,1.444,115.1,1.094
10500,1.417,16950,1.921,3255,1.263,116.9,0.9918
9582,1.295,17150,1.935,3588,1.396,126.8,1.135
10160,1.817,22430,1.695,3392,1.242,108.8,1.024
8697,1.821,18590,1.834,3529,1.442,110.8,1.054
12530,1.782,17690,1.915,3450,1.547,116.5,1.193
9036,1.917,19280,1.534,4124,1.353,104.3,1.178
8361,1.655,19140,1.772,3684,1.268,123.2,1.083
12380,1.697,23910,1.766,4162,1.208,121.8,0.9799
12370,1.5,18390,1.822,3824,1.245,112.5,0.9881
9292,1.801,18820,1.862,3156,1.329,113.8,0.9845
11000,1.733,16580,1.977,3891,1.456,123,1.119
11620,1.928,18980,1.958,4135,1.365,119,1.196
8533,1.994,19100,1.655,4015,1.567,116.7,1.021
8085,1.986,20720,1.46,4063,1.52,118.5,1.113
7472,1.756,17790,1.313,3186,1.756,116.5,0.9578
8762,1.672,22280,1.701,3657,1.291,122.3,1.024
12070,1.781,18380,1.628,3715,1.459,129.8,0.8663
8803,1.939,18690,1.432,3872,1.4,113.6,0.9029
8658,1.946,19770,1.709,3764,1.337,106.5,0.9853
9940,1.942,25700,0.9189,3769,1.566,112.5,0.9054
9419,1.835,28870,1.169,3657,1.256,113.4,1.045
8423,1.794,20530,1.215,3668,1.429,128.4,0.9649
9770,1.615,18320,1.493,3588,1.658,126.1,0.998
10410,1.602,19500,1.971,3679,1.796,103.1,0.9899
11810,1.577,19200,1.601,3947,1.221,119.5,1.036
10170,1.693,16870,1.937,3490,1.623,107.6,0.9849
9820,1.626,17610,1.43,4117,1.473,115.1,1.083
9647,1.782,18670,1.607,3694,1.455,119.5,0.9242
9092,1.996,19160,1.883,3828,1.318,110.8,1.005
10160,1.951,20740,1.466,3880,1.454,115.9,1.057
11180,1.982,20400,1.399,3568,1.123,129.1,1.023
10080,1.866,19720,1.792,3635,1.396,135.9,0.9641
9482,1.572,19860,1.512,4092,1.309,116.4,0.979
8451,1.917,19080,1.925,3109,1.502,141.6,1.059
9762,1.995,19800,1.745,4336,1.359,119.9,1.013
8995,1.942,20500,1.843,3701,1.556,113.6,1.066
8762,1.863,20070,1.924,3488,1.391,133.3,0.9821
8654,1.967,17990,1.753,3474,1.379,120.6,0.9958
9311,1.954,17310,1.475,3738,1.371,128.3,1.075
9522,1.986,20580,1.951,3034,1.295,113.3,0.9809
10350,1.474,22100,1.352,3412,1.238,121.7,1.077
12160,1.333,20520,1.747,4009,1.544,128.5,1.08
6084,1.462,20200,1.785,3975,1.366,120.8,1.037
11540,1.696,19170,1.213,3913,1.711,142,1.041
12210,1.936,21920,1.623,3721,1.41,123.4,0.9736
10310,1.952,20550,1.409,3329,1.401,126.3,0.8928
10720,1.791,20570,1.365,3805,1.188,123.4,1.021
8831,1.991,17650,1.907,3829,1.277,129,0.9719
11570,1.894,16680,1.542,3702,1.42,117.6,0.9936
9674,1.809,16430,1.796,4055,1.167,118.9,1.048
9894,1.971,20740,1.565,3524,1.393,123.5,1.131
10650,1.596,19780,1.513,3517,1.326,116.3,1.043
13090,1.739,16360,1.833,3929,1.38,119.8,1.077
11480,1.997,20650,1.809,4477,1.325,109.2,1.069
8947,1.964,19880,1.804,3632,1.22,111.3,0.9605
7060,1.973,18080,1.55,3596,1.631,115,0.9752
8064,1.86,20320,1.504,4162,1.468,117.1,0.9891
9185,1.762,21140,1.692,4083,1.236,112.5,1.073
10910,1.648,17430,1.878,3513,1.443,109.8,1.019
9002,1.984,17120,1.936,3448,1.573,121.8,1.021
7547,1.8,17860,1.691,3833,1.832,114.3,1.009
10270,1.995,20780,1.834,4388,1.336,133.4,1.079
6756,1.794,20010,1.764,4245,1.612,144.3,1.133
6770,1.913,18810,1.774,3663,1.551,118.4,1.043
7929,1.782,20920,1.56,3737,1.366,123.9,0.9759
9009,1.916,19060,1.165,3990,1.606,121.1,1.007
9436,1.803,21450,1.524,3712,1.177,114.1,1.027
8119,1.969,21670,1.906,3946,1.376,110.2,1.001
10300,1.997,19490,1.954,3592,1.479,112.1,1.04
8431,1.835,17790,1.734,3610,1.262,114.4,1.167
11140,1.497,17230,1.617,4088,1.275,123,1.021
8176,1.731,19850,1.729,3818,1.272,128.9,1.072
11290,1.958,19380,1.371,3706,1.497,119.8,1.031
10330,1.753,17030,1.903,4203,1.214,143.3,0.9669
6549,1.298,18790,1.951,4211,1.324,104,0.9605
10030,1.564,17870,1.498,3855,1.329,104.3,0.9399
6441,1.433,17760,1.489,3459,1.422,127.2,1.017
9564,1.618,19320,1.817,3378,1.559,124.8,0.8935
8678,1.718,20140,1.402,3395,1.419,121,1.067
9746,1.945,19270,1.816,3560,1.343,129.7,1.033
9714,1.92,19820,1.922,3893,1.355,102.8,1.038
8636,1.897,18440,1.988,3461,1.287,115,0.8716
8958,1.955,18150,1.583,3844,1.302,100.6,0.9356
10140,1.864,18220,1.796,4034,1.244,107.2,0.9205
8987,1.29,19580,1.561,3986,1.365,128.9,0.9926
9290,1.802,15770,1.673,3715,1.444,144.4,0.9415
9879,1.787,17910,1.891,3722,1.437,146.3,0.9834
9183,1.865,14670,1.998,3693,1.471,144.2,0.9117
9010,1.543,17760,1.367,3572,1.415,108.9,0.964
9402,1.868,15270,1.555,3897,1.305,122.1,1.065
11410,1.974,18180,1.827,3686,1.448,116,1.073
10240,1.519,19770,1.928,3925,1.363,106.6,1.067
10320,1.609,22370,1.531,4081,1.555,127.7,1.032
10930,1.747,18110,1.277,4507,1.114,121.4,1.002
7860,1.842,16930,1.474,3489,1.264,109.1,0.9702
11710,1.991,15470,1.069,3606,1.422,118.3,1.024
10860,1.997,19030,1.083,3591,1.308,106,0.978
7920,1.823,21410,1.701,3609,1.606,125.3,1.004
10170,1.983,16640,1.679,3353,1.156,127.1,1.145
9806,1.973,18550,1.604,3779,1.322,135.3,1.013
10540,1.949,18910,1.691,3697,1.318,126.7,1.026
9671,1.901,17720,1.768,3580,1.611,96.56,0.9026
8970,1.981,25290,1.791,3785,1.472,123.6,0.912
8882,1.848,18100,1.944,3749,1.558,112.5,1.028
10190,1.822,17670,1.288,3936,1.259,115,1.014
10030,1.956,23470,1.798,3480,1.491,115.5,0.9978
9123,1.746,19080,1.966,3597,1.659,129.1,1.002
7552,1.584,18700,1.899,3742,1.678,118,1.019
8010,1.495,18470,1.987,3523,1.183,123.9,0.9547
13320,1.911,16980,1.878,3738,1.409,115.4,1.045
10320,1.827,20230,1.764,3947,1.33,119.6,1.1
10230,1.981,19990,1.789,3608,1.322,126.2,1.08
9245,1.659,19260,1.961,4059,1.335,125.6,1.031
10570,1.932,17650,1.867,3731,1.421,119.3,1.01
10060,1.863,18960,1.894,3822,1.409,112.2,0.937
9604,1.984,19170,1.836,3905,1.478,112.1,0.9988
7688,1.779,20750,1.614,3743,1.27,130.9,1.118
10080,1.57,20590,1.867,3867,1.552,125.5,1.019
9284,1.935,20220,1.957,3468,1.095,115.6,1.012
10670,1.861,19550,1.937,3878,1.545,120,0.9204
9135,1.995,20450,1.862,3437,1.801,117.6,1.044
9849,1.863,20900,1.696,4334,1.268,107.9,0.9529
7523,1.94,22140,1.109,3611,1.448,133.5,1.048
8940,1.564,20300,1.217,3624,1.667,129,1.013
6084,1.565,21630,1.815,3670,1.487,115.6,0.9224
5327,1.63,24450,1.221,3505,1.231,120.9,1.058
11570,1.501,25980,1.453,3476,1.451,124.4,0.9937
8485,1.259,20170,1.675,3306,1.368,114.2,1.093
7401,1.697,19170,1.811,3829,1.384,116.5,1.186
10290,1.852,21780,1.388,3961,1.333,107.5,1.011
8646,1.828,20070,1.65,3423,1.489,119.5,1.011
10480,1.985,20540,1.935,3254,1.58,127.5,1.051
10840,1.834,20870,1.904,3500,1.205,141.2,1.057
10610,1.967,20130,1.858,4249,1.075,119.8,1.009
10280,1.992,21440,1.875,3500,1.403,121.3,1.068
8698,1.994,18330,1.52,3415,1.465,114.4,1.022
11900,1.994,18170,1.424,3785,1.322,119.8,0.9649
11560,1.834,19920,1.677,3479,1.433,121.9,0.9964
11100,1.822,21820,1.327,3391,1.534,122.5,1.126
9474,1.539,20730,1.715,3852,1.562,113.7,1.116
11100,1.986,15320,1.756,4232,1.39,113.8,0.9665
10620,1.623,16600,1.49,3710,1.462,135.4,1.055
10320,1.961,18770,1.784,4616,1.292,123.5,1.096
10850,1.839,18120,1.653,4401,1.343,113.3,1.046
11650,1.79,19240,1.549,3899,1.461,133.1,1.023
10360,1.781,18730,1.366,3849,1.474,130.5,1.002
8864,1.78,19290,1.715,3284,1.283,120.3,0.954
9571,1.821,17350,1.9,3607,1.586,116,0.9894
8947,1.987,23170,1.791,2828,1.587,110.1,0.9669
8555,1.985,19880,1.422,3740,1.281,125.4,1.16
9772,1.922,18580,1.654,3140,1.184,129.1,1.072
7527,1.881,25760,1.524,4105,1.64,117.1,1.075
7816,1.939,19890,1.485,3641,1.28,112.9,1.131
10890,1.941,16590,1.735,3492,1.267,120.4,1.113
9627,1.538,20280,1.46,4077,1.374,115.6,1.14
11400,1.661,18480,1.458,3778,1.335,117.3,1.012
10320,1.911,16520,1.485,4172,1.287,116.6,0.9973
10620,1.81,16780,1.561,3407,1.325,113,1.016
9780,1.588,17270,1.593,3878,1.213,110.3,1.058
9582,1.681,18540,1.706,4156,1.206,102.4,0.9492
8807,1.756,18240,1.912,3724,0.9372,96.54,0.9607
8952,1.66,18550,1.507,3184,0.9896,127.1,1.291
10540,1.796,23880,1.206,3901,1.411,143.3,1.216
9109,1.824,20480,1.85,3519,1.353,118.6,1.005
10430,1.937,20480,1.801,3836,1.427,129.7,0.9652
10700,1.701,24400,0.9923,3901,1.277,133.3,0.9992
9426,1.773,18020,1.94,3973,1.284,148.4,1.095
10170,1.85,19780,1.675,3486,1.263,130.7,0.9223
11250,1.975,20150,1.996,3865,1.186,115.3,1.012
10270,1.651,20330,1.441,3591,1.088,134.6,1.014
11770,1.68,21910,1.543,3627,1.51,129.6,1.139
9295,1.96,21230,1.541,3811,1.214,128.9,1.002
7887,1.997,18280,1.601,3627,1.349,134.7,1.07
10370,1.692,19750,1.538,3471,1.404,118.3,1.035
9738,1.556,18580,1.951,3943,1.353,93.55,1.029
10130,1.945,15680,1.959,4008,1.321,116.6,1.109
8438,1.961,23320,1.09,3598,1.455,126.1,1.141
7408,1.875,24340,1.009,3722,1.78,125.4,1.149
11160,1.555,19440,1.661,3641,1.354,116.1,1.025
13020,1.738,20500,1.639,3643,1.408,118.1,1.057
10550,1.859,19760,1.767,3358,1.844,108.2,1.15
9576,1.966,18160,1.944,3550,1.32,120,0.9918
10010,1.717,22160,1.62,3601,1.514,117.9,1.037
7243,1.993,18830,1.937,3552,1.366,121.8,1.069
9349,1.957,17630,1.551,3922,1.4,125.7,0.9762
8470,1.367,20200,1.67,3306,1.082,123.7,0.951
9227,1.561,20150,1.396,3772,1.127,120.2,1.019
9184,1.843,18430,1.714,3850,1.158,120.7,0.9535
9889,1.766,20290,1.634,4253,1.245,116.7,0.9535
8909,1.797,16580,1.611,4166,1.283,122.6,1.051
9106,1.925,20720,1.526,3564,1.752,127.1,0.8641
9853,1.961,19370,1.708,3859,1.257,138.7,1.08
8882,1.932,20390,1.449,4145,1.574,125.7,1.076
12240,1.568,18570,1.716,3561,1.305,121.4,0.9363
11200,1.519,18380,1.73,3291,1.411,104.7,0.9941
8897,1.879,20340,1.838,3702,1.437,127.9,1.08
7759,1.949,19300,1.549,3902,1.18,118.6,1.017
9332,1.777,19800,1.413,3578,1.39,133.7,1.08
9333,1.855,15460,1.503,3890,1.314,129.2,1.003
9153,1.865,17580,1.413,3542,1.515,112.3,0.9713
9169,1.962,17810,1.353,3546,1.436,112.1,0.9789
9652,1.812,18300,1.499,3520,1.185,119.7,1.199
9159,1.93,23120,1.164,3186,1.351,128.6,1.207
8692,1.796,24450,1.256,3618,1.317,134.4,0.947
9245,1.857,19000,1.76,3559,1.472,118.7,1.016
11790,1.803,19520,1.749,3542,1.566,110.7,0.9707
10800,1.885,24380,1.375,3951,1.52,117.8,1.115
8121,1.943,20780,1.639,3682,1.242,129.8,1.118
10900,1.823,18200,1.633,3610,1.319,121.4,1.122
7633,1.605,19020,1.816,3056,1.835,105.1,1.065
10840,1.639,21950,1.433,3696,1.647,118.5,0.9567
9023,1.849,13540,1.243,3956,1.299,131.5,1.056
9671,1.74,16150,1.385,3824,1.32,119.2,1.109
9769,1.744,22570,1.782,3539,1.751,108.1,1.02
9522,1.906,21600,1.433,3552,1.755,114.4,0.9986
8510,1.883,21460,1.092,3895,1.398,121.9,0.9284
8862,1.389,20430,1.945,3414,1.53,100.3,1.068
7767,1.617,17840,1.746,3874,1.537,99.07,0.9952
8024,1.925,17630,1.696,3937,1.271,115.2,0.9281
11720,1.956,24740,1.65,3784,1.288,128.7,1.192
9538,1.647,21720,1.987,4312,1.463,109.7,0.9626
8100,1.913,21410,1.39,4718,1.341,105.3,1.052
9538,1.962,19220,1.277,4159,1.588,124.4,1.052
8466,1.828,15260,1.96,4155,1.322,117.6,0.8981
11400,1.718,18870,1.975,3946,1.446,120.1,1.065
9788,1.26,23020,1.903,3720,1.394,125.9,0.9408
12690,1.336,17610,1.877,3515,1.462,122.4,1.073
10680,1.085,25090,1.456,3577,1.332,123.3,1.036
10100,1.355,19700,1.537,3976,1.213,115,1.022
8650,1.678,21770,1.726,3328,1.313,121.8,1.117
9727,0.9587,20080,1.711,3705,1.371,124.6,1.001
10170,1.973,20560,1.863,3423,1.505,107.1,0.96
7491,1.668,21830,1.519,3628,1.876,120.7,1.067
10300,1.627,21480,1.607,3492,1.354,109.2,0.8914
8011,1.635,17630,1.275,4067,1.398,119.7,1.137
9429,1.89,25670,1.579,3912,1.186,126.1,1
10820,1.953,28580,1.18,3625,1.361,115,0.9778
9696,1.797,19240,1.981,3727,1.523,131.9,0.9732
11690,1.873,18040,1.875,3743,1.308,143.7,1.03
12140,1.349,19380,1.706,4052,1.136,134.6,1.035
11230,1.477,21430,1.716,3588,1.418,137.2,1.162
10180,1.813,22420,1.682,3245,1.257,117.1,1.009
8698,1.765,20600,1.448,3947,1.35,128.1,0.9763
10530,1.996,17390,1.831,3851,1.507,139,1.263
9026,1.877,23640,1.4,3654,1.289,106.4,1.181
8045,1.866,21070,1.598,3211,1.595,127.2,1.016
7146,1.68,19170,1.934,3657,1.267,135.6,1.095
10210,1.772,21760,1.907,3416,1.099,151.6,1.112
9822,1.766,19520,1.897,2980,1.557,105.5,0.9291
8358,1.761,22130,1.803,3553,1.236,115.6,0.9584
9669,1.871,19380,1.914,3562,1.297,119,0.9983
11000,1.977,17940,1.953,3729,1.225,120.8,1.011
10660,1.98,18670,1.868,4095,1.287,108.1,1.027
13060,1.858,20600,1.979,4033,1.341,122.2,1.124
11380,1.865,18830,1.73,3732,1.442,132.4,1.02
10480,1.878,18710,1.96,3634,1.087,117.8,0.9837
12840,1.986,20780,1.758,3987,1.233,124.1,1.043
9452,1.809,20660,1.863,3608,1.856,130.1,0.975
11370,1.958,19880,1.823,3254,1.496,123.7,0.9949
9033,1.869,18980,1.727,3946,1.539,132.7,1.047
11310,1.381,19300,1.535,4132,1.436,121.3,1.048
9013,1.955,17790,1.71,3808,1.394,118.3,1.2
9422,1.907,19080,1.526,3815,1.708,121.3,1.272
9226,1.667,19590,1.563,3617,1.501,128.2,1.004
8082,1.715,20630,1.358,3559,1.356,127.8,1.023
10170,1.722,19800,1.845,3592,1.927,112.8,0.948
9709,1.852,15870,1.696,3500,1.796,121.9,1.034
7713,1.448,21520,1.46,3367,1.331,118.9,1.075
9145,1.527,17770,1.631,3806,1.231,93.23,1.013
8500,1.663,17900,1.625,3513,1.393,109.4,1.162
10430,1.822,17210,1.822,2902,1.601,105.7,1.088
10650,1.627,16930,1.746,4095,1.709,121.5,1.046
11990,1.493,17300,1.872,3806,1.373,124.7,0.9762
8324,1.54,19060,1.999,3454,1.504,121,1.039
7992,1.769,21250,1.687,3473,1.238,121,1.011
9106,1.976,19400,1.841,3478,1.202,122.5,1.023
9002,1.942,19570,1.708,3427,1.207,104.5,0.965
10020,1.937,19910,1.747,3696,1.271,116.9,0.9736
8537,1.938,19910,1.54,3699,1.519,115.5,0.9576
8589,1.913,20090,1.913,3556,1.164,109.6,0.9366
8992,1.904,24290,1.788,3542,1.203,127.7,0.9611
12360,1.895,17420,1.947,3423,1.179,92.34,0.9873
10370,1.785,17170,1.849,3336,1.439,96.48,0.9712
8992,1.82,19710,1.929,3606,1.453,123.1,1.011
9478,1.934,21070,1.699,3296,1.398,116.9,0.9175
9925,1.983,19160,1.899,3570,1.505,148,1.015
8906,1.896,20350,1.738,4510,1.316,121.6,0.9731
9900,1.919,15680,1.711,3634,1.666,128.3,1.06
9223,1.793,16920,1.977,3501,1.652,105.7,0.9853
9339,1.927,17520,1.834,3439,1.275,122.4,1.05
11130,1.975,15790,1.836,3599,1.285,115.7,1.065
10360,1.804,17950,1.973,3822,1.324,109.6,0.9511
10180,1.873,15690,1.405,3449,1.587,126.2,0.9474
10040,1.898,21900,1.557,4060,1.275,123.8,0.9391
11710,1.754,21150,1.853,3527,1.329,121.1,0.9514
8305,1.891,21770,1.613,3464,1.326,112.5,0.998
10340,1.593,20120,1.588,3853,1.294,112.2,0.9862
8808,1.866,17070,1.203,3230,1.514,110.6,1.082
9525,1.916,19570,1.9,3712,1.613,107.7,1.137
9576,1.965,19260,1.983,4381,1.439,126.2,1.006
10760,1.996,19490,1.914,3909,1.496,109.9,0.9865
9758,1.948,19880,1.943,3401,1.85,123,1.074
9111,1.876,15970,1.593,4322,1.557,104.8,1.109
7920,1.974,18250,1.969,3978,1.18,141,1.055
9531,1.805,15140,1.101,3058,1.859,113.4,1.062
10090,1.907,18330,1.939,3767,1.256,111.6,0.9193
10780,1.437,22540,1.398,3907,1.714,121.3,1.165
7775,1.803,17430,1.811,3694,1.662,107.2,1.031
9915,1.652,17320,1.992,3636,1.75,133.1,1.128
13380,1.64,15750,1.863,3231,1.569,130.3,1.103
8234,1.697,18100,1.938,3736,1.469,124.3,1.154
9288,1.73,20560,1.957,3754,1.309,120.2,0.9928
7643,1.95,17610,1.652,3833,1.245,117.9,1.109
9343,1.631,17550,1.985,3752,1.144,132.1,1.201
7399,1.715,19230,1.684,3807,1.638,137,1.072
10370,1.866,20870,1.406,3910,1.322,112.8,1.02
9393,1.807,20640,1.876,3848,1.273,120.9,1.022
9691,1.969,17510,1.325,3793,1.331,121.2,1.134
8813,1.896,19960,1.963,3561,1.377,113.3,0.9181
9334,1.936,20070,1.531,3985,1.553,119.8,1.033
8964,1.935,19070,1.38,3672,1.384,114.8,1.21
8911,1.909,19740,1.871,3592,1.444,115.3,1.127
7563,1.756,19400,1.714,4054,1.55,116,0.9283
8824,1.812,22010,1.768,3677,1.336,110.4,0.9247
13170,1.88,23260,1.506,3707,1.322,120,1.081
11510,1.955,20950,1.756,3398,1.46,109.1,1.035
9632,1.571,18230,1.539,3669,1.493,131.3,1.131
10190,1.756,18140,1.815,3749,1.581,119.7,1.168
9309,1.846,18340,1.926,3691,1.273,131,1.044
7540,1.899,19610,1.59,3936,1.266,122.2,0.9548
11250,1.815,20480,1.551,3910,1.484,116.7,1.048
10020,1.616,26980,1.208,3662,1.421,128.9,1.044
8642,1.907,23820,1.709,3758,1.492,106.8,1.019
8211,1.917,25750,1.162,3826,1.504,118.5,1.01
9905,1.896,25890,1.513,4133,1.632,122.2,1.056
10030,1.943,23640,1.201,3994,1.634,112.3,1.068
8443,1.977,25720,1.382,3822,1.291,107.5,0.9944
8798,1.92,17540,1.485,3588,1.377,126,1.121
9060,1.899,13150,1.196,3546,1.429,117.3,1.089
10670,1.887,16800,1.169,3452,1.302,122.9,0.9846
7837,1.728,20860,1.178,3583,1.258,138.3,1.163
9042,1.892,19090,1.327,3874,1.517,135.6,1.13
9303,1.974,17210,1.782,3587,1.543,122.9,1.119
8578,1.536,18880,1.894,3385,1.41,134.8,1.067
8177,1.89,18470,1.918,3602,1.325,129.2,1.023
12170,1.616,19110,1.717,3683,1.525,122.8,1.04
8575,1.398,18770,1.482,3964,1.312,110.3,0.972
9032,1.264,21310,1.836,3522,1.702,105.6,1.062
8769,1.542,20530,1.432,3762,1.307,106.5,0.9415
11240,1.52,19130,1.719,3904,1.224,107.9,0.9875
7407,1.489,21150,1.949,3928,1.398,109.3,1.001
9837,1.633,19820,1.537,3386,1.465,123.4,1.076
6857,1.478,22540,1.389,3591,1.366,122.6,1.009
8846,1.29,16880,1.693,3715,1.544,115.1,0.9067
5337,1.104,20700,1.621,3417,1.376,112.9,1.011
8848,1.64,19830,1.598,3210,1.361,115.8,0.9852
6546,1.829,19510,1.104,3332,1.374,115.2,1.078
5662,1.841,19290,1.662,4524,1.309,126.2,1.028
6606,1.286,20060,1.321,4091,1.282,130.4,1.165
11690,1.583,19220,1.582,4007,1.187,115,1.097
9756,1.701,19370,1.838,3708,1.491,107.9,0.9585
13050,1.529,20520,1.795,4020,1.419,131.7,0.9893
9506,1.705,17650,1.986,3958,1.285,138.2,1.237
9162,1.72,18320,1.647,4020,1.32,129.3,1.121
10770,1.608,20780,1.683,3673,1.624,122.6,0.8627
11300,1.986,19870,1.869,3975,1.217,141.3,0.9839
11970,1.864,21910,1.692,3486,1.221,116.7,1.042
9176,1.998,20950,1.907,3742,1.071,115.8,1.17
10890,1.941,24120,1.816,3738,1.479,108.2,0.9865
11290,1.881,22980,1.876,3755,1.386,114.8,1.108
9403,1.959,20220,1.679,4279,1.316,138,0.9648
9420,1.766,18440,1.49,4232,1.343,110.1,1.039
10210,1.568,17270,1.498,3832,1.601,116.3,1.065
10790,1.86,19050,1.977,3067,1.721,124.9,1.062
10890,1.985,21020,1.803,3512,1.653,120.1,1.078
10820,1.46,18110,1.421,3511,1.152,115.4,1.026
9020,1.513,18360,1.292,4187,1.275,128.3,1.016
10350,1.7,18010,1.631,3901,1.41,116.1,1.044
8459,1.342,17030,1.505,3524,1.506,126.9,1.035
9450,1.768,20400,1.69,3444,1.654,110.8,1.12
8703,1.593,20030,1.487,3651,1.753,119.6,1.093
13360,1.563,20270,1.541,3339,1.878,105.7,1.023
7358,1.756,19960,1.293,4190,1.215,103.1,1.03
7432,1.69,23290,1.561,3843,1.353,130.7,0.8812
9095,1.473,20040,1.673,4223,1.277,102.6,0.9388
10270,1.829,23100,1.622,3692,1.596,137.6,1.092
