ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
3307,1.19,10370,1.766,2384,1.588,995.1,1.957
7791,1.778,9457,1.928,2133,1.198,1001,1.822
2271,1.635,8527,1.919,2312,1.445,972.7,1.66
5033,1.985,9045,1.794,2283,1.304,1099,1.729
6060,1.84,10060,1.668,2213,1.377,1109,1.612
5210,1.892,9730,1.918,2289,1.247,1088,1.757
4062,1.96,9287,1.849,1998,1.504,1045,1.706
4002,1.947,9119,1.883,1987,0.9184,997.8,1.938
5290,1.96,9884,1.47,2256,1.363,963,1.719
4742,1.843,10880,1.447,2324,1.162,964.3,1.918
3383,1.838,11200,1.759,2113,1.612,1093,1.758
4654,1.334,11670,1.909,2285,1.775,1013,1.853
4994,1.331,10020,1.401,2582,1.742,1100,1.686
2922,1.847,11490,1.479,2159,1.552,921.4,1.836
5414,1.065,11130,1.54,1701,1.347,1034,1.93
5009,1.508,9136,1.844,1925,1.201,1108,1.734
3225,1.111,10510,1.487,2167,1.36,974.3,1.97
3997,1.764,11070,1.356,2380,1.233,891.6,1.725
3681,1.996,8822,1.548,1807,1.169,1052,1.255
4216,1.934,9107,1.524,2427,1.439,988.2,1.677
3109,1.6,8957,1.788,1994,1.538,1023,1.786
5702,1.331,9178,1.998,1809,1.442,970.6,1.759
6749,1.345,10890,1.822,2168,1.305,962,1.902
9248,1.691,9096,1.858,2904,1.663,919.5,1.989
4619,1.227,9062,1.549,2040,1.222,978.1,1.817
5547,1.189,9739,1.934,2597,1.402,1000,1.665
4465,1.953,9363,1.557,2003,1.345,978.6,1.777
5263,1.757,8948,1.956,2169,0.9343,838.5,1.724
5591,1.133,9851,1.36,2226,1.624,1344,1.753
3708,1.931,9063,1.377,2279,1.359,1107,1.987
2838,1.764,10340,1.286,2334,1.098,894.7,1.714
3886,1.549,9183,1.086,2136,1.643,896.2,1.771
4798,1.747,7249,1.893,2157,1.537,1019,1.892
5154,1.81,7686,1.734,2621,1.579,1022,1.569
3792,1.52,8628,1.413,1509,1.642,886.8,1.544
3757,1.84,11170,1.566,2274,1.343,909.6,1.789
3509,1.48,8953,1.912,2385,1.338,953.5,1.777
2864,1.478,9047,1.965,2258,1.399,1010,1.901
6954,1.33,9571,1.955,2374,1.287,1367,1.689
10020,1.792,9615,1.623,1800,1.46,895.5,1.972
20030,0.5503,8813,1.918,2447,1.324,1450,1.357
26360,0.5212,9676,1.487,2382,1.261,1097,1.56
9234,0.979,8589,1.445,1994,1.302,1063,1.718
4616,1.266,9143,1.909,2191,1.41,1115,1.544
6549,1.618,11340,1.226,1862,1.768,985.3,1.909
6499,0.9408,7985,1.948,1457,1.7,1002,1.783
5038,1.592,9392,1.934,2018,1.396,993.4,1.708
2885,1.788,9343,1.663,1768,1.362,905.8,1.914
1958,1.917,10420,1.845,2265,1.518,1002,1.709
4805,1.22,10810,1.077,2482,1.109,880.3,1.984
4173,1.584,9028,1.596,2429,1.475,887.4,1.775
