ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
33450,1.083,NA,NA,NA,NA,NA,NA,8686,1.356,NA,NA,27970,0.9474
52190,0.9112,NA,NA,NA,NA,NA,NA,8913,1.674,NA,NA,28580,0.9154
131300,0.6335,NA,NA,NA,NA,NA,NA,9174,1.398,NA,NA,28390,0.8821
31530,1.243,NA,NA,NA,NA,NA,NA,9093,1.616,NA,NA,30000,0.8663
32560,1.174,NA,NA,NA,NA,NA,NA,7909,1.477,NA,NA,27440,0.9237
26360,1.474,NA,NA,NA,NA,NA,NA,11050,1.533,NA,NA,28110,0.8853
19770,1.97,NA,NA,NA,NA,NA,NA,9480,1.414,NA,NA,30710,0.8841
18460,2.019,NA,NA,NA,NA,NA,NA,9549,1.398,NA,NA,29150,1.068
22190,1.927,NA,NA,NA,NA,NA,NA,8527,1.851,NA,NA,26680,0.978
20750,1.807,NA,NA,NA,NA,NA,NA,9738,1.391,NA,NA,28170,0.8125
26310,1.288,NA,NA,NA,NA,NA,NA,7665,1.46,NA,NA,29730,0.8954
38950,0.9395,NA,NA,NA,NA,NA,NA,8855,1.316,NA,NA,31750,0.9369
33400,1.082,NA,NA,NA,NA,NA,NA,8417,1.698,NA,NA,28200,0.8741
47370,1.02,NA,NA,NA,NA,NA,NA,8631,1.486,NA,NA,28590,0.8554
40720,0.9981,NA,NA,NA,NA,NA,NA,9071,1.499,NA,NA,30000,0.9156
46220,0.867,NA,NA,NA,NA,NA,NA,9236,1.355,NA,NA,26320,0.9209
72470,0.7555,NA,NA,NA,NA,NA,NA,8582,1.264,NA,NA,27860,0.8695
35810,1.075,NA,NA,NA,NA,NA,NA,8790,1.662,NA,NA,26520,0.9456
50140,0.8922,NA,NA,NA,NA,NA,NA,12090,0.9903,NA,NA,30720,0.8576
27620,1.402,NA,NA,NA,NA,NA,NA,8622,1.313,NA,NA,28420,0.8474
120100,0.6485,NA,NA,NA,NA,NA,NA,9074,1.216,NA,NA,30110,0.8761
51080,0.9292,NA,NA,NA,NA,NA,NA,8043,1.513,NA,NA,32940,0.9924
35910,1.066,NA,NA,NA,NA,NA,NA,8324,1.634,NA,NA,28240,0.9379
30870,1.23,NA,NA,NA,NA,NA,NA,8381,1.399,NA,NA,28530,0.8295
29170,1.211,NA,NA,NA,NA,NA,NA,8023,1.592,NA,NA,29080,0.9002
32930,1.113,NA,NA,NA,NA,NA,NA,10330,1.142,NA,NA,32540,0.8816
30100,1.189,NA,NA,NA,NA,NA,NA,8549,1.249,NA,NA,28850,0.8663
26280,1.283,NA,NA,NA,NA,NA,NA,9014,1.547,NA,NA,28710,0.8861
38950,0.9908,NA,NA,NA,NA,NA,NA,8476,1.623,NA,NA,27970,0.7885
34300,1.051,NA,NA,NA,NA,NA,NA,8801,1.465,NA,NA,28380,0.9037
36090,1.141,NA,NA,NA,NA,NA,NA,9161,1.319,NA,NA,30320,0.9861
31390,1.101,NA,NA,NA,NA,NA,NA,9071,1.304,NA,NA,29830,0.902
35260,1.092,NA,NA,NA,NA,NA,NA,7898,1.736,NA,NA,27730,0.8876
32520,1.123,NA,NA,NA,NA,NA,NA,8094,1.435,NA,NA,27300,0.9331
80500,0.7856,NA,NA,NA,NA,NA,NA,9188,1.538,NA,NA,27450,0.9736
