ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
16060000,1.374,71560000,1.708,362200000,0.6863,18710,1.029,2593,0.9088,35970,0.5773,609.8,1.17
5.06e+09,0.8762,759800000,0.5796,75120,1.665,15470,1.174,2307,0.9562,33320,0.5498,671.2,1.101
1.67e+08,1.19,28960,1.954,1169000,1.661,19160,0.9847,2094,0.9527,34160,0.6676,691.6,1.036
14480000,1.85,4012000,1.839,3.343e+09,0.7201,18290,1.149,2401,0.9186,29830,0.7325,760.1,1.022
246300,1.204,31610,1.886,19780000,0.632,22200,1.03,1791,0.9633,39170,0.6491,841.5,0.9332
110900,1.823,383300,1.884,19170000,0.6457,14790,1.33,2841,0.6869,32440,0.643,863,0.9968
2537000,1.635,248800000,1.158,1.448e+09,0.522,16490,1.164,2384,0.7729,33580,0.7086,760,1.044
97150,1.78,2117000,1.19,1284000,1.574,16410,1.29,2773,0.8003,40930,0.5758,849.2,1.01
57970,1.887,3206000,0.714,3.081e+09,1.513,20200,1.248,2680,1.051,29790,0.6044,1011,1.018
7368000,1.469,1410000,1.215,52870,1.787,15780,1.297,2021,1.302,26980,0.6979,604.6,1.131
338600000,1.844,25010000,1.349,5.072e+09,1.034,16370,1.303,2405,0.998,32730,0.6559,574.8,1.299
98740,1.076,5410000,0.9552,497600,1.991,16770,1.241,2650,0.8467,20620,0.9724,832.3,1.343
5512000,1.814,92900000,0.5119,897500,0.6582,18450,1.014,2259,1.056,26650,0.7801,931.6,1.164
50170,1.996,4789000,1.229,1.852e+09,1.763,17730,1.495,1827,1.009,44480,0.5581,1022,0.83
139500,0.9423,684800,0.9647,39420,1.583,16620,1.188,2366,1.036,24230,0.8923,1047,0.8238
537600,0.6153,44500,1.866,46120,1.154,23520,1.026,2211,0.8463,33310,0.6711,1009,0.8069
25630000,1.873,566100,1.728,11590000,1.163,15250,1.914,2223,1.007,34010,0.6368,829.6,1.096
3.546e+09,1.464,3524000,0.592,16030,1.883,16340,1.499,2607,0.9959,35610,0.624,679.7,1.146
3792000,1.554,33210,0.8848,7612000,1.232,15670,1.641,2846,0.7779,41670,0.5491,697.7,1.208
3392000,1.69,14790000,1.486,158400,1.051,14120,1.925,3269,0.7842,28250,0.7093,863.9,0.9317
135500,1.096,21260000,1.373,1496000,0.5231,15560,1.866,2821,0.8952,54980,0.5152,917.8,0.8386
1.043e+09,1.57,8.636e+09,1.541,1373000,0.8957,16030,1.822,2122,0.8148,17390,1.042,748.9,0.8538
7.89e+09,0.9975,7.102e+09,1.074,151200000,1.259,15050,1.495,2305,1.122,21700,1.311,694.4,1.08
60480,1.567,1.155e+09,1.518,5.02e+08,1.757,15300,1.42,2285,1.067,15690,1.571,943.9,0.9104
3633000,0.5402,196600,1.955,1989000,1.609,13410,1.934,2303,0.844,25040,0.8687,712.5,1.082
212000,0.7668,57850,0.6551,1.008e+09,1.388,14450,1.794,3344,0.865,60960,0.5296,1022,0.889
116800,1.865,101500,0.6735,1626000,0.6023,13490,1.715,2632,0.9077,31270,0.7662,771.8,0.9422
74060,1.794,168400,0.793,10850000,1.804,15650,1.51,2718,1.018,24300,0.6655,685.5,1.085
33400,1.551,44500,0.7103,42280,0.6698,15570,1.511,2678,1.003,20010,0.9876,643.3,1.004
3023000,1.398,190100,0.5048,115200000,1.606,14600,1.853,1894,0.9016,20300,0.8896,674.7,1.037
19690000,1.602,62800,1.14,365800,0.5153,14670,1.696,1841,1.132,41730,0.6108,1108,0.9253
37100000,1.812,25220,1.417,285600,0.7928,16600,1.74,2480,0.8966,29840,0.6834,799.5,1.203
2.963e+09,1.222,151800000,0.9615,2410000,1.959,14750,1.744,1845,1.198,27410,0.6528,692.3,1.066
2129000,1.643,56680,0.5136,58030000,1.534,15230,1.733,2928,0.93,26260,0.8599,781,0.9238
161900,0.7223,877100,0.7052,3594000,1.448,13930,1.571,2494,1.023,30640,0.7119,935.8,1.022
142200,1.004,378400,0.5333,92260000,1.945,14390,1.72,1924,1.001,28320,0.6821,772.3,0.9463
271100,0.591,86720000,0.9551,7.719e+09,1.507,13430,1.936,2332,0.8091,29190,0.6531,775.9,0.9828
1.251e+09,1.132,1.334e+09,0.5532,340100,1.748,13860,1.679,2969,0.7908,33940,0.7262,708.3,0.8487
508000,1.432,971700000,1.439,262700,1.856,15700,1.578,2682,0.7632,33320,0.7136,815.1,0.7928
121800000,0.8495,4.175e+09,0.985,30080,1.362,22440,1.287,1967,1.018,21200,0.7178,1008,0.7755
23120,1.74,1215000,1.907,50180000,0.8129,18380,1.419,1912,1.041,50410,0.7091,912.4,0.9211
483600,0.8382,2491000,1.057,1.268e+09,1.293,13980,1.985,2362,0.904,33160,0.7176,943.3,1.123
37190,1.256,21860000,0.8886,3.001e+09,0.6435,14860,1.61,2183,0.9757,50010,0.6552,1047,0.8183
62620000,1.618,635600,0.9559,7307000,0.8237,14850,1.697,3079,0.9777,46400,0.6226,911.1,0.7908
2.643e+09,1.124,20020,1.257,29740,1.254,17140,1.326,2287,0.8684,32870,0.6684,817.1,1.059
23930000,1.001,1.454e+09,1.009,40250,1.561,16210,1.375,2739,0.9162,35550,0.6062,653.5,1.004
26650,1.712,78300000,1.374,53900,1.19,21000,1.213,2228,0.9376,48130,0.5875,656.2,0.9041
103300,0.8833,186300000,1.567,579400,0.8296,13430,1.34,2116,0.9501,34590,0.6204,782.8,0.909
2022000,1.403,401900000,0.5606,13380000,0.6721,13420,1.746,2486,0.8162,38290,0.6465,781.2,1.185
160400,1.727,298500000,1.524,123800000,0.7729,14930,1.711,2507,0.7545,17780,1.158,524.7,1.054
1070000,1.309,429400,0.9995,84020000,0.9046,17490,1.265,1978,0.9615,22500,1.002,545.4,1.083
213700,1.652,923500,1.354,581400000,0.7522,17510,1.045,2204,1.009,18150,1.008,733.3,0.6851
2645000,1.086,2379000,1.366,4295000,1.93,15060,1.479,2580,0.7299,32040,0.7569,574.6,1.044
4.986e+09,1.02,12060000,0.6388,38230,1.85,19610,1.167,2397,0.977,22620,0.8668,798.1,0.9833
9455000,0.7226,5447000,1.897,1362000,0.6477,16760,1.154,2374,0.9594,29160,0.7759,742.1,0.9946
220100,0.9991,21090000,1.998,73950,1.175,15630,1.478,2081,0.7905,25310,0.6868,778.2,0.9275
7166000,1.583,24050000,0.9169,123100,0.7463,15960,1.25,2205,1.053,21490,0.823,874.3,0.9259
95350000,1.711,1.054e+09,1.184,70750,0.9324,17890,1.454,2434,0.8675,31830,0.8083,954.3,1.075
1.449e+09,1.505,6.474e+09,0.7626,104800,0.8049,13520,1.761,2186,0.9133,31300,0.7131,764.8,1.121
235900,0.9099,639100000,0.9455,3965000,1.022,17760,1.23,3480,0.8495,28640,0.5983,905.6,0.6981
197600,1.512,2.41e+08,0.5099,1037000,1.717,19030,1.042,2045,0.7346,22960,0.7641,839.2,0.991
131700000,0.8518,2.679e+09,0.9295,474400,1.215,15330,1.317,1929,0.9673,19290,0.8355,851,1.152
42980,1.825,54970000,1.86,238900,1.537,29850,0.8169,2588,1.084,24000,0.8649,801.2,1.054
372900,1.629,2158000,0.6968,981500,0.8452,28760,0.7843,1706,1.035,27590,0.7383,613,1.056
35510,1.262,199400,0.517,7.998e+09,0.8606,15180,1.346,2043,1.111,28530,0.858,656.6,1.192
77650,1.563,28670000,1.258,39800000,0.8426,14820,1.393,2412,0.8692,29000,0.7204,701,0.9657
852900000,1.818,358900000,1.137,358900,0.8572,14360,1.764,2096,0.8391,28580,0.6937,1117,0.9639
685900000,0.7827,2.066e+09,0.7726,33200,1.563,18050,1.263,2173,0.9289,29870,0.7112,934.1,0.806
6500000,0.5457,670500000,0.756,2496000,0.5678,16530,1.309,2573,0.9207,34080,0.6463,658.3,1.128
304900,0.5272,7.078e+09,0.5093,5.373e+09,1.088,16090,1.162,2368,0.8261,32780,0.6452,877.6,1.101
9026000,1.97,1.065e+09,1.413,287900,0.8447,15900,1.083,2011,0.6755,25770,0.7122,776.8,1.02
6936000,1.353,101300,0.7816,37010000,0.7506,15030,1.696,2740,0.6395,25920,0.862,703.5,0.846
72530,0.7797,390500000,1.82,2.202e+09,0.558,17170,0.9073,3016,0.9413,34800,0.719,531.8,1.058
458200,1.888,1.799e+09,1.582,126800000,0.8936,13700,1.604,3214,1.044,51110,0.5495,534.7,1.168
9.022e+09,1.752,25860,1.375,92300000,1.019,16880,1.117,2541,0.9187,34230,0.756,573.4,0.8642
3.114e+09,1.301,81450,1.642,9.219e+09,0.7658,15450,1.701,2469,0.9255,72530,0.6465,834.9,0.8049
63260,1.192,14650000,1.684,698900,1.561,14900,1.642,2339,0.8694,51490,0.5483,1024,0.9231
45330000,1.057,4634000,1.235,681400000,0.9647,15990,1.365,2158,0.8907,33520,0.7043,644.2,1.06
569400000,1.179,113200,1.278,73850000,1.043,15280,1.607,2138,0.8227,21640,0.7685,645,1.034
10680000,1.207,91600,1.191,207400,1.3,15670,1.777,2174,0.9986,35360,0.6458,715.7,1.143
90920,0.8339,4204000,1.092,526000,0.8806,19740,1.019,2471,1.102,32130,0.6563,912.1,0.9311
64840000,1.559,6.976e+09,0.5953,20830000,1.901,17140,1.01,2361,0.941,24370,0.7032,814,1.116
223800,1.414,7911000,1.357,3.133e+09,1.319,20850,1.021,2378,0.9701,47780,0.5677,810.5,0.6945
116300000,0.6861,358000,1.48,43350,1.354,18010,1.234,2051,0.9187,47450,0.5648,1008,0.9117
902500000,1.465,28140000,1.276,236500000,0.8015,16460,1.461,2179,0.8924,30510,0.633,720.6,0.931
50230,1.867,2424000,0.8654,5.304e+09,1.764,24520,0.9828,2457,0.8606,19900,0.8738,682,0.9103
1707000,0.5017,5.813e+09,0.9343,36330,1.526,18280,1.287,1938,0.8751,30480,0.7018,1009,0.9211
690800,0.7,5.761e+09,1.631,94650000,1.285,15210,1.51,1970,1.012,27390,0.8463,969.8,0.94
786800,0.6869,129700,0.8976,161600000,1.768,15890,1.784,2127,0.9975,23450,0.8042,680.7,0.9274
593100,0.9806,8736000,1.38,2.955e+09,1.456,14640,1.376,2299,0.852,27180,0.7502,697.7,0.9023
15770000,0.6035,66460000,1.605,182200000,0.8394,16800,1.189,2174,0.8815,31500,0.6454,1265,0.6624
32690,1.953,1188000,1.398,6.597e+09,0.583,15320,1.406,2370,0.9614,21900,0.8935,726.4,1.103
679600,1.82,48370000,0.5678,26010000,1.252,17790,1.338,3079,0.926,32930,0.8372,803,0.8863
24550000,0.9047,3184000,0.6715,8.845e+09,1.446,15800,1.315,2450,0.9493,31530,0.7351,901.7,0.9802
345700000,0.7493,323100,1.838,698100,1.322,15500,1.415,2170,0.6821,30780,0.7967,610.3,1.272
1.491e+09,0.9212,7.84e+08,1.85,1.63e+09,0.9531,20540,1.228,2196,0.856,27660,0.9344,807.4,0.9569
133700,0.6452,38710000,1.801,224100000,1.827,14900,1.887,2345,0.8434,44340,0.6436,806.5,0.8698
404500,1.293,465600,1.407,5.16e+09,1.289,18420,1.412,2671,0.7816,29600,0.7744,714.7,1.033
6792000,0.7641,1931000,1.465,1.448e+09,1.109,14350,1.39,2015,1.02,32050,0.6417,677.2,0.9563
77020,0.9445,599200000,0.5703,49070000,0.7437,18880,1.093,2226,1.055,40760,0.6818,1063,0.9102
1148000,1.06,3688000,0.7496,616400000,0.5735,20790,1.03,2517,0.8062,37780,0.6993,749.4,1.22
105400000,0.5546,1995000,0.5777,22210000,0.5504,18350,0.9942,2361,0.8421,27920,0.8406,794.4,0.8577
22570000,0.9058,2677000,0.6149,12020000,0.5286,14990,1.696,2543,0.7946,19170,0.9812,787.1,0.9054
413400,0.7042,388500,0.5856,4886000,0.9789,16890,1.311,2786,0.884,34520,0.5977,578.3,1.342
3.924e+09,0.5722,6504000,0.7963,7043000,1.585,15070,1.782,3222,0.9735,21760,0.851,693.6,1.011
397800,0.7643,3544000,1.72,35330,1.964,15280,1.453,2766,0.7458,25370,0.6971,644.4,1.112
452900000,0.8548,92640,0.9906,31760,1.973,19890,1.176,2955,0.9356,38570,0.5801,750.8,1.07
115800000,0.8621,117500,1.642,246100,0.6726,19460,0.9895,2912,0.9408,23270,0.8642,810.6,0.86
235300000,0.5759,2.064e+09,1.435,73400000,1.509,18060,1.352,2399,1.014,31170,0.6545,697.8,1.084
394600,0.6215,25660000,1.973,907700000,1.386,13090,1.89,3108,0.7176,47910,0.6203,634.8,0.7394
166000,1.691,13750000,1.809,7.72e+09,1.287,16700,1.079,2933,0.8631,41270,0.8143,933.3,0.6825
2310000,1.072,21540,1.799,34230,1.896,14980,1.154,2436,0.8821,50640,0.5872,932.6,0.8859
276600,0.6807,1657000,1.439,153700,1.223,21820,1.054,2821,0.7527,58240,0.5242,743.2,0.7645
107300,1.183,28920000,1.419,121300000,1.939,25510,0.8664,2140,0.7638,67570,0.5733,682,0.8497
289300,1.179,509000,0.5079,106500,1.31,24850,0.9291,2005,0.9554,54170,0.5746,758.9,0.7706
71280,1.296,104600000,1.399,9893000,1.525,18970,1.198,2496,0.8156,32830,0.6993,767,0.9416
86880,1.469,91800000,1.776,1996000,0.5304,16530,1.526,2099,1.057,50990,0.5449,896.9,1.024
14540000,1.515,5931000,0.814,213900,1.107,15270,1.781,2414,0.8915,21900,0.7454,740.6,1.201
75980,1.899,85780,0.8708,2.522e+09,0.7671,15150,1.606,3309,0.7295,26540,0.6871,685.3,1.103
335600,1.24,365400,0.69,365300000,0.6576,16240,1.486,2624,1.096,17320,1.247,965.3,1.119
106200000,1.597,375600,0.64,1135000,1.361,22870,0.9106,3828,1.001,30520,0.7548,876.7,0.8185
5840000,1.81,72640,1.249,506300,1.06,16080,1.559,2587,0.9384,37030,0.6703,718.6,1.043
1.323e+09,1.866,15810000,1.64,21820,1.847,17160,1.582,2760,0.8225,31230,0.683,641.4,1.199
50420000,1.406,36600000,0.6772,286700,1.743,16680,1.432,2210,0.8841,27960,0.6919,863.4,1.126
1108000,0.9049,110300000,0.5241,4779000,1.14,24810,0.9016,3410,0.8889,22350,0.8903,942.9,0.9342
357600,0.675,29500000,0.8894,79290000,0.8891,16870,1.194,2000,0.806,17120,1.126,457.1,1.279
652700,0.5677,12830000,0.529,5848000,1.005,17530,1.431,2225,0.9863,29810,0.7996,882.9,1.181
1.969e+09,0.9207,144100000,0.8555,2542000,0.818,14700,1.747,2808,0.7229,28800,0.7166,957.9,0.9455
150300000,1.54,31600000,1.513,2229000,0.5181,20370,0.873,2166,0.854,23870,0.7683,546.5,1.118
3.568e+09,1.771,27560,1.309,4.4e+09,1.729,16570,1.569,2227,0.9284,20600,0.778,754.7,0.9668
2594000,0.921,9087000,1.37,2.276e+09,0.6758,16010,1.456,2199,0.8962,28030,0.7622,814,0.9533
495500000,0.7936,2247000,1.669,143200000,1.007,16150,1.612,1935,1.014,33280,0.5741,679.2,0.9305
1.19e+09,1.351,1276000,0.9058,7560000,0.761,16910,1.372,2463,0.9954,27540,0.7576,669.2,1.093
11290000,1.623,19130000,0.8155,405100000,0.5171,21250,1.217,2727,0.8293,33400,0.6704,903.4,0.882
636500,1.302,332200,1.258,40540,1.961,16890,1.995,2964,0.8,28430,0.784,573,1.156
525400,1.402,57630,0.936,3.639e+09,1.509,27450,0.799,2177,1.021,27950,0.6932,968,0.8981
20110,1.919,5.792e+09,1.663,2.071e+09,0.6617,17220,1.264,1815,1.071,27380,0.8322,637.3,0.9574
70090000,1.133,1981000,1.395,255600000,1.18,24310,0.8168,2479,1.033,48850,0.6774,564.9,1.004
1540000,1.315,442300,0.5118,58490000,1.716,17570,1.579,2941,0.8644,38590,0.6206,791.2,0.8517
3.159e+09,1.422,27610,0.7017,1089000,0.9248,17790,1.681,2448,0.8014,27380,0.7675,944.9,0.9967
982000,1.258,5991000,1.182,2426000,1.598,13820,1.738,2674,0.9414,30520,0.6958,710.7,1.151
37420000,0.931,23640,0.926,6.041e+09,1.881,14390,1.752,2307,0.9993,38330,0.7053,811.2,0.7901
322100,0.5455,61130000,1.127,2865000,1.493,15910,1.729,2097,0.9293,26440,0.7206,767.9,0.8827
165200,0.5742,420400000,0.5394,55970000,1.718,18830,1.42,2219,0.9931,36660,0.6682,795,1.095
14240000,0.7901,427100000,0.5757,2169000,0.7507,14550,1.587,2236,0.9869,29460,0.6611,815.3,0.939
37830,1.374,439700,1.352,540200000,0.5292,18480,1.372,2932,0.9882,27870,0.7209,808.9,1.272
87110,0.8556,657600000,1.17,8.754e+09,1.009,19590,0.9518,2429,0.7278,30170,0.6993,823.2,0.9168
551900,0.9873,131500,1.691,39010000,1.173,17940,0.9981,1943,0.9102,28900,0.7351,789.4,1.227
1141000,0.6844,25800,1.629,131600,1.098,17180,1.387,2263,0.9369,19510,0.9961,1155,0.7989
134600000,0.7012,33760000,1.747,12110000,1.707,16530,1.088,2524,1.128,34060,0.7457,876.2,1.031
3.626e+09,1.388,7.04e+08,1.723,95750000,0.5586,15520,1.768,2771,0.7719,32250,0.6566,914.3,0.8636
30780000,0.8574,297200000,1.041,4.4e+09,1.6,15780,1.479,2471,0.7811,35600,0.7993,560.3,1.02
29900000,1.458,105600,1.517,533800000,1.587,14110,1.956,2532,0.7834,22170,1.04,823.7,1.033
56260,1.968,97160,1.8,121600000,1.902,21940,1.097,2353,0.984,23470,0.8239,707.1,1.013
28450,1.952,5604000,0.8302,59890000,0.9901,23410,0.7525,2589,0.9924,29620,0.9146,761.4,1.028
28450,1.952,81600,1.285,41300000,0.9097,15640,1.707,2288,1.054,24870,0.7796,718.5,0.9686
37900000,0.6067,65220,0.9112,1172000,1.071,16660,1.276,2065,1.043,22100,0.8624,638.2,0.9915
89270000,0.6293,403400,0.5595,67330000,0.9681,20210,1.157,1997,0.8929,36320,0.6673,719.4,1.245
16240000,1.929,641500,0.568,12950000,1.242,13440,1.858,2179,1.015,38250,0.6926,802.5,0.9483
2.118e+09,1.66,1.62e+08,1.038,29370000,1.74,19190,1.4,2846,0.9712,17140,1.19,700.9,1.175
1.221e+09,1.909,99300000,1.361,382400,1.005,14360,1.808,2074,0.9131,43450,0.6096,882.7,0.9752
52580000,0.8787,67990,1.206,80160,1.343,15810,1.938,2469,0.8235,27390,0.8139,860.4,1.113
35680000,1.049,7453000,0.5046,61800000,0.7462,15400,1.998,2576,0.9297,29590,0.7284,634.1,0.779
50010000,1.5,9323000,1.645,287900000,0.7629,16180,1.38,3214,0.7731,26660,0.7919,745.8,1.001
14770000,0.8959,7.767e+09,1.936,6223000,1.785,16260,1.433,2653,0.9581,49670,0.5026,924.1,0.9323
3083000,0.5496,6894000,1.695,24680,0.8441,16790,1.293,2460,0.9541,33400,0.6593,651,1.023
40070,1.661,5.911e+09,1.551,13980000,1.66,23330,0.9406,1777,0.9232,22350,0.8096,546.6,1.247
140100,1.17,1.736e+09,1.751,133600,1.866,15970,1.954,2423,0.849,58340,0.5592,578.9,1.541
57150,1.135,2437000,0.884,634700,1.97,22040,1.16,2706,0.8874,35010,0.6932,678.3,1.169
63550,1.674,92920,1.236,1224000,1.482,18140,1.355,1971,0.848,52170,0.6136,583.8,1.475
65680,1.551,245400,1.865,54070000,1.357,17820,1.133,2377,0.8568,30320,0.9313,770,1.659
934800,0.5634,5.461e+09,1.413,53030,1.388,17680,1.893,2719,0.871,22800,0.7162,569,1.687
5472000,0.7164,5750000,0.6705,570500000,1.467,15200,1.481,2287,1.106,30550,0.7304,875.1,1.324
21370000,0.8608,354700000,0.6688,11960000,0.9504,18460,1.435,2246,0.8259,24690,0.7873,909.5,1.607
485500,0.5615,1342000,0.5573,4.169e+09,1.055,17270,1.279,2083,1.01,21320,0.869,1236,1.003
588000,0.7206,260100,1.289,1.453e+09,0.8151,15780,1.248,2461,0.9946,31200,0.6866,956.7,0.9963
10040000,0.5355,7.208e+09,1.683,156800,1.476,16060,1.655,2282,0.9333,45960,0.5658,1042,0.864
11440000,0.8044,857100,0.57,2983000,1.975,22250,0.9407,2424,0.9196,32360,0.7284,860.1,0.9073
309400000,1.085,124900,0.6105,3635000,1.305,16690,1.336,2936,0.8391,28130,0.7731,733.5,1.001
65410,0.8205,3.469e+09,0.887,46320,1.383,16390,1.233,2303,1.018,56680,0.6645,1035,0.9237
459000,1.911,2.925e+09,0.5318,95320000,1.24,17060,1.425,2592,0.7689,48330,0.678,1366,0.6621
25980000,0.8665,1118000,0.757,54130,0.6872,16940,1.309,1844,1.155,30930,0.6731,830.1,1.211
51420000,0.8138,316500,0.6626,256800,0.7117,16870,1.193,1971,0.9905,73380,0.5913,1282,0.8177
67790000,0.5873,24180,0.6598,2289000,0.8306,18500,1.497,1847,1.114,17820,0.8989,891.9,0.8267
43010,1.408,79280000,1.715,3.428e+09,1.281,24370,0.8818,2617,0.9827,35490,0.6677,953,0.8929
200400,1.924,2438000,1.54,16160000,1.115,13940,1.354,2659,0.7746,26610,0.7569,647.7,0.9783
61220000,1.901,22070000,1.879,1.744e+09,0.751,19120,1.331,2227,1.084,28540,0.7557,999.4,0.8414
5849000,1.189,3.855e+09,0.5097,52650,1.45,14190,1.572,2494,0.9521,20260,0.9635,943.3,0.995
473000,0.7151,446200000,1.443,8086000,1.93,14970,1.85,2136,0.9991,48120,0.7148,895.1,0.9389
4.453e+09,0.7954,1.808e+09,1.135,236400,1.842,23190,1.185,2744,1.097,20460,0.9757,614.3,1.135
8525000,1.966,45680000,1.666,1.442e+09,1.897,14180,1.913,2494,0.9167,24190,0.896,838.2,1.021
49110000,1.243,32350000,0.5834,107000,0.7064,17940,1.782,2631,0.7837,35030,0.7201,707.6,0.9249
855200,0.7961,2.875e+09,1.68,184700000,0.7861,20010,1.228,1839,1.054,44630,0.6794,623,1.236
46590,1.003,1.054e+09,1.88,1.668e+09,0.6462,16880,1.403,1637,1.048,28730,0.7422,847.7,1.153
1.48e+09,1.654,8.349e+09,1.706,22340,1.345,13860,1.804,2366,0.9001,36660,0.6204,846,0.8975
486100,1.831,5460000,1.878,300800,0.6482,21890,1.152,2173,0.9605,24820,0.7408,777.8,0.9597
53540000,1.98,1387000,0.6732,2780000,1.84,20190,1.142,1720,0.8823,28100,0.6999,847.1,0.7414
2281000,0.6508,5.894e+09,1.255,360600,1.487,19230,1.399,2618,0.9236,22820,0.7531,847,1.102
505400,0.5724,137200,1.655,647700000,1.936,16070,1.453,2210,0.8005,41150,0.6252,680,1.147
900400,1.108,51660,1.812,2.232e+09,1.983,16310,1.323,2739,1.007,29160,0.7925,877.7,1.003
302500000,0.9201,244100,1.192,1.491e+09,0.6174,23290,0.9118,2274,0.7386,29530,0.7694,799.6,0.9956
115600000,0.6934,34500000,1.868,74570000,0.5211,25180,0.9189,1800,0.9244,30440,0.7115,1032,1.03
10970000,0.8813,36930000,1.851,725200,0.9821,19170,1.325,2323,0.8014,20090,0.6802,1161,0.7255
3.467e+09,0.9268,6817000,1.674,129400,1.18,16830,1.697,3833,0.7726,34800,0.7544,784.4,0.9817
70840,1.727,3347000,0.6878,387600,1.404,15000,1.657,2624,0.7848,20000,0.8484,735.3,0.8422
137900000,1.876,176500,0.546,53740,0.9407,15860,1.445,1832,1.096,147900,0.5015,698.3,0.9599
39860000,1.645,79140,1.757,1583000,0.6285,18710,1.261,2580,0.823,21840,1.035,678,1.107
23870,1.874,6.208e+09,0.9726,62850,1.688,20960,1.159,2537,0.8666,44620,0.59,676.3,0.8253
1088000,0.822,21560000,1.97,147400000,0.8759,17770,1.18,2508,0.9148,45820,0.6482,891.5,0.8104
158800,0.7898,2871000,0.7816,15480000,1.043,17200,1.337,2367,0.7355,35700,0.6181,878.1,1.104
22030000,1.058,657500000,1.787,161400000,0.8171,20410,0.9843,2682,0.7847,34570,0.5383,908.8,1.013
4124000,1.313,1061000,1.288,4.08e+09,0.9224,16380,1.482,2360,0.972,60450,0.562,856.4,0.9207
334900000,1.63,5158000,1.896,99640000,1.007,17950,1.161,2423,0.9169,53690,0.6006,750.5,1.035
412200,1.482,36540000,1.697,26030000,1.523,23830,1.004,2468,0.8683,14870,1.659,859,0.9399
486800000,0.5477,292600000,0.5643,307300,1.249,23870,0.8775,2134,0.9115,21010,1.405,738.9,0.8143
928700,0.5783,28220000,0.8954,2559000,1.158,18020,1.348,2423,0.8891,24610,1.016,746,0.9646
400200,0.8598,51200000,0.8526,164800000,1.516,18090,1.033,2602,0.9691,30030,0.6542,774.5,0.8573
67450,0.8009,676000,0.6851,666300,1.149,17540,1.312,3401,0.9342,27200,0.6462,699.7,1.105
7.254e+09,0.6541,12830000,0.6102,2463000,0.953,15410,1.49,2908,1.073,99330,0.5203,940,1.141
3.406e+09,0.8346,214500000,0.5329,92510,0.8691,13410,1.869,2740,1.14,99940,0.5183,804.6,0.9519
175900,0.9869,9170000,0.8345,586800,0.5653,17340,1.747,1774,1.063,113600,0.5067,768,0.9357
954300,0.7035,9.453e+09,1.307,601800,1.631,17540,1.76,2491,0.8085,104900,0.5273,727.6,1
5.452e+09,1.9,23040000,1.499,383900,0.5041,18070,1.368,1896,0.8637,118100,0.5319,755.2,0.9232
71100000,1.388,8.285e+09,1.134,52190,1.384,16070,1.516,1744,0.9435,66540,0.5329,665.2,1.091
5462000,0.5208,184600000,1.674,8621000,0.559,14290,1.655,2664,0.8875,67500,0.522,749.9,1.138
1491000,1.893,9.903e+09,1.186,43780000,1.094,14690,1.899,2744,0.9314,52180,0.6327,870.3,0.964
447800000,1.367,454800,0.8104,2.93e+08,1.074,14280,1.713,3212,0.8755,64040,0.6139,611.3,0.9436
85420,1.952,126700,0.7772,232500000,0.6032,13460,1.908,3089,0.8595,20490,1.027,617,1.214
