ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
NA,NA,NA,NA,57420,4.979,82300,1.424,7752,0.9161,NA,NA,7821,0.8632
NA,NA,NA,NA,842900,1.183,38750,3.369,7945,1.053,NA,NA,8451,0.8889
NA,NA,NA,NA,2381000,0.8123,37380,3.279,8894,0.7376,NA,NA,8396,0.8922
NA,NA,NA,NA,4443000,0.7173,64090,1.613,11880,0.8369,NA,NA,8188,0.864
NA,NA,NA,NA,46520000,0.4755,56520,1.636,7600,0.8931,NA,NA,7767,0.8364
NA,NA,NA,NA,7926000,0.6977,32730,4.752,8699,0.9453,NA,NA,7525,0.8749
NA,NA,NA,NA,137900000,0.5851,33100,4.857,4929,1.01,NA,NA,7874,0.8915
NA,NA,NA,NA,362400,1.398,112800,1.035,8834,1.046,NA,NA,7773,0.8796
NA,NA,NA,NA,254300,1.596,88340,1.151,6554,0.9486,NA,NA,8562,0.8479
NA,NA,NA,NA,379000,1.387,53670,1.445,6588,1.205,NA,NA,7656,0.8719
NA,NA,NA,NA,306600,1.454,41670,2.89,7332,1.097,NA,NA,7605,0.863
NA,NA,NA,NA,4843000,0.7887,35470,3.735,8839,1.061,NA,NA,8702,0.8344
NA,NA,NA,NA,7945000,0.6405,29570,6.317,8963,1.043,NA,NA,8256,0.8352
NA,NA,NA,NA,5639000,0.6241,33130,3.916,8688,0.9994,NA,NA,8482,0.8598
NA,NA,NA,NA,143000,1.868,45710,2.192,7556,0.9937,NA,NA,8134,0.8955
NA,NA,NA,NA,478700,1.446,65540,1.466,7718,1.003,NA,NA,8074,0.8559
NA,NA,NA,NA,4748000,0.6587,51060,2.229,7795,0.8401,NA,NA,7659,0.9155
NA,NA,NA,NA,484100,1.245,49110,2.146,7234,0.7266,NA,NA,7767,0.872
NA,NA,NA,NA,150200,2.16,40930,2.734,7327,0.9065,NA,NA,8408,0.8571
NA,NA,NA,NA,140300,2.102,82960,1.321,7157,0.907,NA,NA,8173,0.8777
