ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
61600000,0.9985,17570,0.7531,5.627e+09,0.5965
268100000,1.206,996200,0.5354,2573000,0.6987
19740,1.555,12330,1.592,35390,1.851
93090000,1.58,2755,1.902,220900,1.728
577100,1.339,3575,1.736,6.66e+08,0.7137
425300000,1.001,6245,1.735,292600000,0.6883
3.47e+08,1.384,12920000,1.443,93760000,1.69
3.698e+09,1.218,6582000,1.849,2.99e+08,1.186
4.552e+09,1.844,159000,0.5216,4317000,0.7682
347600000,1.66,274700,0.5402,18740000,0.6916
988400,1.79,1775000,1.656,117800,0.7217
13460000,1.49,3.717e+09,0.7359,361600000,0.5967
9058000,0.6693,647200000,1.165,1448000,1.972
15440000,1.688,14180,1.734,18530,1.018
701300,1.004,17230000,0.5117,9.184e+09,0.6069
738900,1.21,5201000,0.5985,302000,0.7822
1.276e+09,1.164,18180,0.9433,813500,1.297
6.886e+09,0.9858,22080000,1.685,1773000,0.8079
9347000,1.09,112400000,1.539,12410000,0.8146
1696000,0.7613,609200000,0.5274,1064000,1.07
463700,1.602,3.663e+09,0.8911,3.666e+09,1.631
6.884e+09,1.755,4795000,1.447,1.556e+09,0.7075
2.484e+09,1.23,2825,1.575,9.667e+09,1.028
232800000,1.246,4285,1.404,41890000,1.167
15270,1.672,5423,1.299,999800000,1.362
59310,1.762,5034,1.242,6.342e+09,1.74
29110000,0.5627,2346,1.627,230900000,1.601
102600,1.533,2346,1.627,249700,1.943
100200,1.777,4094,1.541,11070,1.503
1615000,0.8012,3486,1.503,1.226e+09,0.9098
30440000,0.9049,2802,1.628,6264000,1.393
426800,1.111,1561,1.907,903800000,1.561
1344000,0.7706,1424,1.949,709600000,1.733
790400,1.634,53560,0.617,15230000,1.933
21070000,0.956,8732,1.062,2873000,1.568
134300,1.02,5541,1.268,637200000,1.211
21830,1.601,10040,1.023,80910,1.916
31160000,0.8902,7139,1.23,67950,1.886
453900000,1.159,2842,1.416,249000,1.119
9241000,1.945,3686,1.42,431700,1.279
24660,1.321,3921,1.461,2276000,0.7947
3004000,1.825,3749,1.473,142600000,1.188
2637000,1.559,3986,1.486,1.989e+09,1.552
36650000,0.9263,2175,1.468,861900,1.657
275900,1.178,6189,1.166,14980000,0.6579
625100,1.347,26790,0.7372,1510000,1.706
23230000,1.433,22190,0.9365,4250000,1.28
2128000,1.872,7437,1.192,39410,1.53
54620000,1.61,7675,1.108,1.441e+09,1.033
127500,1.386,34910,0.9232,4.833e+09,1.352
7081000,1.199,45780,0.9728,8354000,1.917
282900000,1.009,33800,0.7512,2.043e+09,1.784
34380000,1.044,7199,1.01,178100000,1.788
471500000,1.966,11770,0.9671,2311000,0.5837
1475000,1.558,20330,0.7782,1359000,1.123
87950000,1.297,64170,0.7571,1.333e+09,1.541
2.345e+09,1.986,7848,1.148,931200000,1.531
105600,1.582,8994,1.215,434700,1.615
57550000,1.675,12440,1.158,21760,1.257
42330000,1.284,8477,1.073,974600,1.587
405800000,1.645,6031,1.18,638400,1.407
22120000,1.578,40570,0.7604,77160,1.575
4.413e+09,1.136,89170,0.7359,11730000,0.8147
3328000,1.124,401500,0.5054,2.401e+09,0.5345
30960000,0.84,24070,1.117,10980000,0.5855
984400000,0.5225,3948,1.375,67850,0.6873
6.571e+09,1.225,48210,0.8912,5797,1.932
4.383e+09,1.195,5584,1.29,37210,0.9874
12810000,1.055,246100,0.5866,4759,1.348
6.468e+09,0.6972,2486,1.679,866300000,1.031
527500,1.798,7141,1.413,2.478e+09,1.519
2105000,1.67,115500000,1.887,1.236e+09,1.518
82900000,1.732,3.883e+09,1.431,16160000,1.622
8719000,1.893,9.141e+09,1.349,95530000,0.9502
45160000,0.9006,2.593e+09,1.582,280500000,1.424
748200,1.272,19720,1.127,114300000,1.158
569500000,1.926,2206,1.733,2.692e+09,1.33
125900000,1.941,3770,1.504,1820000,1.777
717900,1.302,2838,1.92,200800,1.357
1.144e+09,0.748,4516,1.475,947200,1.455
360800,0.8598,4175,1.456,4.594e+09,1.337
440500,1.033,2936,1.346,653700000,0.6756
7843,1.863,4077,1.411,605500000,1.474
8445,1.608,8231,1.312,4008000,0.9267
49310000,1.851,11210,1.015,3008000,0.9035
248600,1.703,7349,1.168,1379000,0.9158
41860,1.85,30570,0.8021,1.26e+08,0.6315
15640000,0.5536,67420,0.6534,18080000,1.306
7145000,0.5589,11290,0.9482,6781,1.797
