ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
12530,1.242,3937,1.292,1317,1.526
11490,0.9839,3878,1.307,1488,1.715
11030,1.416,3926,1.31,1074,1.022
14780,1.909,3719,1.389,981.8,1.08
15370,1.599,4093,1.227,1231,1.364
12470,1.118,3987,1.315,1261,1.389
14010,1.118,3852,1.258,1171,1.013
13900,0.998,3921,1.313,1221,1.106
12070,1.314,3832,1.398,1022,1.018
10670,1.061,3829,1.323,1246,0.9106
12790,1.465,3919,1.279,980.4,0.9801
13440,1.275,3873,1.292,936.8,0.954
13420,1.244,4115,1.315,1058,1.051
13440,1.689,4089,1.268,1226,0.9311
15730,1.308,4170,1.287,1146,1.011
12180,1.624,4192,1.244,1070,0.9969
13860,1.24,4058,1.307,959.1,1.043
12900,1.436,4211,1.307,1037,1.156
12290,1.553,3862,1.247,1224,1.141
12690,1.353,3818,1.227,1058,1.127
14220,1.579,4109,1.299,1162,1.012
14640,1.02,4375,1.178,1131,1.086
14570,1.075,3858,1.232,1026,0.9653
12690,1.027,3734,1.284,1275,1.148
11900,1.16,3825,1.332,1427,1.255
13450,1.453,4081,1.309,1240,1.111
14400,1.033,4243,1.273,792.1,0.7787
13170,1.105,3998,1.194,1079,0.9728
11650,1.022,3934,1.321,1117,1.098
13480,1.233,4296,1.219,1033,1.153
14430,1.004,4128,1.218,1221,0.9895
13160,1.549,3988,1.256,1275,1.414
14020,1.62,3820,1.247,789.6,1
12690,1.221,4169,1.272,1358,1.316
14570,1.638,3696,1.362,1305,1.395
11480,1.291,3818,1.237,1097,1.175
15270,0.8948,3810,1.361,1301,1.33
13910,1.074,3600,1.343,1056,0.9237
12780,1.262,4245,1.321,900.3,1.032
13390,1.327,4334,1.343,1009,1.012
13350,1.359,4263,1.308,921.6,0.9792
12640,0.9793,3929,1.281,959.4,0.9154
13430,1.098,4321,1.194,1215,1.057
13660,1.311,4140,1.209,1126,1.081
12260,1.104,4015,1.32,1036,1.018
12610,1.056,3917,1.251,1112,1.149
12000,1.254,4166,1.249,1336,1.452
11280,1.229,3869,1.21,1158,1
14830,1.545,3719,1.242,1132,0.8998
13470,1.33,3951,1.233,1304,1.195
15900,0.9847,4003,1.315,1086,0.9452
12940,1.519,4011,1.221,1133,1.185
13770,1.151,4111,1.208,1049,1.013
16600,1.441,3849,1.224,1059,1.164
12100,1.101,4041,1.243,1101,1.19
14320,1.351,4391,1.097,1063,1.133
11440,1.337,4372,1.219,1442,1.65
13390,1.319,4231,1.31,1403,1.287
13940,1.254,3689,1.318,1146,1.112
11540,1.203,4235,1.296,925.5,1.123
12980,1.639,3886,1.257,1105,1.062
11530,1.223,3806,1.252,1091,1.079
13320,1.357,3806,1.198,949.3,0.824
11330,1.076,3953,1.287,1291,1.216
13430,0.9649,3823,1.243,923.5,0.8705
14250,1.368,4004,1.216,1098,1.202
16660,1.126,4282,1.256,844.8,0.9425
12320,1.233,3852,1.34,984,1.19
12700,1.196,4139,1.277,1095,0.9675
15440,1.531,3902,1.275,1061,1.093
12860,1.273,3709,1.215,1189,1.301
14960,1.603,3939,1.205,1269,1.617
12980,1.233,3968,1.262,1467,1.83
11970,1.205,3713,1.313,1472,1.798
13720,1.372,3935,1.324,1033,0.9703
12400,1.458,4307,1.216,1211,0.9893
13860,1.229,3938,1.258,1020,1.074
12850,0.9807,3981,1.258,962.1,1.01
13070,0.8842,4078,1.274,1153,1.043
12810,1.525,3939,1.323,1233,1.317
11540,1.252,4039,1.337,1072,1.067
12670,1.222,3767,1.322,1345,1.276
13450,1.154,3718,1.249,945,0.892
16260,1.953,3998,1.263,769.9,0.9632
17820,1.293,3929,1.268,1065,1.157
14070,1.103,4040,1.24,1149,1.003
13590,1.296,4075,1.253,1080,0.9573
12690,1.289,3960,1.285,1005,0.9447
13240,1.41,4287,1.277,999.6,0.9612
11800,1.187,3887,1.23,1024,1.044
12170,1.104,3904,1.315,1226,1.08
13460,1.691,3799,1.23,1167,1.352
16120,1.659,3792,1.216,1407,1.164
13990,1.638,4155,1.197,1210,1.417
12890,1.018,4233,1.246,1091,0.9971
16190,1.261,3836,1.25,917.4,1.075
14120,1.941,3973,1.254,1048,1.043
16260,1.446,4263,1.27,1057,1.192
13890,1.246,3965,1.299,1164,1.262
15310,1.092,4087,1.291,1195,1.21
11910,1.408,3909,1.214,1274,0.8506
12720,1.334,4175,1.269,870.7,1.081
15700,1.239,4046,1.207,1147,0.8997
12680,1.027,4087,1.357,1046,1.081
14650,1.509,3799,1.22,1096,1.009
13780,1.55,4008,1.219,1201,1.023
15020,1.647,3628,1.234,940.2,1.022
14330,0.9909,4135,1.217,991.5,1.03
16720,1.279,4042,1.291,1031,0.955
12730,1.698,4239,1.251,1126,0.9438
14760,1.784,3847,1.265,1158,1.102
15380,1.403,4357,1.143,1054,1.079
15420,1.631,4213,1.318,1311,1.33
12700,1.177,3976,1.312,1184,1.031
13090,1.519,4032,1.3,1180,1.072
13920,1.441,4209,1.228,1231,1.351
14680,1.29,4105,1.233,1084,1.044
13720,1.151,3884,1.257,1236,1.303
14060,1.731,3885,1.199,967.8,0.8504
13280,1.179,4312,1.249,1207,1.002
13580,1.31,4008,1.264,985.2,0.8937
16380,1.196,4166,1.301,931.7,0.9155
16630,1.482,4223,1.255,1102,1.1
14360,1.835,4041,1.156,1290,1.679
15740,1.56,4242,1.194,1260,1.016
14250,1.412,4188,1.21,1378,0.9688
15460,1.522,3927,1.314,1261,1.086
15520,1.53,3942,1.283,1217,1.052
12590,1.39,4047,1.3,937.1,1.102
12410,1.467,4100,1.312,1155,1.356
13980,1.31,3791,1.184,1048,1.136
13450,1.282,3804,1.25,1179,1.098
11250,1.164,3863,1.276,956.1,0.9388
12490,1.521,4388,1.295,1073,1.118
15170,1.892,4165,1.386,882.4,1.017
14690,0.9884,3829,1.433,927.5,1.07
11350,1.242,3912,1.266,1243,1.222
12570,1.205,4013,1.31,1199,0.9173
12740,1.206,3878,1.191,1172,1.12
15220,0.9631,4168,1.259,1039,0.9503
19740,1.058,4345,1.226,1031,1.032
14390,1.383,4088,1.248,940.5,1.067
12670,1.246,3956,1.244,1057,1.065
13470,1.543,3998,1.217,1266,1.161
15300,1.515,4068,1.178,1215,1.078
15890,1.6,4082,1.261,1250,1.091
14480,0.9755,4109,1.188,1135,0.923
15320,1.576,4403,1.179,993.6,1.118
15800,1.181,4068,1.247,1037,1.041
13660,1.556,4053,1.29,992.4,1.098
11300,1.301,4230,1.334,1031,0.8129
13900,1.573,4148,1.29,1103,0.9751
12910,1.131,4011,1.243,1034,0.8439
10990,1.245,4122,1.225,794.1,0.8291
12900,1.294,3804,1.263,1039,1.018
13080,1.018,3893,1.281,1111,1.296
15510,1.113,4323,1.231,1490,1.778
12680,1.162,4383,1.297,937,0.9611
12960,1.191,4527,1.191,1056,0.9756
14380,1.13,3907,1.229,1038,1.134
14300,1.362,4171,1.191,1112,0.9525
13580,1.739,4072,1.299,1158,1.206
13800,1.484,4028,1.259,1084,1.055
13450,1.171,4004,1.268,838.7,0.934
16680,1.466,3871,1.287,909.7,1.05
14500,1.544,3774,1.273,1094,0.9814
12970,1.357,3769,1.356,1292,1.234
14500,1.073,3898,1.312,1195,1.113
15160,1.798,3982,1.229,1112,0.9776
13290,1.482,4093,1.281,959.9,1.293
14140,1.44,3871,1.259,927.1,0.9411
13120,1.142,3859,1.232,1014,1.027
12980,1.097,4086,1.222,886.3,0.9699
12920,0.9874,3998,1.202,1238,1.174
12990,1.225,3826,1.289,1225,1.499
13470,1.073,3962,1.31,1111,1.41
13600,1.036,3804,1.227,838.8,0.9472
12090,1.331,4125,1.325,987.9,1.014
12760,1.094,3683,1.313,1521,1.298
11790,1.725,3886,1.342,1336,1.14
13500,0.9762,4190,1.241,1042,1.022
12930,1.299,4062,1.186,824.4,0.9665
15430,1.095,3963,1.188,1093,1.244
14100,1.073,4196,1.312,1192,1.176
17040,1.103,3960,1.248,1075,1.106
13290,1.077,4193,1.267,1143,0.9663
15690,0.9835,4150,1.174,1106,1.041
13990,0.9018,3745,1.316,1226,1.073
11970,1.001,4108,1.236,1042,0.9759
13420,1.137,4019,1.293,1116,1.103
12920,0.9411,3734,1.243,1043,1.025
12960,1.113,3966,1.372,1072,0.9646
