ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
285200,1.762,62440,1.185,9315,1.964
191100,1.922,62480,1.279,9330,2
323000,1.608,56700,1.285,9751,1.966
208300,1.686,48950,1.239,10390,1.977
250100,1.484,59910,1.22,9712,1.942
195900,1.724,58250,1.113,8793,1.788
190400,1.883,56830,1.293,9058,1.967
227100,1.852,63400,1.174,8625,1.838
217300,1.9,56850,1.238,9961,1.72
199900,1.783,57760,1.203,9290,1.821
281800,1.503,64460,1.194,9496,1.993
261300,1.644,60190,1.157,9830,1.918
206600,1.943,63520,1.025,9374,1.918
191000,1.993,54270,1.241,8751,1.85
194500,1.98,58760,1.169,8293,1.764
173300,1.955,57290,1.042,9609,1.853
220800,1.784,53130,1.132,9077,1.982
201700,1.933,54940,1.259,8948,1.984
240900,1.863,58700,1.395,9130,1.894
243900,1.955,63140,1.256,9316,1.964
259100,1.686,55060,1.27,9864,1.972
240200,1.944,56500,1.165,9731,1.984
236100,1.728,58840,1.278,8950,1.939
201800,1.865,55260,1.009,9625,1.991
219200,1.957,58300,1.348,8869,1.895
210400,1.877,57640,1.266,9442,1.846
175800,1.963,55540,1.215,8486,1.785
239800,1.728,58440,1.185,9873,1.785
215100,1.859,56640,1.177,8658,1.974
184400,1.807,59740,1.375,9394,1.94
261300,1.785,65810,1.115,8312,1.651
229000,1.595,60790,1.181,7509,1.916
195000,1.98,60490,1.181,9217,1.92
232900,1.865,57840,1.153,8826,1.892
205700,1.536,61010,1.085,8581,1.97
259400,1.626,63830,1.191,8714,1.887
212900,1.983,62200,1.13,9265,1.784
207300,1.988,55200,1.176,8546,1.899
207100,1.967,56980,1.345,8965,1.951
294200,1.41,57810,1.237,9212,1.913
150900,1.924,59190,1.234,9698,1.916
193700,1.86,57860,1.227,8553,1.878
382900,1.404,58420,1.329,9964,1.839
218400,1.887,54150,1.243,9112,1.787
259400,1.928,59720,1.129,8785,1.629
228200,1.787,60970,1.119,9748,1.853
286500,1.642,55780,1.208,9946,1.863
