Kmax,Ku,n,halfmax,Vhalf,slope
15.89,0.04151,0.8891,1587,-5.252,0.01001
402100,0.01297,0.6927,13210000,-16.85,0.03044
675000,0.01571,0.5848,10980000,-15.39,0.06148
11.99,0.02476,0.7692,449.4,-56.8,0.02668
11590000,0.01508,0.6314,250600000,-60.76,0.04625
209300,0.05212,0.6267,4402000,-60.03,0.04755
4.937,0.2685,1.177,1180,-58.66,0.004184
5.151,0.01709,1,455,-69.98,0.01132
8.686,0.02424,0.801,299.4,-56.36,0.02901
684300,0.02618,0.558,9301000,-60.05,0.07357
50840,0.03341,0.6535,1311000,-69.26,0.03878
421000,0.02369,0.6045,7727000,-69.55,0.05448
12.76,0.01577,0.791,565.1,-39.85,0.02258
21.91,0.02744,0.7324,781.2,-65.63,0.02805
14.87,0.01971,0.7603,574.5,-23.57,0.02588
6.435,0.03017,0.8751,352.1,-23.97,0.01828
10.35,0.01971,0.8105,430.5,-13.75,0.02404
5.188,0.02017,1.166,1206,-12.21,0.004302
826300,0.01415,0.6291,18390000,-16,0.04493
13030,0.01334,0.6821,359000,-19.74,0.0363
3.974,0.02753,1.193,748.8,-72.04,0.005307
8.607,0.01715,0.8485,402.4,-67.77,0.02139
11.47,0.01891,0.8214,590.7,-43.5,0.01942
4.904,0.01321,1.382,3661,-28.65,0.00134
964500,0.0132,0.6223,21830000,-11.59,0.04418
188000,0.02639,0.6968,6342000,-68.64,0.02964
6.295,0.01963,0.9631,530.5,-70.58,0.01187
13.23,0.01593,0.7888,579.4,-31.39,0.02283
54.23,0.01703,0.7218,1772,-29.61,0.0306
12.53,0.01828,0.7985,584.2,-63.85,0.02145
8.209,0.02642,0.8944,476.7,-71.14,0.01722
552900,0.02499,0.7116,18830000,-55.83,0.02936
34430,0.01377,0.6583,835400,-12.17,0.04121
109000,0.01793,0.6239,2356000,-16.81,0.04626
33.41,0.02065,0.707,1090,-11.37,0.03065
5.467,0.01433,0.9904,464.4,-21.22,0.01177
1688000,0.01536,0.6586,41630000,-61.16,0.04055
6.892,0.01648,1.154,1808,-70.52,0.003812
425900,0.0186,0.594,7426000,-38.67,0.05735
1616000,0.02003,0.639,38290000,-32.19,0.0422
5.615,0.01402,1.155,1124,-17.9,0.004996
4.159,0.02074,1.349,2954,-5.62,0.001408
154.6,0.01495,0.6767,4138,-66.33,0.03736
12.19,0.0197,0.7877,504.6,-15.12,0.02416
5.393,0.03074,1.204,1587,-68.42,0.003398
77330,0.02742,0.7352,3057000,-67.15,0.0253
16.22,0.01924,0.6867,386.2,-21.23,0.042
12.81,0.01582,0.8077,624.5,-40.65,0.02051
3.806,0.03499,1.275,983.5,-70.77,0.00387
149200,0.02053,0.6754,4673000,-16.97,0.03193
415600,0.01595,0.5913,6790000,-16.18,0.06121
10.33,0.01789,0.8074,488.8,-16.53,0.02113
155500,0.01465,0.6288,3004000,-54.77,0.05176
147800,0.01807,0.6205,2735000,-68.66,0.05404
33.52,0.02663,0.6772,762.5,-71.93,0.04396
5.021,0.04522,1.032,518.8,-65.38,0.009678
216700,0.01653,0.5757,2917000,-67.28,0.07429
13.45,0.01692,0.787,634.8,-5.246,0.02119
99500,0.01442,0.5884,1564000,-20.51,0.06362
7.708,0.02641,0.7828,254.2,-71.35,0.03032
11.76,0.02247,0.7893,518.2,-10.59,0.02269
90850,0.03726,0.5822,1594000,-71.64,0.05699
104600,0.0242,0.5169,1125000,-62.4,0.09298
81370,0.01708,0.8279,6054000,-65.78,0.01344
3.943,0.01476,1.574,5712,-15.11,0.0006903
24030,0.01304,0.6684,683900,-6.064,0.03514
1686000,0.02113,0.7558,85660000,-17.49,0.01968
13.19,0.02248,0.72,394.3,-10.51,0.03345
320.9,0.01531,0.5383,3440,-66.29,0.09328
5.862,0.03401,1.01,755.3,-71.38,0.007761
5.707,0.01991,1.026,644.2,-38.96,0.008859
8.761,0.02055,0.846,510.8,-13.6,0.01715
12.06,0.01559,0.8323,677.3,-10.56,0.01781
6.207,0.01727,0.9803,477.4,-66.1,0.013
8.893,0.01605,0.841,462.9,-43.16,0.01921
62.81,0.0156,0.6988,1869,-43.81,0.03361
1157000,0.02476,0.6179,23480000,-59.37,0.04928
37220,0.01347,0.6391,824500,-19.2,0.04514
532000,0.01752,0.6847,16890000,-61.68,0.0315
101600,0.0217,0.7611,5427000,-11.75,0.01872
691.8,0.01896,0.7414,28960,-59.84,0.02389
1443000,0.02931,0.6045,26910000,-65.89,0.05362
9.603,0.02799,0.8366,489.8,-72.98,0.01961
6.006,0.02938,1.186,1433,-69.82,0.004191
21.46,0.01283,0.6998,542.9,-41.77,0.03953
8158,0.0332,0.5566,114600,-68.5,0.07119
438900,0.0264,0.6598,12860000,-64.18,0.03413
13.63,0.01336,0.7374,380.7,-38.92,0.0358
26.65,0.01716,0.7389,1004,-8.544,0.02654
241600,0.02673,0.6474,6220000,-53.71,0.03884
44520,0.02502,0.5238,494200,-67.3,0.09008
24.67,0.02288,0.8077,1613,-21.79,0.01529
5.464,0.05634,0.929,427.9,-19.17,0.01277
70750,0.01281,0.5749,990800,-50.59,0.07141
10.05,0.03324,0.7981,461.5,-70.37,0.02178
236800,0.0247,0.6346,5164000,-60.67,0.04586
7.218,0.02058,0.942,633.3,-69.26,0.0114
16980,0.02486,0.7121,609900,-60.84,0.02784
299700,0.01662,0.6158,5602000,-66.3,0.0535
7.289,0.01512,1.019,976.6,-67.26,0.007464
4.119,0.01704,1.405,2108,-64.16,0.001954
169500,0.01794,0.6212,3150000,-61.37,0.05381
7.496,0.02688,0.8282,337.4,-75.13,0.02222
6.159,0.01967,0.9691,514.5,-18.87,0.01197
8.729,0.02577,0.8912,638.9,-66.69,0.01366
36.1,0.01548,0.7585,1558,-24.13,0.02317
246600,0.0164,0.6307,5283000,-51.21,0.04668
84750,0.01946,0.6118,1400000,-70.92,0.06054
13.61,0.02103,0.7899,644.6,-5.882,0.02111
371200,0.01628,0.6691,10200000,-8.84,0.03639
11.52,0.01931,0.7901,511.2,-58.9,0.02254
1495000,0.02035,0.676,42700000,-68.87,0.03501
7.95,0.02211,0.8842,449.6,-11.02,0.01768
14100,0.04289,0.6443,382600,-2.895,0.03685
25.7,0.02573,0.6874,625.4,-70.13,0.04109
1436,0.02114,0.656,38460,-5.012,0.03734
130500,0.02848,0.5888,2250000,-71.03,0.058
9.012,0.04607,0.8219,480.5,-64.28,0.01876
38.27,0.01637,0.7073,1194,-62.97,0.03205
4562000,0.02931,0.6076,97850000,-48.9,0.04662
19.67,0.01584,0.7779,868.1,-44.31,0.02266
77740,0.03222,0.6807,2195000,-71.24,0.03542
15.52,0.01546,0.8657,1167,-15.1,0.0133
6.574,0.01627,1.023,851.9,-33.03,0.007717
11.03,0.02132,0.8985,949.4,-9.138,0.01162
1316000,0.02533,0.7162,51540000,-53.43,0.02553
541100,0.03042,0.618,11410000,-56.44,0.04742
6.777,0.01962,0.8843,376.6,-69.84,0.018
9.804,0.02053,0.9196,980.4,-14.63,0.01
537500,0.01986,0.6302,10850000,-15.38,0.04954
25.25,0.02105,0.8758,2512,-7.027,0.01005
264100,0.0194,0.5892,4348000,-30.02,0.06074
13.67,0.01621,0.7919,581.9,-8.947,0.02349
40.4,0.02029,0.7072,1340,-11.71,0.03015
6.727,0.01622,0.9573,522,-54.04,0.01289
2990000,0.02495,0.5,29040000,-51.71,0.103
289200,0.02075,0.8146,23040000,-8.437,0.01255
1027000,0.01466,0.6216,21850000,-14.4,0.047
621.9,0.02474,0.6683,17080,-49.76,0.03641
83.46,0.0123,0.6861,2120,-68.3,0.03937
287100,0.01389,0.5776,4253000,-25.41,0.06751
139900,0.01565,0.6469,3437000,-40.87,0.0407
5.695,0.01339,1.517,8935,-69.25,0.0006374
141300,0.02242,0.5963,2684000,-14.74,0.05265
3354,0.01294,0.7642,173600,-8.26,0.01932
7.022,0.01921,0.949,683.7,-19.5,0.01027
543300,0.01672,0.5672,8722000,-14.71,0.06229
62.86,0.02326,0.6094,1073,-35.02,0.05858
46510,0.01953,0.6356,1030000,-23.71,0.04516
5.272,0.0159,1.291,2115,-62.57,0.002493
6.884,0.0181,0.86,348.6,-17.43,0.01975
6.139,0.02242,0.8949,413.9,-58.8,0.01483
8.665,0.02565,0.9777,1132,-64.08,0.007655
108600,0.01593,0.5882,1695000,-17.93,0.06407
605000,0.01554,0.5738,10050000,-8.413,0.0602
5.17,0.01803,1.025,613.6,-13.58,0.008426
38060,0.02504,0.5572,489600,-64.12,0.07774
59100,0.02486,0.5743,971400,-7.523,0.06084
215000,0.0155,0.6399,4597000,-15.08,0.04677
219700,0.02379,0.682,6631000,-69.26,0.03313
2617,0.02452,0.6447,57410,-61.58,0.04558
4.238,0.02591,1.483,3673,-67.03,0.001154
710100,0.02156,0.561,10760000,-18.79,0.06599
120300,0.05615,0.5363,1463000,-68.06,0.08223
178500,0.0248,0.636,3960000,-55.28,0.04508
11.59,0.02443,0.6675,217.8,-61.43,0.05321
6022,0.01631,0.5801,86860,-66.36,0.06933
29.51,0.02055,0.6951,815.4,-11.99,0.03619
22360,0.0172,0.6486,509400,-34.58,0.04389
5.627,0.02049,1.221,1873,-13.37,0.003004
6.077,0.01512,1.196,2041,-26.89,0.002977
8.619,0.01839,0.8914,602.5,-64.93,0.01431
1786,0.02726,0.7496,79700,-73.99,0.02241
