hERG_IC50,hERG_h,hERG_Bmax
159.6,0.6741,99
135.6,0.6186,99
113.4,0.8128,87.62
154.5,0.6408,98.71
200.5,0.7819,98.91
162.3,0.5965,98.97
145.8,1.454,82.85
131.1,1,90.19
246.8,0.9521,99
89.9,0.9311,87.51
171.4,0.6145,98.8
95.17,0.7043,91.08
164.9,0.5857,98.9
97.22,1.241,82.51
110.8,0.9487,87.13
197.2,0.7602,99
136.7,0.9121,89.46
226.7,0.8489,99
157.5,0.541,98.78
169.2,0.5833,98.88
114.6,0.8532,90.8
193.6,0.9386,92.31
145.6,0.7262,94.97
138.7,0.8356,92.29
114.9,1.047,86.63
133.6,1.742,79.94
187,0.7316,99
162.3,0.8061,95.43
127.3,1.274,85.67
192.3,0.7625,99
203.4,0.8141,99
115.4,1.041,84.94
157.9,0.6085,98.87
146,0.5941,98.73
180.3,0.8309,96.61
117.2,0.5892,96.2
156.5,1.196,86.26
101.7,0.6515,90.44
182,0.7661,99
124.2,1.74,77.79
108.1,0.947,85.68
123.9,1.277,83.97
105.9,1.428,77.64
124.4,1.264,83.98
109.3,0.9253,88.14
199.5,0.7139,99
136.5,0.6204,98.72
122.8,0.7675,92.22
193.6,0.6696,98.85
222.5,0.6829,99
144.9,0.7942,90.83
154,0.7212,98.93
179.1,0.7387,99
87.02,0.976,84.42
120.9,0.805,91.89
178.7,0.7202,99
173.4,0.7454,99
148.7,0.6492,98.85
150.1,0.7358,99
216.9,0.8501,96.98
168.6,0.661,98.98
170.6,0.6152,98.77
174.6,0.5881,98.68
162.4,0.6877,99
93.47,0.9289,86.2
118.6,0.8162,92.12
160.1,0.6415,98.93
184.1,0.662,99
183.3,0.7242,99
156.6,0.644,99
171.8,0.7531,99
81.63,0.9817,82.97
118.1,1.078,82.91
100.2,1.084,80.5
92.41,1.114,81.96
89.1,0.9,87.06
114.3,1.093,83.41
161.5,0.7245,99
119.8,1.247,82.69
176.7,0.6339,98.87
151.4,1.035,88.01
184.7,0.8253,98.08
126,0.9643,88.17
122.4,1.267,83.21
160.9,0.9828,91.21
121.9,0.7792,91.15
118.2,1.161,83.53
101.7,1.076,81.68
159.7,0.6527,98.92
125.6,0.7543,94.34
131,0.9011,91.52
160.5,0.6276,99
155.6,0.676,98.76
129.5,0.8259,90.18
156.4,0.9911,91.27
87.13,0.9577,81.96
214,0.753,99
145.7,0.6376,99
141.2,0.6381,98.88
103.8,1.044,80.87
138.7,0.917,90.85
192.2,0.7475,99
76.95,0.9354,84.45
162.1,0.6383,98.9
197.6,0.7276,99
106,0.954,82.71
126.6,1.319,82.9
190,0.7269,99
171.3,0.7738,99
157.3,0.6517,99
184.5,0.7202,99
114,0.7337,96.81
216.7,0.7241,99
197.6,0.6805,98.97
131.3,0.8467,90.94
163.1,0.9532,92.59
150.6,0.5459,99
128.7,0.708,92.35
182.1,0.6992,99
126.2,0.9083,87.06
163.6,0.7055,99
196.1,0.7171,99
146.7,0.7934,94.63
182.5,0.7849,97.05
186.6,0.744,99
145.4,0.7837,92.28
178,0.5932,98.95
128.2,0.9305,86.6
115.4,1.554,79.7
151.1,0.8813,90.18
117.8,1.09,81.18
160.5,0.7498,95.07
142.1,0.9676,87.16
145.2,0.6542,98.35
184.4,0.6778,99
123.6,1.262,83.93
160.5,0.8204,94.54
113.6,0.9164,87.82
149.3,1.015,86.67
202.5,0.7013,99
204.3,0.7774,97.5
123.7,0.8395,91.17
195.2,0.595,98.92
184.9,0.744,99
199,0.6793,99
157.8,0.592,98.9
181,0.6806,99
125.1,0.6725,94.8
83.55,1.036,77.94
69.02,1.053,78.75
129.6,0.942,88.81
95.25,1.692,75.95
145.7,0.5587,98.79
132.5,0.6469,98.91
169.4,0.6978,99
83.49,1.164,78.54
216.5,0.7293,99
147,1.54,82.59
110.2,1.24,82.46
169.2,0.5942,99
98.73,1.006,85.15
174.4,0.6694,98.96
114.2,0.5647,98.7
96.53,0.8222,87.85
127.4,0.7952,92.53
97.73,1.396,76.02
101.1,0.752,90.61
159.4,1.021,87.77
223.8,0.8273,99
154.2,0.8732,90.11
173.8,0.6986,99
161.3,0.6717,99
135.5,0.6391,98.78
132.7,0.7917,93.34
142.5,0.6311,98.75
173.4,0.6217,98.83
111.6,1.071,87.07
202.5,0.7967,99
148.4,0.8527,94.7
102.2,0.8692,86.56
105.3,1.3,81.66
139.9,0.6404,95.01
113.9,1.121,84.56
147.6,1.43,83.61
179.1,1.04,91.54
168,0.6951,98.93
199.1,0.6282,99
162.8,0.6561,98.88
99.06,1.407,80.32
142.8,0.6439,99
160,0.6452,98.74
96.09,1.01,84.87
209.6,0.7014,99
159.7,0.5758,99
99.22,0.9335,86.13
112.2,1.03,86.47
108.6,1.025,85.42
189,0.7251,99
125.8,1.322,81.26
138.5,0.8886,89.62
168.1,0.735,98.05
176.2,0.728,99
226.7,0.8411,99
132,1.137,84.79
154.2,0.6688,96.44
154.3,0.94,91.44
173.7,0.6421,98.9
217,0.8517,99
178.8,0.6227,99
141.3,0.8859,91.85
203.8,0.7436,99
170.4,0.6874,99
80.5,0.7676,88.07
210,0.8331,99
197.8,0.6424,99
226.8,0.734,99
129.9,1.358,83.52
127.2,0.7881,91.66
110.4,0.8173,91.57
156.1,0.6579,98.81
181.1,0.843,95.11
172.3,0.7636,95.05
101.4,1.046,84.8
150.4,0.6944,93.26
149.8,0.6854,99
173.1,0.7312,99
84.41,1.876,75.34
156.3,0.6089,98.83
88.38,1.164,79.43
142,0.6618,98.91
141.1,0.6315,98.86
199.7,0.657,99
107,1.058,86.3
145.9,0.6461,98.92
108.1,1.193,81.06
92.1,0.7649,87.99
132.6,0.617,98.67
115.5,1.25,78.3
90.47,0.8972,82.75
115,1.29,84.09
165.6,0.9494,92.81
164.7,0.6985,99
164.2,0.6345,99
82.86,0.9694,80.51
92.92,0.9417,87.38
159.4,0.6312,98.82
136.6,0.8141,93.36
184.9,0.6821,99
150.1,0.6485,98.93
97.27,0.9367,85.99
174.4,0.6912,99
150.5,0.6283,98.85
151.4,0.826,93.03
140.2,0.6491,96.07
169.2,0.7426,99
141,0.738,96.21
148.4,0.6975,99
198.6,0.8204,99
126.1,1.033,84.15
166.2,0.6995,98.97
121.8,0.8834,89.77
127.7,0.6219,98.59
184.1,0.7614,99
98.39,0.9067,85.98
115.2,0.7817,90.45
222.7,0.6772,99
99.94,0.9076,83.68
135.7,0.7953,93.38
111.5,1.025,82.72
123.2,0.7727,94.04
118.2,0.9797,87.05
99.96,1.353,80.61
140.3,1.323,82
105,1.569,78.15
121.1,1.096,86.92
140.2,0.9114,90.95
95.44,0.8019,87.8
150.5,0.6312,98.8
123.4,0.5492,98.33
101.7,0.947,83.38
142.4,0.7085,97.37
102.1,0.8117,87.17
173.4,0.6627,99
124.3,0.8591,90.22
101.5,1.268,79.77
106.3,1.183,82.88
159.3,0.6057,98.73
133.9,1.141,85.91
127.1,1.246,82.95
170.4,0.7216,99
124.1,1.051,82.64
93.38,1.268,78.37
152.9,0.6748,98.33
98.57,0.9463,86
242.2,0.7751,99
75.37,1.054,81.21
135.4,0.5719,98.7
122.9,0.7141,88.85
129.6,0.5763,98.87
154.6,0.9326,90.23
111.1,1.048,81.58
128.4,0.8806,92
101.8,1.112,83.69
141.3,1.108,87.29
120.9,0.9337,87.41
143.2,0.7133,93.55
165.5,0.6515,98.69
171.9,0.6532,99
210.8,0.7788,99
180.1,0.7355,99
81.53,1.224,79
173.9,0.7577,99
135.3,1.017,86.23
95.09,0.9351,83.73
109,0.7728,91.83
203.9,0.8555,99
157.6,1.054,89.15
92.81,1.671,74.88
146.2,0.5765,98.86
206.3,0.7372,99
116,0.8559,88.67
111.7,1.034,84.72
181.9,0.6183,99
104.6,0.8407,86.99
166.5,0.721,99
110.1,1.013,84.5
162.7,0.9011,92.61
156.8,0.5515,99
129.7,0.8934,90.97
89.99,0.9823,84.4
133.7,0.8105,91.63
166.3,0.5998,98.92
114.7,1.273,82.84
163.1,0.6141,99
186.1,0.7811,99
186.7,0.7579,97.82
108.3,0.6444,92.26
123.2,1.062,84.42
175.5,0.7038,99
204.5,0.8497,99
176.5,0.6699,99
140.4,0.8678,94.12
229.6,0.8407,99
106.8,1.146,82.14
177.1,0.6838,99
156,1.206,87.07
156.3,0.9432,92.44
93.67,1.057,80.09
171.3,0.6192,98.82
99.71,1.653,77.43
178.8,0.6612,99
177.9,0.7144,99
110.1,0.9668,86.42
132.2,0.5963,98.68
194.7,0.7127,99
197.2,0.7857,97.14
190.5,0.725,99
99.06,0.8434,85.8
203.1,0.7419,99
130,0.7974,91.28
176.7,0.7672,98.53
96.5,0.7479,85.36
175.4,0.7079,99
163.3,0.67,99
127.1,1.16,84.94
133.9,0.9275,91.85
188.8,0.6582,99
218.1,0.8412,99
119.4,0.692,92.61
175.7,0.6366,99
140.9,1.87,77.97
148.8,0.6988,98.92
108,0.9378,83.74
131.4,0.937,85.34
235.4,0.818,99
154.8,0.6905,99
110,0.8696,86.99
113.9,1.333,80.35
149.9,0.6085,98.48
139.4,0.9404,86.88
132.9,0.6333,96.77
106.4,0.8549,88.63
195.4,0.772,99
164.1,0.6099,99
138.8,0.8284,92.7
135.7,0.6902,98.72
165.4,0.6752,99
78.28,1.099,80.73
204.1,0.6948,99
85.59,1.087,81.46
146.8,0.8247,89.42
143,0.7682,95.73
150.4,0.6596,99
129.6,1.08,87.03
128.3,0.8409,88.08
241.3,0.8453,99
158.4,0.572,99
179.7,0.7761,99
129.5,0.8121,91.39
153.3,0.6955,98.29
174.1,0.7156,96.02
183.3,0.6702,99
185.3,0.9888,92.71
149.9,1.035,87.32
132.2,1.136,86.42
163.1,0.663,99
189.3,0.7834,99
127.4,0.748,95.86
147.7,0.7188,96.87
179.5,0.7754,97.07
112.1,1.139,84.97
109.9,0.8784,88.53
131.4,0.6693,96.84
115.5,0.8232,89.78
127.4,1.029,88.88
175.1,0.7709,99
112.3,1.2,81.33
106,0.9719,82.69
189.3,0.8989,93.59
111.1,1.326,81.87
146.6,0.8414,90.79
137.6,0.633,99
144.7,0.5792,99
170.2,0.6983,98.95
151.7,0.6669,98.91
171.4,0.6172,98.89
131.6,0.8196,91.19
165.6,0.6845,99
180,0.8359,95.26
146.4,0.6087,98.8
172.1,0.7083,99
167.5,0.6547,99
196.4,0.693,99
113,0.9108,90.29
185.1,0.6683,98.95
151.5,0.6897,98.97
93.58,0.7941,86.37
129.1,1.001,89.58
88.24,0.9672,85.31
158.1,0.6484,98.92
152.7,0.6753,99
154.3,0.6673,98.96
94.06,0.8326,86.28
155.9,0.6745,98.53
186.8,0.6388,99
167.8,0.8811,93.03
170.2,0.6376,99
111,1.198,81.22
157.2,0.715,99
153.1,0.6481,98.98
92.36,1.102,81.14
151.9,1.123,88.16
103.9,0.6054,93.32
123.8,0.5844,98.73
119.2,0.9723,86.45
139.8,0.5412,98.74
203.4,0.8128,99
89.86,0.728,86.06
160,0.9296,89.96
170.7,0.6243,99
168.5,0.6539,98.88
196.9,0.7169,99
174,0.6028,99
160.5,0.5296,98.98
170.3,0.7027,98.74
92.45,0.9462,85.85
146.2,0.861,92.67
106.5,0.8302,88.12
164.2,0.7335,99
168,0.7273,99
199.7,0.6726,98.99
200.9,0.8059,99
77.49,0.9371,82.9
92.93,1.244,80.66
103.4,1.36,79.75
165.5,0.6366,98.86
140.5,0.6683,99
119.6,1.291,80.78
155.6,0.6103,98.75
186.8,0.966,93.1
125.5,1.15,83.9
177.4,0.7285,99
175.2,0.7158,98.98
159.5,0.6785,98.95
152,0.7883,94.86
137.2,0.65,95.17
218.4,0.6637,99
122.5,1.29,83.03
189.8,0.7284,99
131.9,0.6754,95.78
174.2,0.7003,99
165.3,1.013,91.1
166.6,0.6858,99
140.5,0.7994,92.77
136,0.6288,98.85
83.99,0.833,85.39
173.4,0.7758,99
143.7,0.6045,98.68
134.3,0.765,90.96
126.3,0.7106,95.09
106.1,1.025,84.51
148.6,0.6121,98.8
150.9,0.606,99
113.5,0.9591,87.45
94.36,1.084,82.65
126.5,1.045,84.1
115.8,0.8086,88.15
123.7,0.612,98.86
100.1,0.802,89.25
157.5,0.9635,91.77
74.06,1.133,80.15
165.3,0.6783,98.95
126.6,0.8667,90.45
137.2,0.5913,98.9
159,0.6624,98.97
123.7,1.005,88.78
112.5,1.145,83.5
189.6,0.7716,99
111.1,1.217,84.2
203.4,0.8434,99
118.2,1.349,83.48
150.8,0.6007,98.89
160,0.6793,98.6
127.5,0.8335,88.92
127.4,0.76,93.15
189.1,0.6255,99
137.7,0.8364,91.59
173.8,0.6756,99
127.6,1.274,79.95
133,1.308,84.17
123.9,1.017,85.67
118.2,0.9882,89.29
174.5,0.9492,94.53
101.9,1.163,80.29
105.3,1.128,84.19
161.1,0.6021,98.95
157.3,0.9822,90.83
156.1,0.6732,99
128,0.5861,98.64
154,0.8746,90.22
103.2,0.9904,84.29
140.3,1.4,83.36
161.5,0.9845,89.32
209.1,0.6323,99
152.5,0.7882,95.67
140,0.9721,87.75
157.4,0.7976,91.56
138.3,0.6006,98.64
111.7,0.6128,98.8
197.6,0.7231,99
148,0.6204,98.82
184.7,0.6064,99
110.8,1.056,83.87
127.7,0.8297,92.02
98.23,1.65,78.58
120.2,1.551,80.25
107.5,1.211,80.75
155.6,0.6286,98.83
134,0.538,98.75
134.3,0.7662,90.29
138.2,1.106,89.38
96.17,1.447,76.95
130.8,0.6005,98.81
153.9,0.5953,98.74
178.9,0.7075,99
149,0.6004,98.73
105.1,0.9106,86.07
134.3,0.9266,87.28
121.5,1.185,81.47
185.2,0.6225,99
84.82,0.8382,82.75
125.4,0.8567,90.48
149.5,0.6457,98.89
119.5,0.9135,87.44
122.7,0.6423,97.04
91.92,0.8281,88.22
120.3,1.046,85.17
158.6,0.6245,99
123.3,0.681,93.62
165.3,0.6611,97.89
94.97,0.8273,87.16
114.7,1.244,81.58
153.7,0.6429,98.91
104.5,0.8767,85.9
108.5,0.7819,91.44
184.2,0.7232,99
170.1,0.6833,98.94
142.2,0.616,98.76
156.2,0.7948,95.8
178.5,0.7382,98.99
141.6,0.6624,98.97
116.9,0.8345,90.96
163.9,0.6668,98.98
222.3,0.7774,99
210.3,0.9469,96.45
128,1.09,88.31
99.13,1.242,80.19
160.4,0.6594,98.83
176.7,0.7369,99
121.4,0.8053,91.9
204.5,0.7688,99
105.1,0.6382,94.27
108.8,0.8451,91.36
131.2,0.9494,85.83
177,0.6909,99
164.9,0.6427,99
176.9,0.701,99
159.5,0.611,98.95
99.66,0.7419,92.46
120.9,0.8435,90.31
144.1,0.8035,92.72
153.1,0.5328,99
125.2,0.9382,87.97
127.7,0.7793,91.21
157.8,0.6139,99
180.7,0.6669,98.96
